ticker,name,exchange,category name,country
GRKP.SW,Graubündner Kantonalbank,EBS,,Switzerland
SGKN.SW,St. Galler Kantonalbank AG,EBS,,Switzerland
BLKB.SW,Basellandschaftliche Kantonalbank,EBS,,Switzerland
OXKBC.SW,OXKBC.SW,EBS,,Switzerland
SDF.SW,K+S Aktiengesellschaft,EBS,,Switzerland
GMCR.SW,GMCR.SW,EBS,,Switzerland
SYNN.VX,Syngenta AG,EBS,,Switzerland
NESN.VX,Nestlé S.A.,EBS,,Switzerland
NOVN.VX,Novartis AG,EBS,,Switzerland
SREN.VX,Swiss Re Ltd,EBS,,Switzerland
GALN.VX,VIFOR PHARMA FINANZ AG,EBS,,Switzerland
CFR.VX,Compagnie Financière Richemont SA,EBS,,Switzerland
STL.SW,Statoil ASA,EBS,,Switzerland
OTI.SW,5ELEMENTS SA,EBS,,Switzerland
RY.SW,Royal Bank of Canada,EBS,,Switzerland
O2D.SW,Telefonica Dt H,EBS,,Switzerland
OXCON.SW,OXCON.SW,EBS,,Switzerland
POST.SW,Österreichische Post AG,EBS,,Switzerland
OXSY1.SW,OXSY1.SW,EBS,,Switzerland
OXDUE.SW,OXDUE.SW,EBS,,Switzerland
OXLXS.SW,OXLXS.SW,EBS,,Switzerland
OXCOP.SW,OXCOP.SW,EBS,,Switzerland
ORCL.SW,Oracle Corporation,EBS,,Switzerland
QCOM.SW,QUALCOMM Incorporated,EBS,,Switzerland
QIHU.SW,QIHU.SW,EBS,,Switzerland
QIA.SW,QIAGEN N.V.,EBS,,Switzerland
QSC.SW,QSC,EBS,,Switzerland
SGSN.VX,SGS SA,EBS,,Switzerland
SCMN.VX,Swisscom AG,EBS,,Switzerland
UHR.VX,The Swatch Group AG,EBS,,Switzerland
SCTY.SW,SolarCity,EBS,,Switzerland
PFE.SW,Pfizer Inc.,EBS,,Switzerland
MDLZ.SW,"Mondelez International, Inc.",EBS,,Switzerland
GOOGL.SW,Alphabet Inc.,EBS,,Switzerland
CL.SW,Colgate-Palmolive Company,EBS,,Switzerland
BHI.SW,Baker Hughes Incorporated,EBS,,Switzerland
VPB.SW,VPB.SW,EBS,,Switzerland
EPH.SW,Eastern Property Holdings Limited,EBS,,Switzerland
VALE.SW,Vale S.A.,EBS,,Switzerland
GSV.SW,Gold Standard Ventures Corp,EBS,,Switzerland
VFC.SW,V.F. Corporation,EBS,,Switzerland
VOE.SW,voestalpine,EBS,,Switzerland
VIB3.SW,Villeroy & Boch AG,EBS,,Switzerland
NEWN.SW,New Value AG,EBS,,Switzerland
VW.SW,Volkswagen Aktiengesellschaft,EBS,,Switzerland
VZ.SW,Verizon Communications Inc.,EBS,,Switzerland
DRW3.SW,Draegerwerk,EBS,,Switzerland
NEV.SW,New Venturetec AG,EBS,,Switzerland
KORS.SW,Michael Kors Holdings Limited,EBS,,Switzerland
VILN.SW,Villars Holding S.A.,EBS,,Switzerland
HEN3.SW,Henkel AG & Co. KGaA,EBS,,Switzerland
RWE3.SW,RWE Aktiengesellschaft,EBS,,Switzerland
PAH3.SW,Porsche Automobil Holding SE,EBS,,Switzerland
BCVN.SW,Banque Cantonale Vaudoise,EBS,,Switzerland
PWTN.SW,Panalpina World Transport (Holding) Ltd.,EBS,,Switzerland
SLW.SW,Wheaton Precious Metals Corp.,EBS,,Switzerland
WMN.SW,Walter Meier AG,EBS,,Switzerland
WBA.SW,"Walgreens Boots Alliance, Inc.",EBS,,Switzerland
DWNI.SW,Deutsche Wohnen SE,EBS,,Switzerland
WDI.SW,Wirecard AG,EBS,,Switzerland
OXGWI1.SW,OXGWI1.SW,EBS,,Switzerland
GWI1.SW,Gerry Weber International AG,EBS,,Switzerland
WKBN.SW,Banque Cantonale du Valais,EBS,,Switzerland
OXO1BC.SW,OXO1BC.SW,EBS,,Switzerland
O1BC.SW,XING AG,EBS,,Switzerland
XRX.SW,Xerox Corporation,EBS,,Switzerland
XOM.SW,Exxon Mobil Corporation,EBS,,Switzerland
XONE.SW,The ExOne Company,EBS,,Switzerland
YRI.SW,Yamana Gold Inc.,EBS,,Switzerland
YHOO.SW,Altaba Inc.,EBS,,Switzerland
YAR.SW,Yara International ASA,EBS,,Switzerland
YELP.SW,Yelp Inc.,EBS,,Switzerland
YY.SW,YY Inc.,EBS,,Switzerland
MY.SW,MY.SW,EBS,,Switzerland
YUM.SW,"Yum! Brands, Inc.",EBS,,Switzerland
YGE.SW,Yingli Green Energy Holding Company Limited,EBS,,Switzerland
ZWM.SW,Zwahlen & Mayr SA,EBS,,Switzerland
ZIL2.SW,ElringKlinger AG,EBS,,Switzerland
ZAG.SW,Zumtobel Group AG,EBS,,Switzerland
ZAL.SW,Zalando SE,EBS,,Switzerland
ZEHN.SW,Zehnder Group AG,EBS,,Switzerland
ZBH.SW,"Zimmer Biomet Holdings, Inc.",EBS,,Switzerland
GOLI.SW,Gold Fields Limited,EBS,,Switzerland
ZG.SW,Zuger Kantonalbank,EBS,,Switzerland
AFX.SW,Carl Zeiss Meditec AG,EBS,,Switzerland
OXAFX.SW,OXAFX.SW,EBS,,Switzerland
ZC.SW,Zodiac Aerospace,EBS,,Switzerland
ZMS.SW,ZMS.SW,EBS,,Switzerland
TIM.SW,ZEAL Network SE,EBS,,Switzerland
ZNGA.SW,Zynga Inc.,EBS,,Switzerland
ZUGN.SW,Zug Estates Holding AG,EBS,,Switzerland
ZUBN.SW,Züblin Immobilien Holding AG,EBS,,Switzerland
METN.SW,Metall Zug AG,EBS,,Switzerland
OXZO1.SW,OXZO1.SW,EBS,,Switzerland
ZO1.SW,zooplus,EBS,,Switzerland
ARL.SW,Aareal Bank AG,EBS,,Switzerland
AAM.SW,Anglo American plc,EBS,,Switzerland
AAD.SW,Amadeus FiRe AG,EBS,,Switzerland
AA.SW,ARCONICINC,EBS,,Switzerland
ABX.SW,Barrick Gold Corporation,EBS,,Switzerland
ABBV.SW,AbbVie Inc.,EBS,,Switzerland
ABBNE.SW,ABB LTD N 2. LINIE,EBS,,Switzerland
ABF.SW,Associated British Foods plc,EBS,,Switzerland
ABT.SW,Abbott Laboratories,EBS,,Switzerland
ANF.SW,Abercrombie & Fitch Co.,EBS,,Switzerland
ACUN.SW,Accu Holding AG,EBS,,Switzerland
ATLNE.SW,ACTELION N 2. Linie,EBS,,Switzerland
AC.SW,Accor SA,EBS,,Switzerland
ACA.SW,Credit Agricole,EBS,,Switzerland
AMD.SW,"Advanced Micro Devices, Inc.",EBS,,Switzerland
ADBE.SW,Adobe Systems Incorporated,EBS,,Switzerland
BABA.SW,Alibaba Group Holding Limited,EBS,,Switzerland
VJET.SW,Voxeljet AG,EBS,,Switzerland
TTM.SW,Tata Motors Limited,EBS,,Switzerland
DANG.SW,E-COMMERCE,EBS,,Switzerland
HQCL.SW,HQCL.SW,EBS,,Switzerland
BIDU.SW,"Baidu, Inc.",EBS,,Switzerland
ADXN.SW,Addex Therapeutics Ltd,EBS,,Switzerland
RESOL.SW,Renesola,EBS,,Switzerland
ADEN.VX,Adecco Group AG,EBS,,Switzerland
ADS.SW,Adidas AG,EBS,,Switzerland
TEVA.SW,Teva Pharmaceutical Industries Limited,EBS,,Switzerland
JASO.SW,"JA Solar Holdings Co., Ltd.",EBS,,Switzerland
ADENE.SW,Adecco Group AG,EBS,,Switzerland
NTES.SW,"NetEase, Inc.",EBS,,Switzerland
ADVN.SW,Adval Tech Holding AG,EBS,,Switzerland
TSL.SW,Trina Solar Limited,EBS,,Switzerland
AEVS.SW,Aevis Victoria SA,EBS,,Switzerland
AEM.SW,Agnico Eagle Mines Limited,EBS,,Switzerland
MTX.SW,MTU Aero Engines AG,EBS,,Switzerland
AGN.SW,AEGON N.V.,EBS,,Switzerland
AFGN.SW,ARBONIA AG,EBS,,Switzerland
AF.SW,Air France-KLM SA,EBS,,Switzerland
STLN.SW,Schmolz + Bickenbach AG,EBS,,Switzerland
IMPN.SW,Implenia AG,EBS,,Switzerland
BION.SW,BB Biotech AG,EBS,,Switzerland
TECN.SW,Tecan Group Ltd.,EBS,,Switzerland
SWTQ.SW,Schweiter Technologies AG,EBS,,Switzerland
SPSN.SW,Swiss Prime Site AG,EBS,,Switzerland
PM.SW,Phoenix Mecano AG,EBS,,Switzerland
LISN.SW,Chocoladefabriken Lindt & Sprüngli AG,EBS,,Switzerland
LIFE.SW,LifeWatch AG,EBS,,Switzerland
IPS.SW,Ipsos SA,EBS,,Switzerland
INRN.SW,Interroll Holding AG,EBS,,Switzerland
GBMN.SW,Goldbach Group AG,EBS,,Switzerland
GAV.SW,Carlo Gavazzi Holding AG,EBS,,Switzerland
GAM.SW,GAM Holding AG,EBS,,Switzerland
CYTN.SW,CYTN.SW,EBS,,Switzerland
BSLN.SW,Basilea Pharmaceutica AG,EBS,,Switzerland
BARN.SW,Barry Callebaut AG,EBS,,Switzerland
ALSN.SW,ALSO Holding AG,EBS,,Switzerland
DCN.SW,Datacolor AG,EBS,,Switzerland
CPGN.SW,Cham Paper Group Holding AG,EBS,,Switzerland
SAHN.SW,Schaffner Holding AG,EBS,,Switzerland
DESN.SW,Dottikon Es Holding AG,EBS,,Switzerland
ALPH.SW,Alpiq Holding AG,EBS,,Switzerland
MOBN.SW,Mobimo Holding AG,EBS,,Switzerland
SCHN.SW,Schindler Holding AG,EBS,,Switzerland
CLTN.SW,COLTENE Holding AG,EBS,,Switzerland
BIOEE.SW,BB Biotech AG,EBS,,Switzerland
ALPNE.SW,Alpine Select AG,EBS,,Switzerland
PSPN.SW,PSP Swiss Property AG,EBS,,Switzerland
LUKN.SW,Luzerner Kantonalbank AG,EBS,,Switzerland
EMSN.SW,EMS-Chemie Holding AG,EBS,,Switzerland
IFCN.SW,INFICON Holding AG,EBS,,Switzerland
STGN.SW,Starrag Group Holding AG,EBS,,Switzerland
ELMN.SW,Elma Electronic AG,EBS,,Switzerland
CALN.SW,Calida Holding AG,EBS,,Switzerland
SUN.SW,Sulzer Ltd,EBS,,Switzerland
MCHN.SW,MCH Group AG,EBS,,Switzerland
ORON.SW,ORIOR AG,EBS,,Switzerland
MBTN.SW,Meyer Burger Technology AG,EBS,,Switzerland
EMMN.SW,Emmi AG,EBS,,Switzerland
CASNE.SW,Castle Alternative Invest AG,EBS,,Switzerland
AGFB.SW,Agfa-Gevaert N.V.,EBS,,Switzerland
TIBN.SW,Bergbahnen Engelberg-Trübsee-Titlis AG,EBS,,Switzerland
CLXN.SW,CREALOGIX Holding AG,EBS,,Switzerland
HUBN.SW,Huber+Suhner AG,EBS,,Switzerland
VBSN.SW,IVF Hartmann Holding AG,EBS,,Switzerland
AGS.SW,ageas SA/NV,EBS,,Switzerland
ESUN.SW,Edisun Power Europe AG,EBS,,Switzerland
UHRN.SW,The Swatch Group AG,EBS,,Switzerland
BC.SW,Bank Cler AG,EBS,,Switzerland
GUR.SW,Gurit Holding AG,EBS,,Switzerland
BANB.SW,Bachem Holding AG,EBS,,Switzerland
CPHN.SW,CPH Chemie + Papier Holding AG,EBS,,Switzerland
RIEN.SW,Rieter Holding AG,EBS,,Switzerland
PEL.SW,PEL.SW,EBS,,Switzerland
BRKN.SW,Burkhalter Holding AG,EBS,,Switzerland
TOHN.SW,Tornos Holding AG,EBS,,Switzerland
BBN.SW,Bellevue Group AG,EBS,,Switzerland
PAXN.SW,Pax Anlage AG,EBS,,Switzerland
UHRNE.SW,SWATCH GROUP N 2. LINIE,EBS,,Switzerland
MASN.SW,MASN.SW,EBS,,Switzerland
CPEN.SW,Castle Private Equity AG,EBS,,Switzerland
ALPN.SW,Alpine Select AG,EBS,,Switzerland
EDHN.SW,Energiedienst Holding AG,EBS,,Switzerland
VET.SW,Vetropack Holding AG,EBS,,Switzerland
BEAN.SW,Belimo Holding AG,EBS,,Switzerland
REPI.SW,REPI.SW,EBS,,Switzerland
LLB.SW,Liechtensteinische Landesbank Aktiengesellschaft,EBS,,Switzerland
VONN.SW,Vontobel Holding AG,EBS,,Switzerland
TAMN.SW,Tamedia AG,EBS,,Switzerland
BAYN.SW,Bayer Aktiengesellschaft,EBS,,Switzerland
PEHN.SW,Private Equity Holding AG,EBS,,Switzerland
ALTN.SW,Altin AG,EBS,,Switzerland
LOHN.SW,Looser Holding AG,EBS,,Switzerland
MYRN.SW,Myriad Group AG,EBS,,Switzerland
BLIN.SW,BFW Liegenschaften AG,EBS,,Switzerland
IHSN.SW,IHSN.SW,EBS,,Switzerland
BCHN.SW,Burckhardt Compression Holding AG,EBS,,Switzerland
LISP.SW,Chocoladefabriken Lindt & Sprüngli AG,EBS,,Switzerland
BUCN.SW,Bucher Industries AG,EBS,,Switzerland
HELN.SW,Helvetia Holding AG,EBS,,Switzerland
ASCN.SW,Ascom Holding AG,EBS,,Switzerland
EEII.SW,EEII AG,EBS,,Switzerland
DAE.SW,Dätwyler Holding Inc.,EBS,,Switzerland
VLRT.SW,Valartis Group AG,EBS,,Switzerland
LINN.SW,Bank Linth LLB AG,EBS,,Switzerland
OFN.SW,Orell Füssli Holding AG,EBS,,Switzerland
FORN.SW,Forbo Holding AG,EBS,,Switzerland
REPP.SW,REPP.SW,EBS,,Switzerland
WIE.SW,Wienerberger AG,EBS,,Switzerland
COM.SW,COMMERZBANK I,EBS,,Switzerland
BVZN.SW,BVZ Holding AG,EBS,,Switzerland
CASN.SW,Castle Alternative Invest AG,EBS,,Switzerland
SHPNE.SW,SHPNE.SW,EBS,,Switzerland
SIN.SW,Siemens Aktiengesellschaft,EBS,,Switzerland
FORNE.SW,FORNE.SW,EBS,,Switzerland
STRN.SW,Schlatter Industries AG,EBS,,Switzerland
COTN.SW,Comet Holding AG,EBS,,Switzerland
KUNN.SW,KUONI N,EBS,,Switzerland
KARN.SW,Kardex AG,EBS,,Switzerland
GATE.SW,gategroup Holding AG,EBS,,Switzerland
VZN.SW,VZ Holding AG,EBS,,Switzerland
HUE.SW,Hügli Holding AG,EBS,,Switzerland
WARN.SW,Warteck Invest AG,EBS,,Switzerland
KOMN.SW,Komax Holding AG,EBS,,Switzerland
VALN.SW,Valora Holding AG,EBS,,Switzerland
AIXA.SW,Aixtron SE,EBS,,Switzerland
AI.SW,"Air Liquide, société anonyme",EBS,,Switzerland
AIRN.SW,Airopack Technology Group AG,EBS,,Switzerland
DAL.SW,"Delta Air Lines, Inc.",EBS,,Switzerland
AIG.SW,"American International Group, Inc.",EBS,,Switzerland
AIRE.SW,Airesis SA,EBS,,Switzerland
AIR.SW,Airbus SE,EBS,,Switzerland
AKZ.SW,Akzo Nobel N.V.,EBS,,Switzerland
ALU.SW,ALU.SW,EBS,,Switzerland
ALO.SW,Alstom SA,EBS,,Switzerland
MO.SW,"Altria Group, Inc.",EBS,,Switzerland
ALV.SW,Allianz SE,EBS,,Switzerland
AOX.SW,alstria,EBS,,Switzerland
ALXN.SW,"Alexion Pharmaceuticals, Inc.",EBS,,Switzerland
AMGN.SW,Amgen Inc.,EBS,,Switzerland
PAA.SW,Pan American Silver Corp.,EBS,,Switzerland
BATS.SW,Brit Amer Tobacco,EBS,,Switzerland
AXP.SW,American Express Company,EBS,,Switzerland
BAC.SW,Bank of America Corporation,EBS,,Switzerland
AMZN.SW,"Amazon.com, Inc.",EBS,,Switzerland
ANDR.SW,Andritz AG,EBS,,Switzerland
LLY.SW,Eli Lilly and Company,EBS,,Switzerland
SLB.SW,Schlumberger Limited,EBS,,Switzerland
AU.SW,AngloGold Ashanti Limited,EBS,,Switzerland
APGN.SW,APG|SGA SA,EBS,,Switzerland
MT.SW,ArcelorMittal,EBS,,Switzerland
SAZ.SW,STADA Arzneimittel Aktiengesellschaft,EBS,,Switzerland
ARYN.VX,ARYZTA AG,EBS,,Switzerland
ARIA.SW,"ARIAD Pharmaceuticals, Inc.",EBS,,Switzerland
ADM.SW,Archer-Daniels-Midland Company,EBS,,Switzerland
CADN.SW,Sociedad Comercial del Plata S.A.,EBS,,Switzerland
ARM.SW,ARM.SW,EBS,,Switzerland
UA.SW,Under Armour,EBS,,Switzerland
DIC.SW,DIC ASSET,EBS,,Switzerland
ASM.SW,Avino Silver & Gold Mines Ltd.,EBS,,Switzerland
ASML.SW,ASML Holding N.V.,EBS,,Switzerland
AZN.SW,AstraZeneca PLC,EBS,,Switzerland
ASG.SW,Assicurazioni Generali S.p.A.,EBS,,Switzerland
SBO.SW,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,EBS,,Switzerland
EBS.SW,Erste Group Bank AG,EBS,,Switzerland
VER.SW,Verbund,EBS,,Switzerland
OMV.SW,OMV Aktiengesellschaft,EBS,,Switzerland
BWO.SW,BUWOG AG,EBS,,Switzerland
IIA.SW,Immofinanz AG,EBS,,Switzerland
RBI.SW,Raiffeisen Bank International AG,EBS,,Switzerland
RHI.SW,RHI AG,EBS,,Switzerland
ROS.SW,Rosenbauer International AG,EBS,,Switzerland
ATS.SW,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,EBS,,Switzerland
MMK.SW,Mayr-Melnhof Karton AG,EBS,,Switzerland
CWI.SW,conwert ImmoInv,EBS,,Switzerland
O2C.SW,Petro Welt Technologies AG,EBS,,Switzerland
T.SW,AT&T,EBS,,Switzerland
TKA.SW,Telekom Austria Aktiengesellschaft,EBS,,Switzerland
LNZ.SW,Lenzing,EBS,,Switzerland
CS.SW,AXA SA,EBS,,Switzerland
SPR.SW,Axel Springer SE,EBS,,Switzerland
BPDG.SW,Banque Profil de Gestion SA,EBS,,Switzerland
BA.SW,The Boeing Company,EBS,,Switzerland
BALNE.SW,BALOISE N 2. LINIE,EBS,,Switzerland
BAX.SW,Baxter International Inc.,EBS,,Switzerland
BB.SW,BlackBerry Limited,EBS,,Switzerland
BBDB.SW,Bombardier Inc.,EBS,,Switzerland
BBY.SW,"Best Buy Co., Inc.",EBS,,Switzerland
BC8.SW,Bechtle AG,EBS,,Switzerland
BDX.SW,"Becton, Dickinson and Company",EBS,,Switzerland
BDT.SW,Bertrandt Aktiengesellschaft,EBS,,Switzerland
DBAN.SW,Deutsche Beteiligungs AG,EBS,,Switzerland
PROX.SW,Proximus,EBS,,Switzerland
BEKN.SW,Berner Kantonalbank AG,EBS,,Switzerland
BPOST.SW,bpost SA/NV,EBS,,Switzerland
BEI.SW,Beiersdorf,EBS,,Switzerland
OXBEI.SW,OXBEI.SW,EBS,,Switzerland
BELL.SW,Bell Food Group AG,EBS,,Switzerland
BLT.SW,BHP Billiton plc,EBS,,Switzerland
BHP.SW,BHP Billiton AU,EBS,,Switzerland
HEB.SW,HEB.SW,EBS,,Switzerland
OXGBF.SW,OXGBF.SW,EBS,,Switzerland
GBF.SW,Bilfinger SE,EBS,,Switzerland
BIIB.SW,Biogen Inc.,EBS,,Switzerland
BIO3.SW,Biotest Aktiengesellschaft,EBS,,Switzerland
SGMO.SW,"Sangamo Therapeutics, Inc.",EBS,,Switzerland
SBS.SW,STRATEC Biomed,EBS,,Switzerland
BKW.SW,BKW AG,EBS,,Switzerland
CBA.SW,Commonwealth Bank of Australia,EBS,,Switzerland
RBS.SW,The Royal Bank of Scotland Group plc,EBS,,Switzerland
BLK.SW,"BlackRock, Inc.",EBS,,Switzerland
BLD.SW,Ballard Power Systems Inc.,EBS,,Switzerland
BX.SW,BX.SW,EBS,,Switzerland
BMY.SW,Bristol-Myers Squibb Company,EBS,,Switzerland
BMPS.SW,BMPS.SW,EBS,,Switzerland
OXBMW.SW,OXBMW.SW,EBS,,Switzerland
BMW3.SW,Bayerische Motoren Werke Aktiengesellschaft,EBS,,Switzerland
BMW.SW,BMW I,EBS,,Switzerland
BNR.SW,Brenntag AG,EBS,,Switzerland
BNP.SW,BNP Paribas SA,EBS,,Switzerland
OXBNP.SW,OXBNP.SW,EBS,,Switzerland
BOBNN.SW,Bobst Group SA,EBS,,Switzerland
BVB.SW,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,EBS,,Switzerland
BOSS.SW,Hugo Boss AG,EBS,,Switzerland
EN.SW,Bouygues SA,EBS,,Switzerland
DB1.SW,Deutsche Boerse,EBS,,Switzerland
BOSN.SW,Bossard Holding AG,EBS,,Switzerland
BP.SW,BP p.l.c.,EBS,,Switzerland
BSKP.SW,Basler Kantonalbank,EBS,,Switzerland
BTO.SW,B2Gold Corp.,EBS,,Switzerland
BVN.SW,BVN.SW,EBS,,Switzerland
BYW6.SW,BayWa Aktiengesellschaft,EBS,,Switzerland
CPENE.SW,CASTLE PRIVATE N 2. LINIE,EBS,,Switzerland
CAI.SW,Canon Inc.,EBS,,Switzerland
CARLB.SW,Carlsberg A/S,EBS,,Switzerland
CAP.SW,Capgemini SE,EBS,,Switzerland
PTK.SW,PTK.SW,EBS,,Switzerland
CCO.SW,Cameco Corporation,EBS,,Switzerland
CDI.SW,Christian Dior SE,EBS,,Switzerland
CDE.SW,"Coeur Mining, Inc.",EBS,,Switzerland
CMBN.SW,Cembra Money Bank AG,EBS,,Switzerland
SCAB.SW,Svenska Cellulosa Aktiebolaget SCA (publ),EBS,,Switzerland
CWC.SW,CEWE Stiftung & Co. KGaA,EBS,,Switzerland
UN.SW,Unilever N.V.,EBS,,Switzerland
CELG.SW,Celgene Corporation,EBS,,Switzerland
CEV.SW,CENTROTEC Sustainable AG,EBS,,Switzerland
CERN.SW,Cerner Corporation,EBS,,Switzerland
CFT.SW,Compagnie Financière Tradition SA,EBS,,Switzerland
CGG.SW,CGGT,EBS,,Switzerland
LEON.SW,Leonteq AG,EBS,,Switzerland
HREN.SW,Romande Energie Holding SA,EBS,,Switzerland
EFGN.SW,EFG International AG,EBS,,Switzerland
DOKA.SW,dormakaba Holding AG,EBS,,Switzerland
CHD.SW,"Church & Dwight Co., Inc.",EBS,,Switzerland
SFPF1.SW,SFPF1.SW,EBS,,Switzerland
WIHN.SW,WISeKey International Holding AG,EBS,,Switzerland
LOGN.SW,Logitech International S.A.,EBS,,Switzerland
PLAN.SW,Plazza AG,EBS,,Switzerland
KNIN.VX,Kuehne + Nagel International AG,EBS,,Switzerland
PEDU.SW,Perrot Duval Holding S.A.,EBS,,Switzerland
SIK.VX,Sika AG,EBS,,Switzerland
PRFN.SW,Perfect Holding SA,EBS,,Switzerland
GMI.SW,Groupe Minoteries SA,EBS,,Switzerland
30318277.SW,30318277.SW,EBS,,Switzerland
SYNNE.SW,SYNGENTA N 2. Linie,EBS,,Switzerland
PUBN.SW,PUBN.SW,EBS,,Switzerland
UBSNE.SW,UBSNE.SW,EBS,,Switzerland
HBMN.SW,HBM Healthcare Investments AG,EBS,,Switzerland
SRCG.SW,Sunrise Communications Group AG,EBS,,Switzerland
OERL.SW,OC Oerlikon Corporation AG,EBS,,Switzerland
PGHN.SW,Partners Group Holding AG,EBS,,Switzerland
CICN.SW,Cicor Technologies Ltd.,EBS,,Switzerland
DOW.SW,The Dow Chemical Company,EBS,,Switzerland
SIAT1.SW,SIAT1.SW,EBS,,Switzerland
CVX.SW,Chevron,EBS,,Switzerland
NBEN.SW,nebag ag,EBS,,Switzerland
SCHNE.SW,SCHNE.SW,EBS,,Switzerland
SREA1.SW,UBS SW SWISSREAL ANR,EBS,,Switzerland
RSPF1.SW,RSPF1.SW,EBS,,Switzerland
SQN.SW,Swissquote Group Holding Ltd,EBS,,Switzerland
SGSNE.SW,SGS SA,EBS,,Switzerland
HBLN.SW,Hypothekarbank Lenzburg AG,EBS,,Switzerland
C.SW,Citigroup Inc.,EBS,,Switzerland
CIE.SW,Compagnie Internationale pour la Communication,EBS,,Switzerland
CSCO.SW,"Cisco Systems, Inc.",EBS,,Switzerland
CLN.VX,Clariant AG,EBS,,Switzerland
CMCSA.SW,Comcast Corporation,EBS,,Switzerland
CNC.SW,CNOOC Limited,EBS,,Switzerland
SEV.SW,SUEZ SA,EBS,,Switzerland
CRM.SW,"Salesforce.com, inc.",EBS,,Switzerland
CSIQ.SW,Canadian Solar Inc.,EBS,,Switzerland
EVD.SW,CTS Eventim,EBS,,Switzerland
CTSH.SW,Cognizant Technology Solutions Corporation,EBS,,Switzerland
OXEVD.SW,OXEVD.SW,EBS,,Switzerland
DAN.SW,Danone,EBS,,Switzerland
DAI.SW,Daimler AG,EBS,,Switzerland
DHR.SW,Danaher Corporation,EBS,,Switzerland
DSY.SW,Dassault Systèmes SE,EBS,,Switzerland
DBK.SW,Deutsche Bank Aktiengesellschaft,EBS,,Switzerland
DDD.SW,3D Systems Corporation,EBS,,Switzerland
DD.SW,E. I. du Pont de Nemours and Company,EBS,,Switzerland
CONT.SW,Continental Aktiengesellschaft,EBS,,Switzerland
HD.SW,"The Home Depot, Inc.",EBS,,Switzerland
OXSAP.SW,OXSAP.SW,EBS,,Switzerland
COMPG.SW,CompuGroup Medical Societas Europaea,EBS,,Switzerland
OXNOEJ.SW,OXNOEJ.SW,EBS,,Switzerland
