ticker,name,exchange,category name,country
KESAV.HE,Kesko Oyj,HEL,,Finland
KELAS.HE,Kesla Oyj,HEL,,Finland
KNEBV.HE,KONE Oyj,HEL,,Finland
PIZZA.HE,Kotipizza Group Oyj,HEL,,Finland
NLG1V.HE,Nurminen Logistics Oyj,HEL,,Finland
MMO1V.HE,Marimekko Oyj,HEL,,Finland
TLV1V.HE,Talvivaara Mining Company Plc,HEL,,Finland
NXTMH.HE,Nexstim Plc,HEL,,Finland
NEO1V.HE,Neo Industrial Plc,HEL,,Finland
NORVE.HE,Norvestia Oyj,HEL,,Finland
NOKIAM0115.HE,NOKIAM0115.HE,HEL,,Finland
OKM1V.HE,Okmetic Oyj,HEL,,Finland
OKDBV.HE,Oriola Oyj,HEL,,Finland
OLVAS.HE,Olvi Oyj,HEL,,Finland
ORNBV.HE,Orion Oyj,HEL,,Finland
PIHLIS.HE,Pihlajalinna Oyj,HEL,,Finland
RMR1V.HE,Ramirent Oyj,HEL,,Finland
TIK1V.HE,Tikkurila Oyj,HEL,,Finland
SCF1V3.HE,Sievi Capital Oyj,HEL,,Finland
TNOM.HE,Talenom Oyj,HEL,,Finland
TAM1V.HE,Takoma Oyj,HEL,,Finland
UNIAV.HE,United Bankers Oyj,HEL,,Finland
FIA1S.HE,Finnair Oyj,HEL,,Finland
SCL1V.HE,Scanfil Oyj,HEL,,Finland
TEM1V.HE,Tecnotree Oyj,HEL,,Finland
PIIPPO.HE,Piippo Oyj,HEL,,Finland
STQ1V.HE,Solteq Oyj,HEL,,Finland
STERV.HE,Stora Enso Oyj,HEL,,Finland
INVEST.HE,Investors House Oyj,HEL,,Finland
VAIAS.HE,Vaisala Oyj,HEL,,Finland
REG1V.HE,Revenio Group Oyj,HEL,,Finland
SOPRA.HE,Soprano Oyj,HEL,,Finland
ROBIT.HE,Robit Oyj,HEL,,Finland
MARAS.HE,Martela Oyj,HEL,,Finland
SDA1V.HE,Sponda Oyj,HEL,,Finland
CAV1V.HE,Caverion Oyj,HEL,,Finland
SSH1V.HE,SSH Communications Security Oyj,HEL,,Finland
UNR1V.HE,Uponor Oyj,HEL,,Finland
PNA1V.HE,Panostaja Oyj,HEL,,Finland
TPS1V.HE,Technopolis Plc,HEL,,Finland
RAIVV.HE,Raisio plc,HEL,,Finland
SRV1V.HE,SRV Group Plc,HEL,,Finland
TAALA.HE,Taaleri Oyj,HEL,,Finland
TULAV.HE,Tulikivi Corporation,HEL,,Finland
