ticker,name,exchange,category name,country
GZE1R.RG,JSC Latvijas Gaze,RIS,,Latvia
BRV1R.RG,AS Brivais vilnis,RIS,,Latvia
LJM1R.RG,A/S Latvijas Juras medicinas centrs,RIS,,Latvia
RJR1R.RG,AS Rigas Juvelierizstradajumu Rupnica,RIS,,Latvia
GRZ1R.RG,Joint stock company Grobina,RIS,,Latvia
GRD1R.RG,AS Grindeks,RIS,,Latvia
VEF1R.RG,Joint stock company VEF,RIS,,Latvia
SMA1R.RG,AS Pata Saldus,RIS,,Latvia
VNF1R.RG,Joint Stock Company Ventspils nafta,RIS,,Latvia
KA11R.RG,A/S Kurzemes Atslega 1,RIS,,Latvia
SCM1R.RG,AS Siguldas Ciltslietu Un Maksligas Apseklosanas Stacija,RIS,,Latvia
KCM1R.RG,A/s Kurzemes ciltslietu un maksligas apseklosanas stacija,RIS,,Latvia
BAL1R.RG,Latvijas Balzams AS,RIS,,Latvia
OLF1R.RG,AS Olainfarm,RIS,,Latvia
TMA1R.RG,AS Talsu Mezrupnieciba,RIS,,Latvia
VSS1R.RG,AS Valmieras stikla skiedra,RIS,,Latvia
DPK1R.RG,AS Ditton Pievadkezu Rupnica,RIS,,Latvia
LSC1R.RG,AS Latvijas Kugnieciba,RIS,,Latvia
RKB1R.RG,Rigas Kugu Buvetava AS,RIS,,Latvia
RER1R.RG,AS Rigas Elektromasinbuves rupnica,RIS,,Latvia
BTE1R.RG,Baltic Telekom AS,RIS,,Latvia
RRR1R.RG,AS VEF Radiotehnika RRR,RIS,,Latvia
LOK1R.RG,AS Daugavpils Lokomotîvju Remonta Rûpnîca,RIS,,Latvia
RAR1R.RG,AS Rigas autoelektroaparatu rupnica,RIS,,Latvia
TKB1R.RG,AS Tosmares kugubuvetava,RIS,,Latvia
LTT1R.RG,Latvijas Tilti,RIS,,Latvia
SAF1R.RG,A/S SAF Tehnika,RIS,,Latvia
