ticker,name,exchange,category name,country
CAM.MC,CUOTAS PARTICIPATIVAS DE CAJA D,MCE,,Spain
IAG.MC,"International Consolidated Airlines Group, S.A.",MCE,,Spain
AIR.MC,Airbus SE,MCE,,Spain
AISA.MC,AISA.MC,MCE,,Spain
ALC.MC,"Altia Consultores, S.A.",MCE,,Spain
ALB.MC,"Corporación Financiera Alba, S.A.",MCE,Asset Management,Spain
GALQ.MC,"General de Alquiler de Maquinaria, S.A.",MCE,Aerospace/Defense - Major Diversified,Spain
AMP.MC,"Amper, S.A.",MCE,Information Technology Services,Spain
ELE.MC,"Endesa, S.A.",MCE,Diversified Utilities,Spain
APPS.MC,"Applus Services, S.A.",MCE,,Spain
APAM.MC,Aperam,MCE,,Spain
A3M.MC,"Atresmedia Corporación de Medios de Comunicación, S.A.",MCE,,Spain
AXIA.MC,"Axiare Patrimonio Socimi, S.A.",MCE,,Spain
AZK.MC,"Azkoyen, S.A.",MCE,Business Equipment,Spain
BDL.MC,"BarÃ³n de Ley, S.A.",MCE,Beverages - Wineries & Distillers,Spain
SAN-D.MC,DERECHOS BANCO SANTANDER,MCE,,Spain
BDK.MC,BDK.MC,MCE,,Spain
NBI.MC,"NBI Bearings Europe, S.A.",MCE,,Spain
EBI.MC,"EBIOSS Energy, SE",MCE,,Spain
FACE.MC,"Facephi Biometria, S.A.",MCE,,Spain
BIO.MC,"Biosearch, S.A.",MCE,Medical Instruments & Supplies,Spain
BNT.MC,Bioorganic Research and Services S.A.,MCE,,Spain
NEU-D.MC,DERECHOS NEURON BIO,MCE,,Spain
RIO.MC,"Bodegas Riojanas, S.A.",MCE,Beverages - Brewers,Spain
RLIA.MC,"Realia Business, S.A.",MCE,Property Management,Spain
COM.MC,"Catenon, S.A.",MCE,,Spain
CBAV.MC,"Clínica Baviera, S.A.",MCE,Medical Laboratories & Research,Spain
CDR.MC,"Codere, S.A.",MCE,Gaming Activities,Spain
CLNX.MC,"Cellnex Telecom, S.A.",MCE,,Spain
CIE.MC,"CIE Automotive, S.A.",MCE,Auto Parts,Spain
CLR.MC,"CLERHP Estructuras, S.A.",MCE,,Spain
CMM.MC,"Commcenter, S.A.",MCE,,Spain
CMC.MC,"Corporación Empresarial de Materiales de Construcción, S.A.",MCE,,Spain
DGI.MC,"Dogi International Fabrics, S.A.",MCE,Textile Industrial,Spain
N1.MC,ALANTRA PARTNERS SA,MCE,,Spain
EBRO.MC,"Ebro Foods, S.A.",MCE,Food - Major Diversified,Spain
ECG.MC,"Euroconsult Engineering Consulting Group, S.A.",MCE,,Spain
ECR.MC,"Ercros, S.A.",MCE,Chemicals - Major Diversified,Spain
GRI.MC,"Griñó Ecologic, S.A.",MCE,,Spain
EEP.MC,"EuroEspes, S.A.",MCE,,Spain
EGPW.MC,EGPW.MC,MCE,,Spain
EKT.MC,"Euskaltel, S.A.",MCE,,Spain
ENO.MC,"Elecnor, S.A.",MCE,Heavy Construction,Spain
GSJ.MC,"Grupo Empresarial San José, S.A.",MCE,General Contractors,Spain
URA.MC,URA.MC,MCE,,Spain
TEC.MC,"Tecnocom Telecomunicaciones y Energía, S.A.",MCE,,Spain
SPS.MC,"Service Point Solutions, S.A.",MCE,Business Services,Spain
SNC.MC,"Sniace, S.A.",MCE,,Spain
MEL.MC,"Meliá Hotels International, S.A.",MCE,,Spain
MAP.MC,"Mapfre, S.A.",MCE,Accident & Health Insurance,Spain
LMR.MC,LMR.MC,MCE,,Spain
IKM.MC,"1nKemia IUCT Group, S.A.",MCE,,Spain
IBG.MC,"Iberpapel Gestión, S.A.",MCE,Paper & Paper Products,Spain
GOW.MC,"LET S GOWEX, S.A.",MCE,,Spain
FER.MC,"Ferrovial, S.A.",MCE,Heavy Construction,Spain
EZE.MC,Grupo Ezentis SA,MCE,Communication Equipment,Spain
LBK.MC,"Liberbank, S.A.",MCE,,Spain
REY.MC,REYAL URBIS S.A.,MCE,,Spain
OLE.MC,"Deoleo, S.A.",MCE,,Spain
RLI-D.MC,DERECHOS REALIA BUSINESS,MCE,,Spain
10641067.MA,CANT PREF NCRPS 3,MAD,,Spain
GRF-P.MC,GRIFOLS S.A. CLASE B,MCE,,Spain
NPG.MC,"NPG TECHNOLOGY, S.A.",MCE,,Spain
TST.MC,"TESTA INMUEBLES EN RENTA, SOCIM",MCE,,Spain
ROVI.MC,"Laboratorios Farmaceuticos ROVI, S.A.",MCE,Biotechnology,Spain
MED.MC,"Medcomtech, S.A.",MCE,Medical Equipment Wholesale,Spain
LRE.MC,"Lar EspaÃ±a Real Estate SOCIMI, S.A.",MCE,,Spain
GRF.MC,"Grifols, S.A.",MCE,Biotechnology,Spain
TEF-D.MC,DERECHOS TELEFONICA S.A.,MCE,,Spain
OHL.MC,"Obrascón Huarte Lain, S.A.",MCE,General Contractors,Spain
ISUR.MC,"Inmobiliaria del Sur, S.A.",MCE,Property Management,Spain
LLN.MC,"LleidaNetworks Serveis Telemàtics, S.A.",MCE,,Spain
FAE-D.MC,"DERECHOS FAES FARMA, S.A.",MCE,,Spain
MRL.MC,"Merlin Properties Socimi, S.A.",MCE,,Spain
SCY-D.MC,"DERECHOS SACYR, S.A.",MCE,,Spain
STG.MC,"Sotogrande, S.A.",MCE,Property Management,Spain
PVA.MC,"Pescanova, S.A.",MCE,Farm Products,Spain
TL5.MC,"Mediaset España Comunicación, S.A.",MCE,Broadcasting - TV,Spain
INC.MC,Inclam S.A.,MCE,,Spain
NEOL.MC,"Neol Biosolutions, S.A.",MCE,,Spain
SEC.MC,"Secuoya Grupo de Comunicación, S.L.",MCE,,Spain
FRS.MC,"Fersa Energías Renovables, S.A.",MCE,Diversified Utilities,Spain
NTH.MC,"Naturhouse Health, S.A.",MCE,,Spain
IMG.MC,"Imaginarium, S.A.",MCE,"Specialty Retail, Other",Spain
FDR.MC,"Fluidra, S.A.",MCE,Diversified Machinery,Spain
REP-D.MC,"DERECHOS REPSOL, S.A.",MCE,,Spain
VER.MC,VERTICE TRESCIENTOS SESENTA GRA,MCE,,Spain
SAB-D.MC,"DERECHOS BANCO DE SABADELL, S.A",MCE,,Spain
GIGA.MC,"Gigas Hosting, S.A.",MCE,,Spain
PRM.MC,"Prim, S.A.",MCE,Medical Instruments & Supplies,Spain
FUN.MC,"Funespaña, S.A.",MCE,Personal Services,Spain
GCO.MC,"Grupo Catalana Occidente, S.A.",MCE,Property & Casualty Insurance,Spain
COL.MC,"Inmobiliaria Colonial, S.A.",MCE,REIT - Diversified,Spain
NAT.MC,"Natra, S.A.",MCE,Confectioners,Spain
VOU.MC,"Vousse Corp, S.A.",MCE,,Spain
IDR.MC,"Indra Sistemas, S.A.",MCE,Technical & System Software,Spain
VID.MC,"Vidrala, S.A.",MCE,Packaging & Containers,Spain
NHH.MC,"NH Hotel Group, S.A.",MCE,Lodging,Spain
IBE-D.MC,"DERECHOS IBERDROLA, S.A.",MCE,,Spain
CAR.MC,"Carbures Europe, S.A.",MCE,,Spain
HMR.MC,"Home Meal Replacement, S.A.",MCE,,Spain
TRE.MC,"Técnicas Reunidas, S.A.",MCE,General Contractors,Spain
EWT.MC,"Eurona Wireless Telecom, S.A.",MCE,,Spain
THK.MC,"Think Smart, S.A.",MCE,,Spain
MAS.MC,"MásMóvil Ibercom, S.A.",MCE,,Spain
R4.MC,"Renta 4 Banco, S.A.",MCE,Asset Management,Spain
REN.MC,"Renta CorporaciÃ³n Real Estate, S.A.",MCE,Property Management,Spain
LGT.MC,"Lingotes Especiales, S.A.",MCE,Industrial Metals & Minerals,Spain
ENG.MC,"Enagás, S.A.",MCE,Gas Utilities,Spain
ORY.MC,Oryzon Genomics S.A.,MCE,,Spain
GRE.MC,"Grenergy Renovables, S.A.",MCE,,Spain
UBS.MC,"Urbas Grupo Financiero, S.A.",MCE,Property Management,Spain
GAS.MC,"Gas Natural SDG, S.A.",MCE,Gas Utilities,Spain
SED.MC,SED.MC,MCE,,Spain
TQT.MC,"Tecnoquark Trust, S.A.",MCE,,Spain
ADV.MC,"Adveo Group International, S.A.",MCE,,Spain
MTB.MC,"Montebalito, S.A.",MCE,Property Management,Spain
27447617.MC,"URO PROPERTY HOLDINGS SOCIMI, S",MCE,,Spain
FAE.MC,"Faes Farma, S.A.",MCE,Medical Instruments & Supplies,Spain
TLGO.MC,"Talgo, S.A.",MCE,,Spain
RDM.MC,Reno De Medici S.p.A.,MCE,Paper & Paper Products,Spain
RDM-Q.MC,"RENO DE MEDICI, CONVERTIBLES EN",MCE,,Spain
