longitude,latitude,subsidence_2022,subsidence_2023,subsidence_2022_q0.1,subsidence_2022_q0.5,subsidence_2022_q0.9,subsidence_2023_q0.1,subsidence_2023_q0.5,subsidence_2023_q0.9,subsidence_2024_q0.1,subsidence_2024_q0.5,subsidence_2024_q0.9,subsidence_2025_q0.1,subsidence_2025_q0.5,subsidence_2025_q0.9,subsidence_2026_q0.1,subsidence_2026_q0.5,subsidence_2026_q0.9
113.237984,22.494591,15.28,15.05,8.186800919,12.12859395,18.01096202,22.1832264,20.65209881,15.73163232,10.02382888,5.509650828,7.816417969,19.40375694,28.74630658,42.68826527,15.5590649,10.34811679,23.651554
113.220802,22.513592,22.08,16.79,20.35271265,30.1521669,44.77596784,16.15208519,23.92901509,35.53458741,24.22821208,35.89364753,53.30206658,0.429121826,0.635736039,0.944068017,3.929452024,5.821410406,8.644794453
113.225632,22.530231,10.69,18.39,3.498826285,5.183446348,7.697417826,13.21582612,19.57900166,29.07481746,13.01981525,19.28861518,28.64359355,16.70904121,11.03472047,32.80423544,9.042983975,13.3970133,19.89456474
113.20507,22.547848,31.03,48.22,23.93764061,35.46317128,52.66280935,42.22448413,62.55479131,92.89386509,48.92959385,72.48828718,107.6451065,40.15565326,59.48985668,88.34243717,52.27956974,77.45121444,115.0150534
113.1987,22.546885,11.59,22.77,12.18970193,18.05881768,26.81734426,14.04432656,2.371699829,24.48529983,0,0,0,4.470086088,6.622349761,9.834189395,0,15.05973768,111.0513627
113.210594,22.54328,6.78,27.96,9.539172263,4.769178037,32.60024687,28.57631267,30.70560728,59.81985901,29.35395913,43.48734685,64.57871008,16.26982132,24.103439,35.79360691,24.57473417,29.72942543,0
113.205765,22.536118,10.49,24.14,9.957384187,14.75168028,21.90624521,19.17771324,28.41142702,42.19096913,27.29024958,40.42999938,60.03854908,23.0697235,34.17736815,50.75339171,26.53647325,39.31329371,58.38024115
113.204117,22.549463,15.17,55.14,11.64749977,17.25555521,25.62449949,39.57938959,58.63613273,87.0746571,35.13147407,52.04662825,77.28924295,44.00335377,65.19015373,96.80737829,46.40578281,68.74930786,102.0927222
113.219276,22.517424,28.99,45.44,8.288032163,22.87650415,41.83144856,8.78659164,46.62119936,41.36956367,18.1477374,47.57754295,23.09843751,25.81295456,38.24141416,56.78850003,0.594681344,43.2867156,6.974008504
113.230698,22.549313,12.7,30.83,14.71204286,21.79561906,32.3664943,12.89665393,19.10615398,28.37263865,24.21247744,35.87033695,53.26745037,17.69232085,26.21084571,38.92310587,21.07800758,31.22667789,46.37161667
113.210236,22.53706,8.53,21.08,14.82685892,2.895816405,8.316692757,15.68891639,23.24283909,34.51561605,4.263804365,6.316747207,9.380369603,16.86023851,20.34640797,56.14251814,17.12415357,25.3691164,37.67313786
113.235046,22.540583,4.05,27.05,6.100453745,9.037709251,13.42099824,18.17255831,26.92230861,39.97962828,24.91287533,36.90796345,54.80832572,15.17281203,22.47824005,33.38018648,22.18660769,32.86904842,48.81053691
113.235878,22.539852,6.42,30.27,3.565756558,5.282602307,7.844664427,18.9095275,21.56277456,25.91062111,22.04333146,15.77771301,56.77728784,16.14515141,23.91874283,35.5193331,3.751470871,5.557734624,8.253235917
113.201569,22.539005,13.34,47,7.027256583,20.15795779,33.2318564,9.80601017,35.88229708,43.13667089,24.97188254,36.99538154,54.93814158,25.76277129,38.16706858,56.67809685,13.90217599,20.59581628,30.58478718
113.208672,22.549339,21.53,45.08,20.05104016,29.70524468,44.11228835,30.50679399,45.19525036,67.11494678,38.068181,56.39730519,83.7499982,33.45429774,49.56192257,73.59945502,18.04028994,26.72635547,39.68863788
113.239304,22.520546,15.68,19.42,7.506818194,11.12121214,16.51500003,18.32376171,27.14631364,40.31227576,28.43786594,42.13017177,62.56330507,28.19495095,41.7702977,62.02889209,23.45147637,34.74292796,51.59324802
113.208389,22.546612,0.28,30.85,0,9.852716134,48.24446779,31.18230878,46.196013,68.60107931,26.99647417,39.99477655,59.39224318,34.60585845,51.26793844,76.13288858,3.99904138,52.70207689,78.95182036
113.231049,22.553007,9.77,26.06,10.3394899,15.31776282,22.74687779,20.12643289,37.14571266,6.130236441,30.58331499,45.3086148,67.28329298,23.85850105,35.34592749,52.48870232,27.78835532,41.1679338,61.1343817
113.188568,22.567453,6.11,54.23,0,0,0,49.40867597,73.19803847,108.6990871,45.7660017,67.801484,100.6852037,50.45179679,74.74340265,110.9939529,21.77491668,73.83215161,51.84647753
113.209854,22.554176,19.26,35.15,1.733962212,13.02167403,32.12386105,25.73664305,38.12836007,56.6206147,0,24.51281325,40.02016276,18.57268231,27.5150849,40.85990108,32.82261319,48.62609361,72.20974901
113.202797,22.551554,31.59,25.01,19.79719062,29.32917128,43.55381936,19.24528796,28.51153772,42.33963352,17.32633186,28.47667033,55.2481072,16.27509422,12.01029131,6.314632673,14.1444554,20.95474874,31.11780188
113.230225,22.56815,5.59,27.92,10.05378824,14.89450109,22.11833412,24.83640038,36.79466722,54.64008083,18.07673251,26.78034445,39.76881151,12.07165169,37.46923033,59.80107568,0.486709857,35.13085198,0
113.210579,22.551888,14.32,25.28,0.936092619,1.38680388,2.059403761,16.62838651,40.45853472,47.06409775,32.6813137,48.41676103,71.89889014,30.25523882,44.82257602,66.5615254,6.026805741,54.8533299,45.84515291
113.186966,22.558319,57.31,14.28,32.77667929,48.55804339,72.10869443,8.469257186,12.54704768,18.63236581,15.77695007,23.37325937,34.70929016,21.2622674,31.49965541,46.77698828,13.87694727,20.55844039,30.52928399
113.226738,22.55958,33.88,8.87,23.49059013,34.80087427,51.67929829,7.788684042,11.53879117,17.13510489,4.932626092,7.307594211,10.8517774,19.47245681,28.84808417,42.83940499,17.59091787,26.06061907,38.70001932
113.214096,22.56481,4.25,2.96,1.296464095,13.29611189,44.9663769,6.111876595,9.054631993,13.44612851,9.245029129,13.69633945,20.33906408,23.12724775,20.67175794,20.89947075,0,0,0
113.213333,22.569582,17.83,38.72,15.16152355,22.46151638,33.35535182,11.53888755,27.96077494,26.74271142,7.84573453,44.13859259,12.45206325,18.71393217,27.72434395,41.17065077,21.21474897,31.42925774,46.67244774
113.212746,22.57486,30.69,35.67,0,31.58828781,27.23211087,14.79302206,21.91558824,32.54464853,10.27406617,15.22083878,22.60294558,8.634679622,20.07361138,0,10.48833422,34.87233467,55.85943621
113.222923,22.580517,38.76,10.47,22.97066121,34.0306092,50.53545466,15.86131777,23.49824855,34.8948991,12.95078994,19.18635547,28.49173787,2.581936883,36.93944226,7.764865685,5.313805899,7.872305035,11.69037298
113.224197,22.570688,7.79,12.52,15.88268621,23.52990549,34.94190966,39.17140334,35.0902656,50.90808795,8.524530044,12.6289334,18.7539661,21.66753289,32.10004872,47.66857235,21.96898683,32.54664716,48.33177103
113.213379,22.574844,11.5,18.94,15.2251327,22.55575216,33.49529195,13.60647595,5.388109215,17.83887492,0,0,0,10.49356632,15.54602417,23.0858459,0,0,0
113.200882,22.591139,3.23,12.03,3.370839911,4.993836905,7.415847804,6.87743826,10.18879742,15.13036417,0,0,0,0,16.86231997,0,5.462007609,8.091863124,12.01641674
113.197624,22.568624,14.14,9.96,5.445846359,20.91683829,26.23218905,3.98533392,5.9041984,8.767734623,0,0,0,32.15103585,20.35838667,34.63637889,2.075465347,12.10368925,15.48677936
113.212776,22.573189,21.05,38.02,1.042447512,23.30740934,0,30.07783207,44.55975121,66.17123055,25.50372483,37.78329605,56.10819463,39.28862003,58.20536301,86.43496407,26.34262581,39.0261123,57.95377677
113.212898,22.575663,10.37,33.12,6.305641463,9.341691056,13.87241122,19.31003462,28.60745869,42.48207616,17.2468192,25.55084325,37.94300223,18.13147154,26.86143933,39.8892374,21.07113759,31.21650014,46.35650271
113.176933,22.621399,52.7,9.36,7.498268425,44.20162521,4.257243197,9.994746152,14.80703134,21.98844154,10.38918037,15.39137832,22.85619681,9.013749873,13.35370351,19.83024972,21.23907691,23.55447823,31.2423707
113.207466,22.60977,16.13,5.11,12.66212108,10.14282977,10.1305015,5.501452176,8.15029952,12.10319479,2.850029927,4.222266559,6.27006584,10.22344651,15.14584668,22.49158232,6.923065553,10.25639341,15.23074422
113.187508,22.604012,15.54,8.48,5.014134379,7.428347228,11.03109563,15.6748202,23.22195585,34.48460444,0.797799845,27.69363252,0,0,12.60436761,75.04014552,19.4385846,35.21719603,34.32469266
113.221092,22.631121,30.52,16.17,0,15.0260845,71.68838682,10.02394482,12.58149631,41.32092757,5.14624795,7.624071037,11.32174549,3.955669589,5.860251243,8.702473096,1.391866854,2.062024968,3.062107078
113.172134,22.601048,9.85,16.97,1.011028638,1.497820204,2.224263003,0,0,0,15.27239659,3.86063981,20.14004751,22.98926669,0,0,7.32953103,10.85856449,16.12496827
113.204643,22.598082,7.99,26.38,0,0,0,18.38964152,27.24391336,40.45721134,20.79478489,30.80708872,45.74852676,25.98130782,38.4908264,57.1588772,18.47128831,10.15078654,39.20868767
113.152054,22.63196,19.82,2.33,11.21879033,16.62043012,24.68133873,6.338007415,9.389640615,13.94361631,2.433848585,4.611539071,15.3841933,10.51887044,15.58351176,23.14151496,4.446890463,6.58798587,9.783159018
113.178123,22.610699,1.02,6.41,1.655068706,2.451953639,3.641151154,5.97603421,8.853384014,13.14727526,0,0,0,2.761324895,4.090851696,6.074914769,9.117069618,13.5067698,20.05755316
113.228348,22.619719,5.54,22.29,0,0,0,12.77023011,18.91885942,28.09450625,1.518868686,2.250175831,3.341511109,10.02202965,14.84745133,22.04846522,15.9159539,23.57919097,35.01509859
113.204109,22.625883,35.63,33,14.38134157,21.30569122,31.63895146,4.913625791,34.00132063,51.8373901,2.98365714,4.420232799,6.564045707,17.1514044,25.409488,37.73308968,0,56.9023398,73.6453902
113.215874,22.646677,5.37,1.36,10.90054957,0,92.97180588,0,0,0,0,20.444572,4.132829061,3.564087459,5.280129569,7.840992409,19.61488367,12.59092437,24.10860278
113.240677,22.644833,0.61,13.69,0,0,0,3.493759823,5.175940478,7.68627161,11.29201431,0,1.968414017,4.073605044,6.034970435,8.961931096,28.65263915,34.66557207,37.81310793
113.240814,22.650244,3.01,15.56,3.955689081,0,26.64950371,0.855650937,17.88106944,19.1671646,15.37342772,22.77544848,33.82154099,0,25.63553951,14.19490303,12.45731218,18.4552773,27.40608679
113.165749,22.652866,5.24,21.51,1.200859191,1.779050653,2.64189022,13.00249311,19.26295276,28.60548485,22.24114727,32.94984781,48.930524,11.12244809,16.47770088,24.4693858,1.375727022,2.038114107,3.026599449
113.208862,22.665245,11.72,24.69,10.06277292,14.90781173,22.13810042,11.55681039,17.12120059,25.42498287,11.64780887,17.25601314,25.62517951,10.56771645,15.65587622,23.24897618,14.78713059,21.90686013,32.5316873
113.173698,22.643669,13.27,43.6,10.28643357,15.23916084,22.63015384,30.81619166,45.65361727,67.79562165,20.3147708,30.09595675,44.69249577,0,36.20502052,43.302431,34.31148498,50.8318296,75.48526695
113.171043,22.648893,10.96,15.72,11.92547022,17.66736329,26.23603448,17.95462898,26.59945034,39.50018375,0,30.05523602,64.4565272,9.808303406,14.53081986,21.57826749,0.538585777,0.797904854,1.184888708
113.224037,22.64167,1.9,11.55,0,0,0,11.53416465,17.08765134,25.37516224,16.93331681,25.08639528,37.25329699,6.66732302,9.877515585,14.66811064,17.40302042,25.78225247,38.28664492
113.193703,22.638338,18.61,23.85,13.70438137,20.30278722,30.14963902,7.400236352,15.37326166,7.673979778,15.90011821,23.55573069,34.98026007,5.611935417,8.313978395,12.34625792,15.95556421,0,21.40788389
113.190071,22.647221,1.29,37.77,4.958882783,7.346493012,10.90954212,25.77700284,38.18815235,56.70940624,12.16188462,45.4549961,7.444307591,35.66842836,52.84211608,78.47054238,28.23071009,41.82327421,62.1075622
113.238205,22.634748,23.42,25.21,15.90944803,28.35299843,10.00012228,15.33036741,25.74894536,5.982974755,22.90701619,33.93632029,50.39543563,21.00374491,31.11665912,46.2082388,13.93631871,20.64639808,30.65990115
113.189346,22.635132,8.19,7.92,0,0,0,16.62113288,12.49242267,18.79129528,13.18738283,19.53686345,29.01224222,6.223894306,9.220584158,13.69256747,10.81084145,16.01606141,23.7838512
113.164719,22.671671,7.05,27.88,7.381854948,10.9360814,16.24008089,17.44799618,25.84888323,38.3855916,14.15475947,20.97001402,31.14047083,16.62408622,24.62827589,36.57298969,10.13945652,15.02141707,22.30680435
113.237862,22.679136,4.31,12.89,1.121135772,8.694526464,0,5.248772419,7.665944147,54.03637254,5.021211518,7.438831879,11.04666534,7.959494695,11.79184399,17.51088833,0,23.5282919,19.49846527
113.207382,22.682333,8.75,13.89,8.352463229,12.3740196,18.3754191,9.354256266,13.85815743,20.57936379,7.748857919,11.47978951,17.04748742,17.44277644,25.84115028,38.37410817,16.90290872,14.89654039,0
113.219734,22.698343,13.7,35.9,7.390954817,10.94956269,16.2601006,28.32528318,41.96338249,62.315623,34.06484028,50.46643004,74.94264861,15.23269477,22.56695521,33.51192849,26.21463774,38.83650036,57.67220303
113.218399,22.702616,2.5,26.27,0,0,0,13.3570048,19.78815526,29.38541055,20.86287758,30.90796679,45.89833069,14.01224998,20.75888886,30.82694995,26.26646225,38.9132774,57.78621694
113.210487,22.683479,13.96,24.72,11.0121271,16.31426237,24.22667963,19.42277828,28.77448635,42.73011222,17.03962681,25.24389156,37.48717897,22.44264138,33.24835759,49.37381103,0,51.02112279,7.042837497
113.216446,22.703032,6.49,20.92,11.1678716,16.54499496,24.56931752,6.753040988,25.93462127,18.71713759,25.82286364,38.25609428,56.8103,0,40.48004323,29.53713621,10.04380311,14.8797083,22.09636683
113.195663,22.677174,15.19,32.85,2.452639484,3.633539976,5.395806864,12.70485413,18.82200612,27.95067909,16.5007228,24.44551526,36.30159017,12.92246505,19.14439267,28.42942312,29.16383939,43.20568798,64.16044665
113.213921,22.696674,14.11,16.61,12.5345442,18.56969511,27.57599724,10.666332,15.80197334,23.46593041,3.39627017,5.031511363,7.471794374,0,0,0,0,0,0
113.233879,22.696259,0.68,5.73,0,0,0,2.26678976,3.358207052,4.986937472,25.94211489,0,0,5.233279742,7.753007025,11.51321543,0,0,0
113.206665,22.700558,1.67,18.19,0.950796709,1.408587717,2.091752759,13.13654687,23.46414614,33.05352871,14.94452209,22.14003273,32.8779486,18.56201954,14.04967323,24.59999132,23.19983114,34.37012021,51.03962851
113.232101,22.696373,14.63,23.5,0,9.094122674,29.78740378,5.031186675,25.5992642,21.92172175,21.27499483,31.51851086,46.80498863,23.50412096,34.82091995,51.70906612,36.9406988,54.72696119,81.26953736
113.16362,22.67358,0.1,26.81,0.51818349,0.767679244,1.140003677,17.29636514,25.62424466,38.05200331,0,0,0,12.94782479,19.18196265,28.48521454,15.0537172,22.30180325,33.11817783
113.163872,22.673872,0.35,34.14,0,0,0,21.98300746,32.56741847,48.36261642,23.31293492,34.53768136,51.28845682,29.28964866,43.39207209,64.43722705,6.978366176,10.33832026,15.35240559
113.212158,22.680561,5.82,6.59,3.917473652,4.627583882,19.82218712,0,0,0,1.680934822,2.490273811,3.698056609,6.612843671,7.09831481,10.55794023,0,0,0
113.217316,22.702276,8.9,14.56,12.21460536,18.09571164,26.87213179,13.54851087,20.07186796,29.80672392,26.60657171,39.41714328,58.53445776,12.92190621,19.14356476,28.42819367,19.40560238,28.74904057,42.69232524
113.204498,22.674891,5.84,22.95,1.537352958,10.44052752,7.615101968,18.17092604,21.74328186,21.45348016,18.6758971,27.6679957,41.08697362,19.55851522,28.97557811,43.02873349,17.91313808,26.53798234,39.40890377
113.233101,22.694996,3.2,25.36,5.803189094,5.142698518,0,16.07193233,23.81027012,35.35825112,13.08654806,19.38747861,28.79040573,33.36603691,22.30150278,65.10780197,13.09401359,17.40964451,0
113.229797,22.713936,12.52,13.77,5.263387094,7.797610509,11.57945161,9.935954333,14.71993235,21.85909953,5.596642581,17.36586444,120.4910159,22.90795239,33.93770725,50.39749527,13.29898658,19.70220234,29.25777047
113.234444,22.722082,7.31,40.27,3.384595207,5.014215121,7.446109455,29.6907668,43.98632119,65.31968696,29.617288,44.56645062,14.76429931,33.33800905,49.38964304,73.34361991,32.81703095,48.61782363,72.1974681
113.233154,22.734938,21.41,41.82,16.14934609,15.62458625,0,32.67595448,48.40882146,71.88709987,35.89473834,53.17739013,78.96842434,31.60486532,46.8220227,69.5307037,30.73086717,45.52721062,67.60790776
113.233406,22.736801,7.43,33.82,18.33862828,8.327187307,0,20.561805,30.46193333,45.235971,27.9484195,14.88282709,13.15933968,20.84196871,30.87699068,45.85233115,24.1969058,35.84726786,53.23319277
113.236198,22.705553,3.71,14.5,4.370503443,6.474819916,9.615107575,9.89129098,14.65376441,21.76084016,13.10024805,19.40777489,28.82054571,18.88195362,27.41467989,0,5.058458616,7.494012765,11.12860896
113.230072,22.711798,5.85,17.64,3.974808369,5.888604991,8.744578411,9.530089737,14.11865146,20.96619742,5.898253463,8.738153279,12.97615762,8.201069418,9.021923017,34.22376406,1.976005595,2.927415696,4.347212309
113.236336,22.720089,0.76,18.02,0.85198807,1.262204548,1.874373753,19.24641591,18.01989916,50.12576879,5.858579026,8.679376335,12.88887386,2.324290551,3.443393409,5.113439212,9.947653223,14.73726403,21.88483709
