N samples (anchors + unknowns),10 (4 + 6)
N analyses (anchors + unknowns),1146 (1033 + 113)
Repeatability of δ13C_VPDB,52.8 ppm
Repeatability of δ18O_VSMOW,106.4 ppm
Repeatability of Δ47 (anchors),36.1 ppm
Repeatability of Δ47 (unknowns),32.4 ppm
Repeatability of Δ47 (all),35.8 ppm
Model degrees of freedom,1127
Student's 95% t-factor,1.96
Standardization method,pooled
