H (A/m)	M (A/m)
3978873.5751313814	765547.08918948
3952347.751297172	765546.1173163147
3925821.9274629634	765545.1322457053
3899296.103628754	765544.1337287625
3872770.279794545	765543.121530811
3846244.4559603357	765542.0954069546
3819718.632126127	765541.0550934573
3793192.808291918	765540.0003341112
3766666.9844577084	765538.9308529544
3740141.160623499	765537.8463811298
3713615.3367892904	765536.7466302415
3687089.512955081	765535.6313177753
3660563.689120872	765534.5001451642
3634037.8652866627	765533.3528075404
3607512.041452454	765532.1889995921
3580986.2176182447	765531.008401766
3554460.3937840355	765529.8106890406
3527934.569949826	765528.5955317217
3501408.7461156175	765527.3625824882
3474882.922281408	765526.1114922677
3448357.098447199	765524.8419082266
3421831.27461299	765523.5534608054
3395305.450778781	765522.2457738596
3368779.6269445717	765520.9184618044
3342253.8031103625	765519.5711279295
3315727.9792761537	765518.2033696898
3289202.1554419445	765516.8147700657
3262676.3316077353	765515.4049027683
3236150.507773526	765513.9733305301
3209624.6839393172	765512.5196047705
3183098.8601051085	765511.0432652495
3156573.0362708988	765509.5438396803
3130047.2124366895	765508.0208434444
3103521.3886024808	765506.4737789868
3076995.564768272	765504.9021354435
3050469.7409340623	765503.3053885541
3023943.917099853	765501.6829998647
2997418.0932656443	765500.0344163777
2970892.269431435	765498.3590700973
2944366.445597226	765496.6563774914
2917840.621763017	765494.9257390406
2891314.797928808	765493.1665401466
2864788.9740945986	765491.378144704
2838263.15026039	765489.5599032661
2811737.3264261805	765487.7111466861
2785211.5025919713	765485.8311869388
2758685.678757762	765483.9193164315
2732159.854923553	765481.974807382
2705634.031089344	765479.9969110916
2679108.207255135	765477.9848572179
2652582.383420926	765475.9378562184
2626056.5595867164	765473.8550859945
2599530.7357525076	765471.7357096471
2573004.911918299	765469.5788624309
2546479.088084089	765467.383653846
2519953.26424988	765465.1491667199
2493427.440415671	765462.8744562331
2466901.616581462	765460.5585540753
2440375.792747252	765458.2004471011
2413849.9689130434	765455.7991062507
2387324.1450788346	765453.3534656402
2360798.3212446254	765450.8624262784
2334272.497410416	765448.3248548023
2307746.6735762074	765445.7395892646
2281220.849741998	765443.1054097029
2254695.025907789	765440.4210783301
2228169.2020735797	765437.685310682
2201643.378239371	765434.8967807814
2175117.5544051616	765432.0541195003
2148591.7305709524	765429.1559287369
2122065.906736743	765426.2007172003
2095540.0829025342	765423.1869911564
2069014.2590683252	765420.1131910577
2042488.4352341164	765416.9777051619
2015962.611399907	765413.7788671692
1989436.7875656977	765410.5149538037
1962910.963731489	765407.1841828857
1936385.1398972794	765403.7847102904
1909859.31606307	765400.3146279583
1883333.4922288612	765396.771960841
1856807.6683946522	765393.1546640823
1830281.8445604432	765389.460620145
1803756.020726234	765385.6876355677
1777230.196892025	765381.8334376825
1750704.3730578157	765377.8956715812
1724178.5492236067	765373.8718950711
1697652.7253893975	765369.7595770862
1671126.9015551885	765365.5560914887
1644601.0777209792	765361.2587135647
1618075.2538867702	765356.8646175718
1591549.430052561	765352.3708676482
1565023.6062183513	765347.7744167971
1538497.7823841427	765343.0720999626
1511971.9585499333	765338.2606288025
1485446.1347157238	765333.3365855132
1458920.3108815148	765328.2964174679
1432394.4870473053	765323.1364294405
1405868.663213096	765317.8527781848
1379342.8393788866	765312.4414642841
1352817.0155446772	765306.8983243575
1326291.1917104684	765301.219023513
1299765.367876259	765295.3990462597
1273239.5440420494	765289.4336876415
1246713.7202078402	765283.3180433476
1220187.8963736307	765277.0469995949
1193662.0725394217	765270.6152222074
1167136.2487052123	765264.0171450451
1140610.424871003	765257.246957797
1114084.6010367938	765250.298592852
1087558.7772025845	765243.1657114434
1061032.9533683753	765235.8416888963
1034507.129534166	765228.3195990758
1007981.3056999566	765220.592197879
981455.4818657474	765212.6519044434
954929.658031538	765204.4907835604
928403.8341973288	765196.100523895
901878.0103631194	765187.4724180481
875352.1865289103	765178.5973375267
848826.3626947008	765169.4657100736
822300.5388604916	765160.0674911067
795774.7150262822	765150.3921376631
769248.8911920731	765140.4285759816
742723.0673578638	765130.1651703658
716197.2435236546	765119.589688
689671.4196894455	765108.6892612176
663145.5958552363	765097.4503475355
636619.772021027	765085.8586864158
610093.9481868178	765073.8992526737
583568.1243526087	765061.5562065238
557042.3005183995	765048.8128388992
530516.4766841902	765035.6515137515
503990.65284998104	765022.0536058142
477464.82901577186	765007.9994307347
