ticker,name,exchange,category name,country
AALI.JK,PT Astra Agro Lestari Tbk,JKT,,Indonesia
ANTM.JK,Perusahaan Perseroan (Persero) PT Aneka Tambang Tbk,JKT,,Indonesia
ASII.JK,PT Astra International Tbk,JKT,,Indonesia
AKRA.JK,PT AKR Corporindo Tbk,JKT,,Indonesia
BBCA.JK,PT Bank Central Asia Tbk,JKT,,Indonesia
APIC.JK,PT Pacific Strategic Financial Tbk,JKT,,Indonesia
ADMF.JK,PT Adira Dinamika Multi Finance Tbk,JKT,,Indonesia
ADHI.JK,PT Adhi Karya (Persero) Tbk,JKT,,Indonesia
ADES.JK,PT Akasha Wira International Tbk,JKT,,Indonesia
INPC.JK,PT Bank Artha Graha Internasional Tbk,JKT,,Indonesia
APLN.JK,PT Agung Podomoro Land Tbk,JKT,,Indonesia
ADRO.JK,PT Adaro Energy Tbk,JKT,,Indonesia
PTBA.JK,PT Bukit Asam (Persero) Tbk,JKT,,Indonesia
BNII.JK,PT Bank Maybank Indonesia Tbk,JKT,,Indonesia
BNGA.JK,PT Bank CIMB Niaga Tbk,JKT,,Indonesia
BBRI.JK,PT Bank Rakyat Indonesia (Persero) Tbk,JKT,,Indonesia
MAYA.JK,PT Bank Mayapada Internasional Tbk,JKT,,Indonesia
BNLI.JK,PT Bank Permata Tbk,JKT,,Indonesia
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,JKT,,Indonesia
BBNI.JK,PT Bank Negara Indonesia (Persero) Tbk,JKT,,Indonesia
BMRI.JK,PT Bank Mandiri (Persero) Tbk,JKT,,Indonesia
BFIN.JK,PT BFI Finance Indonesia Tbk,JKT,,Indonesia
PNBN.JK,P.T. Bank Pan Indonesia Tbk,JKT,,Indonesia
BKSW.JK,PT Bank QNB Indonesia Tbk,JKT,,Indonesia
BCAP.JK,PT MNC Kapital Indonesia Tbk,JKT,,Indonesia
BJBR.JK,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,JKT,,Indonesia
NISP.JK,PT Bank OCBC NISP Tbk,JKT,,Indonesia
BSDE.JK,PT Bumi Serpong Damai Tbk,JKT,,Indonesia
BRMS.JK,PT Bumi Resources Minerals Tbk,JKT,,Indonesia
BKSL.JK,PT Sentul City Tbk,JKT,,Indonesia
BDMN.JK,PT Bank Danamon Indonesia Tbk,JKT,,Indonesia
BABP.JK,PT Bank MNC Internasional Tbk,JKT,,Indonesia
MEGA.JK,PT Bank Mega Tbk,JKT,,Indonesia
DSFI.JK,PT Dharma Samudera Fishing Industries Tbk,JKT,,Indonesia
ELTY.JK,PT Bakrieland Development Tbk,JKT,,Indonesia
ABDA.JK,PT Asuransi Bina Dana Arta Tbk,JKT,,Indonesia
SMDM.JK,PT Suryamas Dutamakmur Tbk,JKT,,Indonesia
PDES.JK,PT Destinasi Tirta Nusantara Tbk,JKT,,Indonesia
LPPF.JK,PT Matahari Department Store Tbk,JKT,,Indonesia
MEDC.JK,PT Medco Energi Internasional Tbk,JKT,,Indonesia
ERAA.JK,PT Erajaya Swasembada Tbk,JKT,,Indonesia
MTDL.JK,P.T. Metrodata Electronics Tbk,JKT,,Indonesia
ENRG.JK,PT Energi Mega Persada Tbk,JKT,,Indonesia
KLBF.JK,PT Kalbe Farma Tbk.,JKT,,Indonesia
PNLF.JK,PT Panin Financial Tbk,JKT,,Indonesia
CFIN.JK,PT. Clipan Finance Indonesia Tbk,JKT,,Indonesia
KBLV.JK,PT First Media Tbk,JKT,,Indonesia
FORU.JK,"PT Fortune Indonesia, Tbk",JKT,,Indonesia
KAEF.JK,PT Kimia Farma (Persero) Tbk,JKT,,Indonesia
AISA.JK,PT Tiga Pilar Sejahtera Food Tbk,JKT,,Indonesia
GIAA.JK,PT. Garuda Indonesia (Persero) Tbk,JKT,,Indonesia
KREN.JK,PT Kresna Graha Investama Tbk,JKT,,Indonesia
BMTR.JK,PT. Global Mediacom Tbk,JKT,,Indonesia
SULI.JK,PT SLJ Global Tbk,JKT,,Indonesia
PGAS.JK,PT Perusahaan Gas Negara (Persero) Tbk,JKT,,Indonesia
SILO.JK,PT Siloam International Hospitals Tbk,JKT,,Indonesia
MYRX.JK,PT Hanson International Tbk,JKT,,Indonesia
HERO.JK,PT Hero Supermarket Tbk,JKT,,Indonesia
AHAP.JK,PT Asuransi Harta Aman Pratama Tbk,JKT,,Indonesia
ACES.JK,PT Ace Hardware Indonesia Tbk,JKT,,Indonesia
YPAS.JK,PT Yanaprima Hastapersada Tbk,JKT,,Indonesia
SMCB.JK,PT Holcim Indonesia Tbk,JKT,,Indonesia
JSMR.JK,Pt Jasa Marga (Persero) Tbk,JKT,,Indonesia
JPRS.JK,PT Jaya Pari Steel Tbk,JKT,,Indonesia
JKON.JK,PT Jaya Konstruksi Manggala Pratama Tbk,JKT,,Indonesia
JPFA.JK,PT Japfa Comfeed Indonesia tbk,JKT,,Indonesia
PSAB.JK,PT J Resources Asia Pasifik Tbk,JKT,,Indonesia
PJAA.JK,PT Pembangunan Jaya Ancol Tbk,JKT,,Indonesia
JSPT.JK,PT Jakarta Setiabudi Internasional Tbk,JKT,,Indonesia
JKSW.JK,PT. Jakarta Kyoei Steel Works Tbk,JKT,,Indonesia
JECC.JK,PT Jembo Cable Company Tbk,JKT,,Indonesia
BJTM.JK,PT Bank Pembangunan Daerah Jawa Timur Tbk,JKT,,Indonesia
ASJT.JK,PT Asuransi Jasa Tania Tbk,JKT,,Indonesia
1562405.JK,1562405.JK,JKT,,Indonesia
DAJK.JK,PT Dwi Aneka Jaya Kemasindo Tbk,JKT,,Indonesia
JRPT.JK,PT Jaya Real Property TBK,JKT,,Indonesia
ANJT.JK,PT Austindo Nusantara Jaya Tbk,JKT,,Indonesia
JTPE.JK,PT Jasuindo Tiga Perkasa Tbk,JKT,,Indonesia
KIJA.JK,PT Kawasan Industri Jababeka Tbk,JKT,,Indonesia
BIKA.JK,PT Binakarya Jaya Abadi Tbk,JKT,,Indonesia
KARW.JK,PT ICTSI Jasa Prima Tbk,JKT,,Indonesia
WIKA.JK,PT Wijaya Karya (Persero) Tbk,JKT,,Indonesia
WSKT.JK,PT Waskita Karya (Persero) Tbk,JKT,,Indonesia
KINO.JK,PT Kino Indonesia Tbk,JKT,,Indonesia
INKP.JK,PT Indah Kiat Pulp & Paper Tbk,JKT,,Indonesia
KPIG.JK,PT MNC Land Tbk,JKT,,Indonesia
WTON.JK,PT Wijaya Karya Beton Tbk,JKT,,Indonesia
TKIM.JK,PT Pabrik Kertas Tjiwi Kimia Tbk,JKT,,Indonesia
PKPK.JK,"PT. Perdana Karya Perkasa, Tbk",JKT,,Indonesia
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,JKT,,Indonesia
LPKR.JK,PT Lippo Karawaci Tbk,JKT,,Indonesia
KOIN.JK,"PT Kokoh Inti Arebama, Tbk",JKT,,Indonesia
KOBX.JK,PT Kobexindo Tractors Tbk,JKT,,Indonesia
KICI.JK,PT Kedaung Indah Can Tbk,JKT,,Indonesia
KBLI.JK,PT KMI Wire and Cable Tbk,JKT,,Indonesia
IKBI.JK,PT Sumi Indo Kabel Tbk,JKT,,Indonesia
DGIK.JK,PT Nusa Konstruksi Enjiniring Tbk,JKT,,Indonesia
BRAM.JK,PT. Indo Kordsa Tbk,JKT,,Indonesia
AKKU.JK,PT Anugerah Kagum Karya Utama Tbk,JKT,,Indonesia
ICBP.JK,PT Indofood CBP Sukses Makmur Tbk,JKT,,Indonesia
ITMG.JK,PT Indo Tambangraya Megah Tbk,JKT,,Indonesia
MTFN.JK,PT Capitalinc Investment Tbk,JKT,,Indonesia
MERK.JK,PT Merck Tbk,JKT,,Indonesia
INDF.JK,PT Indofood Sukses Makmur Tbk,JKT,,Indonesia
TIRT.JK,PT Tirta Mahakam Resources Tbk,JKT,,Indonesia
SMMA.JK,PT Sinar Mas Multiartha Tbk,JKT,,Indonesia
MYOH.JK,PT Samindo Resources Tbk,JKT,,Indonesia
BCIC.JK,Bank JTrust Indonesia Tbk.,JKT,,Indonesia
MLPL.JK,PT Multipolar Tbk,JKT,,Indonesia
MLIA.JK,PT Mulia Industrindo Tbk,JKT,,Indonesia
MDLN.JK,PT Modernland Realty Tbk,JKT,,Indonesia
ROTI.JK,PT Nippon Indosari Corpindo Tbk,JKT,,Indonesia
PTSN.JK,PT Sat Nusapersada Tbk,JKT,,Indonesia
NIPS.JK,PT Nipress Tbk,JKT,,Indonesia
CPGT.JK,PT Citra Maharlika Nusantara Corpora Tbk,JKT,,Indonesia
UNIT.JK,PT Nusantara Inti Corpora Tbk,JKT,,Indonesia
NIKL.JK,PT Pelat Timah Nusantara Tbk,JKT,,Indonesia
BSWD.JK,PT Bank of India Indonesia Tbk,JKT,,Indonesia
ISSP.JK,PT Steel Pipe Industry of Indonesia Tbk,JKT,,Indonesia
DKFT.JK,PT Central Omega Resources Tbk,JKT,,Indonesia
