ticker,name,exchange,category name,country
E5H.SI,Golden Agri-Resources Ltd,SES,Farm Products,Singapore
AU8U.SI,CapitaLand Retail China Trust,SES,REIT - Retail,Singapore
A23.SI,Auric Pacific Group Limited,SES,,Singapore
J7X.SI,Tiger Airways Holdings Limited,SES,,Singapore
5IB.SI,China Medical (International) Group Limited,SES,Steel & Iron,Singapore
B32.SI,BH Global Corporation Limited,SES,,Singapore
N21.SI,Noble Group Limited,SES,,Singapore
B2F.SI,M1 Limited,SES,Wireless Communications,Singapore
BN4.SI,Keppel Corporation Limited,SES,General Contractors,Singapore
K29.SI,Karin Technology Holdings Limited,SES,Electronics Wholesale,Singapore
J37.SI,Jardine Strategic Holdings Limited,SES,Conglomerates,Singapore
MU7.SI,DBS Bank Ltd.,SES,,Singapore
J36.SI,Jardine Matheson Holdings Limited,SES,Conglomerates,Singapore
F10.SI,F J Benjamin Holdings Ltd,SES,Apparel Stores,Singapore
D05.SI,DBS Group Holdings Ltd,SES,Money Center Banks,Singapore
D03.SI,Del Monte Pacific Limited,SES,Food - Major Diversified,Singapore
D79.SI,C&G Environmental Protection Holdings Limited,SES,Waste Management,Singapore
D11.SI,Design Studio Group Ltd.,SES,General Building Materials,Singapore
CZ4.SI,Dutech Holdings Limited,SES,Business Equipment,Singapore
AJBU.SI,Keppel DC REIT,SES,,Singapore
5CH.SI,DMX Technologies Group Limited,SES,,Singapore
T16.SI,China Dairy Group Ltd.,SES,,Singapore
MT1.SI,Dragon Group International Limited,SES,Diversified Electronics,Singapore
LG8.SI,db x-trackers - MSCI India Index UCITS ETF,SES,,Singapore
LG6.SI,db x-trackers - MSCI Malaysia Index UCITS ETF (DR),SES,,Singapore
K2M.SI,Debao Property Development Ltd.,SES,,Singapore
S63.SI,Singapore Technologies Engineering Ltd,SES,Aerospace/Defense - Major Diversified,Singapore
S59.SI,SIA Engineering Company Limited,SES,"Air Services, Other",Singapore
P40U.SI,Starhill Global Real Estate Investment Trust,SES,REIT - Retail,Singapore
EB5.SI,First Resources Limited,SES,Farm Products,Singapore
5GB.SI,SIIC Environment Holdings Ltd.,SES,,Singapore
G07.SI,Great Eastern Holdings Limited,SES,Life Insurance,Singapore
5OU.SI,China Environment Ltd.,SES,,Singapore
5ME.SI,Ezion Holdings Limited,SES,Oil & Gas Equipment & Services,Singapore
5DN.SI,Ezra Holdings Limited,SES,Oil & Gas Equipment & Services,Singapore
U04.SI,United Engineers Limited,SES,Conglomerates,Singapore
T8JU.SI,Saizen Real Estate Investment Trust,SES,REIT - Residential,Singapore
R07.SI,Rotary Engineering Limited,SES,General Contractors,Singapore
LS9.SI,Leader Environmental Technologies Limited,SES,Pollution & Treatment Controls,Singapore
ER0.SI,KSH Holdings Limited,SES,Real Estate Development,Singapore
E13.SI,Ellipsiz Ltd,SES,,Singapore
C2PU.SI,Parkway Life Real Estate Investment Trust,SES,REIT - Healthcare Facilities,Singapore
B61.SI,Bukit Sembawang Estates Limited,SES,Real Estate Development,Singapore
AW9U.SI,First Real Estate Investment Trust,SES,REIT - Healthcare Facilities,Singapore
A78.SI,LionGold Corp Ltd,SES,Waste Management,Singapore
5KU.SI,Eastern Holdings Ltd.,SES,,Singapore
ND8U.SI,Frasers Commercial Trust,SES,REIT - Office,Singapore
J69U.SI,Frasers Centrepoint Trust,SES,REIT - Retail,Singapore
F34.SI,Wilmar International Limited,SES,Farm Products,Singapore
K2N.SI,China Minzhong Food Corporation Limited,SES,,Singapore
F99.SI,"Fraser and Neave, Limited",SES,Real Estate Development,Singapore
F01.SI,Vibrant Group Limited,SES,,Singapore
G13.SI,Genting Singapore PLC,SES,Resorts & Casinos,Singapore
MC7.SI,Yamada Green Resources Limited,SES,,Singapore
K6S.SI,Prudential plc,SES,Life Insurance,Singapore
OV8.SI,Sheng Siong Group Ltd,SES,Grocery Stores,Singapore
MR8.SI,Yorkshine Holdings Limited,SES,,Singapore
MC0.SI,Global Logistic Properties Limited,SES,Property Management,Singapore
H07.SI,Stamford Land Corporation Ltd,SES,Lodging,Singapore
SK7.SI,OUE Hospitality Trust,SES,REIT - Hotel/Motel,Singapore
RF1U.SI,RHT Health Trust,SES,,Singapore
RC5.SI,Triyards Holdings Limited,SES,Aerospace/Defense - Major Diversified,Singapore
NS8U.SI,Hutchison Port Holdings Trust,SES,Air Delivery & Freight Services,Singapore
N2H.SI,Hyflux Ltd,SES,Pollution & Treatment Controls,Singapore
MS7.SI,Vard Holdings Limited,SES,Aerospace/Defense - Major Diversified,Singapore
H64.SI,HTL International Holdings Limited,SES,,Singapore
BCV.SI,Qian Hu Corporation Limited,SES,,Singapore
B58.SI,Banyan Tree Holdings Limited,SES,Resorts & Casinos,Singapore
AK3.SI,Swiber Holdings Limited,SES,,Singapore
5VJ.SI,Halcyon Agri Corporation Limited,SES,,Singapore
5FX.SI,New Wave Holdings Ltd.,SES,Aluminum,Singapore
Y03.SI,Yeo Hiap Seng Limited,SES,Food - Major Diversified,Singapore
V69.SI,Union Steel Holdings Limited,SES,,Singapore
U10.SI,UOB-Kay Hian Holdings Limited,SES,Investment Brokerage - National,Singapore
T03.SI,Tat Hong Holdings Ltd,SES,Rental & Leasing Services,Singapore
S7P.SI,Soilbuild Construction Group Ltd.,SES,Property Management,Singapore
S41.SI,Hong Leong Finance Limited,SES,Credit Services,Singapore
S21.SI,Genting Hong Kong Limited,SES,"Recreational Goods, Other",Singapore
J03.SI,Jadason Enterprises Ltd,SES,Printed Circuit Boards,Singapore
J10.SI,Jaya Holdings Limited,SES,,Singapore
J91U.SI,ESR-REIT,SES,REIT - Industrial,Singapore
UD2.SI,Japfa Ltd.,SES,Farm Products,Singapore
N33.SI,Nomura Yen1k,SES,,Singapore
K1Q.SI,T T J Holdings Limited,SES,General Contractors,Singapore
J2T.SI,Hock Lian Seng Holdings Limited,SES,General Contractors,Singapore
J17.SI,Jackspeed Corporation Limited,SES,Auto Parts,Singapore
E9L.SI,Joyas International Holdings Limited,SES,Jewelry Stores,Singapore
C8R.SI,Jiutian Chemical Group Limited,SES,Chemicals - Major Diversified,Singapore
C07.SI,Jardine Cycle & Carriage Limited,SES,Auto Manufacturers - Major,Singapore
5FA.SI,JEP Holdings Ltd.,SES,General Contractors,Singapore
5PF.SI,Jason Marine Group Limited,SES,Communication Equipment,Singapore
42R.SI,Jumbo Group Limited,SES,,Singapore
BEX.SI,BEX.SI,SES,,Singapore
J18.SI,China Jishan Holdings Limited,SES,Textile Industrial,Singapore
JA9.SI,Changjiang Fertilizer Holdings Limited,SES,,Singapore
BEW.SI,JB Foods Limited,SES,,Singapore
IH1.SI,db x-trackers - MSCI AC Asia ex Japan Index UCITS ETF,SES,,Singapore
JC6.SI,Lyxor UCITS ETF Dow Jones Industrial Average,SES,,Singapore
CW4.SI,Lyxor UCITS ETF Japan (TOPIX),SES,,Singapore
J0M.SI,db x-trackers - MSCI Emerging Markets Index UCITS ETF,SES,,Singapore
5WR.SI,$ Xyec,SES,,Singapore
K71U.SI,Keppel REIT,SES,REIT - Office,Singapore
K3OD.SI,PetroChina Co. Ltd.,SES,,Singapore
K22.SI,Raffles United Holdings Ltd,SES,Industrial Equipment Wholesale,Singapore
Y34.SI,China Mining International Limited,SES,,Singapore
MV4.SI,Mewah International Inc.,SES,Farm Products,Singapore
KT9.SI,Qingmei Group Holdings Limited,SES,,Singapore
KJ9.SI,Cogent Holdings Limited,SES,Business Services,Singapore
K3SD.SI,"Baidu, Inc.",SES,,Singapore
K3PD.SI,China Mobile Limited,SES,,Singapore
K3HD.SI,Aluminum Corporation Of China Limited,SES,Aluminum,Singapore
K14.SI,Kingboard Copper Foil Holdings Limited,SES,Copper,Singapore
G41.SI,G. K. Goh Holdings Limited,SES,Investment Brokerage - National,Singapore
G11.SI,Global Tech (Holdings) Limited,SES,Wireless Communications,Singapore
F1E.SI,Low Keng Huat (Singapore) Limited,SES,General Contractors,Singapore
EB7.SI,KTL Global Limited,SES,Oil & Gas Equipment & Services,Singapore
E90.SI,"China Sky Chemical Fibre Co., Ltd.",SES,,Singapore
C86.SI,China Sun Bio,SES,,Singapore
BLT.SI,K1 Ventures Limited,SES,,Singapore
BDN.SI,Ryobi Kiso Holdings Ltd.,SES,,Singapore
ADN.SI,First Sponsor Group Limited,SES,,Singapore
5TT.SI,Keong Hong Holdings Limited,SES,,Singapore
5MZ.SI,Kingsmen Creatives Ltd.,SES,Business Services,Singapore
5MC.SI,Beng Kuang Marine Limited,SES,,Singapore
5DL.SI,Koon Holdings Limited,SES,General Contractors,Singapore
554.SI,King Wan Corporation Limited,SES,General Contractors,Singapore
504.SI,KLW Holdings Limited,SES,General Building Materials,Singapore
SK3.SI,KrisEnergy Ltd.,SES,Independent Oil & Gas,Singapore
KF8.SI,DBXT MSUSA US$,SES,,Singapore
K3KD.SI,u TSL ADR US$+,SES,,Singapore
U96.SI,Sembcorp Industries Ltd,SES,Conglomerates,Singapore
NF1.SI,Sapphire Corporation Limited,SES,,Singapore
PA3.SI,TA Corporation Ltd,SES,Real Estate Development,Singapore
M26.SI,Memtech International Ltd.,SES,,Singapore
Z78.SI,Singapore Telecommunications Limited,SES,,Singapore
5DM.SI,Ying Li International Real Estate Limited,SES,Property Management,Singapore
Y08.SI,YHI International Limited,SES,,Singapore
R01.SI,Raffles Medical Group Ltd,SES,,Singapore
S51.SI,Sembcorp Marine Ltd,SES,Aerospace/Defense - Major Diversified,Singapore
ME8U.SI,Mapletree Industrial Trust,SES,REIT - Industrial,Singapore
M44U.SI,Mapletree Logistics Trust,SES,REIT - Industrial,Singapore
M11.SI,Manufacturing Integration Technology Ltd,SES,Semiconductor Equipment & Materials,Singapore
N03.SI,Neptune Orient Lines Limited,SES,,Singapore
G0I.SI,Nam Lee Pressed Metal Industries Limited,SES,Metal Fabrication,Singapore
O39.SI,Oversea-Chinese Banking Corporation Limited,SES,Money Center Banks,Singapore
O32.SI,Olam International Limited,SES,Food Wholesale,Singapore
O08.SI,Ossia International Limited,SES,Apparel Stores,Singapore
5CF.SI,OKP Holdings Limited,SES,General Contractors,Singapore
TS0U.SI,OUE Commercial Real Estate Investment Trust,SES,REIT - Retail,Singapore
O9E.SI,Parkson Retail Asia Limited,SES,Department Stores,Singapore
O5RU.SI,AIMS AMP Capital Industrial REIT,SES,,Singapore
O2I.SI,AVIC International Maritime Holdings Limited,SES,Shipping,Singapore
G4F.SI,Otto Marine Limited,SES,,Singapore
EH5.SI,United Overseas Australia Limited,SES,Property Management,Singapore
5PL.SI,SBI Offshore Limited,SES,Oil & Gas Equipment & Services,Singapore
5FI.SI,$ Oriental,SES,,Singapore
41X.SI,Singapore O&G Ltd.,SES,,Singapore
O9B.SI,DBXT MSASPAC US$,SES,,Singapore
508.SI,Fuji Offset Plates Manufacturing Ltd,SES,Diversified Machinery,Singapore
P13.SI,Penguin International Limited,SES,,Singapore
T13.SI,RH PetroGas Limited,SES,Independent Oil & Gas,Singapore
Q01.SI,QAF Limited,SES,Food - Major Diversified,Singapore
QF6.SI,Swee Hong Limited,SES,General Contractors,Singapore
Q5T.SI,Far East Hospitality Trust,SES,REIT - Hotel/Motel,Singapore
Q0X.SI,Ley Choon Group Holdings Limited,SES,General Contractors,Singapore
5I0.SI,QT Vascular Ltd.,SES,,Singapore
QS0.SI,CIMB FTSE Asean 40 ETF,SES,,Singapore
QR9.SI,CIMB S&P Ethical Asia Pacific Dividend ETF,SES,,Singapore
QL2.SI,iShares Southeast Asia Trust - iShares J.P. Morgan USD Asia Credit Bond Index ETF,SES,,Singapore
QK9.SI,iShares Southeast Asia Trust - iShares MSCI India Index ETF,SES,,Singapore
QC7.SI,Q & M Dental Group (Singapore) Limited,SES,Hospitals,Singapore
BCW.SI,BCW.SI,SES,,Singapore
Q7W.SI,LanTroVision (S) Ltd,SES,,Singapore
QL3.SI,iShares Southeast Asia Trust - iShares Barclays USD Asia High Yield Bond Index ETF,SES,,Singapore
QS9.SI,Global Invacom Group Limited,SES,Communication Equipment,Singapore
Q1P.SI,Ascendas Hospitality Trust,SES,,Singapore
Q0F.SI,IHH Healthcare Berhad,SES,Hospitals,Singapore
Q0W.SI,JB Foods Limited,SES,,Singapore
