ticker,name,exchange,category name,country
AKRN.ME,Public Joint Stock Company Acron,MCX,,Russia
RU000A0JUGA0.ME,ISU-AF OOO Academ Finans,MCX,,Russia
SIBG.ME,SIBIRSKIY GOSTINETS Public Joint-Stock Company,MCX,,Russia
ALRS.ME,Public Joint Stock Company ALROSA,MCX,,Russia
RU000A0JUHS0.ME,ISU-KP OOO AljansManagement,MCX,,Russia
ALBK.ME,Public Joint Stock Company Best Efforts Bank,MCX,,Russia
AMEZ.ME,"Public Joint Stock Company ""Ashinskiy metallurgical works""",MCX,,Russia
UWGN.ME,Public Joint Stock Company Research and Production Corporation United Wagon Company,MCX,,Russia
APTK.ME,Public Joint-Stock Company Pharmacy Chain 36.6,MCX,,Russia
AQUA.ME,PJSC Russian Aquaculture,MCX,,Russia
ARSA.ME,Arsagera Asset Management,MCX,,Russia
ARMD.ME,Public Joint Stock Company ARMADA,MCX,,Russia
ASSB.ME,Astrakhan Power Sale Company Public Joint Stock Company,MCX,,Russia
AVAZP.ME,Public Joint Stock Company Avtovaz,MCX,,Russia
AVAN.ME,Avangard Joint Stock BANK,MCX,,Russia
AVAZ.ME,Public Joint Stock Company Avtovaz,MCX,,Russia
BANEP.ME,Public Joint Stock Oil Company Bashneft,MCX,,Russia
BANE.ME,Public Joint Stock Oil Company Bashneft,MCX,,Russia
BISVP.ME,Public Joint-Stock Company Bashinformsvyaz,MCX,,Russia
BGDE.ME,Public Joint Stock Company Bogorodskiye Delikatesy,MCX,,Russia
RU000A0JUP71.ME,UK BIN Finam ISU-11000,MCX,,Russia
RU000A0JUUF0.ME,ISU-9000 UK BIN FINAM Group,MCX,,Russia
BISV.ME,Public Joint-Stock Company Bashinformsvyaz,MCX,,Russia
BLNG.ME,Belon Public Joint Stock Company,MCX,,Russia
BSPB.ME,"""Bank ""Saint-Petersburg"" Public Joint-Stock Company",MCX,,Russia
CHZN.ME,Public Joint-Stock Company Chelyabinsk Zinc Plant,MCX,,Russia
CHMF.ME,PAO Severstal,MCX,,Russia
CHKZ.ME,"Chelyabinsk Forge-and-Press Plant, Public Joint Stock Company",MCX,,Russia
GRNT.ME,Opened Joint-Stock Company City Innovative Technologies,MCX,,Russia
CLSBP.ME,Public joint-stock company Chelyabinsk Energy Retail Company,MCX,,Russia
EPLN.ME,Public Joint Stock Company Europlan,MCX,,Russia
CLSB.ME,Public joint-stock company Chelyabinsk Energy Retail Company,MCX,,Russia
CNTL.ME,Central Telegraph Public Joint Stock Company,MCX,,Russia
DASB.ME,"Dagestan Energy Supply Company, Public Joint-Stock Company",MCX,,Russia
DALM.ME,JSC Dalenergomash,MCX,,Russia
DGBZ.ME,Public Joint Stock Company Dorogobuzh,MCX,,Russia
DIOD.ME,DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company,MCX,,Russia
DVEC.ME,Public Joint Stock Company Far-Eastern Energy Company,MCX,,Russia
DZRD.ME,Open Joint Stock Company Donskoy Factory of Radiocomponents,MCX,,Russia
RU000A0JUA37.ME,ISU EFG-1 Upravlenie Activami,MCX,,Russia
RU000A0JVT35.ME,ISU EFG-3,MCX,,Russia
RU000A0JUXF4.ME,ISU EFG-2,MCX,,Russia
ELTZ.ME,Electrozink Open Joint-Stock Company,MCX,,Russia
MISB.ME,Public Joint-stock Company TNS energo Mari El,MCX,,Russia
ENRU.ME,Public Joint-Stock Company Enel Russia,MCX,,Russia
EONR.ME,Open Joint-Stock Company E.ON Russia,MCX,,Russia
RU000A0JUBX3.ME,ISU-2 GFT PIF,MCX,,Russia
RU000A0JUW49.ME,ISU-3 GFT PIF,MCX,,Russia
RU000A0JUTA3.ME,ISU-4 GFT PIF,MCX,,Russia
FESH.ME,Far-Eastern Shipping Company PLC,MCX,,Russia
FEES.ME,Public Joint-Stock Company Federal Grid Company of Unified Energy System,MCX,,Russia
FORTP.ME,FORT JSC PRF RUB1(RUB),MCX,,Russia
GAZAP.ME,Public Joint Stock Company GAZ,MCX,,Russia
GAZC.ME,GAZKON Open Joint-Stock Company,MCX,,Russia
GAZS.ME,Public Joint-Stock Company Gaz-service,MCX,,Russia
GAZA.ME,Public Joint Stock Company GAZ,MCX,,Russia
GAZT.ME,Public Joint-Stock Company GAZ-Tek,MCX,,Russia
GCHE.ME,Public Joint Stock Company Cherkizovo Group,MCX,,Russia
RU000A0JUSU3.ME,ISU GK-2 UK GeoKapital,MCX,,Russia
KGKCP.ME,Kurgan Generation Company Open Joint-Stock Company,MCX,,Russia
RU000A0JVEZ0.ME,ISU GK-3 UK Kapital,MCX,,Russia
KGKC.ME,Kurgan Generation Company Open Joint-Stock Company,MCX,,Russia
GMKN.ME,Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel,MCX,,Russia
GRAZ.ME,Public joint stock company RAZGULAY Group,MCX,,Russia
GTPR.ME,Open Joint Stock Company GlavTorgProdukt,MCX,,Russia
GTLC.ME,Joint-Stock Company Gas To Liquid,MCX,,Russia
HALS.ME,Public Joint Stock Company HALS-Development,MCX,,Russia
HIMCP.ME,Khimprom Public joint stock company,MCX,,Russia
RUSI.ME,Public Joint-Stock Company Investment Company IC Russ-Invest,MCX,,Russia
IGST.ME,Izhstal PAO,MCX,,Russia
IGSTP.ME,Izhstal PAO,MCX,,Russia
IRKT.ME,Irkut Corporation,MCX,,Russia
IRAO.ME,Public Joint Stock Company Inter RAO UES,MCX,,Russia
IRGZ.ME,Irkutsk Public Joint Stock Company of Energetics and Electrification,MCX,,Russia
ISKJ.ME,Human Stem Cells Institute PJSC,MCX,,Russia
RU000A0JTXM2.ME,ISU-2 UK Kommer properti trast,MCX,,Russia
RU000A0JVPL6.ME,ISU KAPITAL UK Kapital EM,MCX,,Russia
POLY.ME,Polymetal International Plc,MCX,,Russia
TRNFP.ME,Public Joint Stock Company Transneft,MCX,,Russia
UTSY.ME,Public Joint Stock Company Uniform Techno Systems,MCX,,Russia
PLSM.ME,Plasmeq Public Joint-Stock Company,MCX,,Russia
TANL.ME,Tantal Public Joint-Stock Company,MCX,,Russia
NFAZ.ME,NEFAZ Publicly Traded Company,MCX,,Russia
RUSP.ME,Public Joint - Stock Company Ruspolymet,MCX,,Russia
KAZTP.ME,Public Joint Stock Company KuibyshevAzot,MCX,,Russia
KAZT.ME,Public Joint Stock Company KuibyshevAzot,MCX,,Russia
KBSB.ME,Kuban Power Sale Company Open Joint-Stock Company,MCX,,Russia
KMEZ.ME,Public Joint Stock Company Kovrov Mechanical Plant,MCX,,Russia
KOGK.ME,Korshynov Mining Plant Public Joint Stock Company,MCX,,Russia
KROT.ME,Joint-Stock Company Krasnyj Octyabr,MCX,,Russia
KRSG.ME,Public Joint Stock Company Krasnoyarsk Hydro-Power Plant,MCX,,Russia
KRKN.ME,Public Joint Stock Company Saratov Oil Refinery,MCX,,Russia
KRKNP.ME,Public Joint Stock Company Saratov Oil Refinery,MCX,,Russia
KUZB.ME,Kuznetsky Bank Public Joint Stock Company,MCX,,Russia
KZOS.ME,Kazan Public Joint Stock Company Organichesky sintez,MCX,,Russia
KZOSP.ME,Kazan Public Joint Stock Company Organichesky sintez,MCX,,Russia
LKOH.ME,PJSC LUKOIL,MCX,,Russia
LNTA.ME,Lenta Ltd,MCX,,Russia
LNZLP.ME,Lena Gold-Mining Public Joint Stock Company Lenzoloto,MCX,,Russia
LNZL.ME,Lena Gold-Mining Public Joint Stock Company Lenzoloto,MCX,,Russia
LPSB.ME,Lipetsk Power Sale Company Open Joint-Stock Company,MCX,,Russia
LSRG.ME,PJSC LSR Group,MCX,,Russia
LSNG.ME,Public Joint-Stock Company Lenenergo,MCX,,Russia
LSNGP.ME,Public Joint-Stock Company Lenenergo,MCX,,Russia
LVHK.ME,Levenhuk JSC,MCX,,Russia
MAGE.ME,Public Joint Stock Company Magadanenergo,MCX,,Russia
MFGS.ME,Slavneft-Megionneftegaz Open Joint-Stock Company,MCX,,Russia
MFGSP.ME,Slavneft-Megionneftegaz Open Joint-Stock Company,MCX,,Russia
MFON.ME,Public Joint Stock Company MegaFon,MCX,,Russia
MGVM.ME,War and Peace Media Group,MCX,,Russia
MGNZ.ME,Open joint stock company Solikamsk magnesium works,MCX,,Russia
MGTS.ME,Public Joint Stock Company Moscow City Telephone Network,MCX,,Russia
MGTSP.ME,Public Joint Stock Company Moscow City Telephone Network,MCX,,Russia
MMBM.ME,Joint stock commercial bank - Bank of Moscow (open joint stock company),MCX,,Russia
MOBB.ME,Public Joint-Stock Company Moscovskiy Oblastnoi Bank,MCX,,Russia
MORI.ME,Morion Inc.,MCX,,Russia
MRKY.ME,Interregional Distribution Grid Company of South Public Joint Stock Company,MCX,,Russia
MRKP.ME,"Interregional Distribution Grid Company of Center and Volga Region, Public Joint Stock Company",MCX,,Russia
MRKS.ME,Public Joint Stock Company Interregional Distribution Grid Company of Siberia,MCX,,Russia
MRKV.ME,Public Joint-Stock Company Interregional Distribution Grid Company of Volga,MCX,,Russia
MRKK.ME,"Interregional Distribution Grid Company of Northern Caucasus, Public Joint-Stock Company",MCX,,Russia
MRKU.ME,"Interregional Distribution Grid Company of Urals, Open Joint Stock Company",MCX,,Russia
MRKC.ME,"Interregional Distribution Grid Company of Centre, Public Joint Stock Company",MCX,,Russia
MRSB.ME,Mordovia Energy Retail Company Public Joint-Stock Company,MCX,,Russia
MSST.ME,Public Joint Stock Company Multisistema,MCX,,Russia
MSRS.ME,Public Joint-Stock Company Moscow United Electric Grid Company,MCX,,Russia
MSTT.ME,Public Joint Stock Company Mostotrest,MCX,,Russia
MTSS.ME,Public Joint-Stock Company Mobile TeleSystems,MCX,,Russia
MTLR.ME,Mechel PAO,MCX,,Russia
MTLRP.ME,Mechel PAO,MCX,,Russia
MUGS.ME,Public Joint Stock Company Murmanskaya Combined Heat and Power Plant,MCX,,Russia
MUGSP.ME,Public Joint Stock Company Murmanskaya Combined Heat and Power Plant,MCX,,Russia
MVID.ME,Public Joint Stock Company M.video,MCX,,Russia
NAUK.ME,Open JSC Research-And-Production Association Nauka,MCX,,Russia
NKNCP.ME,PJSC Nizhnekamskneftekhim,MCX,,Russia
NKSH.ME,PJSC Nizhnekamskshina,MCX,,Russia
NKNC.ME,PJSC Nizhnekamskneftekhim,MCX,,Russia
NNSBP.ME,Public Joint - Stock Company TNS energo Nizhny Novgorod,MCX,,Russia
NNSB.ME,Public Joint - Stock Company TNS energo Nizhny Novgorod,MCX,,Russia
TAER.ME,Open Joint-stock company Transaero Airlines,MCX,,Russia
OGKB.ME,Public Joint Stock Company The Second Generating Company of the Wholesale Electric Power Market,MCX,,Russia
OPIN.ME,Public Joint Stock Company Open Investments,MCX,,Russia
OSMP.ME,Ostankinsky Meat-Processing Plant Open Joint-Stock Company,MCX,,Russia
OTCP.ME,Public Joint Stock Company OTCPharm,MCX,,Russia
PHST.ME,OJSC Pharmstandard,MCX,,Russia
PIKK.ME,PJSC PIK Group,MCX,,Russia
PLZL.ME,Public Joint Stock Company Polyus,MCX,,Russia
PMSB.ME,Public Joint Stock Company Perm Energy Supplying Company,MCX,,Russia
PMSBP.ME,Public Joint Stock Company Perm Energy Supplying Company,MCX,,Russia
PRMB.ME,Public Joint-Stock Commercial Bank Primorye,MCX,,Russia
PRIM.ME,Primorsk Shipping Corporation,MCX,,Russia
RODNP.ME,RODINA PJSC RUB1 PFD(RUB),MCX,,Russia
TASBP.ME,Public Joint Stock Company Tambov Power Supply Company,MCX,,Russia
PSBR.ME,Promsvyazbank PJSC,MCX,,Russia
RU000A0JUQZ6.ME,ISU-PN UK Ratio-capital,MCX,,Russia
RBCM.ME,Public Joint Stock Company RBC,MCX,,Russia
RDRB.ME,The Russian Public Joint-Stock Commercial Roads Bank (Public joint-stock company),MCX,,Russia
RGSS.ME,Public joint-stock company Russian state insurance company,MCX,,Russia
RKKE.ME,S.P. Korolev Rocket and Space Public Corporation Energia Open Joint Stock Company,MCX,,Russia
RLMNP.ME,Rollman Group Public Joint-Stock Company,MCX,,Russia
RLMN.ME,Rollman Group Public Joint-Stock Company,MCX,,Russia
RNAV.ME,"Russian Navigation Technologies,JSC",MCX,,Russia
ROSB.ME,Public joint stock company ROSBANK,MCX,,Russia
ROST.ME,Public Joint Stock Company Rosinter Restaurants Holding,MCX,,Russia
ROLO.ME,Public Joint Stock Company Rusolovo,MCX,,Russia
RSTIP.ME,"Rosseti, Public Joint Stock Company",MCX,,Russia
RSTI.ME,"Rosseti, Public Joint Stock Company",MCX,,Russia
RTSBP.ME,Public Joint-Stock Company TNS energo Rostov-on-Don,MCX,,Russia
RTSB.ME,Public Joint-Stock Company TNS energo Rostov-on-Don,MCX,,Russia
RTKM.ME,Public Joint Stock Company Long-Distance and International Telecommunications Rostelecom,MCX,,Russia
RTGZ.ME,Public Joint Stock Company Gazprom Gazoraspredelenie Rostov-na-Donu,MCX,,Russia
RTKMP.ME,Public Joint Stock Company Long-Distance and International Telecommunications Rostelecom,MCX,,Russia
RUALR.ME,United Company RUSAL Plc,MCX,,Russia
CHMK.ME,Public Joint Stock Company Chelyabinsk Metallurgical Plant,MCX,,Russia
STSB.ME,Stavropolenergosbyt Public Joint-Stock Company,MCX,,Russia
TATNP.ME,PJSC Tatneft,MCX,,Russia
MAGN.ME,Public Joint Stock Company Magnitogorsk Iron & Steel Works,MCX,,Russia
RU000A0JQ5X1.ME,FIZIKA Scientific and Production Association Open Joint-Stock Company,MCX,,Russia
TUCH.ME,Tuchkovskiy Construction Materials Plant Public Joint-Stock Company,MCX,,Russia
VZRZP.ME,Public joint-stock company Vozrozhdenie Bank,MCX,,Russia
UNKL.ME,Southern Urals Nickel Plant PJSC,MCX,,Russia
SNGSP.ME,"""Surgutneftegas"" Open Joint Stock Company",MCX,,Russia
SNGS.ME,"""Surgutneftegas"" Open Joint Stock Company",MCX,,Russia
PRFN.ME,Chelyabinsky Plant for Profiled Metal Floor Decking Public Joint-Stock Company,MCX,,Russia
UNAC.ME,Public Joint Stock Company United Aircraft Corporation,MCX,,Russia
VSYDP.ME,Public joint-stock company Vyborg Shipyard,MCX,,Russia
USBN.ME,Public Joint Stock Company BANK URALSIB,MCX,,Russia
TASB.ME,Public Joint Stock Company Tambov Power Supply Company,MCX,,Russia
RZSB.ME,Ryazan Energy Retail Company Public Joint-Stock Company,MCX,,Russia
TATN.ME,PJSC Tatneft,MCX,,Russia
SELG.ME,Public Joint-Stock Company Seligdar,MCX,,Russia
TORSP.ME,Tomsk Distribution Company,MCX,,Russia
CHGZ.ME,Public Joint Stock Company RN-Western Siberia,MCX,,Russia
TUZA.ME,Tuimazinskiy Zavod Avtobetonovozov Publicly Traded Company,MCX,,Russia
PRTK.ME,Public Joint-Stock Company PROTEK,MCX,,Russia
VZRZ.ME,Public joint-stock company Vozrozhdenie Bank,MCX,,Russia
UCSS.ME,Public Joint Stock Company United Credit Systems,MCX,,Russia
TNSE.ME,Public Joint Stock Company Group of Companies TNS energo,MCX,,Russia
MAGEP.ME,Public Joint Stock Company Magadanenergo,MCX,,Russia
BRZL.ME,Public Joint Stock Company Buryatzoloto,MCX,,Russia
VRAOP.ME,Joint Stock Company RAO Energy System of East,MCX,,Russia
LIFE.ME,"Public Joint-Stock Company ""Pharmsynthez""",MCX,,Russia
SAREP.ME,Public Joint-Stock Company Saratovenergo,MCX,,Russia
SYNG.ME,Beluga Group Public Joint-Stock Company,MCX,,Russia
PAZA.ME,Public Joint Stock Company Pavlovo Bus,MCX,,Russia
VTRS.ME,Public Joint Stock Company Vtorresource,MCX,,Russia
KRSBP.ME,Public Joint Stock Company Krasnoyarskenergosbyt,MCX,,Russia
VTBR.ME,VTB Bank (public joint-stock company),MCX,,Russia
WTCM.ME,"Joint Stock Company ""World Trade Center Moscow""",MCX,,Russia
KRKOP.ME,Public Joint Stock Company The Taganrog Boiler-Making Works Krasny Kotelshchik,MCX,,Russia
SELGP.ME,Public Joint-Stock Company Seligdar,MCX,,Russia
TRCN.ME,Public Joint Stock Company TransContainer,MCX,,Russia
UTAR.ME,Public Joint-Stock Company UTair Aviation,MCX,,Russia
UTII.ME,Platforma UTINET.RU Open Joint Stock Company,MCX,,Russia
SBERP.ME,Sberbank of Russia,MCX,,Russia
TORS.ME,Tomsk Distribution Company,MCX,,Russia
MISBP.ME,Public Joint-stock Company TNS energo Mari El,MCX,,Russia
SVAV.ME,Sollers Public Joint Stock Company,MCX,,Russia
VTGK.ME,Public Joint Stock Company T Plus,MCX,,Russia
UKUZ.ME,Southern Kuzbass Coal company Public Joint-Stock Company,MCX,,Russia
CHEP.ME,Public Joint Stock Company Chelyabinsk Pipe - Rolling Plant,MCX,,Russia
CNTLP.ME,Central Telegraph Public Joint Stock Company,MCX,,Russia
VDSB.ME,Public Joint Stock Company Vladimir Power Sale Company,MCX,,Russia
MERF.ME,Perviy Investitsionniy Fond Nedvizhimosti Meridian,MCX,,Russia
VGSB.ME,Public Joint-Stock Company Volgogradenergosbyt,MCX,,Russia
RUGR.ME,Public Joint-Stock Company Rusgrain Holding,MCX,,Russia
