ticker,name,exchange,category name,country
EDP.LS,"EDP - Energias de Portugal, S.A.",LIS,,Portugal
SEM.LS,"Semapa - Sociedade de Investimento e GestÃ£o, SGPS, S.A.",LIS,,Portugal
FCP.LS,"Futebol Clube do Porto - Futebol, S.A.D.",LIS,,Portugal
GALP.LS,"Galp Energia, SGPS, S.A.",LIS,,Portugal
EDPR.LS,"EDP Renováveis, S.A.",LIS,,Portugal
NBA.LS,Novabase SGPS SA,LIS,,Portugal
CUR.LS,AGUAS DA CURIA,LIS,,Portugal
ALTR.LS,"Altri, S.G.P.S., S.A.",LIS,,Portugal
ALISA.LS,ISA,LIS,,Portugal
ALNOR.LS,NEXPONOR-SICAFI,LIS,,Portugal
VAF.LS,"Vista Alegre Atlantis, SGPS, S.A.",LIS,,Portugal
COR.LS,"Corticeira Amorim, S.G.P.S., S.A.",LIS,,Portugal
CPA.LS,"COPAM - Companhia Portuguesa de Amidos, S.A.",LIS,,Portugal
ORE.LS,"Sociedade Comercial Orey Antunes, SA",LIS,,Portugal
CPN.LS,Companhia Industrial Produtora De Antibioticos SA,LIS,,Portugal
LIG.LS,Lisgrafica-Impressao e Artes Graficas,LIS,,Portugal
SANT.LS,"Banco Santander, S.A.",LIS,,Portugal
BCP.LS,"Banco Comercial Português, S.A.",LIS,,Portugal
SLBEN.LS,"Sport Lisboa e Benfica - Futebol, SAD",LIS,,Portugal
BPI.LS,"Banco BPI, S.A.",LIS,,Portugal
CDU.LS,"Conduril - Engenharia, S.A.",LIS,,Portugal
CFN.LS,"Cofina, SGPS, S.A.",LIS,,Portugal
CPR.LS,"CIMPOR - Cimentos De Portugal, SGPS, S.A.",LIS,,Portugal
SCP.LS,"Sporting Clube de Portugal - Futebol, SAD",LIS,,Portugal
SCB.LS,Sporting Clube de Braga - Futebol SAD,LIS,,Portugal
CTT.LS,"CTT - Correios De Portugal, S.A.",LIS,,Portugal
RED.LS,"Reditus, Sociedade Gestora de Participações Sociais, S.A.",LIS,,Portugal
HQL.LS,HQL.LS,LIS,,Portugal
TDSA.LS,"Teixeira Duarte, S.A.",LIS,,Portugal
MPIO.LS,Caixa Económica Montepio Geral,LIS,,Portugal
EGL.LS,"Mota-Engil, SGPS, S.A.",LIS,,Portugal
COMAE.LS,"COMPTA - Equipamentos e ServiÃ§os de InformÃ¡tica, S.A.",LIS,,Portugal
ESF.LS,ESF.LS,LIS,,Portugal
ESO.LS,"Estoril Sol, SGPS, S.A.",LIS,,Portugal
ENXP.LS,EURONEXT,LIS,,Portugal
FEN.LS,"Fenalu - GestÃ£o de Investimentos e ParticipaÃ§Ãµes, SA",LIS,,Portugal
LIT.LS,"Litho Formas, S.A.",LIS,,Portugal
IPR.LS,"Impresa - Sociedade Gestora de Participações Sociais, S.A.",LIS,,Portugal
INA.LS,"Inapa - Investimentos, Participações e Gestão, SA",LIS,,Portugal
SVA.LS,"SAG GEST - Soluções Automóvel Globais, SGPS, S.A.",LIS,,Portugal
INAP.LS,"Inapa - Investimentos, Participações e Gestão, SA",LIS,,Portugal
GLINT.LS,"Glintt - Global Intelligent Technologies, S.A.",LIS,,Portugal
GPA.LS,"Imobiliária Construtora Grão Pará, S.A.",LIS,,Portugal
IBS.LS,"Ibersol, S.G.P.S., S.A.",LIS,,Portugal
JMT.LS,"Jerónimo Martins, SGPS, S.A.",LIS,,Portugal
LUZ.LS,"Luz Saúde, S.A.",LIS,,Portugal
MAR.LS,"Martifer SGPS, S.A.",LIS,,Portugal
MCP.LS,"Grupo Media Capital, SGPS, S.A.",LIS,,Portugal
RENE.LS,"REN - Redes Energéticas Nacionais, SGPS, S.A.",LIS,,Portugal
NOS.LS,"NOS, S.G.P.S., S.A.",LIS,,Portugal
PHR.LS,"Pharol, SGPS S.A.",LIS,,Portugal
SCT.LS,"Toyota Caetano Portugal, S.A.",LIS,,Portugal
SUCO.LS,"Sumol+Compal, S.A.",LIS,,Portugal
SNG.LS,"Sonagi, S.G.P.S., S.A.",LIS,,Portugal
RAM.LS,"F. Ramada Investimentos, SGPS, S.A.",LIS,,Portugal
SDCAE.LS,"SDC Investimentos, SGPS, SA",LIS,,Portugal
VAFK.LS,VAFK.LS,LIS,,Portugal
SONC.LS,"SC, SGPS, SA",LIS,,Portugal
SONI.LS,"Sonae Indústria, S.G.P.S., S.A.",LIS,,Portugal
SNC.LS,"Sonaecom, S.G.P.S., S.A.",LIS,,Portugal
TRAAP.LS,TRANSINSULAR,LIS,,Portugal
SON.LS,"Sonae, SGPS, S.A.",LIS,,Portugal
