ticker,name,exchange,category name,country
LJL1L.VS,Akcine Bendrove Lietuvos juru laivininkyste,LIT,,Lithuania
INL1L.VS,Public Joint - Stock Company INVL Baltic Farmland,LIT,,Lithuania
ZMP1L.VS,AB Zemaitijos pienas,LIT,,Lithuania
PZV1L.VS,"Pieno Zvaigzdes, AB",LIT,,Lithuania
GUB1L.VS,AB Gubernija,LIT,,Lithuania
DKR1L.VS,AB Dvarcioniu Keramika,LIT,,Lithuania
INC1L.VS,AB INVL Technology,LIT,,Lithuania
UTR1L.VS,AB Utenos Trikotazas,LIT,,Lithuania
ESO1L.VS,Energijos Skirstymo Operatorius AB,LIT,,Lithuania
SNG1L.VS,AB Snaige,LIT,,Lithuania
LNR1L.VS,"Lietuvos energijos gamyba, AB",LIT,,Lithuania
VLP1L.VS,AB Vilkyskiu pienine,LIT,,Lithuania
LGD1L.VS,LITGRID AB,LIT,,Lithuania
KNF1L.VS,AB Klaipedos nafta,LIT,,Lithuania
PTR1L.VS,AB Panevezio Statybos Trestas,LIT,,Lithuania
VBL1L.VS,Vilniaus Baldai AB,LIT,,Lithuania
AVG1L.VS,Auga Group AB,LIT,,Lithuania
KNR1L.VS,AB Kauno Energija,LIT,,Lithuania
GRG1L.VS,Grigeo AB,LIT,,Lithuania
IVL1L.VS,"Invalda INVL, AB",LIT,,Lithuania
SAB1L.VS,Siauliu Bankas AB,LIT,,Lithuania
VDG1L.VS,AB Vilniaus degtine,LIT,,Lithuania
LNA1L.VS,AB Linas Agro Group,LIT,,Lithuania
TEO1L.VS,"Telia Lietuva, AB",LIT,,Lithuania
LNS1L.VS,AB Linas,LIT,,Lithuania
AMG1L.VS,AB Amber Grid,LIT,,Lithuania
RSU1L.VS,Rokiskio Suris AB,LIT,,Lithuania
APG1L.VS,APB Apranga,LIT,,Lithuania
CTS1L.VS,City Service SE,LIT,,Lithuania
INR1L.VS,Public Joint - Stock Company INVL Baltic Real Estate,LIT,,Lithuania
K2LT.VS,AB K2 LT,LIT,,Lithuania
