ticker,name,exchange,category name,country
2845.TW,Far Eastern International Bank Ltd.,TAI,Money Center Banks,Taiwan
2618.TW,EVA Airways Corp.,TAI,Air Delivery & Freight Services,Taiwan
2536.TW,"Hong Pu Real Estate Development CO.,LTD.",TAI,Property Management,Taiwan
2499.TW,"Unity Opto Technology Co., Ltd.",TAI,Semiconductor - Broad Line,Taiwan
2489.TW,"AmTRAN Technology Co.,Ltd",TAI,Diversified Electronics,Taiwan
2448.TW,EPISTAR corporation,TAI,Semiconductor - Broad Line,Taiwan
2428.TW,"Thinking Electronic Industrial Co., Ltd.",TAI,Diversified Electronics,Taiwan
2404.TW,"United Integrated Services Co., Ltd.",TAI,General Contractors,Taiwan
2360.TW,Chroma ATE Inc.,TAI,Scientific & Technical Instruments,Taiwan
2337.TW,"Macronix International Co., Ltd.",TAI,Semiconductor- Memory Chips,Taiwan
2332.TW,D-Link Corporation,TAI,Communication Equipment,Taiwan
2308.TW,"Delta Electronics, Inc.",TAI,Diversified Electronics,Taiwan
2301.TW,Lite-On Technology Corporation,TAI,Computer Based Systems,Taiwan
1904.TW,Cheng Loong Corporation,TAI,Paper & Paper Products,Taiwan
1802.TW,Taiwan Glass Ind. Corp.,TAI,Packaging & Containers,Taiwan
1708.TW,Sesoda Corporation,TAI,Chemicals - Major Diversified,Taiwan
1236.TW,"Hunya Foods Co., Ltd.",TAI,Confectioners,Taiwan
1217.TW,AGV Products Corporation,TAI,Food - Major Diversified,Taiwan
1101.TW,Taiwan Cement Corp.,TAI,General Building Materials,Taiwan
6101.TWO,"Kwan's International Co., Ltd.",TWO,,Taiwan
3218.TWO,"Universal Vision Biotechnology Co., Ltd",TWO,,Taiwan
4803.TWO,VHQ Media Holdings Ltd.,TWO,,Taiwan
3307.TWO,VTC ELECTRONICS CO TWD10,TWO,,Taiwan
5347.TWO,Vanguard International Semiconductor Corporation,TWO,,Taiwan
2423.TW,"Good Will Instrument Co., Ltd.",TAI,Diversified Electronics,Taiwan
8092.TWO,"Chien Wei Precise Technology Co., Ltd.",TWO,,Taiwan
722778.TWO,WATERLAND SECURITI C/W 17/08/16,TWO,,Taiwan
722331.TWO,WATERLAND SECURITI C/W 08/08/16,TWO,,Taiwan
5529.TWO,"Well Glory Development Co., Ltd.",TWO,,Taiwan
5013.TWO,"New Best Wire Industrial Co.,Ltd",TWO,,Taiwan
4953.TWO,Wistron Information Technology & Services Corporation,TWO,,Taiwan
4113.TWO,"We & Win Diversification Co., Ltd.",TWO,,Taiwan
1742.TWO,"Taiwan Wax Company, Ltd.",TWO,,Taiwan
911622.TW,Tycoons Worldwide Group (Thailand) Public Company Limited,TAI,,Taiwan
8222.TW,Aero Win Technology Corporation,TAI,,Taiwan
6259.TWO,"Bull Will Co., Ltd.",TWO,,Taiwan
721819.TWO,WATERLAND SECURITI C/W 25/05/16,TWO,,Taiwan
3086.TWO,Wayi International Digital Entertainment Co.,TWO,,Taiwan
722760.TWO,WATERLAND SECURITI C/W 19/09/16,TWO,,Taiwan
3078.TWO,"Channel Well Technology Co., Ltd.",TWO,,Taiwan
6134.TWO,"Wanshih Electronic Co., Ltd.",TWO,,Taiwan
6170.TWO,Welldone Company,TWO,,Taiwan
8925.TWO,8925.TWO,TWO,,Taiwan
722762.TWO,WATERLAND SECURITI C/W 16/08/16,TWO,,Taiwan
6118.TWO,Xander International Corp.,TWO,,Taiwan
3662.TWO,3662.TWO,TWO,,Taiwan
3152.TWO,Advanced Ceramic X Corporation,TWO,,Taiwan
4922.TWO,4922.TWO,TWO,,Taiwan
3374.TWO,Xintec Inc.,TWO,,Taiwan
5490.TWO,XAC Automation Corporation,TWO,,Taiwan
8942.TWO,"Xxentria Technology Materials Co., Ltd.",TWO,,Taiwan
4802.TWO,XPEC Art Center Inc.,TWO,,Taiwan
8421.TWO,"Xu Yuan Packaging Technology Co., Ltd.",TWO,,Taiwan
3171.TWO,"Xin Chio Global Co., Ltd.",TWO,,Taiwan
5213.TWO,"YeaShin International Development Co., Ltd.",TWO,,Taiwan
9957.TWO,Yieh United Steel Corp.,TWO,,Taiwan
72346P.TWO,YUANTA SECURITIES P/W 30/05/16(,TWO,,Taiwan
723017.TWO,YUANTA SECURITIES C/W 02/09/16(,TWO,,Taiwan
722968.TWO,YUANTA SECURITIES C/W 31/08/16(,TWO,,Taiwan
722893.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
722791.TWO,YUANTA SECURITIES C/W 18/10/16(,TWO,,Taiwan
722732.TWO,YUANTA SECURITIES C/W 01/08/16(,TWO,,Taiwan
722708.TWO,YUANTA SECURITIES C/W 29/07/16(,TWO,,Taiwan
722662.TWO,YUANTA SECURITIES C/W 26/07/16(,TWO,,Taiwan
722586.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
722115.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
722112.TWO,YUANTA SECURITIES C/W 20/06/16(,TWO,,Taiwan
722054.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,,Taiwan
721845.TWO,YUANTA SECURITIES C/W 27/06/16(,TWO,,Taiwan
721623.TWO,YUANTA SECURITIES C/W 11/05/16(,TWO,,Taiwan
721622.TWO,YUANTA SECURITIES C/W 11/05/16(,TWO,,Taiwan
721609.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,,Taiwan
6482.TWO,"Fun Yours Technology Co.,Ltd.",TWO,,Taiwan
5508.TWO,"Yungshin Construction & Development Co.,Ltd.",TWO,,Taiwan
5345.TWO,"Team Young Advanced Technology Co., Ltd.",TWO,,Taiwan
4711.TWO,"Yong Shun Chemical Co., Ltd",TWO,,Taiwan
4533.TWO,"Shieh Yih Machinery Industry Co., Ltd.",TWO,,Taiwan
3276.TWO,"T-Flex Techvest PCB Co., Ltd.",TWO,,Taiwan
3207.TWO,"Yao Sheng Electronic Co., Ltd.",TWO,,Taiwan
2235.TWO,"I Yuan Precision Industrial Co., Ltd.",TWO,,Taiwan
72444P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,,Taiwan
722665.TWO,YUANTA SECURITIES C/W 26/08/16(,TWO,,Taiwan
T0567Y.TWO,YUANTA SECURITIES 2001 FD,TWO,,Taiwan
T0508Y.TWO,YUANTA SECURITIES YUANTA HI-TEC,TWO,,Taiwan
722731.TWO,YUANTA SECURITIES C/W 01/09/16(,TWO,,Taiwan
722666.TWO,YUANTA SECURITIES C/W 26/07/16(,TWO,,Taiwan
722529.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,,Taiwan
721949.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,,Taiwan
722682.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,,Taiwan
722132.TWO,YUANTA SECURITIES C/W 21/06/16(,TWO,,Taiwan
T0504Y.TWO,YUANTA SECURITIES YUANTA EXCELL,TWO,,Taiwan
721783.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
722065.TWO,YUANTA SECURITIES C/W 14/06/16(,TWO,,Taiwan
4703.TWO,4703.TWO,TWO,,Taiwan
721608.TWO,YUANTA SECURITIES C/W 10/05/16(,TWO,,Taiwan
6220.TWO,"YFC-Boneagle Electric Co., Ltd.",TWO,,Taiwan
722895.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
721948.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,,Taiwan
721782.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
723273.TWO,YUANTA SECURITIES C/W 17/10/16(,TWO,,Taiwan
723178.TWO,YUANTA SECURITIES C/W 13/09/16(,TWO,,Taiwan
722786.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,,Taiwan
721798.TWO,YUANTA SECURITIES C/W 24/05/16(,TWO,,Taiwan
72441P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,,Taiwan
722593.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
721979.TWO,YUANTA SECURITIES C/W 06/06/16(,TWO,,Taiwan
722775.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,,Taiwan
723274.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,,Taiwan
722827.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
722767.TWO,YUANTA SECURITIES C/W 16/08/16(,TWO,,Taiwan
T0506Y.TWO,YUANTA SECURITIES YUANTA OTC EQ,TWO,,Taiwan
721755.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
722776.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,,Taiwan
723038.TWO,YUANTA SECURITIES C/W 05/09/16(,TWO,,Taiwan
6275.TWO,Yen Sun Technology Corporation,TWO,,Taiwan
721996.TWO,YUANTA SECURITIES C/W 07/06/16(,TWO,,Taiwan
722885.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
721867.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,,Taiwan
722615.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
722788.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,,Taiwan
722888.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
4907.TWO,"Fu Yu Property Co., Ltd.",TWO,,Taiwan
721869.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,,Taiwan
722630.TWO,YUANTA SECURITIES C/W 25/07/16(,TWO,,Taiwan
722837.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
722934.TWO,YUANTA SECURITIES C/W 24/08/16(,TWO,,Taiwan
722839.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
2221.TWO,"Tachia Yung Ho Machine Industry Co., Ltd",TWO,,Taiwan
722494.TWO,YUANTA SECURITIES C/W 13/07/16(,TWO,,Taiwan
722836.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
721786.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
722561.TWO,YUANTA SECURITIES C/W 18/07/16(,TWO,,Taiwan
722130.TWO,YUANTA SECURITIES C/W 21/06/16(,TWO,,Taiwan
722466.TWO,YUANTA SECURITIES C/W 12/07/16(,TWO,,Taiwan
722021.TWO,YUANTA SECURITIES C/W 11/07/16(,TWO,,Taiwan
2599.TWO,"Le Young Construction Co., Ltd.",TWO,,Taiwan
722715.TWO,YUANTA SECURITIES C/W 01/08/16(,TWO,,Taiwan
72353P.TWO,YUANTA SECURITIES P/W 31/05/16(,TWO,,Taiwan
5216.TWO,Yodn Lighting Corp.,TWO,,Taiwan
4734.TWO,ZHENG,TWO,,Taiwan
722574.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,,Taiwan
722749.TWO,YUANTA SECURITIES C/W 15/08/16(,TWO,,Taiwan
722944.TWO,YUANTA SECURITIES C/W 25/08/16(,TWO,,Taiwan
722828.TWO,YUANTA SECURITIES C/W 21/09/16(,TWO,,Taiwan
6423.TWO,Yield Microelectronics Corporation,TWO,,Taiwan
722842.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
722889.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
722677.TWO,YUANTA SECURITIES C/W 27/07/16(,TWO,,Taiwan
722942.TWO,YUANTA SECURITIES C/W 25/08/16(,TWO,,Taiwan
722588.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
721785.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
721946.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,,Taiwan
722224.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,,Taiwan
722886.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
721884.TWO,YUANTA SECURITIES C/W 31/05/16(,TWO,,Taiwan
9962.TWO,"Yeou Yih Steel Co., Ltd.",TWO,,Taiwan
721784.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,,Taiwan
722589.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
72442P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,,Taiwan
723275.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,,Taiwan
722790.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,,Taiwan
721870.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,,Taiwan
722225.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,,Taiwan
723179.TWO,YUANTA SECURITIES C/W 13/09/16(,TWO,,Taiwan
722575.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,,Taiwan
722743.TWO,YUANTA SECURITIES C/W 02/09/16(,TWO,,Taiwan
721880.TWO,YUANTA SECURITIES C/W 31/05/16(,TWO,,Taiwan
72382P.TWO,YUANTA SECURITIES P/W 13/06/16(,TWO,,Taiwan
722632.TWO,YUANTA SECURITIES C/W 24/08/16(,TWO,,Taiwan
722829.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,,Taiwan
72473P.TWO,YUANTA SECURITIES P/W 22/08/16(,TWO,,Taiwan
72431P.TWO,YUANTA SECURITIES P/W 05/07/16(,TWO,,Taiwan
721924.TWO,YUANTA SECURITIES C/W 02/06/16(,TWO,,Taiwan
722572.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,,Taiwan
722970.TWO,YUANTA SECURITIES C/W 31/08/16(,TWO,,Taiwan
721621.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,,Taiwan
72370P.TWO,YUANTA SECURITIES P/W 06/06/16(,TWO,,Taiwan
721691.TWO,YUANTA SECURITIES C/WTS 17/05/1,TWO,,Taiwan
1568.TW,"Tsang Yow Industrial Co., Ltd.",TAI,,Taiwan
3531.TWO,"Shian Yih Electronic Industry Co.,Ltd",TWO,,Taiwan
723077.TWO,YUANTA SECURITIES C/W 07/10/16(,TWO,,Taiwan
722533.TWO,YUANTA SECURITIES C/W 18/07/16(,TWO,,Taiwan
722465.TWO,YUANTA SECURITIES C/W 12/07/16(,TWO,,Taiwan
722711.TWO,YUANTA SECURITIES C/W 29/07/16(,TWO,,Taiwan
722789.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,,Taiwan
722114.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
6124.TWO,Yeh-Chiang Technology Corp.,TWO,,Taiwan
2726.TWO,Yummy Town (Cayman) Holdings Corporation,TWO,,Taiwan
722766.TWO,YUANTA SECURITIES C/W 16/08/16(,TWO,,Taiwan
722531.TWO,YUANTA SECURITIES C/W 18/07/16(,TWO,,Taiwan
722663.TWO,YUANTA SECURITIES C/W 26/08/16(,TWO,,Taiwan
6418.TWO,"Y-S Electronic Co., Ltd.",TWO,,Taiwan
4430.TWO,"Yao I Fabric Co., Ltd.",TWO,,Taiwan
722986.TWO,YUANTA SECURITIES C/W 01/09/16(,TWO,,Taiwan
9188.TW,Yorkey Optical International (Cayman) Ltd.,TAI,Diversified Electronics,Taiwan
722631.TWO,YUANTA SECURITIES C/W 25/07/16(,TWO,,Taiwan
722709.TWO,YUANTA SECURITIES C/W 29/07/16(,TWO,,Taiwan
8390.TWO,Jiin Yeeh Ding Enterprises Corp.,TWO,,Taiwan
722675.TWO,YUANTA SECURITIES C/W 27/07/16(,TWO,,Taiwan
722053.TWO,YUANTA SECURITIES C/W 13/07/16(,TWO,,Taiwan
722884.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,,Taiwan
72372P.TWO,YUANTA SECURITIES P/W 07/06/16(,TWO,,Taiwan
721544.TWO,YUANTA SECURITIES C/W 05/05/16(,TWO,,Taiwan
723272.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,,Taiwan
722113.TWO,YUANTA SECURITIES C/W 20/06/16(,TWO,,Taiwan
722250.TWO,YUANTA SECURITIES C/W 01/08/16(,TWO,,Taiwan
722590.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,,Taiwan
722710.TWO,YUANTA SECURITIES C/W 29/08/16(,TWO,,Taiwan
721725.TWO,YUANTA SECURITIES C/W 19/05/16(,TWO,,Taiwan
