UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
12,Session_A,ETH-4,2.717,38.127,-12.601497,-17.650857,-29.922035,-34.980718,nan,-10.301820,19.598519,0.213010,0.009671,nan,0.487382
13,Session_A,ETH-4,2.717,38.127,-12.637226,-17.731477,-30.071909,-35.091482,nan,-10.337567,19.513839,0.176516,0.059032,nan,0.449029
14,Session_A,ETH-4,2.717,38.127,-12.659065,-17.779670,-30.182318,-35.194466,nan,-10.359457,19.463221,0.133726,0.050422,nan,0.404029
15,Session_A,ETH-4,2.717,38.127,-12.650248,-17.779670,-30.079952,-35.248860,nan,-10.349882,19.463199,0.230077,-0.005958,nan,0.505424
16,Session_A,ETH-4,2.717,38.127,-12.662339,-17.794867,-30.171247,-35.184391,nan,-10.362437,19.447250,0.163779,0.091813,nan,0.435665
17,Session_A,ETH-4,2.717,38.127,-12.652271,-17.783315,-30.125261,-35.279071,nan,-10.351941,19.459372,0.189116,-0.029850,nan,0.462320
18,Session_A,ETH-4,2.717,38.127,-12.638473,-17.751419,-30.036465,-35.168573,nan,-10.338166,19.492875,0.234332,0.019736,nan,0.509884
19,Session_A,ETH-2,2.717,38.127,-12.480587,-17.416510,-29.856521,-35.043193,nan,-10.179395,19.844629,-0.080314,-0.531986,nan,0.178528
20,Session_A,ETH-2,2.717,38.127,-12.525881,-17.483636,-29.901038,-35.150475,nan,-10.226039,19.774159,-0.011716,-0.506547,nan,0.250771
21,Session_A,ETH-2,2.717,38.127,-12.525848,-17.498665,-29.955415,-35.261361,nan,-10.225435,19.758358,-0.052766,-0.590842,nan,0.207577
22,Session_A,ETH-2,2.717,38.127,-12.448627,-17.342571,-29.754049,-35.034186,nan,-10.147488,19.922295,-0.082062,-0.673061,nan,0.176640
23,Session_A,ETH-2,2.717,38.127,-12.466538,-17.419258,-29.830967,-35.171914,nan,-10.164034,19.841707,-0.065903,-0.659721,nan,0.193688
24,Session_A,ETH-2,2.717,38.127,-12.487980,-17.427557,-29.816084,-35.553653,nan,-10.187005,19.833033,-0.019859,-1.038242,nan,0.242158
25,Session_A,ETH-2,2.717,38.127,-12.466670,-17.390853,-29.738762,-34.774513,nan,-10.165253,19.871573,0.000847,-0.305907,nan,0.263923
26,Session_A,ETH-4,2.717,38.127,-12.620409,-17.702756,-30.017739,-35.592459,nan,-10.320392,19.543997,0.186047,-0.518645,nan,0.459038
27,Session_A,ETH-4,2.717,38.127,-12.640523,-17.755104,-30.097542,-35.563420,nan,-10.340252,19.489006,0.177179,-0.382012,nan,0.449739
28,Session_A,ETH-4,2.717,38.127,-12.622296,-17.707503,-30.046030,-35.692178,nan,-10.322262,19.539011,0.163598,-0.612332,nan,0.435417
29,Session_A,ETH-4,2.717,38.127,-12.641000,-17.784824,-30.118502,-35.800510,nan,-10.339644,19.457759,0.185816,-0.567271,nan,0.458842
30,Session_A,ETH-4,2.717,38.127,-12.612805,-17.710525,-30.052259,-35.825728,nan,-10.311841,19.535811,0.150282,-0.744592,nan,0.421399
31,Session_A,ETH-4,2.717,38.127,-12.614823,-17.731153,-30.034476,-35.456388,nan,-10.313251,19.514128,0.191376,-0.319828,nan,0.464657
32,Session_A,ETH-4,2.717,38.127,-12.634816,-17.754166,-30.080999,-35.652404,nan,-10.334091,19.489978,0.187337,-0.476150,nan,0.460425
33,Session_A,ETH-4,2.717,38.127,-12.623844,-17.727873,-30.035928,-35.766066,nan,-10.323172,19.517598,0.196024,-0.647462,nan,0.469551
34,Session_A,ETH-4,2.717,38.127,-12.611114,-17.703456,-30.031477,-35.614276,nan,-10.310272,19.543240,0.162867,-0.539832,nan,0.434640
35,Session_A,ETH-1,2.717,38.127,-0.716553,-1.128432,-1.885145,-2.720767,nan,1.981191,36.942209,-0.037369,-0.466247,nan,0.210822
36,Session_A,ETH-1,2.717,38.127,-0.714573,-1.129924,-1.878938,-2.537483,nan,1.983397,36.940637,-0.031725,-0.279563,nan,0.216761
37,Session_A,ETH-1,2.717,38.127,-0.705785,-1.122176,-1.845615,-2.824972,nan,1.992649,36.948762,-0.015040,-0.583208,nan,0.234313
38,Session_A,ETH-1,2.717,38.127,-0.704758,-1.109020,-1.873477,-2.965532,nan,1.993270,36.962592,-0.056961,-0.750406,nan,0.190189
39,Session_A,ETH-1,2.717,38.127,-0.707128,-1.123776,-1.882403,-2.819977,nan,1.991251,36.947083,-0.048934,-0.574999,nan,0.198645
40,Session_A,ETH-1,2.717,38.127,-0.713094,-1.112983,-1.892274,-2.873929,nan,1.984367,36.958445,-0.063286,-0.650669,nan,0.183538
41,Session_A,ETH-1,2.717,38.127,-0.714051,-1.129351,-1.927144,-2.993464,nan,1.983943,36.941237,-0.081123,-0.737722,nan,0.164775
42,Session_A,ETH-3,2.717,38.127,-0.946702,-0.634334,-1.265447,-1.542026,nan,1.712702,37.462251,0.334766,-0.274130,nan,0.602336
43,Session_A,ETH-3,2.717,38.127,-0.935922,-0.632918,-1.217401,-1.480333,nan,1.724355,37.463715,0.370359,-0.215192,nan,0.639788
44,Session_A,ETH-3,2.717,38.127,-0.915026,-0.617173,-1.165683,-1.502036,nan,1.746455,37.480219,0.385079,-0.268424,nan,0.655262
45,Session_A,ETH-3,2.717,38.127,-0.969990,-0.710452,-1.363475,-2.049947,nan,1.690272,37.382276,0.335543,-0.630467,nan,0.603200
46,Session_A,ETH-3,2.717,38.127,-0.918358,-0.620094,-1.261637,-1.854252,nan,1.742946,37.477156,0.295291,-0.615233,nan,0.560774
47,Session_A,ETH-4,2.717,38.127,-12.600698,-17.683673,-29.971393,-35.303334,nan,-10.299710,19.564015,0.194132,-0.257850,nan,0.467529
48,Session_A,ETH-4,2.717,38.127,-12.621447,-17.735930,-30.039804,-35.355117,nan,-10.320263,19.509121,0.197587,-0.205144,nan,0.471199
49,Session_A,ETH-4,2.717,38.127,-12.638295,-17.758572,-30.082212,-35.454102,nan,-10.337702,19.485354,0.194131,-0.261647,nan,0.467580
50,Session_A,ETH-4,2.717,38.127,-12.640923,-17.777586,-30.096433,-35.390499,nan,-10.339835,19.465369,0.201248,-0.157014,nan,0.475079
51,Session_A,ETH-4,2.717,38.127,-12.618625,-17.704214,-30.011817,-35.799614,nan,-10.318399,19.542460,0.191747,-0.730368,nan,0.465037
52,Session_A,ETH-4,2.717,38.127,-12.625652,-17.721311,-30.073327,-35.455888,nan,-10.325383,19.524500,0.152781,-0.339342,nan,0.424040
53,Session_A,ETH-2,2.717,38.127,-12.412801,-17.291734,-29.701785,-34.356125,nan,-10.110509,19.975660,-0.116480,-0.074318,nan,0.140378
54,Session_A,ETH-2,2.717,38.127,-12.445319,-17.359334,-29.784739,-34.608058,nan,-10.143261,19.904662,-0.100376,-0.197649,nan,0.157371
55,Session_A,ETH-2,2.717,38.127,-12.450055,-17.379001,-29.764626,-34.620400,nan,-10.147659,19.883995,-0.055024,-0.170408,nan,0.205111
56,Session_A,ETH-2,2.717,38.127,-12.499314,-17.462971,-29.864982,-35.074307,nan,-10.197972,19.795824,-0.022984,-0.469691,nan,0.238891
57,Session_A,ETH-2,2.717,38.127,-12.469884,-17.411741,-29.800660,-34.982691,nan,-10.167952,19.849619,-0.038692,-0.479024,nan,0.222323
58,Session_A,ETH-3,2.717,38.127,-0.920917,-0.652750,-1.247757,-1.479954,nan,1.741394,37.442828,0.343973,-0.175132,nan,0.612021
59,Session_A,ETH-3,2.717,38.127,-0.968410,-0.677675,-1.350976,-1.817288,nan,1.690756,37.416734,0.314174,-0.463046,nan,0.580696
60,Session_A,ETH-3,2.717,38.127,-0.928608,-0.603401,-1.238302,-2.034011,nan,1.731189,37.494732,0.312821,-0.828596,nan,0.579219
61,Session_A,ETH-3,2.717,38.127,-0.955585,-0.679004,-1.334494,-2.100877,nan,1.704733,37.415306,0.318744,-0.744362,nan,0.585500
62,Session_A,ETH-3,2.717,38.127,-0.937890,-0.671184,-1.256722,-1.922315,nan,1.723655,37.423486,0.370669,-0.581199,nan,0.640133
63,Session_A,ETH-1,2.717,38.127,-0.628804,-0.956319,-1.681612,-2.828950,nan,2.070014,37.122962,-0.093449,-0.919003,nan,0.151685
64,Session_A,ETH-1,2.717,38.127,-0.680958,-1.104361,-1.838997,-3.125338,nan,2.018941,36.967434,-0.051573,-0.919886,nan,0.195846
65,Session_A,ETH-1,2.717,38.127,-0.730095,-1.141603,-1.934181,-3.310459,nan,1.966980,36.928394,-0.059553,-1.030930,nan,0.187488
66,Session_A,ETH-1,2.717,38.127,-0.746309,-1.177387,-1.930201,-3.269763,nan,1.950717,36.890809,-0.003604,-0.918557,nan,0.246392
67,Session_A,ETH-1,2.717,38.127,-0.705007,-1.095337,-1.817521,-2.513285,nan,1.992485,36.976978,-0.014114,-0.324541,nan,0.235275
68,Session_A,ETH-1,2.717,38.127,-0.683808,-1.031035,-1.754101,-2.293299,nan,2.013090,37.044536,-0.035753,-0.232792,nan,0.212463
69,Session_A,ETH-1,2.717,38.127,-0.681124,-1.040121,-1.761565,-2.289283,nan,2.016346,37.034976,-0.037058,-0.210581,nan,0.211092
70,Session_A,ETH-1,2.717,38.127,-0.692507,-1.031688,-1.793718,-2.480140,nan,2.003668,37.043870,-0.065816,-0.418712,nan,0.180829
71,Session_A,ETH-1,2.717,38.127,-0.687393,-1.044869,-1.808129,-2.490121,nan,2.009717,37.029999,-0.072559,-0.402334,nan,0.173737
72,Session_A,ETH-2,2.717,38.127,-12.454366,-17.292743,-29.730532,-34.266612,nan,-10.155607,19.974697,-0.101677,0.020426,nan,0.155977
73,Session_A,ETH-2,2.717,38.127,-12.498620,-17.416055,-29.826163,-34.822352,nan,-10.198994,19.845150,-0.030639,-0.304173,nan,0.230813
74,Session_A,ETH-2,2.717,38.127,-12.436415,-17.280521,-29.671635,-34.665020,nan,-10.136576,19.987506,-0.071961,-0.416991,nan,0.187236
75,Session_A,ETH-3,2.717,38.127,-0.954129,-0.647110,-1.321050,-1.483263,nan,1.705116,37.448836,0.299318,-0.189730,nan,0.565040
76,Session_A,ETH-3,2.717,38.127,-0.991231,-0.691103,-1.380852,-2.093970,nan,1.666478,37.402670,0.321037,-0.713250,nan,0.587935
77,Session_A,ETH-3,2.717,38.127,-0.991482,-0.702164,-1.360952,-2.393946,nan,1.666622,37.391041,0.352116,-0.991526,nan,0.620647
78,Session_A,ETH-3,2.717,38.127,-0.950009,-0.653076,-1.257489,-2.140298,nan,1.709814,37.442554,0.364598,-0.835687,nan,0.633741
79,Session_A,ETH-2,2.717,38.127,-12.434641,-17.290507,-29.688386,-35.050783,nan,-10.134271,19.977002,-0.081087,-0.796135,nan,0.177636
80,Session_A,ETH-2,2.717,38.127,-12.458904,-17.350489,-29.742344,-35.040754,nan,-10.158348,19.913994,-0.051341,-0.663759,nan,0.208978
81,Session_A,ETH-2,2.717,38.127,-12.498599,-17.429739,-29.839696,-35.070188,nan,-10.198454,19.830763,-0.030919,-0.533036,nan,0.230525
82,Session_A,ETH-2,2.717,38.127,-12.456981,-17.331930,-29.725711,-34.923922,nan,-10.156962,19.933502,-0.054775,-0.580515,nan,0.205355
83,Session_A,ETH-2,2.717,38.127,-12.463695,-17.339529,-29.709695,-34.686365,nan,-10.163965,19.925528,-0.023653,-0.319044,nan,0.238114
84,Session_A,ETH-2,2.717,38.127,-12.413722,-17.240980,-29.566934,-34.506825,nan,-10.113430,20.029026,-0.027331,-0.333630,nan,0.234177
85,Session_A,ETH-3,2.717,38.127,-0.930540,-0.594406,-1.205244,-2.041584,nan,1.728752,37.504193,0.339075,-0.854162,nan,0.606845
86,Session_A,ETH-3,2.717,38.127,-0.933255,-0.625858,-1.247639,-2.126537,nan,1.726985,37.471131,0.330371,-0.876331,nan,0.597701
87,Session_A,ETH-3,2.717,38.127,-0.883208,-0.410764,-0.942130,-1.684683,nan,1.773254,37.697163,0.372965,-0.864056,nan,0.642405
88,Session_A,ETH-3,2.717,38.127,-0.931091,-0.575513,-1.179195,-1.934945,nan,1.727444,37.524059,0.347141,-0.785176,nan,0.615326
89,Session_A,ETH-3,2.717,38.127,-0.826761,-0.344277,-0.848486,-1.666401,nan,1.832054,37.766934,0.343007,-0.978662,nan,0.610820
90,Session_A,ETH-1,2.717,38.127,-0.712541,-1.054104,-1.814590,-3.252780,nan,1.982755,37.020349,-0.043983,-1.148122,nan,0.203826
91,Session_A,ETH-1,2.717,38.127,-0.699470,-1.090993,-1.815799,-3.129977,nan,1.998335,36.981533,-0.022381,-0.951276,nan,0.226570
92,Session_A,ETH-1,2.717,38.127,-0.679990,-1.047992,-1.777930,-3.150695,nan,2.017874,37.026698,-0.046877,-1.058046,nan,0.200762
93,Session_A,ETH-1,2.717,38.127,-0.699470,-1.090993,-1.815799,-3.129977,nan,1.998335,36.981533,-0.022381,-0.951276,nan,0.226570
94,Session_A,ETH-1,2.717,38.127,-0.679990,-1.047992,-1.777930,-3.150695,nan,2.017874,37.026698,-0.046877,-1.058046,nan,0.200762
95,Session_A,ETH-1,2.717,38.127,-0.618584,-1.034208,-1.678160,-2.920103,nan,2.084038,37.041045,-0.023888,-0.854543,nan,0.224920
96,Session_A,ETH-1,2.717,38.127,-0.631842,-1.057527,-1.720592,-3.036003,nan,2.070517,37.016558,-0.029756,-0.924039,nan,0.218762
97,Session_A,ETH-3,2.717,38.127,-0.935192,-0.573522,-1.201639,-1.801428,nan,1.722916,37.526162,0.326939,-0.655487,nan,0.594066
98,Session_A,ETH-3,2.717,38.127,-0.916444,-0.582934,-1.141670,-1.806816,nan,1.743629,37.516222,0.376895,-0.642060,nan,0.646634
99,Session_A,ETH-3,2.717,38.127,-0.905610,-0.583157,-1.113119,-1.685356,nan,1.755402,37.515962,0.394519,-0.520011,nan,0.665177
100,Session_A,ETH-2,2.717,38.127,-12.466079,-17.387247,-29.828589,-34.895625,nan,-10.164748,19.875362,-0.095957,-0.438679,nan,0.162045
101,Session_A,ETH-2,2.717,38.127,-12.475030,-17.374536,-29.788211,-34.994756,nan,-10.174950,19.888748,-0.057708,-0.567207,nan,0.202296
102,Session_A,ETH-2,2.717,38.127,-12.497134,-17.483411,-29.920322,-35.511857,nan,-10.194830,19.774328,-0.061853,-0.881363,nan,0.197993
103,Session_A,ETH-2,2.717,38.127,-12.452024,-17.380514,-29.751115,-35.032841,nan,-10.149740,19.882409,-0.037529,-0.594491,nan,0.223524
104,Session_A,ETH-4,2.717,38.127,-12.657546,-17.808507,-30.207663,-35.603170,nan,-10.356715,19.432898,0.134869,-0.314513,nan,0.405244
105,Session_A,ETH-4,2.717,38.127,-12.569284,-17.626821,-29.926069,-35.288622,nan,-10.267750,19.623716,0.151126,-0.358317,nan,0.422230
106,Session_A,ETH-4,2.717,38.127,-12.633991,-17.758171,-30.101342,-35.553753,nan,-10.333043,19.485765,0.169505,-0.365749,nan,0.441661
107,Session_A,ETH-4,2.717,38.127,-12.648250,-17.793896,-30.173350,-35.720742,nan,-10.347174,19.448237,0.145914,-0.466124,nan,0.416856
108,Session_A,ETH-4,2.717,38.127,-12.611422,-17.705477,-29.986206,-35.509037,nan,-10.310530,19.541115,0.211893,-0.426652,nan,0.486235
109,Session_A,ETH-4,2.717,38.127,-12.596572,-17.646223,-30.004484,-35.624945,nan,-10.296647,19.603380,0.118214,-0.667343,nan,0.387615
110,Session_A,GPC-1,2.717,38.127,-13.045839,-3.545643,-16.559352,-6.637266,nan,-11.316720,34.429948,0.343400,0.444464,nan,0.618490
111,Session_A,GPC-1,2.717,38.127,-12.999081,-3.397474,-16.396133,-6.790244,nan,-11.271516,34.585624,0.314298,-0.007017,nan,0.587775
112,Session_A,GPC-1,2.717,38.127,-13.018408,-3.428523,-16.418149,-6.789875,nan,-11.291337,34.553024,0.342758,0.055667,nan,0.617750
113,Session_A,GPC-1,2.717,38.127,-13.046085,-3.575691,-16.626645,-7.562904,nan,-11.315856,34.398355,0.304858,-0.427489,nan,0.577943
114,Session_A,GPC-1,2.717,38.127,-13.063838,-3.562454,-16.631716,-7.451106,nan,-11.335632,34.412315,0.305207,-0.341449,nan,0.578312
115,Session_A,GPC-1,2.717,38.127,-13.061592,-3.546724,-16.615622,-7.507545,nan,-11.333786,34.428848,0.303708,-0.429850,nan,0.576727
116,Session_A,GPC-1,2.717,38.127,-13.034492,-3.504821,-16.502200,-7.154720,nan,-11.305932,34.472841,0.349381,-0.158601,nan,0.624761
117,Session_A,ETH-1,2.717,38.127,-0.641218,-1.079719,-1.709005,-1.998068,nan,2.061169,36.993248,0.013372,0.160532,nan,0.264164
118,Session_A,ETH-1,2.717,38.127,-0.647766,-1.113501,-1.816497,-2.357490,nan,2.055328,36.957745,-0.054300,-0.132041,nan,0.192965
119,Session_A,ETH-2,2.717,38.127,-12.486927,-17.443529,-29.849978,-34.194878,nan,-10.185256,19.816236,-0.039914,0.401685,nan,0.221059
120,Session_A,ETH-2,2.717,38.127,-12.481398,-17.396328,-29.823462,-34.220012,nan,-10.181039,19.865851,-0.065585,0.279543,nan,0.194019
121,Session_A,ETH-2,2.717,38.127,-12.509816,-17.461152,-29.888612,-34.186949,nan,-10.209445,19.797762,-0.038190,0.445784,nan,0.222892
122,Session_A,ETH-2,2.717,38.127,-12.461519,-17.373627,-29.714364,-33.775197,nan,-10.160312,19.889672,0.003377,0.694011,nan,0.266576
123,Session_A,ETH-2,2.717,38.127,-12.450520,-17.355481,-29.714977,-34.379185,nan,-10.149054,19.908725,-0.026901,0.031541,nan,0.234698
124,Session_A,ETH-2,2.717,38.127,-12.449937,-17.350649,-29.733919,-34.511927,nan,-10.148604,19.913804,-0.051866,-0.115765,nan,0.208422
125,Session_A,ETH-3,2.717,38.127,-0.986037,-0.706332,-1.361907,-2.073946,nan,1.672691,37.386646,0.349637,-0.662740,nan,0.618038
126,Session_A,ETH-3,2.717,38.127,-0.894112,-0.544094,-1.150424,-1.535486,nan,1.766421,37.557005,0.306840,-0.448103,nan,0.572882
127,Session_A,ETH-3,2.717,38.127,-0.944079,-0.642865,-1.272165,-1.701789,nan,1.715871,37.453275,0.333723,-0.417030,nan,0.601241
128,Session_A,ETH-3,2.717,38.127,-0.922648,-0.582579,-1.176105,-1.559150,nan,1.736879,37.516610,0.348467,-0.394815,nan,0.616720
129,Session_A,ETH-3,2.717,38.127,-0.936780,-0.614177,-1.247608,-1.785146,nan,1.722718,37.483421,0.322547,-0.557876,nan,0.589464
130,Session_A,ETH-3,2.717,38.127,-0.943971,-0.644545,-1.226250,-1.527532,nan,1.716051,37.451509,0.381254,-0.239188,nan,0.651263
131,Session_A,ETH-3,2.717,38.127,-0.881221,-0.544125,-1.126992,-1.369433,nan,1.780421,37.556942,0.317022,-0.281808,nan,0.583591
132,Session_A,ETH-3,2.717,38.127,-0.972159,-0.666988,-1.321338,-2.061846,nan,1.686283,37.427979,0.337216,-0.729311,nan,0.604941
133,Session_B,ETH-1,2.754,38.212,-0.681954,-0.992749,-1.684593,6.436495,nan,2.050942,37.171044,-0.005721,8.437732,nan,0.229290
134,Session_B,ETH-1,2.754,38.212,-0.707357,-1.098532,-1.861687,6.329872,nan,2.027353,37.060032,-0.052789,8.544472,nan,0.180097
135,Session_B,ETH-1,2.754,38.212,-0.683815,-1.069648,-1.798825,6.358948,nan,2.051810,37.090304,-0.042544,8.515287,nan,0.190793
136,Session_B,ETH-3,2.754,38.212,-0.921545,-0.539258,-1.160836,-0.937636,nan,1.773985,37.647774,0.319989,0.140718,nan,0.570034
137,Session_B,ETH-3,2.754,38.212,-0.907419,-0.587530,-1.128777,-1.138172,nan,1.791122,37.597055,0.385009,0.036563,nan,0.638088
138,Session_B,ETH-3,2.754,38.212,-0.915546,-0.515435,-1.108575,-0.749446,nan,1.779599,37.672773,0.342689,0.281426,nan,0.593773
139,Session_B,ETH-3,2.754,38.212,-0.904721,-0.527035,-1.076535,-1.300330,nan,1.791779,37.660568,0.375008,-0.246820,nan,0.627594
140,Session_B,ETH-3,2.754,38.212,-0.912482,-0.562643,-1.184430,-1.634782,nan,1.784695,37.623198,0.310012,-0.510409,nan,0.559599
141,Session_B,ETH-3,2.754,38.212,-0.922394,-0.497360,-1.099500,-1.347636,nan,1.771492,37.691769,0.341063,-0.353538,nan,0.592067
142,Session_B,ETH-3,2.754,38.212,-0.917200,-0.594597,-1.223697,-1.444238,nan,1.780776,37.589657,0.307002,-0.255723,nan,0.556467
143,Session_B,ETH-3,2.754,38.212,-0.906657,-0.583452,-1.164858,-1.707806,nan,1.791796,37.601335,0.344073,-0.541898,nan,0.595249
144,Session_B,ETH-3,2.754,38.212,-0.962050,-0.637818,-1.332037,-2.154969,nan,1.733739,37.544382,0.287351,-0.880886,nan,0.535945
145,Session_B,ETH-4,2.754,38.212,-12.584737,-17.650334,-29.904961,-34.433152,nan,-10.234878,19.708717,0.212575,0.576026,nan,0.471085
146,Session_B,ETH-4,2.754,38.212,-12.599646,-17.666812,-29.995693,-34.915110,nan,-10.250430,19.691450,0.151101,0.110145,nan,0.406769
147,Session_B,ETH-4,2.754,38.212,-12.600062,-17.693132,-29.998301,-34.947301,nan,-10.249885,19.663816,0.175191,0.130378,nan,0.431990
148,Session_B,ETH-4,2.754,38.212,-12.592368,-17.675958,-30.005822,-34.924654,nan,-10.242188,19.681831,0.142204,0.118876,nan,0.397460
149,Session_B,ETH-4,2.754,38.212,-12.589956,-17.686833,-30.005857,-35.044198,nan,-10.239159,19.670406,0.150534,0.017134,nan,0.406180
150,Session_B,ETH-4,2.754,38.212,-12.612842,-17.728622,-30.125678,-35.120211,nan,-10.262408,19.626582,0.092729,0.023441,nan,0.345721
151,Session_B,ETH-1,2.754,38.212,-0.685169,-1.052314,-1.824952,-2.861789,nan,2.049690,37.108508,-0.084380,-0.759886,nan,0.150981
152,Session_B,ETH-1,2.754,38.212,-0.676777,-1.028226,-1.755346,-2.686841,nan,2.057891,37.133780,-0.047022,-0.632765,nan,0.190058
153,Session_B,ETH-1,2.754,38.212,-0.679939,-1.056372,-1.784444,-3.252444,nan,2.055517,37.104235,-0.045206,-1.143250,nan,0.191973
154,Session_B,ETH-1,2.754,38.212,-0.705110,-1.104307,-1.867070,-3.026086,nan,2.030008,37.053963,-0.054818,-0.820523,nan,0.181949
155,Session_B,ETH-2,2.754,38.212,-12.506073,-17.465175,-29.809403,-34.522336,nan,-10.156540,19.902949,0.043572,0.106561,nan,0.298082
156,Session_B,ETH-2,2.754,38.212,-12.464957,-17.357690,-29.769108,-34.702126,nan,-10.115998,20.015712,-0.065396,-0.298415,nan,0.183983
157,Session_B,ETH-2,2.754,38.212,-12.463108,-17.392678,-29.767244,-34.916792,nan,-10.112668,19.978970,-0.030402,-0.449553,nan,0.220618
158,Session_B,ETH-2,2.754,38.212,-12.470846,-17.407824,-29.822446,-34.951921,nan,-10.120491,19.963085,-0.064059,-0.455123,nan,0.185408
159,Session_B,ETH-3,2.754,38.212,-0.959720,-0.639664,-1.243521,-1.742953,nan,1.736336,37.542438,0.375420,-0.464652,nan,0.632076
160,Session_B,ETH-3,2.754,38.212,-0.970560,-0.699927,-1.277854,-2.225551,nan,1.726837,37.479188,0.411541,-0.827368,nan,0.669908
161,Session_B,ETH-3,2.754,38.212,-0.935495,-0.632198,-1.229917,-1.890077,nan,1.762338,37.550221,0.356674,-0.626897,nan,0.612445
162,Session_B,ETH-3,2.754,38.212,-0.938034,-0.643677,-1.219517,-1.903313,nan,1.760015,37.538174,0.381010,-0.617191,nan,0.637917
163,Session_B,ETH-4,2.754,38.212,-12.650931,-17.781567,-30.091635,-35.190275,nan,-10.301728,19.571079,0.220642,0.058629,nan,0.483591
164,Session_B,ETH-4,2.754,38.212,-12.625025,-17.696984,-30.004102,-35.389909,nan,-10.276823,19.659830,0.199155,-0.320478,nan,0.461055
165,Session_B,ETH-4,2.754,38.212,-12.615411,-17.725497,-30.055523,-35.251422,nan,-10.265313,19.629869,0.164627,-0.118911,nan,0.424931
166,Session_B,ETH-4,2.754,38.212,-12.571488,-17.592768,-29.839101,-35.134486,nan,-10.222682,19.769131,0.209007,-0.267910,nan,0.471292
167,Session_B,ETH-4,2.754,38.212,-12.613558,-17.729390,-30.047274,-35.333721,nan,-10.263155,19.625777,0.175094,-0.196282,nan,0.435885
168,Session_B,ETH-4,2.754,38.212,-12.581702,-17.618691,-29.939163,-35.080039,nan,-10.232783,19.741935,0.142467,-0.158729,nan,0.401677
169,Session_B,ETH-1,2.754,38.212,-0.658134,-0.920658,-1.575196,-2.145923,nan,2.074080,37.246682,0.008319,-0.306037,nan,0.250181
170,Session_B,ETH-1,2.754,38.212,-0.672048,-0.974769,-1.658878,-2.341447,nan,2.061015,37.189899,-0.007884,-0.393646,nan,0.233257
171,Session_B,ETH-1,2.754,38.212,-0.722728,-1.149677,-1.941521,-2.839011,nan,2.012597,37.006366,-0.066564,-0.542244,nan,0.171958
172,Session_B,ETH-1,2.754,38.212,-0.695341,-1.109832,-1.852251,-2.657341,nan,2.040814,37.048139,-0.044618,-0.439904,nan,0.194891
173,Session_B,ETH-2,2.754,38.212,-12.442181,-17.314278,-29.637135,-33.875557,nan,-10.092930,20.061241,0.003386,0.469211,nan,0.258201
174,Session_B,ETH-2,2.754,38.212,-12.415865,-17.205373,-29.508156,-33.777912,nan,-10.068499,20.175529,-0.000144,0.348591,nan,0.254444
175,Session_B,ETH-2,2.754,38.212,-12.480524,-17.442907,-29.823578,-34.464380,nan,-10.129664,19.926271,-0.020013,0.121263,nan,0.233791
176,Session_B,ETH-2,2.754,38.212,-12.467572,-17.396609,-29.781402,-34.584157,nan,-10.117363,19.974854,-0.036398,-0.097039,nan,0.216618
177,Session_B,ETH-2,2.754,38.212,-12.460824,-17.341392,-29.746674,-34.342904,nan,-10.112130,20.032815,-0.062898,0.040437,nan,0.188859
