H (A/m)	M (A/m)
3978873.5751313814	871973.6575515815
3952347.751297172	871972.5589185114
3925821.9274629634	871971.4466292651
3899296.103628754	871970.3204684606
3872770.279794545	871969.1802131935
3846244.4559603357	871968.0256347767
3819718.632126127	871966.8564842414
3793192.808291918	871965.6725225089
3766666.9844577084	871964.473490734
3740141.160623499	871963.2591385514
3713615.3367892904	871962.0291999836
3687089.512955081	871960.7834042324
3660563.689120872	871959.5214820852
3634037.8652866627	871958.2431510492
3607512.041452454	871956.9481249374
3580986.2176182447	871955.6361112816
3554460.3937840355	871954.3068111696
3527934.569949826	871952.9599190801
3501408.7461156175	871951.5951213964
3474882.922281408	871950.2121013962
3448357.098447199	871948.8105313294
3421831.27461299	871947.3900800146
3395305.450778781	871945.9504010453
3368779.6269445717	871944.4911477416
3342253.8031103625	871943.0119630286
3315727.9792761537	871941.5124801598
3289202.1554419445	871939.9923282702
3262676.3316077353	871938.451123582
3236150.507773526	871936.8884748239
3209624.6839393172	871935.3039815814
3183098.8601051085	871933.6972340235
3156573.0362708988	871932.0678126548
3130047.2124366895	871930.4152880147
3103521.3886024808	871928.739220432
3076995.564768272	871927.0391598787
3050469.7409340623	871925.314644932
3023943.917099853	871923.5652035596
2997418.0932656443	871921.7903521066
2970892.269431435	871919.9895950637
2944366.445597226	871918.1624247944
2917840.621763017	871916.308321128
2891314.797928808	871914.4267509906
2864788.9740945986	871912.5171680375
2838263.15026039	871910.5790122472
2811737.3264261805	871908.6117113597
2785211.5025919713	871906.6146730867
2758685.678757762	871904.5872955893
2732159.854923553	871902.5289598271
2705634.031089344	871900.4390308533
2679108.207255135	871898.316857321
2652582.383420926	871896.1617709714
2626056.5595867164	871893.9730861001
2599530.7357525076	871891.7500990214
2573004.911918299	871889.4920911817
2546479.088084089	871887.1983139332
2519953.26424988	871884.8680096456
2493427.440415671	871882.500396732
2466901.616581462	871880.0946725118
2440375.792747252	871877.6500126121
2413849.9689130434	871875.1655701408
2387324.1450788346	871872.6404750003
2360798.3212446254	871870.0738390959
2334272.497410416	871867.4647319044
2307746.6735762074	871864.8122147002
2281220.849741998	871862.1153165377
2254695.025907789	871859.3730391162
2228169.2020735797	871856.5843558335
2201643.378239371	871853.7482108149
2175117.5544051616	871850.8635263065
2148591.7305709524	871847.9291683545
2122065.906736743	871844.9439950493
2095540.0829025342	871841.9068229139
2069014.2590683252	871838.8164336353
2042488.4352341164	871835.6715730024
2015962.611399907	871832.470959316
1989436.7875656977	871829.2132431114
1962910.963731489	871825.897068934
1936385.1398972794	871822.5210147799
1909859.31606307	871819.0836311952
1883333.4922288612	871815.5834186906
1856807.6683946522	871812.0188318079
1830281.8445604432	871808.3882772106
1803756.020726234	871804.690111403
1777230.196892025	871800.9226395941
1750704.3730578157	871797.0841132039
1724178.5492236067	871793.1727279921
1697652.7253893975	871789.1866219346
1671126.9015551885	871785.1238727906
1644601.0777209792	871780.982495948
1618075.2538867702	871776.7604423608
1591549.430052561	871772.4555942983
1565023.6062183513	871768.0657653869
1538497.7823841427	871763.5886952183
1511971.9585499333	871759.0220479427
1485446.1347157238	871754.3634076386
1458920.3108815148	871749.6102789621
1432394.4870473053	871744.7600773659
1405868.663213096	871739.8101313266
1379342.8393788866	871734.7576752667
1352817.0155446772	871729.5998471535
1326291.1917104684	871724.3336841965
1299765.367876259	871718.9561179292
1273239.5440420494	871713.463969899
1246713.7202078402	871707.8539470577
1220187.8963736307	871702.1226365382
1193662.0725394217	871696.2665010412
1167136.2487052123	871690.2818720654
1140610.424871003	871684.1649448797
1114084.6010367938	871677.9117723829
1087558.7772025845	871671.5182582504
1061032.9533683753	871664.9801503207
1034507.129534166	871658.2930332943
1007981.3056999566	871651.452321154
981455.4818657474	871644.4532490618
954929.658031538	871637.2908651767
928403.8341973288	871629.9600212785
901878.0103631194	871622.4553635103
875352.1865289103	871614.7713224739
848826.3626947008	871606.9021025124
822300.5388604916	871598.8416707102
795774.7150262822	871590.5837450747
769248.8911920731	871582.1217813325
742723.0673578638	871573.4489609601
716197.2435236546	871564.5581756874
689671.4196894455	871555.4420129972
663145.5958552363	871546.0927414073
636619.772021027	871536.502292668
610093.9481868178	871526.6622419185
583568.1243526087	871516.5637939852
557042.3005183995	871506.1977565191
530516.4766841902	871495.55452445
503990.65284998104	871484.6240529795
477464.82901577186	871473.3958350407
450939.0051815626	871461.8588748715
424413.18134735344	871450.001660257
397887.35751314426	871437.8121326597
371361.53367893497	871425.2776564084
344835.70984472585	871412.384983637
