UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
99,2019-05a,CA5_05,-4.552,25.420,3.825000,6.091000,9.736000,11.817000,19.082000,-0.688153,31.651628,-0.219926,-0.397221,2.904988,0.664491
100,2019-05a,ETH-1,-4.552,25.420,6.552000,11.864000,17.917000,23.269000,19.212000,2.014114,37.559592,-0.574487,-0.585730,-11.044886,0.180093
101,2019-05a,ETH-2,-4.552,25.420,-5.434000,-4.898000,-10.965000,-10.426000,-94.253000,-10.178810,20.415039,-0.576603,-0.660496,-80.145454,0.200362
102,2019-05a,ETH-3,-4.552,25.420,6.294000,12.433000,18.574000,24.696000,36.705000,1.717406,38.143118,-0.217656,-0.316617,5.092676,0.660476
103,2019-05a,ETH-4,-4.552,25.420,-5.513000,-5.012000,-10.950000,-10.406000,-11.929000,-10.259027,20.298430,-0.366945,-0.411284,3.771702,0.482910
104,2019-05a,CA50,-4.552,25.420,4.759000,-3.095000,1.551000,-6.428000,5.247000,0.649773,22.238684,-0.299631,-0.249076,6.286671,0.563623
105,2019-05a,CA50,-4.552,25.420,5.157000,-2.849000,2.163000,-6.319000,-37.504000,1.066087,22.489785,-0.339836,-0.632671,-37.381796,0.508948
106,2019-05a,CA50,-4.552,25.420,4.521000,-3.207000,1.190000,-6.526000,71.821000,0.399522,22.124492,-0.305318,-0.123033,73.437300,0.556247
107,2019-05a,CA50,-4.552,25.420,4.695000,-3.202000,1.353000,-7.003000,-39.978000,0.585327,22.129213,-0.326091,-0.613131,-38.717128,0.528121
108,2019-05a,CA50,-4.552,25.420,4.933000,-2.965000,1.850000,-6.025000,38.896000,0.830948,22.371463,-0.307952,-0.104365,39.512243,0.552169
109,2019-05a,ETH-1,-4.552,25.420,6.547000,11.810000,17.830000,23.024000,-6.349000,2.010756,37.504282,-0.602347,-0.718364,-35.740843,0.142615
110,2019-05a,ETH-3,-4.552,25.420,6.312000,12.420000,18.587000,24.983000,114.278000,1.737125,38.129758,-0.210723,-0.010942,80.306903,0.669809
111,2019-05a,ETH-4,-4.552,25.420,-5.517000,-4.985000,-10.950000,-10.346000,-42.636000,-10.264304,20.326100,-0.389464,-0.404929,-27.470928,0.452560
112,2019-05a,CA5_05,-4.552,25.420,3.845000,6.134000,9.795000,11.854000,43.519000,-0.668361,31.695634,-0.224070,-0.446111,26.846025,0.658859
113,2019-05a,CA5_05,-4.552,25.420,3.890000,6.155000,9.909000,12.001000,83.479000,-0.621034,31.717044,-0.177956,-0.342627,66.072905,0.720917
114,2019-05a,CA5_05,-4.552,25.420,3.971000,6.150000,9.967000,12.132000,24.852000,-0.534268,31.711734,-0.198870,-0.203288,8.310904,0.692684
115,2019-05a,ETH-1,-4.552,25.420,6.554000,11.907000,17.982000,23.314000,2.653000,2.014670,37.603640,-0.554475,-0.626719,-27.195607,0.207012
116,2019-05a,CA5_05,-4.552,25.420,3.886000,6.171000,9.901000,12.365000,13.502000,-0.625900,31.733445,-0.197398,-0.014871,-2.806842,0.694720
117,2019-05a,ETH-2,-4.552,25.420,-5.428000,-4.837000,-10.875000,-10.238000,-96.474000,-10.174659,20.477518,-0.552111,-0.593172,-82.517466,0.233297
118,2019-05a,ETH-3,-4.552,25.420,6.290000,12.411000,18.581000,25.110000,70.448000,1.713940,38.120588,-0.185325,0.130743,37.855461,0.704044
119,2019-05a,ETH-4,-4.552,25.420,-5.502000,-4.964000,-10.894000,-10.337000,-71.257000,-10.249049,20.347580,-0.369164,-0.438031,-56.599590,0.479874
120,2019-05a,CA5_05,-4.552,25.420,4.207000,6.284000,10.334000,12.035000,-42.992000,-0.286948,31.848467,-0.208957,-0.565332,-58.920196,0.678796
121,2019-05a,CA5_05,-4.552,25.420,3.875000,6.204000,9.870000,11.777000,-73.656000,-0.638875,31.767278,-0.249025,-0.661234,-88.610432,0.625166
122,2019-05a,CA5_05,-4.552,25.420,3.781000,6.136000,9.748000,11.830000,-35.757000,-0.736845,31.697832,-0.206801,-0.473793,-51.102573,0.682170
123,2019-05a,CA5_05,-4.552,25.420,3.521000,5.891000,9.204000,11.169000,-37.845000,-1.005724,31.447438,-0.239001,-0.640117,-52.442561,0.639209
124,2019-05a,CA5_05,-4.552,25.420,3.628000,5.980000,9.432000,11.598000,-39.584000,-0.894634,31.538368,-0.210090,-0.393022,-54.427048,0.677991
125,2019-05a,ETH-1,-4.552,25.420,6.562000,11.927000,17.966000,23.357000,-31.863000,2.022485,37.624111,-0.597799,-0.624230,-60.728515,0.148636
126,2019-05a,ETH-2,-4.552,25.420,-5.448000,-4.907000,-11.015000,-10.533000,-88.140000,-10.193441,20.405851,-0.603727,-0.750477,-73.906888,0.163845
127,2019-05a,ETH-3,-4.552,25.420,6.302000,12.435000,18.497000,23.807000,-58.733000,1.725884,38.145148,-0.303376,-1.187862,-87.446400,0.545011
128,2019-05a,ETH-4,-4.552,25.420,-5.539000,-5.039000,-10.980000,-10.765000,-83.322000,-10.285818,20.270829,-0.343633,-0.719678,-68.680141,0.514352
129,2019-05a,CA50,-4.552,25.420,4.686000,-3.174000,1.377000,-7.055000,-55.888000,0.574669,22.157919,-0.320507,-0.721606,-54.691193,0.535627
130,2019-05a,CA50,-4.552,25.420,4.569000,-3.206000,1.257000,-6.503000,-43.341000,0.450792,22.125406,-0.288675,-0.101890,-41.949014,0.578625
131,2019-05a,CA50,-4.552,25.420,4.639000,-3.206000,1.318000,-6.833000,-45.704000,0.525616,22.125244,-0.299617,-0.434016,-44.386379,0.563829
132,2019-05a,ETH-1,-4.552,25.420,6.559000,11.863000,17.950000,23.251000,6.610000,2.021633,37.558552,-0.548286,-0.601335,-23.278118,0.215378
133,2019-05a,ETH-2,-4.552,25.420,-5.432000,-4.840000,-10.891000,-10.099000,-49.246000,-10.178823,20.474454,-0.561169,-0.446791,-34.550089,0.221103
134,2019-05a,ETH-3,-4.552,25.420,6.278000,12.345000,18.439000,24.229000,-32.457000,1.703540,38.053001,-0.248331,-0.598490,-61.784223,0.619242
135,2019-05a,ETH-4,-4.552,25.420,-5.510000,-4.966000,-10.928000,-10.434000,-56.831000,-10.257526,20.345549,-0.393254,-0.531983,-41.933920,0.447434
136,2019-05a,CA5_05,-4.552,25.420,3.803000,6.125000,9.763000,11.953000,-0.471000,-0.712923,31.686511,-0.203807,-0.330430,-16.379976,0.686193
137,2019-05a,CA5_05,-4.552,25.420,3.709000,6.092000,9.631000,12.425000,80.200000,-0.812183,31.652921,-0.205682,0.201450,63.181636,0.683772
138,2019-05a,CA5_05,-4.552,25.420,3.687000,5.984000,9.462000,11.576000,0.663000,-0.831716,31.542329,-0.244916,-0.422710,-14.871467,0.631032
139,2019-05a,CA5_05,-4.552,25.420,4.130000,6.358000,10.330000,12.728000,60.443000,-0.371983,31.924457,-0.206113,-0.028038,42.727775,0.682632
140,2019-05a,CA5_05,-4.552,25.420,3.750000,6.134000,9.707000,11.670000,-14.088000,-0.769907,31.695854,-0.213590,-0.627875,-29.742707,0.673053
141,2019-05a,ETH-1,-4.552,25.420,6.572000,11.927000,18.049000,23.732000,72.272000,2.033175,37.624088,-0.526556,-0.258018,40.290632,0.244585
142,2019-05a,ETH-2,-4.552,25.420,-5.431000,-4.891000,-10.936000,-10.383000,-56.327000,-10.175863,20.422203,-0.557320,-0.631131,-41.645062,0.226326
143,2019-05a,ETH-3,-4.552,25.420,6.262000,12.378000,18.478000,24.614000,49.503000,1.685224,38.086846,-0.225689,-0.288000,17.643541,0.649726
144,2019-05a,ETH-4,-4.552,25.420,-5.524000,-5.025000,-11.012000,-10.487000,-52.831000,-10.270303,20.285137,-0.405361,-0.466984,-37.744193,0.431185
145,2019-05a,ETH-1,-4.552,25.420,6.542000,11.910000,17.964000,23.717000,22.401000,2.001733,37.606741,-0.562768,-0.239075,-8.028674,0.195849
146,2019-05a,ETH-2,-4.552,25.420,-5.488000,-4.900000,-11.054000,-11.302000,-164.456000,-10.236457,20.413114,-0.608579,-1.541127,-151.389446,0.157338
147,2019-05a,ETH-3,-4.552,25.420,6.277000,12.379000,18.423000,24.409000,29.123000,1.701221,38.087835,-0.296024,-0.489992,-2.135578,0.554979
148,2019-05a,ETH-4,-4.552,25.420,-5.540000,-5.003000,-11.026000,-10.964000,-86.972000,-10.288222,20.307713,-0.424647,-0.992993,-72.453395,0.405204
149,2019-05a,ETH-1,-4.552,25.420,6.534000,11.909000,17.970000,23.083000,-26.424000,1.993218,37.605735,-0.547712,-0.856264,-55.390663,0.216136
150,2019-05a,ETH-1,-4.552,25.420,6.569000,11.883000,17.992000,23.439000,-81.627000,2.031586,37.579018,-0.536715,-0.457230,-108.939242,0.230938
151,2019-05a,ETH-2,-4.552,25.420,-5.424000,-4.826000,-10.884000,-10.388000,-97.747000,-10.170791,20.488778,-0.576213,-0.766724,-83.833956,0.200822
152,2019-05a,ETH-3,-4.552,25.420,6.292000,12.378000,18.534000,24.355000,-44.592000,1.717291,38.086776,-0.201468,-0.540705,-73.624476,0.682325
153,2019-05a,ETH-4,-4.552,25.420,-5.491000,-4.934000,-10.876000,-10.352000,-57.277000,-10.238404,20.378289,-0.392010,-0.513450,-42.466975,0.449070
154,2019-05a,CA50,-4.552,25.420,4.929000,-3.018000,1.731000,-6.304000,-34.052000,0.828635,22.317176,-0.370341,-0.278745,-33.373944,0.468182
155,2019-05a,CA50,-4.552,25.420,4.689000,-3.192000,1.352000,-7.045000,-66.940000,0.578543,22.139472,-0.330793,-0.675452,-65.727018,0.521784
156,2019-05a,CA50,-4.552,25.420,4.883000,-3.072000,1.627000,-7.581000,-157.748000,0.781466,22.261961,-0.373692,-1.455322,-157.025945,0.463748
157,2019-05a,CA50,-4.552,25.420,4.804000,-3.138000,1.498000,-7.302000,-104.211000,0.699467,22.194528,-0.356310,-1.042336,-103.251292,0.487279
158,2019-05a,ETH-1,-4.552,25.420,6.548000,11.887000,17.901000,23.004000,-16.865000,2.008992,37.583164,-0.608434,-0.889973,-46.089455,0.134355
159,2019-05a,ETH-2,-4.552,25.420,-5.436000,-4.889000,-10.944000,-10.624000,-93.944000,-10.181282,20.424264,-0.562195,-0.878522,-79.846022,0.219762
160,2019-05a,ETH-3,-4.552,25.420,6.320000,12.458000,18.595000,24.649000,30.460000,1.744279,38.168669,-0.247964,-0.411835,-1.037876,0.619613
161,2019-05a,ETH-4,-4.552,25.420,-5.539000,-5.026000,-11.038000,-10.948000,-121.138000,-10.286300,20.284148,-0.415097,-0.930644,-107.123090,0.418085
162,2019-05a,CA25,-4.552,25.420,3.232000,1.876000,4.949000,3.780000,30.520000,-1.166390,27.334846,-0.234670,0.024413,23.207242,0.648453
163,2019-05a,CA25,-4.552,25.420,3.180000,1.807000,4.803000,3.196000,-9.893000,-1.219424,27.264278,-0.258768,-0.419723,-16.731610,0.616091
164,2019-05a,CA25,-4.552,25.420,3.176000,1.850000,4.863000,3.292000,4.553000,-1.225288,27.308339,-0.237151,-0.409881,-2.465295,0.645178
165,2019-05a,ETH-1,-4.552,25.420,6.574000,11.895000,18.021000,23.495000,19.506000,2.036489,37.591300,-0.525019,-0.426246,-10.842207,0.246679
166,2019-05a,ETH-2,-4.552,25.420,-5.437000,-4.863000,-10.926000,-10.245000,-70.228000,-10.183315,20.450903,-0.568642,-0.548017,-55.808472,0.211060
167,2019-05a,ETH-3,-4.552,25.420,6.261000,12.351000,18.446000,23.882000,-42.863000,1.685148,38.059187,-0.229861,-0.948921,-71.868907,0.644129
168,2019-05a,ETH-4,-4.552,25.420,-5.502000,-4.960000,-10.886000,-10.289000,-40.426000,-10.249198,20.351678,-0.365030,-0.397587,-25.289714,0.485440
169,2019-05a,CA50,-4.552,25.420,5.036000,-2.988000,1.933000,-6.471000,-25.757000,0.941898,22.347663,-0.308131,-0.506908,-25.241322,0.551861
170,2019-05a,CA50,-4.552,25.420,5.077000,-3.008000,1.986000,-6.239000,-43.851000,0.986464,22.327079,-0.277593,-0.233405,-43.348749,0.592976
171,2019-05a,CA50,-4.552,25.420,4.557000,-3.188000,1.270000,-6.529000,7.515000,0.437299,22.143874,-0.281129,-0.164168,8.958013,0.588784
172,2019-05a,CA50,-4.552,25.420,5.243000,-2.910000,2.225000,-5.943000,12.445000,1.160273,22.427095,-0.306068,-0.132190,12.603022,0.554408
173,2019-05a,ETH-1,-4.552,25.420,6.549000,11.852000,17.911000,23.126000,-6.759000,2.011349,37.547306,-0.565652,-0.701694,-36.219375,0.192005
174,2019-05a,ETH-2,-4.552,25.420,-5.427000,-4.885000,-10.957000,-10.313000,-54.499000,-10.171810,20.428341,-0.588612,-0.572494,-39.804114,0.184170
175,2019-05a,ETH-3,-4.552,25.420,6.278000,12.388000,18.484000,24.209000,-12.923000,1.701959,38.097053,-0.245908,-0.702899,-42.922206,0.622472
176,2019-05a,ETH-4,-4.552,25.420,-5.502000,-4.974000,-10.925000,-10.709000,-45.720000,-10.248678,20.337335,-0.390618,-0.793668,-30.640422,0.450985
177,2019-05a,CA5_07,-4.552,25.420,5.771000,5.873000,11.525000,11.012000,-30.617000,1.399989,31.423787,-0.234527,-0.759501,-47.566176,0.643381
178,2019-05a,CA5_07,-4.552,25.420,5.594000,5.621000,11.129000,10.685000,-18.269000,1.220088,31.166030,-0.198190,-0.581992,-34.778024,0.692670
179,2019-05a,CA5_07,-4.552,25.420,5.368000,5.583000,10.813000,10.756000,-41.164000,0.979916,31.127623,-0.241740,-0.436245,-56.992205,0.634230
180,2019-05a,CA5_07,-4.552,25.420,5.602000,5.626000,11.117000,10.901000,-21.721000,1.228455,31.171134,-0.223148,-0.378340,-38.189524,0.659043
181,2019-05a,ETH-1,-4.552,25.420,6.564000,11.842000,17.916000,23.495000,25.114000,2.027750,37.537026,-0.566396,-0.321528,-5.288233,0.190998
182,2019-05a,ETH-2,-4.552,25.420,-5.424000,-4.842000,-10.891000,-10.042000,-40.583000,-10.170198,20.472387,-0.567488,-0.385217,-25.757690,0.212586
183,2019-05a,ETH-3,-4.552,25.420,6.258000,12.382000,18.446000,24.691000,37.338000,1.680801,38.090953,-0.256885,-0.220772,5.844281,0.607708
184,2019-05a,ETH-4,-4.552,25.420,-5.526000,-5.002000,-10.980000,-10.625000,-50.477000,-10.273294,20.308705,-0.393661,-0.652584,-35.394445,0.446928
185,2019-05a,CA50,-4.552,25.420,4.962000,-3.033000,1.863000,-6.077000,2.820000,0.864465,22.301733,-0.257687,-0.020278,3.518514,0.619902
186,2019-05a,CA50,-4.552,25.420,5.134000,-2.968000,2.063000,-6.226000,-15.047000,1.045910,22.367927,-0.298683,-0.300545,-14.666840,0.564491
187,2019-05a,CA50,-4.552,25.420,4.866000,-3.094000,1.666000,-6.316000,29.014000,0.764110,22.239462,-0.295634,-0.138385,29.959393,0.568918
188,2019-05a,CA25,-4.552,25.420,3.139000,1.763000,4.666000,3.057000,-54.226000,-1.261623,27.219296,-0.309763,-0.470425,-60.636426,0.547474
189,2019-05a,CA50,-4.552,25.420,5.174000,-2.948000,2.126000,-6.115000,12.711000,1.087926,22.388324,-0.296584,-0.228993,13.018995,0.567270
190,2019-05a,CA50,-4.552,25.420,4.990000,-3.070000,1.784000,-6.567000,-45.521000,0.895765,22.263763,-0.328765,-0.439072,-44.814832,0.524173
191,2019-05a,ETH-1,-4.552,25.420,6.568000,11.900000,18.043000,23.356000,3.156000,2.029892,37.596436,-0.502129,-0.571874,-26.708775,0.277510
192,2019-05a,ETH-1,-4.552,25.420,6.557000,11.883000,18.012000,23.180000,-53.144000,2.018759,37.579046,-0.504787,-0.710183,-81.291650,0.273953
193,2019-05a,ETH-2,-4.552,25.420,-5.433000,-4.852000,-10.922000,-10.462000,-117.984000,-10.179447,20.462163,-0.579608,-0.789233,-104.328398,0.196277
194,2019-05a,ETH-3,-4.552,25.420,6.275000,12.377000,18.479000,24.479000,-21.080000,1.699157,38.085791,-0.237061,-0.417744,-50.808017,0.634399
195,2019-05a,ETH-4,-4.552,25.420,-5.514000,-4.986000,-10.936000,-10.412000,-71.889000,-10.261060,20.325069,-0.377438,-0.469583,-57.188478,0.468756
196,2019-05a,CA5_07,-4.552,25.420,6.174000,5.859000,11.939000,11.550000,-12.959000,1.831276,31.408511,-0.224881,-0.199930,-30.604227,0.656049
197,2019-05a,CA5_07,-4.552,25.420,5.599000,5.602000,11.129000,10.635000,-45.153000,1.226134,31.146553,-0.184745,-0.593670,-61.180051,0.710791
198,2019-05a,CA5_07,-4.552,25.420,5.653000,5.542000,11.124000,11.222000,19.890000,1.286068,31.084960,-0.186413,0.106150,2.831424,0.708546
199,2019-05a,CA5_07,-4.552,25.420,5.672000,5.864000,11.476000,12.157000,36.392000,1.294498,31.414796,-0.172644,0.390069,18.395912,0.726821
200,2019-05a,CA5_07,-4.552,25.420,5.724000,5.779000,11.397000,11.313000,3.850000,1.353217,31.327596,-0.220986,-0.275164,-13.471536,0.661733
201,2019-05a,ETH-1,-4.552,25.420,6.587000,11.933000,18.037000,23.620000,11.171000,2.048987,37.630200,-0.559528,-0.379247,-19.014991,0.200157
202,2019-05a,ETH-2,-4.552,25.420,-5.426000,-4.899000,-10.930000,-10.637000,-77.588000,-10.170222,20.413996,-0.548542,-0.871570,-63.227068,0.238151
203,2019-05a,ETH-4,-4.552,25.420,-5.492000,-4.988000,-10.927000,-10.429000,-19.975000,-10.237470,20.322970,-0.389182,-0.482735,-4.471744,0.452922
204,2019-05a,CA25,-4.552,25.420,3.190000,1.862000,4.814000,2.748000,-79.121000,-1.210767,27.320601,-0.312067,-0.975806,-85.589829,0.544251
205,2019-05a,CA25,-4.552,25.420,3.305000,1.945000,5.081000,3.893000,30.942000,-1.090910,27.405366,-0.246097,-0.000755,23.408376,0.632947
206,2019-05a,CA25,-4.552,25.420,3.149000,1.855000,4.845000,3.188000,-33.664000,-1.254334,27.313524,-0.232208,-0.523474,-40.397186,0.651854
207,2019-05a,CA25,-4.552,25.420,3.264000,1.874000,4.961000,4.107000,60.074000,-1.132111,27.332723,-0.253664,0.354184,52.519881,0.622844
208,2019-05a,CA25,-4.552,25.420,3.188000,1.829000,4.824000,3.524000,-0.560000,-1.211685,27.286798,-0.267684,-0.136821,-7.514339,0.604058
209,2019-05a,ETH-1,-4.552,25.420,6.587000,11.902000,18.029000,23.656000,40.694000,2.050128,37.598441,-0.537279,-0.282840,9.687457,0.230150
210,2019-05a,ETH-2,-4.552,25.420,-5.431000,-4.859000,-10.881000,-10.218000,-56.957000,-10.177050,20.454987,-0.533341,-0.528787,-42.345378,0.258599
211,2019-05a,ETH-3,-4.552,25.420,6.275000,12.359000,18.384000,24.278000,-18.651000,1.699819,38.067351,-0.312840,-0.578321,-48.419534,0.532346
212,2019-05a,ETH-4,-4.552,25.420,-5.516000,-4.976000,-10.945000,-10.500000,-59.110000,-10.263569,20.335319,-0.394337,-0.578556,-44.223896,0.445989
213,2019-05a,CA5_07,-4.552,25.420,5.609000,5.700000,11.257000,11.749000,28.524000,1.233207,31.246929,-0.164239,0.312975,11.055926,0.738325
214,2019-05a,CA5_07,-4.552,25.420,5.440000,5.482000,10.828000,10.690000,-90.293000,1.060604,31.023985,-0.202021,-0.300705,-105.201847,0.687748
215,2019-05a,CA5_07,-4.552,25.420,5.620000,5.613000,11.156000,11.306000,23.799000,1.248175,31.157774,-0.190338,0.047997,6.570560,0.703231
216,2019-05a,CA5_07,-4.552,25.420,5.745000,5.618000,11.268000,10.698000,-64.397000,1.381604,31.162607,-0.212677,-0.563172,-80.272073,0.673035
217,2019-05a,CA5_07,-4.552,25.420,5.282000,5.335000,10.496000,10.075000,-62.125000,0.897140,30.873753,-0.224642,-0.616823,-77.075856,0.657526
218,2019-05a,ETH-1,-4.552,25.420,6.568000,11.900000,17.949000,23.071000,-56.071000,2.029892,37.596436,-0.594417,-0.850210,-84.172539,0.153208
219,2019-05a,ETH-2,-4.552,25.420,-5.412000,-4.849000,-10.874000,-10.068000,-79.975000,-10.157111,20.465188,-0.555841,-0.397408,-65.757493,0.228270
220,2019-05a,ETH-3,-4.552,25.420,6.269000,12.338000,18.385000,24.146000,-40.108000,1.694177,38.045851,-0.285320,-0.665658,-69.181794,0.569435
221,2019-05a,ETH-4,-4.552,25.420,-5.472000,-4.924000,-10.858000,-10.325000,-70.029000,-10.218465,20.388490,-0.403399,-0.506271,-55.457194,0.433707
222,2019-05a,CA25,-4.552,25.420,3.122000,1.733000,4.594000,2.436000,-158.530000,-1.278685,27.188601,-0.334496,-1.029409,-164.169176,0.514198
223,2019-05a,CA25,-4.552,25.420,3.263000,1.884000,4.949000,3.311000,-27.309000,-1.133550,27.342970,-0.274385,-0.458795,-34.258343,0.594927
224,2019-05a,CA25,-4.552,25.420,3.268000,1.914000,5.041000,3.928000,62.882000,-1.129314,27.373693,-0.217438,0.095993,55.220592,0.671602
225,2019-05a,CA25,-4.552,25.420,3.203000,1.793000,4.793000,3.185000,-57.624000,-1.194321,27.249882,-0.278625,-0.402745,-64.130094,0.589338
226,2019-05a,CA25,-4.552,25.420,3.208000,1.841000,4.870000,3.156000,-50.519000,-1.190751,27.299045,-0.254252,-0.527422,-57.167934,0.622124
227,2019-05a,ETH-1,-4.552,25.420,6.581000,11.895000,18.013000,23.528000,15.459000,2.043972,37.591284,-0.540043,-0.394017,-14.776038,0.226437
228,2019-05a,ETH-2,-4.552,25.420,-5.414000,-4.827000,-10.809000,-9.990000,-6.858000,-10.160065,20.487731,-0.509812,-0.362845,8.447767,0.290252
229,2019-05a,ETH-3,-4.552,25.420,6.263000,12.348000,18.411000,24.383000,-12.422000,1.687396,38.056109,-0.263356,-0.454147,-42.346868,0.599015
230,2019-05a,ETH-4,-4.552,25.420,-5.511000,-4.964000,-10.933000,-10.433000,-105.204000,-10.258669,20.347601,-0.399246,-0.534991,-91.073573,0.439363
231,2019-05a,CA5_07,-4.552,25.420,5.663000,5.578000,11.122000,10.919000,51.056000,1.295429,31.121818,-0.233840,-0.265105,33.392487,0.644630
232,2019-05a,ETH-1,-4.552,25.420,6.648000,11.999000,18.185000,26.622000,327.994000,2.111763,37.697673,-0.540809,2.421607,288.101756,0.225266
233,2019-05a,CA90,-4.552,25.420,3.245000,-8.168000,-5.133000,-16.541000,-53.939000,-0.780399,17.045049,-0.423695,-0.276178,-41.879243,0.401771
234,2019-05a,CA90,-4.552,25.420,3.268000,-8.048000,-5.077000,-18.100000,-109.284000,-0.760270,17.167932,-0.509975,-2.102444,-98.166232,0.285444
235,2019-05a,CA90,-4.552,25.420,3.260000,-8.010000,-4.891000,-15.791000,19.398000,-0.770233,17.206880,-0.352556,0.167544,32.053014,0.497451
236,2019-05a,CA90,-4.552,25.420,3.244000,-8.019000,-4.994000,-16.357000,-92.016000,-0.787001,17.197697,-0.430668,-0.389495,-80.712095,0.392262
237,2019-05a,ETH-1,-4.552,25.420,6.567000,11.917000,17.990000,23.332000,-48.997000,2.028198,37.613855,-0.569647,-0.628892,-77.338622,0.186557
238,2019-05a,ETH-2,-4.552,25.420,-5.391000,-4.840000,-10.913000,-10.252000,-74.153000,-10.134998,20.474360,-0.625904,-0.601282,-59.883388,0.133875
239,2019-05a,ETH-3,-4.552,25.420,6.228000,12.347000,18.384000,24.138000,-64.917000,1.650021,38.055166,-0.253017,-0.691233,-93.215833,0.612971
240,2019-05a,ETH-4,-4.552,25.420,-5.506000,-4.964000,-10.978000,-11.021000,-140.976000,-10.253325,20.347589,-0.449910,-1.128872,-127.415153,0.371118
241,2019-05a,ETH-1,-4.552,25.420,6.546000,11.893000,17.938000,23.430000,-17.052000,2.006634,37.589316,-0.575884,-0.485776,-46.279989,0.178193
