,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,4.487145871950182,25.75144692773098,35.677798862501426,20.467703215153897,4.884482854344064,1.0332991919721384,0.3465683517916317,0.1929533945470762,0.13441863068678997,0.08915035900780277,0.05895749481953145,0.039178409137477534,0.026046264855247598,0.02604626485524758,0.017089027043619507,0.011017472260455383,0.007010821866981486,0.00436925627730115,0.002667238653055855,0.0015901527622402846,0.021762330885580453,282.4693498373169,237.5349250960248,7.047855755297181,5.296717751726716,4.205002764120597,9.983651213312617
g025,3.8106436947820694,22.419342388342944,32.130569520365526,19.39896312794353,5.360719411212264,1.4841067852934497,0.5328133638026191,0.23801921871590834,0.13789065496906577,0.08917685350814746,0.06079395394145011,0.04223033478049101,0.02951771015244089,0.029517710152440882,0.020510401525308572,0.014123024188433322,0.009689029866312008,0.006577938545119718,0.004423797080753945,0.002937216604723823,0.021076283899827155,295.9466662721996,276.04682924531835,9.046302141268232,5.833402340672324,5.331596433648181,11.141203470439084
g050,3.2473950313058273,19.5412456557356,28.798956367301603,18.205690497353334,5.67558422710542,1.9531843662122834,0.8485467547191158,0.37255919167071266,0.1645565314735572,0.08983155555602025,0.05901387611840458,0.04160122525148027,0.029880191543761807,0.02988019154376179,0.02140449918312935,0.01522101643437608,0.0108062311238558,0.0076149630201051,0.005337038597266839,0.003710779126700875,0.020590918631554465,300.90571997961166,309.32995258423017,13.025309289277942,7.022658734954769,7.389472178241169,13.201052718371606
g075,2.759114178448517,16.943409496986575,25.604070400921294,16.94178286833069,5.839370674570615,2.357299469075047,1.1858542946261326,0.5484849419649872,0.20932596795390007,0.0945066706275086,0.057070218521215486,0.04001235616382999,0.029256546362536273,0.02925654636253628,0.02141757886923669,0.015557603519853521,0.011273700578412276,0.008107389138023948,0.005801119168699866,0.004121641029672602,0.020270640661302675,297.8711273679949,336.61961820038425,20.246716314857295,9.720917280210012,11.057039145292054,17.21107904164254
g100,2.3170492016192314,14.51241654799892,22.5976099387931,15.581273685384868,5.779638588394219,2.5938000276498703,1.5131164640255559,0.8186382132809948,0.3157095898208127,0.11889145090203794,0.05847352108630604,0.037675912543732204,0.027326735487916785,0.02732673548791679,0.020323060842055537,0.01507137392446033,0.01115358612463931,0.008189273741228225,0.00598288575121475,0.004341531013434296,0.020417365974410042,286.380950864894,354.3355037418039,34.05297087527768,15.280033738464923,17.16537793204286,25.02227264303143
g125,1.9651967155997239,12.510733035932688,19.97672900456889,14.223472849294286,5.545923537253509,2.613176201517134,1.6629792970809927,1.0256749942494978,0.4411788001850835,0.16323512181724614,0.0674026141631733,0.03677609220059321,0.02499138840099224,0.02499138840099222,0.01849593714389163,0.013927830089874317,0.010518224713986848,0.007888538279187667,0.005889110990965837,0.004369522064537111,0.021079608088906143,270.8581547811453,363.4951536907449,60.45790132822891,25.437331460471384,26.40303680324436,39.39441626309495
g150,1.6837486564338833,10.857811897732462,17.65011413657326,12.953787627593755,5.283215965409041,2.600865959446798,1.7959688138819583,1.254433922416826,0.6137692197557512,0.24216322174019123,0.09161825197987694,0.04071901425154264,0.023559501500790187,0.023559501500790194,0.016406917903453066,0.012301605124230333,0.009431638346227228,0.007216130474030888,0.005501106193915586,0.004169814105348858,0.0221844923070028,254.92341654909404,368.7672174707646,105.88227038054166,41.286793987961765,38.87993657243105,63.07443334828385
g175,1.4353694842559883,9.370584518992759,15.505176956611257,11.74615986020078,4.934156940407471,2.4311350204206437,1.7163813146210025,1.3023156977994195,0.7218924451560872,0.31849361823167766,0.12455587789577043,0.049950971220339195,0.023860096989066833,0.023860096989066822,0.014324903874768593,0.010123878178701296,0.007723428209846106,0.006000930931270264,0.004675695763972194,0.003629518911825108,0.02394813733125735,237.39196633947714,369.8794103601982,172.85503930011146,61.5224531803205,53.68320507368505,96.52988496066429
g200,1.2176341018435366,8.042289114964126,13.60831189006257,10.641660566869756,4.589231468293178,2.2311406395929607,1.56567364085207,1.2535187076720125,0.7585368203754701,0.36822102697049214,0.1552190213381506,0.0620938911816258,0.026232635820745198,0.026232635820745188,0.012932142300606646,0.007849838674186795,0.005625695005674868,0.004343211796012315,0.0034471349348922653,0.0027525472769605887,0.0263320745014118,218.71697304746516,366.7249649412972,256.48854702005144,82.54100864105459,68.68334439750701,135.530333519276
g225,1.0417534100010066,6.945927439832723,12.004467790151427,9.642077074567926,4.256428771531763,2.0091111555204737,1.3506453630641955,1.0877091911749757,0.6974208975350847,0.36381439948960986,0.1647319959809523,0.06856001217641827,0.028139505466902248,0.02813950546690225,0.01221661057526023,0.00617655487908133,0.003866565642039284,0.002830121194503925,0.0022528811216171,0.0018543485192847068,0.02929491687682826,200.64333105951988,361.194083659434,346.9627077083335,100.51659787777363,81.30175271087433,172.78475188608803
g250,0.9042086489517648,6.063718462232098,10.636410503259206,8.7492036530539,3.954998000653317,1.7962795068063582,1.1292879023719966,0.8803282014232469,0.5924478357466171,0.3209669400887057,0.1506173152818137,0.06456835828171438,0.026795853105455618,0.026795853105455604,0.011291627927461098,0.005239657336599111,0.0029574920108652713,0.0020320149095177775,0.0016012220498950935,0.0013483190114600403,0.0328494745171735,184.2815423328335,354.9947248023658,430.77729239911883,112.96231399366208,89.40767654583064,201.13233314475457
g275,0.7878413738164176,5.312713050034309,9.431795225920332,7.9848789806475855,3.720068197743265,1.640150154890751,0.9613601538192506,0.6990608046079319,0.48608907278482943,0.264164209930518,0.12424513371272157,0.053775882660181955,0.02267971392273531,0.022679713922735285,0.009756332909074647,0.004598466124331555,0.0025954725138301656,0.0017644935597208517,0.0013791421158320372,0.0011602092363547152,0.03698831757718003,169.5250330597216,348.77308499983263,494.74665868519196,119.04119057469586,92.3866867205267,216.81672281953655
g300,0.6794364123206078,4.6189790723607835,8.363280585634598,7.351825875402862,3.55440072175894,1.535567367572128,0.831044215411925,0.5339545052655177,0.3677796727894273,0.19898034854855695,0.094126257818962,0.041713812809313806,0.018328607330032703,0.0183286073300327,0.008364752525643882,0.004199353524390062,0.002459952529599665,0.001667536991615532,0.001265172871866019,0.0010257285580861448,0.041932055521654334,156.13728401162814,342.52276456492854,527.8750910340038,119.77174713568765,90.81929735315055,219.8922755995329
