,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.23872746708429557,1.5234777444992684,2.646032108701615,2.006012741527386,0.6059628519418891,0.14844452136624103,0.050396559981700194,0.02838309236293243,0.020336217307506076,0.013969652202912153,0.009542766563812083,0.006517431764931965,0.004435946325563038,0.004435946325563037,0.0029734625209167963,0.0019547135729153127,0.0012657780466823168,0.0008015901527021863,0.0004966040450784945,0.00030014322496221585,0.003220296044363151,6.216274631796627,7.09833685093517,0.33959878344764094,0.08238683495801404,0.09900992955523795,0.25019780384979046
g025,0.23400279174042585,1.5047718405671666,2.6260615488390817,2.0236773392211553,0.6947334860818658,0.22116303549690375,0.08139340214455129,0.03628885504454385,0.021226720085823814,0.014169889992382346,0.009994659908111284,0.007160466899443675,0.005148682283383614,0.005148682283383611,0.0036768621860997068,0.0025994978014965858,0.0018286064081724934,0.0012715706266137187,0.0008749283976968621,0.0005937000790507656,0.0031478284095346823,7.280054324076421,9.376334821478384,0.3782436029711801,0.08876425653377774,0.11648810308405239,0.2696222334882816
g050,0.22604479368322464,1.4625174103806924,2.559416122017605,1.9955654366726143,0.7595388892117224,0.29830072762313525,0.13419595173843016,0.05915064362093248,0.02598647449634807,0.014457635435508633,0.00980505081963536,0.007135696705953857,0.005280864352799057,0.005280864352799054,0.003895594131097319,0.0028511470197493923,0.0020814502220647116,0.0015072358763286034,0.0010846447530243207,0.000773686593493637,0.003106198480372684,8.279636241321498,11.817113927405883,0.46359347072529933,0.09821108984334925,0.14875090641890104,0.3040952145470141
g075,0.21686543269218522,1.407836856002838,2.4595208446169585,1.9338483904919037,0.801124770430876,0.36618438685465204,0.19179902164805382,0.08999902509639088,0.03422905882133793,0.015527938698428077,0.009584441417846406,0.006916476026354215,0.0052054442783771955,0.005205444278377194,0.003921441695118286,0.0029298915560638894,0.002181852073730091,0.0016112778471991684,0.0011828672250513113,0.0008613972424858632,0.0030882539035468034,9.173983709938993,14.259196229867518,0.6413362400826356,0.11567680072589293,0.20853618039148006,0.36576274745159165
g100,0.20593396570797476,1.3395112815496741,2.324108861251216,1.8380690111570224,0.807917920291274,0.40868582793774894,0.2494578931791361,0.13794871649401655,0.05358276008534969,0.02021841041770202,0.010018744899257815,0.006591145342786793,0.004908954835421607,0.004908954835421606,0.003753490463652604,0.002860995483342835,0.002174161674804822,0.0016378192161627862,0.0012263055100840265,0.000910908875039372,0.0031429488211127637,9.965801423454817,16.603296876847107,0.9590758372822178,0.15486563718539556,0.3196532059368287,0.48796675578016974
g125,0.19154202981372842,1.250587972827587,2.156522141882395,1.722255566784305,0.7859309640799749,0.41729651192413403,0.28018291519110833,0.1781917119612634,0.07807915344009903,0.02915101300403833,0.01202377954994481,0.006589043908705493,0.004556653578333227,0.004556653578333223,0.003456319391051426,0.0026714742442047372,0.002069522902378366,0.0015906902954288872,0.001215473455763138,0.0009217396056566141,0.003276608540924631,10.66846201159664,18.80185639361762,1.5469465624795216,0.2507925836699441,0.520560177396773,0.7538458530240989
g150,0.172960601828752,1.1379336285342292,1.9672736055502675,1.6036449635482897,0.758021742626505,0.42099878061664353,0.30849787048946664,0.2233819388776863,0.11229645903966509,0.045211231073025195,0.01722476510683097,0.0076274719461558,0.004418660865053064,0.004418660865053063,0.003122236827889362,0.0023925450111546617,0.00187773841434345,0.0014701229119403858,0.0011454780260915648,0.0008861118457383185,0.0034767912734552276,11.273908808829736,20.826200108819712,2.7349131741589043,0.4582138944965899,0.8586578679106672,1.3297171273840267
g175,0.15146249554018165,1.0091503720731554,1.771796293417954,1.481767887176352,0.7145278335627525,0.3988847991612945,0.3017706107225979,0.23939944554513873,0.1372514330983153,0.062342987704756984,0.02483999947933079,0.009992846111868531,0.004732248018330347,0.0047322480183303465,0.0028308404445531263,0.002020754997481594,0.001569898776186097,0.0012450458284595347,0.0009897431595789273,0.0007827663787018276,0.0037837876667973823,11.783655716842725,22.704717699531063,4.918915563575477,0.8176103861684731,1.3677108982745825,2.4379862484467147
g200,0.13195733391618544,0.8884607555292323,1.5966027103362206,1.3648217847010324,0.6697392457018073,0.37053350133100244,0.28122984128353457,0.23753151458107166,0.1497724899702002,0.07561390852157712,0.032872684797804974,0.013377938570978843,0.005651463392327475,0.005651463392327472,0.0027495072830239675,0.0016518980496657806,0.0011882573614591632,0.0009298054359469593,0.0007502955484990054,0.0006089573271119182,0.004198335001046238,12.195920482102562,24.46119533286978,8.220545505833638,1.3374983185672662,2.0311169669523914,4.170018093558265
g225,0.11916146456249913,0.8025716391335675,1.452398423663344,1.2548400187516107,0.6248169700338663,0.3368857115351928,0.24719764960700988,0.21271812074338775,0.14348651916082183,0.07859633772032987,0.0370745300371157,0.01589155988214551,0.006619419392019734,0.006619419392019726,0.0028634288677493497,0.0014192394439040612,0.0008721078794517125,0.0006357650759373239,0.0005098353080112129,0.0004245789171392954,0.0047203522436573475,12.50469433331246,26.088913864405036,12.46043555255841,1.9940034144001781,2.7724646844333622,6.386589117372239
