,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.4457472814673825,4.786121013065938,16.35617836731267,35.04762744859266,57.132547627004094,75.65155076356501,83.06870523420858,76.63001969039281,59.85244065895928,40.00857754648197,22.74072138350683,10.976188141040573,4.409481247144624,4.409481247144626,1.4262724062807797,0.3497299134130495,0.06905240441678596,0.011834350550109158,0.00181496414180737,0.00025197988695467723,0.1897717664199269,14.703733446477978,60.07246542551546,121.99126918389577,31.29450128655792,67.02531844994063,112.24686374168594
x-075,0.44430095185623575,5.121489876069708,18.083613566677336,39.84753958830894,66.87780844800204,92.01314056146634,106.75392587402118,106.2082187211111,91.7918693239538,70.07705549823241,47.54949909787328,28.97578173070758,15.640213675390173,15.640213675390182,7.324971916025813,2.9216720125433007,0.9865927479929854,0.26664736071331047,0.06106908994365224,0.012702903060498889,0.200744656607462,16.38022085926573,71.45018487348027,195.394137827348,45.47785564778502,104.28003850678542,184.49257905934348
x-050,0.42139949387971976,5.237099320806432,19.138916678958243,43.3327949526262,74.74939491210901,106.54281135921978,130.33741470045916,139.17813539999835,131.54869870136375,111.51718484331795,86.48499646589352,62.02369480690001,41.2437356427383,41.2437356427383,24.677888392514877,13.256023521242373,6.419645797197234,2.6880149756549074,0.9265397131477493,0.2607510545941423,0.21366503726483552,17.745592892240257,81.94540362170817,297.22583608172073,60.093030256208316,152.6333679566839,284.7186041633625
x-025,0.3729161211788331,4.96171705578643,18.854422488689213,43.95602218689125,78.12852520677993,115.91270859526566,149.8707408653444,171.70448444863823,176.5890931458904,165.24601949343358,143.63095225760554,117.0933011660154,90.10160116791239,90.10160116791236,64.37413676623709,42.939927981041144,26.693848535828643,15.082318609317747,7.602975834325421,3.402875611504313,0.2332345624985206,19.06212087402371,92.9135779575802,415.45076239785925,69.28720782375296,207.71290871037064,392.68566358723933
x000,0.3082084002243256,4.384865473912895,17.383100308862165,41.91339119296979,77.00522398440918,118.58244797474259,160.19042383129735,194.46965257300994,217.0144258760429,224.23078968489523,216.48776713474328,196.55784811166845,169.1607940043191,169.1607940043191,137.6982012428007,106.5693034167343,78.58581196697695,54.46232450432904,34.87402854047753,20.5853172115376,0.26480915844603725,20.449619509565352,104.94265937160509,526.7276470679354,75.83959273338263,255.51235530222158,467.9936434392511
x025,0.24549492461756506,3.6641558305219,15.152712757566583,37.87223537208795,71.97780879667403,114.92151238676877,162.50473731796154,209.59029222446236,250.82565481601864,279.1525405843794,292.4007630904709,290.2593791918268,273.7004881924339,273.70048819243385,245.39131294477866,210.834844762731,174.70638035105745,139.31858765587373,105.46986637637491,75.77065366656007,0.3108573636235448,21.834341598307184,117.7519668261957,626.7162634518413,100.52405305786662,280.0151081653069,487.07360395136396
x050,0.1923154389280718,3.0400079663289192,13.040637984307478,33.73498558013123,66.41368402196572,110.1602613763675,162.26922503228002,218.2259042092375,272.48868903719705,319.3711456387639,356.90484657578435,381.07714873475544,387.3641650869384,387.3641650869382,375.3665796711523,349.77480203611884,315.61005782412093,276.52118748491506,234.31899411599983,192.10156485716303,0.3701347675882663,23.324195842698373,132.05760178946736,713.4551887118528,165.9647664956237,287.3009057294119,447.9246845503527
x075,0.14469609449922854,2.424863032789659,10.802117907681888,28.925359543692952,58.94058969602004,101.18834192424222,154.34123524188365,215.83218913935266,282.5279184488739,350.0059965648376,414.07945251434245,467.52376903891894,503.6998442536693,503.69984425366954,520.9027925771774,521.1181957303031,506.75442524477535,478.55114292369956,440.01179197793965,393.25586675124003,0.4365191524332809,24.7163937632483,147.23405650348934,801.0305213007628,283.7943685913438,297.6826965719121,388.4830419897005
x100,0.10085385922492499,1.9027921604808082,9.031838330526496,25.219160793149744,53.34872550235862,94.89945685253402,149.89593312150137,217.05473491494985,293.9984906827159,376.59625144435773,461.54841828257423,544.6746193591346,622.0709702145716,622.0709702145716,691.4027416164994,748.0590306055191,789.8157928227901,810.2100757802615,811.6717123407163,794.2410994100173,0.5278230515345576,26.259357610196204,165.095236970239,910.2621716986006,461.57175851402235,388.63945903739705,481.82343446448374
x125,0.06004111900177864,1.3085801946908158,6.720969196349096,19.802626744023787,43.80160101357527,81.13049523109567,133.13668607235937,200.17251688626357,281.7898371949487,376.7269040605177,484.17941295098893,601.9805910610604,725.3747106499897,725.3747106499895,847.7478126819321,963.0691954233889,1073.809412367686,1172.6795477961252,1261.8318752771916,1336.483298462431,0.6445027794202999,27.80544790644275,185.73082637872085,961.2990036528045,545.6219875763038,524.4209048428089,940.5724680849293
x150,0.0310225814999973,0.7545658983447444,4.243759489592603,13.36107575744179,31.1383663853185,60.18273099237551,102.6499185630286,159.65902610002925,231.7195500372711,318.7248796883807,420.45828249748206,536.121604579732,663.5009821766024,663.5009821766022,796.7650775844122,935.0400817102068,1080.850569166788,1225.7782245664164,1366.8387965168347,1495.1402589063603,0.5755000360072624,28.99789505125433,206.358832418537,918.626649884018,424.8070662296007,464.5073221582599,1030.4281996674267
x175,0.01565205984475352,0.3945384061141509,2.3233944803943323,7.638719616448895,18.479679717842664,36.96768354635051,65.0950583434506,104.39440174050057,156.01037832688885,220.31934659183332,297.6693714146993,387.87390524219205,489.3458382108186,489.3458382108187,599.11706576102,716.0563757658467,840.7669915141715,968.3761870122847,1097.8327959019741,1225.6912803819134,0.40596824435267187,29.404296798840804,221.356470316451,905.9725207339112,268.4199119040464,352.72553816521076,968.4413399627682
x200,0.008966480576218638,0.2302800224972151,1.3864884688318444,4.661578162724992,11.511327709358,23.457475393819035,42.04230207134149,68.53092797484277,104.13347239468752,149.4501183714123,205.10800834697812,271.03008723756693,346.77480017637606,346.7748001763762,431.2316512198803,523.2384259148786,622.3083423464255,725.8112787962624,832.836935653449,940.4392211028229,0.2598220784164137,28.619090538340675,224.1285115329171,1484.8011868545368,144.69471731852687,229.795728593213,794.6208145519677
x225,0.005182237299951119,0.13567344851004948,0.8337654940017138,2.852352662191002,7.143903384784003,14.746768243162684,26.708107267319697,43.98153307443896,67.42787125582953,97.73514087956238,135.40149091938324,180.6634539521902,233.3161100482733,233.3161100482734,293.4833851112866,360.4089598713734,433.5151899053747,511.8826854151323,594.72035570521,680.8378601118576,0.15243443681946234,26.461862322674495,211.91065671069254,1689.617972870145,68.50765363235463,125.01676653179656,507.6690365956265
x250,0.002780130269972289,0.07387627555664955,0.4606781016271865,1.593081792994462,4.022063620093939,8.361907101438039,15.245302069475425,25.282562259444106,39.03675640952552,57.01213191743968,79.60209560320868,107.06392759977727,139.39637499136683,139.39637499136677,176.85076581533644,219.08629617816393,265.8303526782706,316.75402478212015,371.38718713167395,429.2739299053402,0.07995075248681817,23.195802837384978,188.4150453774713,1314.3501570194937,29.1468385297219,57.655584991167736,262.74849678919435
x275,0.0013511921746312827,0.03637572240045991,0.23029838185989285,0.8064938525749887,2.05895109379525,4.3267473896684265,7.973972572874086,13.368211813527132,20.864829390508834,30.798369349102988,43.452418180029476,59.03534427976728,77.61830464790656,77.61830464790658,99.3860123027887,124.1911535614927,151.91878983395196,182.40760625911363,215.42634551201516,250.72367740363285,0.03710749384162675,19.46110016560208,160.0440180527125,864.6596258186934,11.376484868947562,23.492825018702682,117.21841271814748
x300,0.0006199970575435251,0.01702461057101521,0.11134405607264829,0.4020708497688375,1.0539836679778682,2.2644810393938526,4.250651656548834,7.2351902855209955,11.437497204577173,17.067950726737163,24.314741556350697,33.32714918023308,44.18174655731183,44.18174655731189,57.014052367577115,71.7729151296823,88.42501605795721,106.90100820375166,127.1049673365483,148.90955798151126,0.015954774167278803,15.630537659599444,129.96653607839738,454.77269904250545,4.052457012147217,8.664271383698637,44.78314351323218
x325,0.00022213014676540703,0.006173320242247331,0.04156976311571003,0.15452600207230457,0.4154592504676217,0.9119049430409768,1.7428307798139435,3.012125226362122,4.825021399573615,7.28438158353503,10.48721615629636,14.515965520042842,19.425116833091334,19.425116833091327,25.289839072873757,32.10798757153824,39.88564530321208,48.601729538452105,58.23250417806653,68.72970106081384,0.005662974995673024,12.107655574129621,101.55438108368706,192.10620791891864,1.3041924113456955,2.931778696876502,14.556729308008373
x350,5.424309940571583e-05,0.0015173426569149082,0.010460063781083155,0.039778640615208694,0.10902035471261634,0.24319990167946973,0.47156022627408584,0.826020557874702,1.3404723705351986,2.0495472839997944,2.988001889816303,4.187385606886812,5.674042204797852,5.67404220479785,7.477085796282313,9.605567346194741,12.071719358788568,14.873902120998629,18.013110542609255,21.48069138608569,0.001715383746814977,9.17651888356208,77.4229198912949,62.633476132948346,0.3834790644162179,0.8956930304805566,3.946227723219268
x375,2.2324547616116682e-06,6.262289896623896e-05,0.0004553985632595734,0.001867529718971569,0.005569484147205996,0.013545548392737625,0.028588202774889476,0.05429760924449102,0.09506257729495941,0.1559434641999027,0.24269573555938068,0.3610672406938419,0.5172455827895975,0.5172455827895979,0.7169405797968261,0.9646103625704077,1.264633800834721,1.6191249832550771,2.030034125347581,2.4982120938581223,0.00020348229484118505,6.869931539908563,58.161906459019924,13.304348335770843,0.0838420686624055,0.20149671307805125,0.721093367193292
x400,4.1152082338358627e-07,1.1190422820826326e-05,7.987828654155563e-05,0.0003244414632411209,0.0009628103939863669,0.0023366252685256086,0.004930474193934477,0.009376215373096013,0.01645606286934105,0.027090579961776714,0.04234952549505564,0.0633422757482815,0.09131123749843692,0.09131123749843692,0.12745821166029245,0.17285401118967922,0.2286124671312045,0.29552833577727555,0.37443207711863796,0.4661017078969164,6.859708454145894e-05,5.144373935007232,43.48333549897479,1.4828909951375613,0.007769809192382424,0.020284109334800682,0.0659282088216854
