,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,21.57039551712505,252.42521602067515,793.4125567636265,1467.9249354611864,2008.7283580377184,2222.773603128736,2071.588177400886,1666.0800514366063,1160.0836330432985,698.4948719793794,359.6468305243807,158.38703396158854,58.845136690144955,58.84513669014495,17.87225328949525,4.190718693191169,0.8096587904323107,0.13737744582934952,0.02093600918705725,0.002899305848104345,2.699076701163265,3348.2294617844823,12096.985439794335,7389.612978498274,6178.399377516678,4166.290167160552,16247.202123546114
x-075,16.36675852201697,210.41573319945923,708.0146096051748,1408.0964261787603,2085.5069854890403,2517.7784597290556,2581.4608621911866,2294.760881572305,1794.6321516705016,1247.676226077769,773.7841735602185,433.20878942999576,216.2420636511846,216.2420636511846,94.53537992507732,35.6729259517654,11.596827044480149,3.071350652877567,0.6992117276802745,0.14525109245052495,2.8410724439473087,3494.004375092376,13537.874341732102,10149.464374398598,6317.817404455049,5181.938199423087,20981.41615708484
x-050,12.039690887661996,166.07297334237325,596.0351031579794,1263.8689265298924,2010.4583750876818,2638.8391290679583,2970.8153397887395,2923.3466315361347,2558.002013751331,2006.6954846146923,1439.3912949875075,957.0181920226406,592.4216632083716,592.4216632083716,331.5215363898197,167.93187002170197,77.7325777671747,31.53158245053261,10.667597850109228,2.985304450726181,3.0232507047997466,3598.304247958093,14892.746663906279,13155.360794696146,5916.4820485857745,6058.483751156688,24989.565958664
x-025,8.787414476006875,127.50006328641267,485.577333065006,1091.196894740215,1842.4420673651828,2587.091487540818,3170.921979535105,3455.615807245804,3373.7313754069905,2977.928600284814,2428.820479588046,1856.629950701936,1341.6025274229655,1341.6025274229646,901.4660576076766,568.7588472611798,337.2331792836903,183.00873275753437,89.5536478639417,39.3317685009042,3.323918559104058,3665.83249365693,16199.376150121461,16071.87735939391,5398.322382308534,6746.205911464655,27273.83978936856
x000,6.435386423038918,97.08127099054468,389.20859169246495,922.1221648532289,1644.4087343451586,2451.6359068955476,3207.1217491178186,3763.539255651053,4045.539823546517,4007.8497203220886,3686.950494446957,3176.8650027721765,2593.7862353257806,2593.7862353257797,2002.8982362736895,1473.2627412791715,1039.3917750869136,692.747786517074,428.72025610922236,246.10836408349797,3.8317022076715097,3688.603884411123,17457.170918491975,18526.835116330716,5240.290986907929,7138.07526979777,26904.562535856545
x025,4.72319767964963,73.54411354337002,308.15078093957516,765.4122612748807,1431.4688454994164,2239.800567497725,3097.5081819045877,3901.1783908066677,4547.974235997896,4905.701440535075,4951.242921667116,4720.907991018583,4270.178447582556,4270.178447582556,3665.6363423748608,3013.837148455918,2395.59915299937,1840.820725510496,1349.1896539516258,941.6758586343763,4.571814581033427,3668.059820362394,18716.2525244317,20644.608285801845,6005.973378299176,7152.108579333788,24169.43852569197
x050,3.4528243386093647,56.59433096979829,246.10200700324467,636.6008512743294,1242.974887758325,2035.8350795596168,2953.079322898825,3899.9481429679113,4763.958160582973,5441.47608396479,5915.602632559193,6139.4667171418505,6051.672364970796,6051.672364970794,5667.55182164964,5093.7888893879735,4433.348553848844,3750.22882542918,3079.3924134216813,2455.641413206176,5.467709868328247,3566.0304463998345,19847.17243993805,22489.63390862801,7809.172626331303,7236.192749972159,20437.59857390278
x075,2.4216679641895875,41.63662027266678,187.97218385635298,505.28903901468624,1026.306645282641,1747.9642186549102,2636.540429627571,3638.510404937995,4694.956543158595,5728.70053789197,6666.633007854613,7383.505460025756,7774.263810634055,7774.263810634055,7833.362725604412,7624.949307150356,7211.507071096972,6615.091371702829,5910.420472346632,5146.1955715638915,6.3717115534361195,3361.079163966046,20697.835517467378,24202.59199693323,9990.504661103927,7892.9181338662775,19429.769829620836
x100,1.5863769638796836,30.498972763216035,146.39808319151996,410.61027190203345,868.1986993924357,1537.9147935813976,2412.41386864011,3462.304001857526,4640.37643441871,5870.493064418366,7094.058770404054,8243.87189598273,9265.169602293097,9265.169602293094,10132.50478007873,10784.333938606362,11190.156508536364,11255.825827783634,11037.78494013436,10574.39623196334,7.458856904569465,3032.4379467893013,20756.468886412,27624.188237851828,11790.4646226173,9631.352256501339,26246.818849740324
x125,0.8886939207757248,19.619637409799253,101.39417790474677,299.41087952064174,662.1503025308474,1223.7221349904476,1999.976667915211,2990.6678952761863,4183.172661936771,5553.522093022772,7085.87777553934,8743.47673522662,10449.530631976857,10449.530631976857,12100.626386552674,13598.486839603991,14978.926246767543,16136.095116468861,17120.80891695188,17895.463415742317,8.677760156144533,2620.30558529801,19627.15643517224,43264.486693115956,11345.089481527813,11170.773449540542,36841.92834260225
x150,0.41710870112727794,10.286963605534572,58.45474816749185,185.23164353382367,433.28484042775074,838.7010523071101,1430.2082397189074,2220.4879612341,3212.7794398615306,4401.11668243195,5778.428870964032,7328.705822548462,9017.828042603867,9017.828042603864,10761.35312524647,12550.379614204401,14425.723385592393,16274.279331424059,18057.39131136574,19653.222892390015,7.450426287078445,2209.3400839137935,17635.91617656068,61292.4695101825,7924.963910354717,9230.800480523156,33202.2519413058
x175,0.1961470369624226,5.004033026802134,29.769643443444526,98.52542678578452,239.24032490861336,479.4776673405547,844.9717667080217,1355.2178993719715,2024.1563777179902,2855.442722750844,3852.1895588377265,5010.679260739788,6308.457241415276,6308.4572414152735,7705.043326589547,9184.958847274167,10756.368010742855,12354.700047577684,13966.39282112663,15546.410797455861,5.041557952546285,1844.9538166459133,15323.693507205508,56280.126325077035,4544.25172089474,6372.249371847723,23758.946603639346
