,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,3.2585998765417683,18.779007175226834,26.220589564221275,15.184797954541718,3.716296248085292,0.807253928667506,0.2720207664586647,0.15216484924723034,0.10673613668557104,0.07150347175488786,0.047802267407724974,0.03209232060079006,0.021532200712168333,0.02153220071216834,0.014244821220536724,0.00924857491766789,0.005918724722389683,0.0037054494652786424,0.002270164611669573,0.001357263037095256,0.017170267460741195,170.25652111038733,149.08758825898187,4.563184452749643,3.0302980938452437,2.4897172604235958,5.9815783747516145
g025,2.7838677658619724,16.428708414931176,23.68363148140227,14.446830030690846,4.10660918587562,1.1685739967132351,0.4230416746718758,0.1893338865254831,0.10997967307922119,0.07179935458165906,0.04949569394097219,0.03474940606998362,0.02452304571759369,0.02452304571759369,0.017188492201568182,0.011924057270845695,0.008230703205008533,0.005616113998231186,0.0037927504038567155,0.0025271292959685664,0.016664520061508373,181.55620803053642,176.82495430031386,5.683070753743958,3.2905530152419957,3.1081996647624788,6.6109855947417
g050,2.381282764056982,14.362589902775433,21.269879543492884,13.607801484552564,4.373343935536318,1.5487286423845936,0.6814890579862904,0.3005582636373088,0.1324355579188605,0.07264945808078778,0.04820949091873065,0.034345415758110044,0.024906978104850888,0.024906978104850878,0.01799798146873264,0.01289556215074525,0.009213676535091494,0.0065280208688324156,0.004596833980208624,0.0032096220906901534,0.01632231442489005,188.73677478380023,202.04492687903576,7.988759726737634,3.8782570502178126,4.258546055261084,7.752064679702527
g075,2.026107234585659,12.468195288232547,18.932619530700475,12.708221457525624,4.522249956233204,1.8794037943384023,0.9602769048768245,0.44790800701384603,0.1706114149352163,0.07700258560973446,0.04679645792867116,0.03311583122209451,0.02443371316523009,0.02443371316523008,0.0180351389800998,0.01319482343891706,0.009619596688692798,0.00695371837172646,0.004998014163625946,0.003565298284463463,0.01610955309628423,191.31987181692494,223.54661811720547,12.153995680251775,5.236733687073132,6.342770336489389,9.9637345382693
g100,1.6971849384678874,10.66220460790127,16.72478063841302,11.727877335866962,4.4979514511783805,2.082257269540061,1.2378657586479114,0.6773944418765927,0.26156756012686316,0.09823297988868245,0.048298327058691956,0.031297154766839946,0.02287893034283664,0.022878930342836626,0.01714642433186728,0.012801539679192274,0.009527872394747942,0.007029654455366152,0.0051572566728758295,0.003756272668380578,0.016269645375632632,189.97346570983402,240.05303457159644,20.034443755571356,8.160558808741543,9.906907572326269,14.361929252159277
g125,1.4410820026380038,9.201882352407692,14.827227350855013,10.741325529581413,4.3334688363181675,2.1109958054305364,1.3734210235674944,0.8585989700524047,0.37092075103326794,0.13711616207153576,0.0563897775858401,0.030752902140195933,0.02099597640156008,0.020995976401560066,0.015640866198765074,0.011851164886801364,0.008997654830426225,0.006778742355863536,0.005080257826489641,0.003782096174933148,0.01684053726079365,186.02775702502635,252.59902231280853,35.45657118412672,13.75570171527967,15.474678408721642,22.76690503424362
g150,1.241315293231574,8.024009552391172,13.155944878833168,9.817510432927024,4.145564785823157,2.114081141762674,1.494746784113297,1.0584186067155936,0.5208690671498957,0.2058554205949684,0.0777095925234027,0.03441765764952242,0.019912260720769268,0.01991226072076924,0.01392151825325772,0.010491716454540098,0.008082571970698461,0.006209774752560975,0.004750922539026569,0.0036123615627622653,0.017763081713212066,179.473216863118,261.43509556227906,62.99055263058155,22.90880829972692,23.24387989350268,37.255213023595886
g175,1.064650703811039,6.9628314069847885,11.603412075219547,8.932975101219117,3.883364843577244,1.98412911319226,1.4365605517026283,1.105732805440539,0.6166014015334401,0.2727855548679892,0.10672383961840565,0.04272946304930236,0.020368125892596775,0.020368125892596782,0.012233275577675978,0.00867129661383696,0.006640515281752798,0.005178537672137345,0.004048133475920294,0.0031513553217775137,0.019226829605284015,169.7562026052852,265.7265372044406,105.01719347560991,35.18809153638617,32.81156248754336,58.7056312993883
g200,0.9049794025855896,5.990908657852869,10.209557440151492,8.123182418434874,3.6206060665060784,1.8255449146226777,1.3148877197394477,1.0680961540453968,0.6502499949411602,0.31695152255652825,0.1340560589561524,0.053741687231715005,0.02270834074598988,0.02270834074598987,0.01118204168997736,0.006784526019873906,0.0048688170319562945,0.0037680348624705914,0.0029985839665893936,0.0024003601096675617,0.021205198132862275,157.97202093330463,265.9044900711027,158.91739496182916,48.55272133832374,42.893976493015025,84.80153675650334
g225,0.773755860349499,5.17606600899612,9.024139985890217,7.391230943814152,3.364065858349805,1.6455572677251065,1.135797054237704,0.9286583281291327,0.5998801014447327,0.3151105088551697,0.1436948761222026,0.06016998801437465,0.024791260546867266,0.024791260546867238,0.010769001545287636,0.005429572953755105,0.003388099397328292,0.002477286118046327,0.0019736830008935348,0.001627258082660417,0.023673221715474247,145.80912287279997,263.49936888963464,218.58004045359857,60.54877672375227,51.7453969117744,110.77207861184012
