,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.27866560099508303,2.9565932100199928,10.142883217013047,21.995113678785614,36.59985963588983,49.97345920330087,56.96485671551353,54.22757900088398,43.08276800383624,29.010863077580115,16.61917463315517,8.045985016170395,3.239897063889564,3.239897063889564,1.0691893391152605,0.2727037802275328,0.056091720738279664,0.009910850915030743,0.0015598835234492245,0.00022152407854874017,0.13837198827754094,8.154131346097175,33.39374374981543,72.99537290260537,15.385529312402614,43.45332260064133,60.05638214594086
x-075,0.28244544505126956,3.2043156576024723,11.346210713498397,25.266657567094033,43.18257696673468,61.03270797036779,73.19197328723196,75.01682719046029,65.9984164591272,50.754020884824826,34.65982032638914,21.253590196810705,11.46105029127712,11.461050291277099,5.376533351991202,2.1897480586301064,0.7706610687341036,0.21956025664873668,0.05249878529212261,0.011255971111668199,0.1457522072489844,9.240825658984365,40.48265451764469,118.9669965411971,22.93499310067757,68.85946104603453,100.54507015654437
x-050,0.2768963397975275,3.362267472346748,12.294174708323967,28.102425183772805,49.300665071954384,71.96361786276577,90.46785943292514,98.86370942739502,94.79846275206005,80.8569001656474,62.937200065229746,45.42831985945131,30.292475618130428,30.292475618130407,18.042560342943094,9.679304768026977,4.756385475243773,2.057695781837477,0.743430267369642,0.2208676369076169,0.15457822791236703,10.060910561902944,46.68504972214658,186.21307409398705,31.862520205591956,102.68945864614685,160.13846278544491
x-025,0.25898910708972334,3.365138314078363,12.744144287662564,29.914897701778955,53.8912760056534,81.2743646146806,106.66496733816263,123.59415755863472,128.0959855668891,120.23612404143124,104.55094111200953,85.54273708935847,66.19555287484681,66.19555287484674,47.29754211307835,31.349260142722756,19.41669704725509,11.06260817686362,5.724780367951755,2.675432337674223,0.1690019794912502,10.809260045227044,52.902269510859504,270.2387932950462,40.100964861192516,143.0025636141879,232.03527655051653
x000,0.22164060591514448,3.1099674531602353,12.27417053388726,29.68641499783473,54.93620161597966,85.28417393095272,116.0548564789067,141.75082624894858,158.75346731471112,163.960633881349,157.85762668175005,143.32447303251865,123.92735435752805,123.92735435752806,101.36467005462895,78.36387882337172,57.42836599815001,39.60653718887452,25.46316374539297,15.314287356600211,0.19287005096075693,11.674401704199218,60.064228698484335,353.5915035277406,47.96061537310471,179.125484160178,290.36716996239943
x025,0.17943466981994022,2.6674401584420435,10.995428050602861,27.498613746033197,52.42053931795534,84.00661577691643,119.16429503493468,153.914378496715,183.98265317502248,204.0281141640283,212.84712794522713,211.06505990934218,199.72120846064033,199.72120846064013,180.16095985342446,155.42310596694273,128.56912906004004,101.88275062565836,76.696406339973,55.069152726528465,0.22747896642771545,12.612267578055365,68.06976959635178,428.9539421362095,68.45215291753563,197.4435887227638,315.3330429829411
x050,0.1396970164436182,2.220277002010774,9.534180084477985,24.676011645491844,48.61464799260932,80.66788220015461,118.74542776316824,159.3578053620377,198.30073312354455,231.54536136046963,258.1982747159429,275.9278774127403,281.56149911208547,281.5614991120852,274.4617712680423,257.2416346955462,232.68534560888386,203.30415389909396,171.16437680702958,139.42372980760726,0.27177682428393857,13.634407994078959,77.10595204560991,490.7411781916925,117.16815003183925,203.8835868027533,298.2404978731016
x075,0.10398749657613679,1.7407990336492551,7.767564482584336,20.82805721008455,42.468272140323315,72.89944590928063,111.10899652909842,155.23757816978178,203.13634331316584,251.82527760655998,298.46927169469427,338.0159216248352,365.7745710689022,365.77457106890205,380.39311722583557,382.70948567949785,373.6124330632698,353.07021328841006,323.51442415017056,287.24092713458845,0.3221943540226287,14.629179132765124,86.86546622121752,550.6181199348542,202.82047996168157,213.02776320740773,263.69741352415053
x100,0.07327082682808873,1.3707429576653518,6.485174583552189,18.095004078864896,38.282202634708405,68.1265395473968,107.67739622954338,156.07800666742463,211.72850079952337,271.8125084641308,334.13369123764414,395.8513261206405,454.07461297480074,454.0746129748007,506.7791384874393,550.1642976137534,582.3231137983593,598.0933324317078,598.5823136580238,583.4378100535663,0.39177564761717804,15.692394988945052,98.11431883938305,625.9488718126736,330.1078062896957,279.16882904291225,334.8673243221542
x125,0.044631677252425075,0.9669415315447056,4.944033060785524,14.52776543480612,32.08714041047474,59.39933406961007,97.4867007825989,146.66735420289143,206.68355172347165,276.68045519645534,356.10433137944267,443.40105829037714,535.1204533825031,535.1204533825031,626.4447499348435,712.7898275968638,795.726804720225,869.3154093857929,934.4251353126389,986.9909558242664,0.47676240711015627,16.89923903117623,111.90441811594559,662.6055204963083,389.907777591426,376.10017980798443,663.0036306218918
x150,0.023109156385239887,0.5631622637559112,3.1753217641896976,10.012756120141287,23.35057888070482,45.13418964341527,76.96956651041363,119.68023846388338,173.63902338748366,238.74425085196054,314.7854011425759,401.062309226117,495.77545055844234,495.77545055844257,594.312749601629,695.8890222736536,802.3483492432047,907.2976328014433,1008.4705922936021,1099.1436041897161,0.4221681896261483,18.045330853952894,126.81909192314282,635.7181972239912,302.6011806437849,329.0194436848545,715.3583186590183
x175,0.011334130069525696,0.28480342383444746,1.6765544690990999,5.51418657304002,13.347222828123483,26.714167895695866,47.06056438167203,75.49491103747191,112.83518292183064,159.3333764114019,215.2066547758341,280.27981129452996,353.356849733864,353.35684973386384,432.24120133771873,516.0945679398762,605.3664461800932,696.5420628454929,788.8808756611073,879.9055839737858,0.29126470308501035,18.837670689915807,139.84992621291994,598.5295837391567,192.15224881169888,249.26233665589928,657.7140730902764
x200,0.006445855950442008,0.16408403068842156,0.9831644831540266,3.2991869939438585,8.143826503707329,16.600292968937822,29.768260745328597,48.54855113791487,73.79835249670947,105.93685642387716,145.39416151535139,192.0952514277332,245.70214161319612,245.70214161319598,305.4007862896617,370.3349621693964,440.12906254645,512.8926226581658,587.963019035731,663.2343509433106,0.18371992394515724,18.760126973746832,145.1799410538384,852.5656589381758,104.7323131618176,164.75813625732573,552.0755361138582
x225,0.0038167644373594597,0.09872021229586507,0.6006949080261422,2.039603606649511,5.078847727144173,10.437900573928294,18.841211836888814,30.950068061494285,47.3628731416961,68.56058430451093,94.89545052481093,126.54043532509928,163.36903573505143,163.36903573505148,205.47670873305933,252.35733613686486,303.633600534104,358.69566498533425,417.0280145895352,477.84711069228547,0.10916807359097946,17.742749782925706,140.84453001253686,1211.3180588653493,50.4972202607897,91.86531121307496,370.68174318011813
x250,0.0021452292481301547,0.056335623443623084,0.3477383120886528,1.1934087778070142,2.9961703369761925,6.203354144779968,11.275161344995146,18.655609883934957,28.75455960731573,41.93987091987322,58.50020175521061,78.6267103160664,102.326601832042,102.32660183204206,129.78743310366406,160.77195331990785,195.09558397673732,232.53145818511967,272.7529183416031,315.4471325493739,0.05957437034827964,15.718349913272409,126.78209383218389,961.725236368179,21.730330382265837,42.829531588401885,193.55121459001714
x275,0.0011165387198024048,0.029760319066329557,0.18670766715393258,0.6491271178075718,1.6475472573975851,3.4454508048324866,6.323740110919925,10.564630544942114,16.440242492763353,24.206769038898432,34.08190398586531,46.22758884238017,60.702526107328524,60.70252610732854,77.65410046406815,96.97755607851212,118.59608577742708,142.3981271315871,168.2212617596274,195.88896480297623,0.029371367407909122,13.267274322228019,108.48533325948607,632.041575236294,8.554505020834792,17.596658919755033,86.67707796457039
