,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,8.414010098605345,47.867974652356956,65.3000669519113,36.750544987248475,8.470285695437983,1.7409744259298914,0.5836956924216825,0.32437835546668187,0.22503219898836777,0.1483974353505228,0.09764890597146943,0.06462175981418287,0.04281787687732526,0.04281787687732527,0.028018874836079337,0.018032025190791015,0.011463338959826179,0.007141728826038335,0.004360268946681287,0.0026006576133505033,0.036635840203962204,730.2195129478868,579.3916915948495,17.188233400503528,15.670384597088521,11.88205360798635,27.45270114974066
g025,7.060651349970836,41.28900843274018,58.4585486077587,34.643024999953525,9.231883739027749,2.4897104554459433,0.8917690894462046,0.39833480052638126,0.2304200916154344,0.14825809627205658,0.10059003830010287,0.06960986243540124,0.04851577148650373,0.04851577148650374,0.03364304901952351,0.023140864489188985,0.01587153433399058,0.010778876901723989,0.007254207003039932,0.004820902373713456,0.03541162678315314,727.4617316581786,644.1574277276644,23.41503324703805,17.796995595730984,15.483875019425042,31.19384622517388
g050,5.967451267852085,35.74705237120091,52.14812298157369,32.36162038860345,9.724486919013247,3.265092008172194,1.4106533429242172,0.618014633928047,0.27353480631839744,0.1490479618639835,0.09754864892487643,0.06852869621564829,0.04909294970946885,0.049092949709468876,0.035105931449394674,0.02494331989231899,0.017707202008647584,0.012483539045177626,0.00875587218841748,0.006093274154476975,0.0345369014200487,703.0792147151257,688.8637731560206,35.333382982579685,22.42682473949612,21.883287928439238,37.89241038549271
g075,5.046658949884662,30.867203424442103,46.1855300410461,29.995164860952343,9.96542614853686,3.9292272748032686,1.9627255395677425,0.9046637034444256,0.3460566567311272,0.1563521351810985,0.09421177279697772,0.065861362656951,0.04804730499804365,0.04804730499804363,0.035121536228576646,0.025495909098499296,0.018476442859602107,0.013294177151153495,0.009519993785364002,0.006769935190430615,0.03395044761668644,667.9174644007901,721.8804165364206,57.23997576959759,32.18082481747125,32.79607951505597,50.63717638373112
g100,4.220633858124511,26.342057346385683,40.60890400704717,27.495110278181468,9.832516788246819,4.307734862310114,2.49074311178347,1.3413212875372136,0.5179353530422207,0.19555384172834955,0.09627857337937616,0.06195644419735363,0.0448630241184908,0.0448630241184908,0.03332666256522028,0.024704407119086082,0.0182859143498065,0.013433994957319232,0.009822541885140522,0.007134158796895542,0.03416997039793248,620.3960767797762,739.0618222017156,98.84733377581236,50.71749704174292,49.96981586617719,74.2240547325045
g125,3.5553770571031946,22.579004877942257,35.75837492788609,25.02503533161862,9.41474642046722,4.329417836299774,2.7294185940342133,1.6764136995452976,0.7216363839781,0.26755423005376633,0.1106910351362046,0.06041170343023869,0.04101925215388159,0.04101925215388161,0.030335033953464315,0.022838061007381977,0.017252072220966242,0.012946899548633371,0.009673089693460746,0.00718320244247257,0.03528292502933357,564.5492969818511,738.0008565540192,173.85516564517937,81.68427174368398,74.33499898370202,114.34454152050118
g150,3.036726049956167,19.53625381439896,31.516161418325012,22.730126582733,8.952225679302064,4.29929686759693,2.941152177094293,2.0478607349337974,1.0030226405083655,0.3965066380939188,0.15028747688172517,0.06685570502710389,0.0386730368116955,0.0386730368116955,0.026917601034476032,0.020179587941515607,0.015476416318620357,0.011848149440205078,0.009039014465244454,0.006856882783413746,0.03715984034278981,509.87432510019164,726.1256060610202,293.7870087732961,125.64292367283785,105.06215232981755,174.8116078525393
g175,2.5858644902822068,16.839714288636806,27.626666755200368,20.56618689970483,8.355239642405245,4.0183445899450305,2.8129436582758944,2.1299541322479913,1.1823586036637959,0.5227124153920523,0.20474941748582817,0.08216307864709138,0.039226404727096945,0.03922640472709693,0.023527431220643477,0.016620013171058767,0.01268147596677282,0.009858514316890127,0.007686559940870186,0.00597080080515303,0.04011856369311331,459.850734222778,709.7159757138842,459.45343548215357,176.8118472272489,138.81178584033248,252.850158192267
g200,2.184634018618854,14.399595112359764,24.165175094597483,18.59179883183024,7.7676099356252415,3.689496226611163,2.569813664218346,2.0551309397098776,1.245865023109482,0.6060786444202126,0.2558098066119478,0.10235518107437155,0.043206269179441335,0.04320626917944133,0.021269402842045093,0.01289768421334006,0.009242566129031553,0.007138919571989048,0.00566962400016449,0.004529945008748626,0.044053314515675006,414.7662440257647,691.0785695737245,655.9768363029643,225.1907904304509,170.1769899387403,336.32688226453234
g225,1.8591418731658922,12.377786584423296,21.24155042991486,16.809730333866394,7.201327522579609,3.324386466377172,2.220583890661745,1.7879330703117264,1.1485172814900844,0.6000452047503918,0.2717908517756821,0.11306620365079784,0.04636318894293892,0.04636318894293889,0.020104568399045782,0.010155278433320562,0.006356324369548784,0.004654482014381361,0.003707253324770071,0.003052927485446385,0.048880188134075554,375.01527412632146,671.9459342841235,858.6149220812573,261.5511841667962,193.64765732699254,408.8778952325495
