,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.11746443392599944,2.885944808133123,16.363868193691193,51.824458351857515,121.24707906343133,234.79375833713016,400.6265260725428,622.4910794953638,901.5479122390892,1236.39684266163,1625.2548108283881,2063.8606570352404,2542.751360432169,2542.751360432169,3038.2572214993293,3547.582517867212,4081.8024510681576,4608.9005532102055,5117.911577093816,5574.507122818616,2.121384973271401,283.1059233376012,2141.874037437855,6297.733801421943,1932.140727473433,2154.3461243609813,5912.07629194261
x175,0.05619042232026266,1.4289144184973646,8.474010407025053,27.989755107651824,67.90324901574726,136.04767001814196,239.7482031606195,384.57350528250345,574.5574867464635,810.817806891271,1094.3463757846212,1424.1777779727356,1794.0818784808364,1794.0818784808368,2192.72957001951,2615.8444475002125,3065.7880550812197,3524.4124770891067,3987.915310464686,4443.570717612366,1.452406113377346,254.67269885253157,2030.4311966096857,10114.805426250123,1166.412352089227,1601.0820641590276,5448.729860062381
x200,0.031051312545023364,0.804001435390835,4.879660607450673,16.510366274508705,40.95669688556354,83.70386409768761,150.28803505046247,245.20632774926574,372.7469564228175,534.9422101365438,733.9252584693901,969.2327599923826,1239.0699851584195,1239.0699851584193,1539.2025952212248,1865.2336593379068,2215.247421532962,2579.5307825540967,2954.6358768633213,3329.7087761614594,0.9022261185383577,222.09283854064148,1823.5627881645087,10612.38484254194,594.6246139342186,976.3459701852607,3761.924759809033
x225,0.017222872415298258,0.4531134488943,2.8014768594780897,9.63803083080157,24.253167460341132,50.24963545759852,91.25774882877766,150.5668483420624,231.12059278372243,335.2461065372868,464.5852399721661,619.846674052461,800.1939907717397,800.1939907717399,1005.9452148998464,1234.3420675667412,1483.2202340851113,1749.2806100491612,2029.6260116067288,2320.0436575167764,0.5068655357470514,189.94853507195828,1584.8556639555154,8394.095603861839,269.1678197913202,503.9738431014656,2173.1777551532505
x250,0.008915251409542564,0.2367423581471515,1.4765489623973196,5.108561868260331,12.905962685645475,26.852661759954618,49.00035930455637,81.3319807842727,125.67413973321206,183.65261019617813,256.52173916667067,345.0736622303192,449.2615512526396,449.2615512526394,569.8425840077698,705.6530453309003,855.7421752940497,1018.9850351014838,1193.8023432355005,1378.6889111066414,0.25570929017291827,157.87280260561332,1331.063950646543,6004.17430821514,111.09530625111954,224.85135742606946,1077.1428922837906
x275,0.004323385739903961,0.11617223390498377,0.7352964204237679,2.577503010376553,6.590822444937313,13.875484121337305,25.61914559674481,43.024159923648845,67.25368009407342,99.39799698082331,140.37403963234203,190.84162035468663,251.0047888297829,251.00478882978285,321.42909920511266,401.6015438047117,491.10630735805114,589.3878433526381,695.6620118510212,809.0897600329833,0.1169839650268167,125.65696179751923,1067.981252432742,3631.0739534595746,42.152474952910325,88.495555243778,458.39312556354315
x300,0.001997359248219605,0.05455352100822662,0.3548861572194906,1.2764162392178307,3.3372995602503575,7.159473540417765,13.429874107639725,22.856393633230343,36.13955562127431,53.95247563380887,76.89853403953438,105.4552117958919,139.8679345830102,139.86793458301025,180.55632083037327,227.35123035194135,280.13453680417985,338.6684219298285,402.6315203554024,471.6044786776962,0.050321458298775296,96.12401771419972,821.9178818731056,1772.0541685298058,14.582740087777166,31.499991933169557,166.89195287505513
x325,0.0007685340485314301,0.021245538367077876,0.14200288954405138,0.5238498156168141,1.3987557990222552,3.0522882609122814,5.805686053739472,9.995452979107768,15.962383355043563,24.040149144855906,34.54369760240907,47.74149948411312,63.812687961085516,63.8126879610855,83.00179734217143,105.30374366797506,130.74033634066552,159.24335556212986,190.73733569219576,225.06891743714237,0.019364701630001133,71.40478908704438,612.7580922590653,694.594938191846,4.562737619358861,10.30602295455461,51.613460267903996
x350,0.00021131092750111506,0.005917800476468219,0.040825997404110845,0.15527105449747494,0.4252284663416435,0.9471409088017754,1.83246066055288,3.2013475476367175,5.179658761890132,7.894698297222938,11.472600295699243,16.027009319844584,21.65001223885925,21.65001223885923,28.446769189702312,36.44644792889247,45.69013220483317,56.171774795084225,67.89523467455666,80.83138750069438,0.0065494814495758846,52.13824555270899,447.65727699881717,215.17041122461032,1.3012498632974934,3.0448684773098202,13.413871066470707
x375,7.018862097872254e-06,0.00019688264372873427,0.0014312525387509525,0.005868134339868572,0.017499038645183172,0.042560647923404485,0.0898368964950458,0.17066102068337052,0.2988641546529397,0.4904155813543893,0.7634981003297836,1.1363107519941058,1.6284808859177968,1.628480885917795,2.258120464300915,3.0394727539441937,3.9864945212699276,5.106058319341594,6.4044887755112505,7.884697384948008,0.0006678237617256373,37.70824613464498,322.92275984838113,43.05077127464714,0.2658825169173611,0.6412937313788516,2.312942213470294
x400,1.3367481744459619e-06,3.641084469847027e-05,0.00026011737716711647,0.001056928303498044,0.0031371547744572788,0.007614316320360823,0.016067895122886255,0.030557168092604607,0.0536314135078291,0.08829000086964318,0.1380186670386626,0.20643047822562724,0.2975712990616522,0.29757129906165203,0.4153564271111456,0.5632646345961504,0.7449205203814968,0.9629121752889691,1.2199338127598052,1.518532719316181,0.000224952144657295,27.175596704836884,231.14806172293854,4.741626683817442,0.024669702883219024,0.06450608951297013,0.21117198703395723
