,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,2.617361017764237,29.403635674660077,97.83129957722745,196.74764426016833,291.4741006946651,343.7313811462192,337.9161121651953,286.00132947679737,210.1246059265857,133.71934459870033,72.56027520503056,33.469533448144574,12.985243325599624,12.98524332559962,4.124720744773952,1.007710839009675,0.20007896439800454,0.03451452752534125,0.005328404702503356,0.0007449710495695152,0.5729834976086914,139.02262645196947,557.8171577446793,767.1786905663769,361.1190304436094,381.9731696258878,1044.3055191788667
x-075,2.3125662580098054,28.50026397738708,98.84556189584606,206.3533229487854,319.70224716153433,401.35382980346685,427.16944442710377,395.3009094231579,323.5171031010765,236.30616704048916,153.8942354992113,90.00544370020195,46.70172592789215,46.70172592789215,21.23837023816253,8.35451927661548,2.821322049391188,0.7703794024409163,0.17866434671740936,0.03754736075510011,0.6054391464427114,150.01052741900912,640.9588545040917,1147.1356317545233,455.3517043597141,547.4876111784235,1571.697766875684
x-050,1.8657746492422669,24.86138785943594,90.36260271259326,196.7970744292249,321.57966915951306,432.7865170105852,500.16898078962356,507.57172702100684,460.7836205814296,377.14240928003477,282.6353939033057,195.76084039971155,125.55409298739173,125.55409298739171,72.59430888052262,38.02953346891261,18.205412236599262,7.624875077476751,2.6530882867068133,0.7592339221787207,0.6434147845277901,159.5079394472638,722.9339585919089,1592.4517288977909,486.9013811941104,725.887815711924,2130.5279997117204
x-025,1.4462379754410724,20.395148064341868,77.88880715767019,177.57623310965596,304.98578263014906,435.97657784493236,544.9807976977149,607.8221721470793,610.7883511872915,557.991986257314,472.35702581745494,374.3809239761443,279.57832391104307,279.5783239110431,193.40008137008613,125.27522661303531,76.24677162623637,42.54152811040309,21.397539713973806,9.648909065280927,0.7030046288345285,168.09966800057194,805.860764986853,2043.5041727341597,461.3482516966035,898.3634798489414,2575.344851198835
x000,1.110949699116959,16.338956440471005,65.32221492344952,155.90038595808466,281.1882897659966,424.8771613204993,564.648921310129,675.4428281340803,742.5204643876062,754.5253352895802,714.2860630818342,634.1988270912965,532.9522171284477,532.9522171284477,422.66036307486235,318.2317877677519,229.19793686725095,156.0601694947874,98.88829743036806,58.20961638552882,0.8045519628704139,175.48710281573003,888.6691096709485,2435.2866812187276,426.6057206874237,1026.7779232661467,2743.7361495015016
x025,0.8524796181354604,12.972186747395725,54.008423351397965,134.52827377802782,253.52856462259413,400.91231590478645,561.5222353218352,717.3421188137362,849.7169303570024,934.0815245303156,963.7250717098375,940.323459694426,870.2546345734543,870.2546345734539,764.4344843658422,642.0401288619629,519.8573352599908,406.2585314290279,302.9290102405784,215.50781305140774,0.9561668104654693,182.49913102254226,975.9367783439438,2776.74443941426,474.5422414026403,1067.2379616664207,2606.1923768384027
x050,0.6498559234626808,10.430605940910057,45.0022384671803,116.37962996683119,228.23781735794188,376.5397922889612,551.2197184896228,736.0082387907692,911.0487436898345,1056.6354120230983,1167.1359660863577,1230.587718209824,1233.2543323456084,1233.2543323456084,1176.1345553413923,1076.6305862122135,952.6575099335802,818.0448642887931,681.1484879701345,550.8536210636462,1.146742494423468,188.04350003258318,1064.2669208338823,3072.4153862342537,676.0682132280033,1046.3836875863065,2221.3141617099936
x075,0.47552354711067,8.058681513387137,36.103347964354285,96.82105090404569,197.00049814659064,337.0798149370242,511.78918130357783,711.7829430246715,926.068609956278,1139.5284771126453,1337.793006774834,1496.6188741334763,1595.023113833423,1595.0231138334225,1629.829825567315,1609.4804427333538,1542.5016885972097,1432.612028619903,1295.1794426606878,1140.4276215998339,1.3498329141765173,192.409399285036,1157.2949131496982,3373.8919977554765,1061.2297133698603,1038.8444513531247,1784.410792036939
x100,0.3228105611742195,6.129115675140671,29.22348428186554,81.76148342656285,172.93168552048556,307.0624028910118,483.53236037897784,697.3675537602575,940.0184060668265,1197.2531253364075,1458.0820133595694,1709.3471678125618,1939.1631395457161,1939.163139545716,2140.212543389056,2297.061177412094,2402.0804969566634,2435.400283870599,2407.8658672987613,2325.5900510588176,1.6066670447184839,194.5616183701887,1252.5854121649202,3744.331789365726,1633.182284490866,1296.089961070099,1885.875982623412
x125,0.1876353274337131,4.116131430998575,21.199341583472297,62.50689217317171,138.20782953257466,255.67046979100198,418.69740873149095,627.8509403086409,881.1012977699202,1173.8636055524678,1502.9726141322524,1860.8159565097963,2231.444509481921,2231.4445094819202,2593.2930544549076,2926.081784526423,3237.1890465550905,3503.838789302387,3735.4506977814863,3922.2019220248953,1.9067094717280637,192.1829029814406,1335.2590692982728,3879.135386847751,1884.0235350042453,1739.310068760433,3348.2663675122485
