,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.018173292441484436,0.12553679939559487,0.2518115843095429,0.241747978817581,0.10658497272470879,0.03162826346332487,0.010811912757307345,0.006108139868648104,0.00444990288908909,0.0031049957509233523,0.002145123776025955,0.0014754261379124345,0.0010097634325791454,0.0010097634325791454,0.0006805096269398255,0.00045003651335923377,0.00029337833997706783,0.00018719150336834523,0.0001169185337008007,7.128199088538394e-05,0.0006852283306225291,0.3225745828966816,0.46732345661899677,0.03518426295712969,0.0036204215436855583,0.006087188525180828,0.015963122793035776
g025,0.018441526571467047,0.12877047281250129,0.2623805127364815,0.26076262525924165,0.12912172790046428,0.04822249888102516,0.017948408046062025,0.0079567974523415,0.004684333341226357,0.00317253873062969,0.0022681642565307433,0.001643162988335099,0.0011947895863343248,0.0011947895863343252,0.0008641084171549298,0.000619904722163139,0.00044323107477247623,0.0003137287874967141,0.0002199368373916623,0.00015214595984319412,0.0006761668278597926,0.4062443622309061,0.6698932520104092,0.03847955499381208,0.004188231219618504,0.007027767385386031,0.01721564933852999
g050,0.018477737239135254,0.12992483355765755,0.2673342471085432,0.27200114526437885,0.14643721240589955,0.06581942941664093,0.029967304803659195,0.013122184173518103,0.00577271886362034,0.0032520964011027126,0.0022390404421521017,0.0016520698808505881,0.001240458597307484,0.001240458597307484,0.0009304414128152097,0.0006942251155268478,0.0005177856552401918,0.0003837581537802518,0.0002829760964677436,0.0002069662969891089,0.0006734649473104625,0.49218232631877534,0.9076097621417368,0.04466828955728624,0.004918181709383293,0.008638383625273239,0.01949740333740406
g075,0.018333118277707224,0.12945357023617154,0.26794464842340476,0.27727336013679593,0.15883713623884474,0.08157003318431955,0.043238480620537034,0.02021389224253778,0.007702204254511909,0.003521790915490006,0.0021999760200705105,0.001608426306277466,0.0012281996767657879,0.0012281996767657885,0.0009409438343422222,0.000716760374055478,0.0005452848040280636,0.00041204628006227795,0.0003098064659707968,0.00023116878892177266,0.0006753560861392184,0.5748049969451086,1.1622431352541867,0.05780146817902023,0.005750001483270501,0.011380148698506792,0.023269668855527496
g100,0.018029228830253076,0.12744790237632594,0.2640649333629929,0.27526811588502453,0.16303352302262283,0.09115653511009972,0.056137088554081456,0.030978681699488496,0.012123720451180152,0.004627100985243442,0.002318879690863187,0.0015438955229361124,0.0011663184143440404,0.0011663184143440404,0.0009070171175864894,0.0007049138559244916,0.000547181394868325,0.00042162115861870856,0.00032310917858044305,0.0002456954552809889,0.0006928861866873347,0.6510661198283938,1.4187133853862814,0.08394256873146073,0.006734628078566494,0.016225126102155103,0.029814693980408303
g125,0.017628196211761652,0.12451054264941686,0.25740135502786987,0.26849389066813917,0.16072315628601314,0.09330005858324213,0.0633499811957304,0.040480457867790434,0.017989130287992244,0.006816975721274192,0.0028388203685314594,0.0015662496690211328,0.0010948012601442133,0.0010948012601442135,0.0008436365026243141,0.0006646405318759852,0.0005257630719196446,0.00041313927421428873,0.00032285559817027995,0.0002503698236582236,0.0007278906800473351,0.7202679037917534,1.6636361295804465,0.12674977949082017,0.008399261825269937,0.024776433936234618,0.04215903454564779
g150,0.017154687359872432,0.12096340181174568,0.24920852519832937,0.259866089809199,0.15678919380783904,0.09426171948597709,0.0700464845106848,0.05127900954618249,0.026295725091606333,0.010811101419148563,0.004182524345557469,0.0018637565264348801,0.0010838326407622534,0.0010838326407622539,0.0007738183123317918,0.0006029242112030971,0.000482633060908623,0.00038595780662005756,0.00030726302179584855,0.0002427967182439654,0.0007776192682420153,0.781652490822753,1.8863709197917877,0.20900897313446787,0.01268885939122138,0.040431755761331054,0.07003888866246545
g175,0.016612360944538378,0.11684709106557155,0.23951243389445967,0.24895046444391658,0.14939295711341224,0.0899595596183627,0.0695419158190893,0.05619614975289404,0.033013122549588034,0.015406725147198683,0.006285588658128396,0.002562292219678314,0.0012145832214684618,0.0012145832214684618,0.0007260047479269728,0.0005223508454751435,0.0004121762971341374,0.000333205658621019,0.0002702361747368286,0.00021799523674133402,0.0008507427375253919,0.8371994918367416,2.0909054797760223,0.37399021195322474,0.023650842805455614,0.06932886938308147,0.1367327517533729
g200,0.015988383446736216,0.11223752823626444,0.22901540018577451,0.23748443174598766,0.14139553871950097,0.08427390093671135,0.06588752605584298,0.05714009931190908,0.037182757320425516,0.019492267237638618,0.008784977635931617,0.0036708536535506697,0.00156762538985942,0.0015676253898594204,0.0007587075809471624,0.00045176735997863387,0.0003254784757768927,0.00025775791229328156,0.0002114634993998203,0.00017465311698335918,0.0009480534035952095,0.8898982057035676,2.2849431819044432,0.6461311841022311,0.043361644011291556,0.11267348105199033,0.25899734318978807
g225,0.015222939359899311,0.10681369501371994,0.21787723042405824,0.22570932697612459,0.13300178014895198,0.07734700798129855,0.05903201528035113,0.052803952844141834,0.03717045060865157,0.021425284455184115,0.010613706387644256,0.004727938834223561,0.002015696767548447,0.0020156967675484467,0.0008752877341613653,0.0004268756386609754,0.00025708298733195784,0.00018617112142154014,0.00015028181502472048,0.00012673132835308313,0.0010707700047548994,0.9402931789961495,2.4732878498587114,1.044411548726097,0.07599179327798139,0.17093095001415096,0.45015429890679515
g250,0.014611741848556101,0.10205944438739568,0.20745108806541557,0.21390350161573882,0.12484476237364474,0.07023583620450025,0.05104277210898171,0.045448494171668984,0.03413997436958857,0.020726004383382016,0.010752862936976863,0.004965101757560732,0.0021542221026532448,0.0021542221026532448,0.0009184675398021902,0.0004150955453561145,0.0002231521126971791,0.00014821180020101285,0.00011636964325332815,9.951994560757969e-05,0.001220446962368376,0.9885577450738798,2.658288911009877,1.536396896672318,0.12375006493152688,0.23396043592897295,0.694443491894958
g275,0.014073913194460943,0.09789891527994542,0.19773418349428817,0.20264221746936567,0.11823885134634451,0.06474142334116077,0.04441595624819804,0.03765030525747466,0.02958853753007503,0.018113520809417055,0.009381060812270204,0.004321443047206147,0.001880370425080417,0.0018803704250804165,0.0008126569907578098,0.0003752649391369717,0.00020518195616261512,0.00013691113879432895,0.00010736269782747127,9.189529853094683e-05,0.001395529696049801,1.0355041652193229,2.843055978529528,2.0625019757595826,0.17421970169451664,0.28619097614472305,0.9402840532887965
g300,0.01352761486457565,0.09381651226194812,0.18831019101461327,0.19226460840946002,0.11357321241251582,0.06096675155131183,0.03908249328322506,0.02998217505122817,0.023968044944377445,0.014715106707168236,0.007562678253391948,0.003473883392983079,0.0015302015880151074,0.0015302015880151072,0.0006873505969700349,0.0003381140410892846,0.00019620744955708505,0.00013421123292682368,0.00010406588042508211,8.659085812783375e-05,0.0016027942865543133,1.082116627907791,3.0305696331817664,2.4925132305339766,0.22084820944660677,0.311494890883601,1.1201948754070647
g325,0.012937790887664877,0.08961051368937577,0.17889161899412576,0.1827076027175042,0.11059627183028647,0.05865240514371625,0.035535119929856834,0.024403151331245133,0.019014568217561124,0.011915469571093153,0.006087319985573687,0.002797764464735961,0.0012585678513109188,0.0012585678513109184,0.0005934436352430018,0.00031119064646704535,0.0001889284289762148,0.0001295793510709004,9.69598128837969e-05,7.632360728156922e-05,0.001829776164235207,1.1281312868664657,3.223074916397531,2.7371232581566254,0.26022658732747733,0.3141645725701689,1.2048573464341514
g350,0.012256866717973703,0.0850410595521704,0.16941447573018253,0.17473002659580072,0.10988761153270926,0.0580402172814009,0.03376466148222537,0.020897591222847935,0.01469139264013549,0.009299316416236532,0.004660742502388436,0.002140321497914012,0.0009987624566172712,0.0009987624566172712,0.0005069679575629983,0.0002895399321519144,0.00018665321111565697,0.00013024296139301243,9.540435245255672e-05,7.166871056358981e-05,0.002078044761971707,1.1737624887501323,3.422224167689174,2.78498187608498,0.29750503899365655,0.3036544086430166,1.209081851361287
