,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.17082242513513163,1.7900176782315589,6.1606911134461315,13.509331738258203,22.906108094869,32.14928569099992,37.985085179712854,37.65068288343331,31.052733789561884,21.21162277477369,11.94166728742171,5.706945606293604,2.363818840171718,2.3638188401717093,0.8155161917960714,0.21446678556629212,0.04452064375231407,0.007851821811151053,0.0012306452453039484,0.00017367515085926918,0.0975374433362633,4.408059671258443,18.048044346521486,39.87957619719473,7.005026801029663,28.475238188715217,29.70471478345877
x-075,0.1761745558584816,1.9682306581395994,6.986169913462866,15.707381333609936,27.28661561066801,39.49840983211136,48.86206055392249,51.91332323494047,47.34116347541433,37.194445073072124,25.208635241185153,15.084141900002496,8.130445463910768,8.130445463910768,3.9616050838314583,1.6895347035750046,0.6115602880040735,0.17523235169231532,0.04149874594435526,0.008804962349771002,0.10328046025417001,5.109937640605715,22.429774171843754,66.0038743447362,10.685347631394796,45.919624381907646,50.555970259735915
x-050,0.17709547670352782,2.10900592085772,7.717776437245444,17.791876824633544,31.67128456301697,47.191364331116816,60.85428006799017,68.47622351045403,67.73924391704334,59.17360172000244,46.140562544194566,32.59556508312761,21.25026296602195,21.250262966021968,12.784679723370962,7.144145081635367,3.665487996143053,1.630957133041499,0.5937472544605807,0.17430097598069716,0.11065016313948722,5.624238168281601,26.1799944365072,106.10505979144624,15.516098808680075,69.97806475603643,82.86786768061182
x-025,0.17157479622311736,2.186622586108116,8.267781476005126,19.532057634587098,35.59848160090856,54.50725090253245,72.83884934528182,86.2574792278859,91.70612286460603,88.00554290748458,77.10257124401653,62.23990081526824,46.85908894300217,46.85908894300211,32.847567807104724,22.06069179294609,14.176995006704264,8.405589594966292,4.47634704458569,2.1163815564084323,0.12267830584800547,6.050427039507316,29.72991587378221,159.56291889368183,21.050607951471193,100.22909970412961,125.21653798493931
x000,0.1528915412078965,2.0990540024556634,8.252651722018342,20.035166367864402,37.390525366625184,58.72849433749012,81.12776432506227,100.94254727673614,115.26514412673393,120.87666611475,117.14082835404146,105.57275771480333,89.32937946797524,89.32937946797522,71.0441025092869,54.044188396247975,40.118649846391286,28.601649544139352,19.105257899187897,11.870313021561676,0.14244383583060985,6.526052782522668,33.72337182135586,217.6525083393422,27.957211990878417,129.73060765869602,164.48519923969027
x025,0.13026231399819552,1.8934261745691416,7.7437829539820235,19.380343563801038,37.16694185256546,60.13659906900305,86.3254521361495,112.85751111761776,136.3407915512313,152.43304209998797,159.56415160815604,157.28337480381953,146.3055324874245,146.30553248742441,128.6924299029547,108.0966006547506,88.27855293371154,70.78339891623664,54.865987329390485,40.786551877955745,0.17066253214941218,7.0577543266845915,38.23336968691916,275.8125222124979,44.65192340496548,148.07804955246746,188.74208460647907
x050,0.1056315329700907,1.6550008375822536,7.049851484489943,18.211584365874767,35.96644575027408,59.976637424963506,88.81654330606911,119.91125696295619,150.04288619367665,175.81491562375297,195.8024430466081,207.48391340379962,208.43011642126976,208.43011642126956,198.95140446687395,181.93174408901663,160.92679147806732,139.35892664423451,118.77946848578927,99.32815763881965,0.20460690179642943,7.693969111390213,43.59125604414167,329.0337097864473,81.0702319081936,154.26826395067522,189.92529451836276
x075,0.08011138236142082,1.3457884513850036,5.98818385788755,16.019405922423513,32.6498084270781,56.10005348648119,85.61804665951836,119.6794716504994,156.3613799456163,192.9478400736931,226.86020015017,253.973018477005,270.8060348678797,270.8060348678795,276.8385494816206,273.14376292559984,261.11042401467495,242.3064763773652,220.8015554699756,198.45637679187763,0.2385721006560678,8.406033202643632,49.86239787631194,380.4461419268398,141.91981836209635,156.62476462913875,178.44696853063877
x100,0.05504386437192737,1.0416366239178643,4.955032526484921,13.853038882810386,29.316339586719852,52.12606971471243,82.21905613327549,118.76090392832967,160.28297261318343,204.36383150087377,249.16569540843804,292.49618629047126,332.23033741829624,332.2303374182962,366.63460952178946,392.6426782805595,408.9750667211249,412.89061074216255,407.6221145959181,395.94500835541163,0.2805453973740679,9.21386517529067,57.35543505308729,435.3428460796669,230.57450244306156,197.51448938461286,239.18851738569532
x125,0.032055453296136883,0.7067567934295249,3.651574917651421,10.776683452716597,23.83223668347342,44.088361068953944,72.19405842582292,108.22779332773251,151.7887767295134,201.97838547499444,258.1070128266157,318.6768585556521,380.72325594250617,380.7232559425058,440.3798567830419,494.14127061124105,543.3407650068046,584.6050931339857,620.7032413378976,651.7107307226518,0.3311835073204053,10.15699743833645,66.70208759404844,456.83645080807156,269.2461359421096,259.23166787363436,468.6383773570776
