,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.7194718794207348,7.807927480463896,26.580379037399087,56.31735403009201,90.10579629320978,116.13279476692875,123.12024429690067,109.23674462589216,81.88025847775407,52.52816572221688,28.981907631359743,13.753623855310192,5.484477528010543,5.484477528010543,1.7885535041854106,0.45211500776861696,0.09268644784879523,0.016382623439063403,0.0025822167297253826,0.000367571380788525,0.23616860349715305,26.15369398683964,106.93075084767007,207.06541641582558,59.844644922630394,105.78048381168276,204.777491639032
x-075,0.7041973369542097,8.235158255214712,28.99898685638583,63.27034083025212,104.47754303923145,140.45133476235486,158.0544869370275,151.81723161319607,126.43896324456601,92.84078462582912,60.99943558563794,36.44558428042178,19.444938338433783,19.44493833843378,9.054346943012144,3.645599290187062,1.2721375688424743,0.3615339491381141,0.08667083902517178,0.018648194049214434,0.2504770238656204,28.830141166114206,125.66967995929365,327.5425484566237,85.13284791013146,162.00046627138062,331.90570971846125
x-050,0.6483080835006398,8.213286713705873,29.99270826502145,67.34410710223113,114.54589434022817,160.0071419578616,190.71551915076725,197.88218921274597,181.50541819598547,148.76637245210827,111.74428661743335,78.39535829053091,51.438117171857805,51.43811717185778,30.497047363166622,16.279242877521664,7.920811438726666,3.398325515080075,1.224968009685471,0.36514297063311063,0.2679699731385109,31.079371022459437,143.3148955630803,489.27508990933256,108.63495497037438,232.22374604670185,501.0904975705754
x-025,0.5477372447437343,7.460840107930308,28.422285603061354,65.83620644291706,115.57388584737087,168.6706890943147,214.22438954353893,241.02766093576645,242.74744221092504,221.2280251691781,186.79861851384842,148.85110426170397,112.89498329785243,112.89498329785243,79.89861541549426,52.93790198669467,32.72041019923991,18.492557196888427,9.480474964899914,4.410254691557899,0.2940670583057842,33.333554592626825,162.10952918713554,668.3956969184163,119.16229960304572,307.5951476539935,670.8859330004391
x000,0.43876761586506163,6.350102111538599,25.276779959596965,60.719059209052205,110.63947520995794,168.65678087733394,225.34029412274725,270.1058987898069,296.64902218133784,300.1974414414856,282.77026911944336,251.135963191487,212.9597522000835,212.95975220008341,171.7326849909622,132.10447339552144,97.0501973940892,67.0168428523578,42.88880012525971,25.581347479073916,0.3356282906731593,35.58062257887333,182.14056285090655,830.5612230380652,122.96973767245103,368.2707134923921,778.6204646470715
x025,0.3402890673062081,5.1643711060578195,21.452439973400963,53.53697141277824,101.23836158448485,160.50687306134068,225.01306616715428,287.1243311134739,338.8959995980827,370.46366198128385,380.16739271383955,370.604848277864,345.1092751471506,345.10927514715036,306.87105534385887,262.16733763493386,216.4132963248167,172.19169910532605,130.04651184542323,93.23411127766057,0.3944587416008877,37.839948527106564,203.64598482652633,966.0298280449778,149.30876187320854,389.67721061445377,788.2268045952052
x050,0.2563235479489696,4.1414540705758665,17.901587243867223,46.34431197146919,90.94486697312664,149.97506525343775,219.14033002442784,291.62058240207705,359.3085991559025,414.75849649310044,456.9329503833845,482.59176111198803,486.78695829426704,486.78695829426704,469.0097440907971,435.09282208641264,391.1580657152182,341.737423031021,289.033525649573,236.43380630131912,0.4673674882939173,40.20010304538025,227.40855672552092,1070.1481889700553,227.96172536800685,387.05863116653995,701.4802861349665
x075,0.1845173298770242,3.125567850009519,14.036723078515125,37.71342832224034,76.78945378056802,131.33161159982663,199.14365334517257,276.56724262773514,359.59357740610716,442.93905569000844,521.6242547044792,586.6110183313833,629.6801205898996,629.6801205898996,649.0128829075376,647.3612605375534,627.7490628925748,591.1194997112578,542.1392634045088,483.66819585032243,0.5473128516952452,42.25775402468661,251.9672228173448,1166.5532819808757,373.2418916781742,389.00765741062673,579.3307690078262
x100,0.12645563565123139,2.391534954048708,11.38078361057968,31.82980368660227,67.34525225104183,119.65872965545104,188.62163077896892,272.48438499659636,368.1966681172709,470.54853552652327,575.4676637997649,677.8504789378776,772.918389776561,772.9183897765603,857.7260906054046,926.4899320783727,976.4746913663882,999.6027079831091,999.0407014711758,975.4323361592135,0.6576770017671065,44.39466260166232,280.1086677198125,1293.9260758172043,594.97916615066,495.0545139194411,651.1783632464114
x125,0.07478659711187591,1.6302026094478956,8.373221430687243,24.669615657225748,54.55247899293163,100.98596577096676,165.5809340386978,248.71230422542286,349.77455448749726,467.1751948112264,599.9054310126917,745.2613491942582,897.3133014550643,897.3133014550641,1047.8409577669688,1189.2151044153547,1324.4036165315404,1444.253878510938,1551.6238818461507,1641.199092059929,0.7971776928040322,46.20695625227037,310.7871721064441,1356.8162999721178,703.7925772208054,664.5883076866786,1198.135252381106
