,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.19735841438511237,4.844097699912292,27.462324055273903,86.97511902983503,203.4892730854249,394.0595409437687,672.3256805774585,1044.4476053950807,1512.1583141213048,2072.855914185066,2723.394484997073,3456.5484121110176,4256.5874739770925,4256.5874739770925,5084.42058614631,5935.97353399179,6830.2631034769665,7714.193497036178,8569.60034266564,9339.307258719817,3.567786245644639,659.0715629168461,5110.506676978874,16774.221549090318,3474.97105045202,3961.273737240465,12533.220194646306
x175,0.09487525186113083,2.4072773548191373,14.268571390929115,47.12608419643386,114.30776567112756,228.96671396619934,403.39548297605177,646.9349351453769,966.3226656652183,1363.4288800156253,1839.8792177086166,2394.04246560923,3015.4704578511,3015.4704578510978,3685.1223699904936,4395.705501082103,5151.037081080064,5920.462521200027,6697.470920497115,7460.66757248265,2.4393033479775585,570.1636160145583,4632.319198900914,22480.111844584986,2051.458292718099,2842.7250815018792,10167.059720408395
x200,0.05259673838710587,1.3530253066791575,8.169898959930114,27.556743255040868,68.23874869553404,139.33571687885745,250.06055146982166,407.9212807115448,620.0557334211516,889.8811304502881,1220.9292508524618,1612.4411175495325,2061.44459904841,2061.444599048408,2560.9275593488874,3103.5472757390107,3686.039414727844,4292.326036273513,4916.668943892833,5541.212302344226,1.5194363020867676,483.62786547798976,4032.3345737448485,19494.11960364513,1035.6636343523608,1708.5890544090114,6676.189740463855
x225,0.03012372942742957,0.7880168106869868,4.840813164681925,16.558918418519205,41.47302303619116,85.60872608042513,155.0272626345865,255.224025758994,391.1298940524436,566.6654676065489,784.6411485281906,1046.3446109988267,1350.5415875049182,1350.5415875049173,1697.9129466031893,2084.043343318116,2505.5635271171927,2957.1874713259604,3434.375246747609,3930.338560309382,0.8821356311285281,406.59251982031566,3439.685922609694,15093.416178961632,467.77411645194354,878.7624344952189,3820.127434104149
x250,0.016193540139584493,0.42964611521322393,2.6751152741148565,9.23864874549418,23.30180380738691,48.41355904166288,88.23455256400021,146.2943439559572,225.8377077883787,329.75321709271157,460.272048712879,618.8209435846873,805.3523939837917,805.3523939837918,1021.2837628753188,1264.6225661358978,1533.7844364261011,1826.8857883894584,2141.2332571495067,2474.2596684152863,0.46497810472060336,330.9698645437183,2824.323883991737,10642.685737201286,192.38765176784898,389.5969421802552,1869.7688331331078
x275,0.007970277972545353,0.2146066800985669,1.360068553795942,4.769441243174624,12.192731661804459,25.652369479230863,47.321680102951646,79.39283685411257,123.98057045135343,183.06633283890662,258.3155678747086,350.93235162226574,461.2958519569497,461.2958519569495,590.4705703559061,737.5522366448363,901.8262630009283,1082.3393329502533,1277.7234083415801,1486.504896055218,0.21732947243129144,258.6505138088927,2220.3515591867576,6231.631043341328,72.49776970198707,151.92118655967425,782.8936025607845
x300,0.0036128369780183307,0.0989376568470858,0.645431700427768,2.3272440702177604,6.097791204817389,13.10468697247277,24.61686026822529,41.94155734983409,66.37094269729162,99.14461370998391,141.37167018244836,193.92774765210987,257.25777764866956,257.2577776486694,332.13804475141853,418.25314850736993,515.3860248488771,623.1053783399093,740.8221083802066,867.769235424802,0.09188524861298698,194.89537399638505,1679.424027858717,2986.2752572398585,24.939024767323627,53.73005354408077,282.511384091115
x325,0.0013533749969575613,0.037503190968096234,0.25136650982142456,0.9294512344113269,2.4859434591360556,5.430760464251922,10.336891092195426,17.80383171765988,28.438208050165695,42.833483925324416,61.54955456060126,85.06339393559978,113.69211188860619,113.69211188860608,147.87245781325888,187.59450534624034,232.89829764549782,283.6642686006903,339.7606303601461,400.9175874147957,0.034290126616395314,142.88496622016393,1232.8104793889913,1172.3605873920453,7.814482516751596,17.608025134654763,87.69129251064987
x350,0.0003525148123021085,0.00988397523853006,0.06831283034424251,0.26036519193529084,0.7146458618590938,1.5953309819775758,3.093218420119471,5.415008161500955,8.778202790419705,13.40346909219099,19.510301911202113,27.296773587586774,36.92481957331783,36.924819573317826,48.57728571760628,62.306923483488575,78.18679729042299,96.20618199720552,116.37190137046996,138.63188026910274,0.010967952216167476,102.9578247553694,886.6572592768433,366.3469864155363,2.249485022759153,5.251481635411321,23.042451093408758
x375,1.281218408769699e-05,0.0003594215920605844,0.002613771589392716,0.010718933452317576,0.03196794471766484,0.07775359108456138,0.16411470179275311,0.3117346426646627,0.5458389400840145,0.8955266811267698,1.3939120304041965,2.0740878547074098,2.9717125827143382,2.971712582714335,4.119691209054263,5.543805781560829,7.269371140972651,9.308743764993409,11.673340410533003,14.368352869483227,0.0011901127278751659,73.3404687957001,628.6375840097495,76.5827270743248,0.48140091294803905,1.157864731078251,4.146461943065439
x400,2.4197782980766852e-06,6.582570413522315e-05,0.0004700130784868772,0.0019093609372893175,0.005666687485557011,0.013753018579938438,0.02902072951101421,0.055189018306102434,0.09686142069035801,0.15945484646237154,0.2492645008232456,0.3728166546887656,0.5374213187369574,0.5374213187369565,0.7501554681277625,1.0173140619289953,1.3454599183936669,1.739278542450353,2.2036703967406153,2.743239117018894,0.00040490119377778157,51.309400056996225,436.17649742967376,8.64044907570678,0.04527521907476009,0.11823811843646477,0.3853983650610581
