,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.050675867017376454,0.34101732455137507,0.6530017309073459,0.5809999073824678,0.22003289668450776,0.05966481936083317,0.020669055069477898,0.01190813207691687,0.008712645929543655,0.006175070641769783,0.00436745389372059,0.003081365307540307,0.0021568163553324447,0.0021568163553324447,0.0014804070501012552,0.0009910849294658488,0.0006501580583390943,0.0004153030695511928,0.0002586227200663524,0.00015667268062060367,0.0013515878428681345,1.0413526380150404,1.3896155587657202,0.08832478350810792,0.011574635189986925,0.01787952878015149,0.04672299321994619
g025,0.050938793475157756,0.3459512752068807,0.67032531586888,0.6130524151426029,0.2608036856877564,0.09068496032176412,0.03447028806521619,0.015583807433929384,0.009203712681784664,0.006328930248331497,0.004616606464799936,0.0034079776141871065,0.0025106100278761674,0.002510610027876166,0.0018265791202890609,0.0013068989529167558,0.0009246526708083727,0.000643385436698707,0.0004411789804206852,0.0002974000440831312,0.0013301695417009716,1.2765437136430016,1.934208213855696,0.09629680220809549,0.012657585711632486,0.02055283351136524,0.049998784888875714
g050,0.05061818684491951,0.34587521684224526,0.6749472077716063,0.629184386019654,0.29278840644546766,0.1254240732865443,0.059279223391557355,0.02666420842799114,0.011612413255792549,0.006543989265069199,0.004563874190214224,0.0034120996148413046,0.0025788684133066365,0.0025788684133066357,0.0019308313045116137,0.0014242336591945301,0.0010411317744139618,0.0007508068993238762,0.0005357600734123745,0.000377672421978216,0.0013224437440881203,1.5104334526789327,2.5521044472322387,0.1124836787113515,0.014095267874277659,0.02548922798173383,0.0560968349900263
g075,0.049825064366103906,0.34173369872888354,0.6693548143031958,0.6326106065961113,0.3162366407415976,0.15794206372482963,0.08764415759374936,0.0423590437101539,0.015976423362701834,0.007204132356808756,0.004509946012858545,0.0033260617651450436,0.0025495541088200696,0.002549554108820069,0.00194536197164537,0.001462578957817014,0.0010894287440875096,0.0008006535525482035,0.0005826101158446454,0.000419244117974842,0.0013251957184476197,1.7298326932617138,3.198274221755311,0.1482924984412676,0.016237810563208964,0.034532818473712056,0.0667376439541562
g100,0.04861869323379384,0.33392392756644257,0.653921178304396,0.6216182693957029,0.32574540375239014,0.1811899991586024,0.11792401841772594,0.06751186978302225,0.02623773832259625,0.00976771198703204,0.004804985683411312,0.0031924383975984196,0.002411211429633633,0.0024112114296336324,0.0018629595848291525,0.001426409203843922,0.0010828498607374658,0.0008110529813357277,0.0006016032151333885,0.0004414671351967026,0.001360005150567131,1.9290127511535446,3.8368568941679473,0.21716457876865322,0.02020401321627891,0.051248942497998995,0.08662965104378753
g125,0.04707687586564242,0.3233097667079189,0.631424086761868,0.5997116797167356,0.32220724473803847,0.18938951975500856,0.13631969383372766,0.09004184079293008,0.03973196188210783,0.014677874197621926,0.0059380128420811655,0.003227909409561262,0.002244130025419095,0.0022441300254190956,0.001714403996370192,0.0013287244716763365,0.0010269558934754375,0.0007840930740707118,0.0005931825734496426,0.0004442467621094573,0.001432071444572773,2.108359892357918,4.439757312116749,0.33635124518836185,0.0292267632613164,0.0816884119879599,0.1277695144309033
g150,0.04544006354506404,0.3115958927867439,0.6054539238370755,0.5735019714578192,0.31578102729478147,0.19511607677641526,0.15321053492455844,0.11490727491800834,0.05819252746423501,0.02323478306530499,0.008689807656573565,0.003782578627015678,0.0021803128878812275,0.002180312887881226,0.0015446761700527284,0.0011848576695498287,0.000926800158198978,0.0007202585771917021,0.0005553938861685172,0.00042425640572402943,0.001534863883644985,2.2675460008477124,4.990045109804033,0.5713353521264714,0.05118067995708774,0.13656778257120397,0.2219597462322387
g175,0.04360852786807579,0.2983822879813965,0.5751554745486797,0.5413598945350715,0.30090629231051375,0.18723840903441918,0.15168800604158028,0.12422740361800243,0.07132361559768059,0.03195487546718327,0.012479135573183354,0.004930453316095941,0.00231505828231684,0.002315058282316839,0.0013861982459080558,0.0009907927709067509,0.0007671067190027263,0.0006036006272987791,0.00047468403458654057,0.00037069903745994747,0.0016869028077212598,2.4129826201397546,5.502191181887614,1.0368308650349485,0.09588918031969312,0.2293739987557046,0.4297660580420995
g200,0.041498573048256014,0.2834801832466616,0.5416347648837636,0.5077101602340915,0.284097605777903,0.1748314180664482,0.1415115387411598,0.12249678105735848,0.07665106853008752,0.037838298218889385,0.016026581600416846,0.006381568621892929,0.0026648800602393657,0.002664880060239363,0.0012988870166644958,0.0007865901483613984,0.0005671333165175374,0.00044132192331096116,0.00035248564381944045,0.0002825473196150845,0.0018888119148884905,2.5522557608287113,5.997752699384718,1.7689884476430597,0.1687858103427803,0.36046852929024936,0.7846069499321047
g225,0.038866123131210926,0.2656983704916676,0.504459349975829,0.47429430452508703,0.2662491947322483,0.1585784986251167,0.1231686290761452,0.10751532957424473,0.07130535693984844,0.03784484467605051,0.017251202769769443,0.00718240656410952,0.0029361242337853097,0.0029361242337853067,0.0012658433096794802,0.0006356389976538913,0.00039691380028462696,0.0002908814542615181,0.00023203343760256424,0.00019120752123403316,0.0021428370032845734,2.686602184202357,6.486468457922055,2.810216679577848,0.2794944025824319,0.527451789871357,1.3107403017600987
g250,0.03557879105709632,0.24429737316954606,0.46428961587158285,0.44320911743107055,0.2492092244578908,0.14185570114833382,0.10306937374189418,0.08735321634915894,0.060888829091871946,0.033540425494791797,0.015841965869972267,0.006802495002213675,0.0028206548735661826,0.002820654873566177,0.0011856124535147275,0.0005479389787033836,0.00030804289653419456,0.0002111358590843766,0.0001661954206458902,0.00013983371781147922,0.0024500765766914965,2.817381454551512,6.976268770580363,4.0486890006939,0.4230602955280475,0.6960921944405628,1.9376728417882751
g275,0.03173365949859721,0.21985381014209385,0.4244010796996722,0.4165208208831443,0.23578674790327173,0.12931632272773866,0.0875397353154274,0.06918184418906034,0.04990354385687804,0.02754799110153033,0.013033212076989235,0.005649970320915642,0.0023826709010400376,0.0023826709010400333,0.0010245197117059348,0.00048251429552291476,0.0002720620219689098,0.00018476375862501278,0.00014425589978889731,0.00012120086541212608,0.0028085679364491835,2.9391334575175625,7.4700879286500745,5.281863651164915,0.5584430978672349,0.8237853778570451,2.510566003997745
g300,0.02816529182593624,0.19683114546267588,0.39068428851670756,0.3944935663001856,0.22614367413477648,0.12030928043031554,0.07507015960459155,0.05231724321197008,0.03749924262103582,0.020614519976180547,0.009808858446220044,0.0043527421858357215,0.0019123727246528658,0.0019123727246528623,0.0008732167415887403,0.00043913067158370177,0.0002578021352826488,0.00017502899293403326,0.00013282236011579683,0.00010757379626534916,0.0032309655710852296,3.046571141672161,7.96135291287666,6.229056511229933,0.6704358157814369,0.8795991418899445,2.893813913777143
g325,0.026454441941575427,0.1838388535600365,0.3677388519867349,0.37605903229123644,0.21988271898000825,0.11469083531262678,0.06695807037459409,0.040710163346780216,0.027651801831468738,0.015541180784064367,0.007501069269380896,0.0034244753838703606,0.0015803998606907556,0.0015803998606907519,0.0007732201727996886,0.00041591086730386834,0.0002523272969829403,0.00016893298967615827,0.00012203957780811104,9.267975077464942e-05,0.0036956321594529113,3.1373553234807083,8.448471963737008,6.720941032818639,0.7589157034426582,0.8796573568361594,3.048637912494128
g350,0.02515925294171679,0.17460388488609357,0.34979637679218684,0.361950181231642,0.21832708548296803,0.11322248063193177,0.0636215844705756,0.034507077486909274,0.020741806715988468,0.011849760159980975,0.005714744932177657,0.0026653146575123113,0.0013033535585073649,0.001303353558507362,0.00069559542645909,0.00040796067937549896,0.0002615512650988882,0.00017733660551277493,0.00012489750509540624,9.00571334625854e-05,0.004205224180194265,3.217525764789394,8.936423162043972,6.768754607203387,0.8407078728196714,0.8485988428448618,3.027678054492303
g375,0.02372621079027114,0.1650957524205445,0.33220312501408306,0.3499789599988422,0.22001114910058248,0.11567754210111565,0.06439058996878967,0.03209258223581155,0.01592606735079618,0.008550307578284812,0.004043525788572571,0.0019376795584361832,0.0010321645877219717,0.0010321645877219704,0.0006198960828222459,0.00040698422878592504,0.0002841351733306421,0.00020360642554141051,0.00014768204862978005,0.00010730404205796256,0.004776639189085639,3.282113336583795,9.413867372855758,6.608791113791247,0.9299696891266404,0.8084308685222424,2.9436853482524703
g400,0.022205550030958785,0.1556240312403772,0.31665958160656216,0.34356106120779967,0.2276531504083104,0.12293284739641713,0.06925403393213347,0.03356854040697534,0.014011651827574897,0.006310649228477263,0.0028851283330382908,0.0014258831528702598,0.0008279429466121288,0.0008279429466121278,0.0005519301947313223,0.00039869533486230376,0.0003008344869318084,0.00022977753891022788,0.00017580468791359,0.00013361137325594208,0.00541247205915531,3.330152667027111,9.87583352422326,6.255083685091557,1.0215954780756342,0.76207605566268,2.7973341506207277
g425,0.0205774667822504,0.14573830772981677,0.30337245566718574,0.3418448367555997,0.24028382983864155,0.13460509118228595,0.07874998787080029,0.039539472183850476,0.015297548919922492,0.005443321280770048,0.002222733266712534,0.001090379648812371,0.0006649183501366475,0.0006649183501366467,0.0004719489816183619,0.0003620700199620172,0.00028809833207449966,0.00023117347373283588,0.00018541945160651735,0.0001476273901624031,0.006137171752944965,3.355804482852066,10.297633041427469,5.842769975999376,1.1152813480113952,0.7137559806252278,2.633952980173652
g450,0.019330008142469407,0.1385597731528633,0.2950826961506325,0.3459686735114192,0.259248727131576,0.15132846057980937,0.0917379828366003,0.048692383327328136,0.019635661880460262,0.006083082413859976,0.00195923663092539,0.0008599967202030085,0.00052231863647935,0.0005223186364793493,0.00038092068040999834,0.0003016431184910277,0.00024738429635572394,0.00020449062692349257,0.00016909152799966584,0.00013905923244898955,0.0069333413624961876,3.3547631057044223,10.648309721017137,5.40629984033175,1.215102643801563,0.6644451444594954,2.461429382168874
g475,0.018343940561486183,0.13325685715147048,0.29148904643375495,0.3564548503327439,0.28629121524984413,0.17520319865614553,0.1102823188860769,0.06281678546432685,0.027715581820912813,0.008722184632823288,0.0022468026523281906,0.0007426450182588758,0.0004058395041204133,0.0004058395041204129,0.00029314115518716,0.0002343299844639499,0.00019471517478885674,0.0001631360349191563,0.00013688071341331625,0.00011440337387815303,0.007844841182360394,3.3325035892622688,10.922788289901069,4.966263310376929,1.3229228680250127,0.6151607629546687,2.2865107198751744
g500,0.017495625111289055,0.12954736971909564,0.2921617696831655,0.3742180281322818,0.3231676422834828,0.20832179232172776,0.13526934295375584,0.08227818716514429,0.040222056862793,0.014137266044356202,0.0034951745919047554,0.0008225443055032456,0.0003303563781541575,0.0003303563781541572,0.00022113243966664684,0.00017519575154985873,0.00014598514360710104,0.00012281534979854093,0.00010354044602527782,8.698772042203057e-05,0.008904742569210035,3.286440125990367,11.10688465739705,4.537840167756286,1.4402569719726963,0.566963367265628,2.1131367905058855
g525,0.016674221948585314,0.12636942879630428,0.29616413576353495,0.39970344167631333,0.37151211060882133,0.2537553002462689,0.16860208194637746,0.1084024823511115,0.05823602358727197,0.023385355996365292,0.006435682806488755,0.0013195348315455419,0.0003288564539880243,0.00032885645398802386,0.00017046744240151122,0.00012893012954479923,0.00010682294563325937,8.985195398079896e-05,7.57744755805764e-05,6.368293671679689e-05,0.010134344645576807,3.2295950773927156,11.25083852194023,4.129365867334711,1.5681539596441596,0.5207874554139533,1.9439784216507545
g550,0.0161826100952038,0.12526314143546055,0.30509342101732,0.433405166956206,0.43291104065166675,0.3156811393223732,0.21335947671464295,0.1432336063493616,0.08340449456162648,0.03793746584967049,0.012218894012577346,0.0027000844343552286,0.0004967313720333135,0.0004967313720333122,0.00015129793557381872,9.57978737145792e-05,7.729554182718034e-05,6.477915155547283e-05,5.454520078219686e-05,4.57795192476533e-05,0.011572646657754253,3.158503689976004,11.353759600750822,3.7373760392047464,1.7090230048583013,0.4764372832970696,1.7788121242545232
g575,0.015737459961706637,0.12512652200196833,0.317348783326736,0.47545327214627425,0.508532929916449,0.3984209049400574,0.27418861367576325,0.18977828579758138,0.11804265085521229,0.059787807981907026,0.022486565714388795,0.0058464550378598485,0.001080485811266792,0.0010804858112667892,0.00020102165430004206,7.818889865814663e-05,5.6232850312737566e-05,4.642139487821022e-05,3.8966583695459905e-05,3.2634203622232986e-05,0.013270810231102742,3.096095164956018,11.499879199360455,3.3687457666962812,1.8656499339071313,0.43544227110167094,1.619818845642715
g600,0.015519656669584905,0.1262919067657421,0.33340512487487445,0.5257651949985969,0.5979332659221918,0.5049387898806227,0.3572297746920265,0.25225642027758216,0.1652557189052162,0.09161853953602268,0.03952779515642305,0.012283319821520956,0.002641823804493455,0.0026418238044934486,0.0004370496025136575,9.045688435322938e-05,4.357656562312416e-05,3.3403705163438545e-05,2.7771535969560677e-05,2.31890196557924e-05,0.015268074892495289,3.049585947241751,11.711161881786305,3.0274106783102277,2.043707636773987,0.40025038412273245,1.4725295920023218
