,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.06949506081877752,1.6928934142440064,9.54481392051282,30.124720301594824,70.33771148238202,136.08477302718214,232.1688200386801,360.94968226692555,523.3530066266235,718.8826297292313,946.8089819824928,1205.0317828992813,1488.3554707926003,1488.3554707925996,1783.5162276978856,2088.8247496285258,2410.427656527406,2729.78736296115,3040.498638672797,3322.792632299176,1.2836274488530701,117.216112070291,863.3118368485011,2717.681134642236,1075.8714467891596,1177.3557636745627,2850.2029056631914
x175,0.034801507934099585,0.8759589775107616,5.15630762176086,16.95321072693008,41.01360484560991,82.0373023613686,144.4306178439004,231.57261845970933,345.96972869122663,488.4196000745704,659.6640445326885,859.2645495469459,1083.7183014348993,1083.7183014348989,1326.458341219814,1585.0045453105722,1860.7494512099076,2142.960991947769,2429.3541106749153,2712.340568702549,0.9004968815840841,110.52110666940162,861.5867547440216,3920.481591413194,671.9612746123067,905.9229921085083,2821.196872657105
x200,0.02002797548283955,0.5129182249922486,3.0819477320349957,10.349772353555968,25.53841885057043,52.00915982378165,93.15853468444061,151.77003042149312,230.50305158330437,330.6798687598978,453.68089972587035,599.3377696277805,766.688591028814,766.6885910288139,953.3003037035229,1156.6137500755053,1375.5610556608008,1604.3637977695332,1841.0167504554836,2079.059536729781,0.5776778869066195,100.35715852626487,809.8888153000623,5383.109131306731,353.3091203307728,574.5424692193659,2142.9168235640195
x225,0.01171222336561935,0.30589411950034995,1.875130221787633,6.400929102619307,16.00292218401701,32.98647284249638,59.67187824713459,98.16864877165219,150.37737259865582,217.81858389694034,301.5953996014497,402.2381966168612,519.3142562389013,519.3142562389012,653.1225679145928,802.0177815877918,964.7524348459073,1139.3277819096704,1324.0325910786707,1516.2717115716414,0.343188504413666,87.87817787488517,722.5342707674272,4718.297100346663,162.739623899724,301.63247967214664,1272.494614638704
x250,0.0063780634884053455,0.16932808902178886,1.054715337856151,3.6425800905266836,9.184638832763952,19.07320941331191,34.74060842151912,57.56651311535312,88.82092536810524,129.63913492495408,180.90520752727113,243.19572055731564,316.51148695690307,316.51148695690307,401.4301901133616,497.19641739371343,603.2143616951556,718.7641131483614,842.8098511488126,974.353043018998,0.1833456517940192,74.44312019109321,619.4516685854692,3430.8211274046184,67.93254107536636,135.69853199026645,632.7107813034137
x275,0.0031227064491882906,0.0841199474624206,0.5334357446166894,1.8715911242259542,4.786162846701826,10.07125626635293,18.57937123620219,31.16969260174348,48.67125751685072,71.86202518317684,101.39864700696482,137.76090948484205,181.1073893440872,181.10738934408718,231.8667852701407,289.6945008585742,354.3219583676124,425.38040621863513,502.33436977339454,584.6037202878507,0.08515977374977862,60.467592507493755,507.9455012528565,2056.848752101959,26.00190524287627,53.87006014228685,270.55487210523944
x300,0.0014042754687187775,0.03844124788140377,0.2507501680123762,0.9043035899645913,2.3702241257596093,5.095717877161824,9.575565620646662,16.31960612508914,25.831718333192082,38.59527424982965,55.04318847360641,75.51828899177718,100.19658858429666,100.19658858429662,129.3839261687587,162.96238852389988,200.85221617544596,242.88864054528347,288.8457233536299,338.42336051991504,0.03557137282934839,47.114137878609206,398.74246381771684,1031.9789821384595,9.137551730392191,19.542263534117588,100.93460492113569
x325,0.0005274523518824202,0.014594364143557696,0.09764440476365667,0.3604752066227494,0.9629270696175125,2.1015992007677555,3.9973579019312067,6.88130772787727,10.987269225243082,16.54402938047754,23.76760367883048,32.84198775605584,43.890136661814914,43.89013666181489,57.08126773028011,72.41292655536611,89.90266421977448,109.50662113911811,131.17572333758557,154.8084113742546,0.013291998355793491,35.59371063054852,302.8130543790028,427.4438524204306,2.93298937274055,6.582634613530781,32.50449267154679
x350,0.0001414496606012017,0.003962796852094257,0.02735596856007563,0.10412709137794449,0.2854385499158294,0.6364221663743069,1.2325648712471493,2.1554359019999323,3.490654647011011,5.324939059760226,7.744317435111747,10.826350304011182,14.634147450433915,14.634147450433902,19.23950850826967,24.66290674357748,30.932773075931625,38.045307793198724,46.00388898618687,54.78888042886118,0.004375553624308464,26.417701749969662,225.27328885787668,139.5622093596219,0.8675162056309509,2.0214056245116425,8.842074480912148
x375,4.965370796126398e-06,0.00013925598635308037,0.0010126777848491165,0.004153131221298158,0.012386961168079623,0.03012995593465821,0.06359942935906011,0.12081489876216102,0.21155929617767372,0.3471216308664731,0.5403534641350712,0.8041063570023933,1.1522418238717613,1.1522418238717602,1.5975671880188245,2.1501389933118555,2.8198518730408306,3.6115859266364847,4.5298810633125255,5.5768430361306836,0.0004645664218691869,19.432169225258495,165.63696655460473,29.953269354700026,0.1882298617382004,0.4526922127731471,1.6218297958173702
x400,9.481567517660835e-07,2.578614701813007e-05,0.00018408567541241896,0.0007477492415608738,0.0022190796898070328,0.00538550623509586,0.011363858456852111,0.021610392039350976,0.03792786235210575,0.06243759167214923,0.09760564619425512,0.14598865313175252,0.21045171507933405,0.21045171507933302,0.2937695783059403,0.39841155462424266,0.5269547491722535,0.6812399706036489,0.8631958289228835,1.0746326299193467,0.0001590013266365532,14.297288366835085,121.24019299395322,3.4041657762613706,0.01781065793532109,0.04651033611618299,0.1515289600051634
