,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.1432546899595064,0.9296253534044362,1.6684765613605916,1.3390556363928858,0.45136179936888643,0.11818570127543945,0.0401892561658094,0.022766936498356725,0.016479629044696697,0.011440645420792463,0.007868091358499335,0.00538506283037181,0.0036571381800029174,0.0036571381800029187,0.0024373840076747774,0.0015884579674465276,0.0010179454668629104,0.0006373921481080437,0.00039033814085824803,0.00023323449474732663,0.0025595327931602642,3.464690445551473,4.1238705238932765,0.21669570502465177,0.04436224976985956,0.05668701501387619,0.14435042655609415
g025,0.14198295223348106,0.928352264313355,1.676561052956492,1.3741827796206254,0.5271982983861523,0.17843305283000746,0.06610984439086395,0.02941831918421996,0.017223124871874648,0.011572144508622678,0.008185772059225487,0.0058480015171144305,0.004170793654134669,0.004170793654134669,0.002940873967581533,0.002045313248061512,0.0014121972785002624,0.0009626968676783062,0.0006490914843331953,0.00043161384478384153,0.0025104287321413665,4.108066886655379,5.531239060924628,0.23962151191905276,0.047874838393498174,0.0661681152270322,0.1552052779581118
g050,0.13901746456366165,0.9136131681938359,1.6531994538384691,1.3763034901434938,0.5847525619322969,0.243687893046023,0.11136502781876625,0.049265633180247057,0.021410043487581715,0.011831479097328672,0.007995615108024755,0.005781226790255263,0.00423018393570442,0.004230183935704424,0.003070662345597607,0.002202628470734101,0.001571901975875286,0.0011108497213574845,0.0007794728474644422,0.000541928395705667,0.002485479287237548,4.725468281542234,7.068647750785583,0.28903190857391975,0.05281347468491114,0.08365144959569376,0.1746263218377194
g075,0.13455437613589422,0.8875077909166472,1.6042802015699622,1.3537503124646773,0.6242420350034873,0.3020129432547657,0.16038108315930896,0.075234490687866,0.028251408888684288,0.012690813752364265,0.007794156496599125,0.005584136445031571,0.004152569462002236,0.004152569462002238,0.0030768187129701827,0.002252601783642676,0.0016399047630883074,0.0011822113574376431,0.0008466509120577392,0.000601344606568872,0.0024780008579403873,5.2907876984692175,8.634797076985576,0.3935146321599694,0.06147036323743046,0.11600489392661707,0.2090087132761674
g100,0.12839235024088513,0.8491920140658036,1.5290185832192527,1.3039654931271185,0.6349270218373596,0.3395242802506948,0.20976112911631756,0.11572686840152503,0.04431014901146637,0.016479427205626545,0.008096631621356416,0.005284760173438176,0.0038877092829053264,0.0038877092829053246,0.0029227641377774127,0.0021828044307648895,0.0016219399252710048,0.0011932365069338888,0.0008721597093192411,0.000632435590648437,0.0025294542363110107,5.799361073714807,10.161145394592664,0.5836500598718486,0.08027643638853256,0.17625358616816011,0.2761751828888274
g125,0.12000248151333644,0.7973445558429711,1.4323713983751933,1.2361006955501097,0.6196664906672388,0.3460116250581198,0.23316472342553513,0.1465894079599594,0.06297194961486363,0.023142510398837746,0.009496522904013253,0.005197965046107217,0.0035655769048197794,0.00356557690481978,0.0026626963436820273,0.0020173936805489823,0.0015288147725084117,0.0011483463685869149,0.0008573507460698911,0.00063542339759402,0.0026455351521811506,6.256895459734278,11.603088963223783,0.9269069465272342,0.12666571733931414,0.2859198982622868,0.42120659177438347
g150,0.10878115233945657,0.7297948593494424,1.3224648058878548,1.1633994223433641,0.5990250632916424,0.34825976610895454,0.25433056953829325,0.1807996410903967,0.08863531460744371,0.034927869845313736,0.01316385267058059,0.005834125655917553,0.0033833494625857045,0.003383349462585704,0.002369025137115818,0.0017844249927630818,0.0013717450843606972,0.0010505310897446314,0.0008005683525963167,0.0006059436480452378,0.0028121275647419413,6.660264544121798,12.93581816425934,1.6186315450689717,0.23102199615492272,0.47455083394587594,0.7420597300866704
g175,0.09667216438752636,0.6555333226817989,1.2121525642916708,1.0827321627277653,0.5631470220651855,0.32631374711843586,0.24340079177229698,0.18807108811455386,0.10489028706120625,0.046453132182514366,0.018171952988413908,0.00726700550536475,0.003461383844737394,0.0034613838447373944,0.0020783046177389936,0.0014714543725105646,0.0011240823159792905,0.0008735515451657773,0.0006800159693269799,0.0005268781543882247,0.0030635597186071256,7.00603293412426,14.174629514434642,2.9178357114133155,0.41823031982540254,0.7664246390547049,1.380575789787282
g200,0.08937476771490997,0.6044811122785683,1.1218957481524008,1.0031430401941548,0.5262770799772744,0.299712943062774,0.22226138347531169,0.18170097039823757,0.11099397276299743,0.05417245462970561,0.022838177002312672,0.009101747803912517,0.0038256848515558863,0.003825684851555884,0.0018793064304398622,0.0011398476170783576,0.0008170733373134532,0.000630482111157112,0.0004996333585562812,0.0003980035431700573,0.003401258371139998,7.295247660969227,15.324809249394589,4.9292327161387295,0.6987298709216676,1.1569832841225838,2.4135838516155363
g225,0.0831793313865042,0.5618792422926333,1.0362396122330577,0.9265737833326895,0.490018282534906,0.2699144727163384,0.19183677709268446,0.1582474132816548,0.10249330147852266,0.05356945177554231,0.024128610048119222,0.009959133494127876,0.004055577887239454,0.004055577887239455,0.001752211181584356,0.0008857697629046453,0.0005558519902711679,0.0004073637874876141,0.00032398760701851523,0.0002660476629293934,0.003825762476676364,7.552079113837545,16.431972508384955,7.573622316566626,1.0698471164390075,1.6080045734597643,3.78301097282682
g250,0.07568288323343231,0.5130635280964487,0.945238798924926,0.8549829705916558,0.45684598873093907,0.24125681549201736,0.1603633409868194,0.12827037400286656,0.08706036743790736,0.04700279620072993,0.021823256994479456,0.009246881509069925,0.0038022091224333807,0.00380220912243338,0.0015943063886488364,0.0007403589588806199,0.00041992468771726694,0.0002896785664440889,0.00022841948700612097,0.00019197708458768985,0.0043394695936908555,7.777945489653667,17.52107431661639,10.506379686613531,1.476766849509011,2.0191451673805934,5.238108831692403
g275,0.06711945323763922,0.45854359302480036,0.8547625161343368,0.7924140903615423,0.4314114757306594,0.22023043787767804,0.13632180784374875,0.10158327767208816,0.07108822049218538,0.03835457678081761,0.01781651844960919,0.007627850450963975,0.0031950724934968616,0.0031950724934968595,0.0013713904079244326,0.0006479444861595292,0.0003674726224331586,0.00025059698362716427,0.0001958056686647832,0.00016424829316511206,0.004939145992601547,7.947413097400266,18.57952172076483,13.303994207247527,1.815916064578222,2.2980060656352106,6.457260574517316
g300,0.05974736295435838,0.4099310031445211,0.7758059116508009,0.740109976519916,0.4137188496654729,0.20587058287199403,0.1173203075868875,0.0768989139544071,0.05310543922018044,0.02842713215818172,0.013289299044006624,0.0058500227636429265,0.0025672188876386085,0.0025672188876386076,0.0011747061112398153,0.0005922766532600718,0.0003479927174376641,0.00023584379825124412,0.00017837370761005771,0.00014391541252757438,0.005653383830394406,8.04220825848283,19.558600669122807,15.3452037947528,2.0641163400428324,2.402623988916365,7.197938382677666
g325,0.05344494277887068,0.36883107942111526,0.7095030049640689,0.6982235351751206,0.40282090910596535,0.19725581973116185,0.10498845689403109,0.05988945156810537,0.038928132831652744,0.021243297506544186,0.010100536844157416,0.004600805057280502,0.002133553735897395,0.0021335537358973936,0.001049876229074835,0.0005658677941568608,0.0003422911042219741,0.00022771709183394995,0.00016333858163500742,0.00012326739965958918,0.006438764082134672,8.052816216054756,20.408045696494533,16.318848197412137,2.2465610896551227,2.3831312994910627,7.450828303584159
g350,0.04791968433030062,0.33320125528962274,0.6549300424627897,0.6677328036534778,0.4007082915430395,0.1957357499190883,0.10008826220455065,0.05084837709577438,0.029204253087384145,0.016188998746873327,0.0077197691645497935,0.003611496139545046,0.0017822562912056708,0.0017822562912056705,0.0009580729290285566,0.0005622574365410183,0.00035859231254274486,0.00024110532765289603,0.00016829675944489967,0.00012037390360857201,0.007302923033254756,7.969467623994208,21.0615037950895,16.314053822860377,2.4094432909925736,2.2973701525973858,7.350327749358562
g375,0.04349118520677921,0.3042735004177964,0.6112845202493966,0.6450837175780784,0.4054786510139596,0.20144148935665548,0.10201649332958827,0.0475137006608932,0.02260712957087112,0.011800831981231977,0.0055380314937762305,0.0026727653409575423,0.0014382170834937719,0.0014382170834937706,0.000867735369262592,0.0005679983750089367,0.0003935879499921695,0.00027945576172863385,0.00020085414167291302,0.00014472549783724615,0.008280203096355425,7.805916156126558,21.511825515610212,15.82002970226398,2.585199069627806,2.1890948540003583,7.108859344907399
g400,0.0403882272768077,0.28381875255050465,0.5805946255583118,0.6342064029014747,0.42164761676543877,0.21607790246755654,0.1107425277110616,0.049936928236116965,0.020033362905445985,0.00882570547238816,0.004013158744577727,0.0019994723764398567,0.0011697058103427324,0.0011697058103427322,0.0007797656375675597,0.0005596274616148418,0.00041843729866543827,0.00031656569790552785,0.00024005319767895114,0.000180974623102804,0.00937648413673656,7.6211006458329145,21.931735838479494,14.941710074827323,2.768816634218255,2.0676172067371237,6.74683368800181
g425,0.03775200982206408,0.2675085175099549,0.5579704790558744,0.6329594681695736,0.4472282897714555,0.23873998549039938,0.12734986703153447,0.0593003088182661,0.021933416979354397,0.007660566185778344,0.003122183063077153,0.0015436966547478484,0.00094548889553547,0.0009454888955354695,0.0006686948556978527,0.0005085220883785051,0.00040054829845057087,0.00031828561433255864,0.00025307057159424247,0.00019994426613484956,0.010639153273601513,7.4599953265830266,22.41349445782795,13.947889573790519,2.9616453914665546,1.9410405897241556,6.350169852963592
g450,0.035479635427799826,0.2542138845616536,0.5436159526375548,0.6429078768867541,0.4847093239908603,0.27101551460258855,0.14986602366915952,0.07323695918557067,0.028095856969942958,0.008510690499693519,0.0027520795674464333,0.0012218339829924581,0.0007453289246808514,0.0007453289246808513,0.0005409836043726535,0.0004243141253959278,0.0003443104687733318,0.00028178232026097405,0.00023094563495710857,0.00018845751020289426,0.012042391169497343,7.319217627480163,22.891905991525274,12.904545052622938,3.1706004545950157,1.8111412082924556,5.934192062601473
g475,0.03367709177411189,0.24487436536344626,0.5381522552870011,0.6654829815555123,0.5369026379224592,0.3169882118736367,0.18255486598998968,0.09540528018869802,0.039770396793838494,0.012110713614982314,0.0031207466190909076,0.001050683088164153,0.0005795333952705802,0.0005795333952705803,0.0004168126700129281,0.0003299241692092799,0.0002711596757769768,0.00022487502736216581,0.00018698887170974285,0.0001550586793677757,0.013667246253223223,7.171274724284665,23.28333330151454,11.85952740408739,3.3958232245951003,1.6798579316394524,5.512444787053387
g500,0.03220241275675905,0.23838747696243726,0.5415719063362541,0.702036158346348,0.6064308869514506,0.38077013821919514,0.2274882830128083,0.12665750040683565,0.05808453567689295,0.01960229779711303,0.004783473714020422,0.0011451648822631262,0.0004698250332364914,0.0004698250332364914,0.00031455331121449886,0.0002468921392541435,0.00020346156021424877,0.00016939484056346067,0.00014150121069341358,0.00011792825613923564,0.015592049354436158,6.989196632800081,23.51563770753457,10.84002365612928,3.63602724568096,1.5489669035946116,5.092172694659269
g525,0.03128072453265821,0.2361616235933456,0.5551811186619158,0.7529248380644755,0.6957784990207232,0.4678749973411994,0.2886108153191299,0.16971300518768065,0.08492696271483237,0.0326055980150753,0.008741124962184722,0.0018007330972604804,0.000460684021822901,0.00046068402182290063,0.00024197216041876114,0.0001817851012082836,0.0001489867853661461,0.00012399303831776232,0.0001035885805697575,8.634500607561407e-05,0.017856013531415086,6.7730404633498384,23.59734520488021,9.859447217858511,3.878898080675577,1.4193774676976505,4.677098350144243
g550,0.030784065334622995,0.23756432165486738,0.5779110851922269,0.8186523798891814,0.808123844349831,0.5861384055373622,0.37239688020295675,0.22871165144894515,0.12329595968704081,0.053412688757856604,0.01660634113932448,0.0036430541920724475,0.0006796423161906292,0.0006796423161906284,0.00021258958585500552,0.0001349697807604601,0.00010785624818134251,8.94286683895481e-05,7.458120099641767e-05,6.20699468601911e-05,0.020547721347150376,6.54218721825155,23.59132427160608,8.897022542151722,4.0976132191572185,1.2873422567036008,4.259216703718293
g575,0.030612655629735443,0.24187763752695668,0.6079320594773225,0.897558868867675,0.9449340479662892,0.743400256914714,0.4885813293367366,0.3099037040791299,0.17759228096133453,0.08517116115812454,0.030770400367589584,0.00786128264976196,0.0014569647965718782,0.0014569647965718766,0.00027633054451810566,0.00010955671249651043,7.845390609332636e-05,6.410100389732104e-05,5.328409129888966e-05,4.424167047948619e-05,0.02377493040991533,6.315249809079953,23.547973446046655,7.95479879953347,4.2754647546205495,1.1488988232934554,3.831092331518095
g600,0.03002523958031626,0.2446357530936749,0.6382130263504605,0.9869409631961059,1.1071919792991274,0.9456166981575481,0.6501822179758616,0.422318357745922,0.2540037075460894,0.13229923355532214,0.05469099996712919,0.016537311927905286,0.0035442226038194936,0.0035442226038194897,0.0005902638359449483,0.00012466376618449718,6.0637386281293446e-05,4.612507155191496e-05,3.797547032298926e-05,3.1431152764960205e-05,0.027638188691004848,6.10049353992008,23.478145780103553,7.024728912975905,4.4492724640569286,1.0037334188744822,3.3895396900895705
