,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,15.683154954840099,183.43408532705857,580.0467076452113,1078.2324467107364,1478.2861324046175,1637.2921806793072,1529.6414780390814,1237.5144890930756,870.4498341505379,530.9674448126966,276.8758618573577,123.10890625865862,46.15811262170103,46.15811262170103,14.196406796587711,3.3831885756481666,0.6632246157691016,0.1137024954709677,0.0174803380882133,0.002438534065877701,2.1011366428262535,2001.8940514160836,7415.754326469361,5188.132964229306,4085.387279648952,2854.4850488916195,10764.174514778651
x-075,11.988602720307716,154.0863718405251,519.9216137446886,1036.0175650895906,1535.5008155818873,1855.0916338839802,1906.3803838650595,1703.474938459262,1343.980773810385,945.356610319449,593.6776786547188,335.6811334783617,168.81399504743692,168.81399504743692,74.42979109696941,28.432151010783787,9.392192491475729,2.532264295884623,0.5841993873001851,0.12246603704235626,2.2111089604716847,2098.4969658303453,8327.416425701167,7186.144959293307,4253.798497292607,3613.111946966703,14171.208197521937
x-050,8.842090557031455,121.88854985081336,437.99450157491486,929.5569685634176,1479.5984263546027,1944.4182261953197,2194.6737448182575,2170.0218794907264,1913.3856561123505,1516.495168526232,1100.3862456664033,739.223520861885,460.87552590345814,460.87552590345797,259.4423856008614,132.33766797421944,61.83992331514897,25.401821569953228,8.727285598339876,2.4814394832244124,2.348648303913101,2170.193386934075,9187.382705904865,9363.836180618564,3994.4770797495585,4283.867375695046,17115.809467268693
x-025,6.472592388367668,93.73239908541373,357.1241791300832,803.0686238742388,1357.2466326750189,1908.961197315749,2346.38082941317,2568.6397335644683,2524.509389148568,2247.617502364597,1851.4567847123503,1429.259129202503,1040.7759852316335,1040.7759852316335,703.0048164860588,445.594409283351,265.59927024237754,145.22606660531693,71.83408706921989,32.00756459459195,2.5758930250848713,2222.6599660665106,10023.99359971396,11478.468523859134,3586.9680562004814,4823.050214278166,18864.07732733052
x000,4.769773323739053,71.66897792357484,287.2134460630323,680.8748698428501,1215.7634823808544,1816.3859380329916,2383.6179165058466,2809.4571309399535,3036.5689628485507,3027.8733176848996,2806.8880433947297,2438.88874038593,2006.705623013368,2006.7056230133678,1558.2745335092857,1150.554689723428,814.5693382737496,545.1149701733015,339.30967291396644,196.44248137207228,2.964734305469898,2249.678899954488,10827.913717071719,13267.225795527836,3376.5288560666236,5137.156501547801,18734.786260148874
x025,3.5318051081299764,54.72549332524092,228.98857041419214,568.9413737337139,1065.451846168142,1670.7565006362343,2317.2768568851416,2928.5704407617736,3427.81121824708,3715.618211544849,3772.319194327083,3620.364767293438,3296.5176449192936,3296.5176449192927,2846.4692434117324,2349.396788037376,1872.4496554850587,1442.781295569777,1060.7773786478306,743.436896218954,3.5383529974714785,2256.804019457549,11647.412359663533,14814.833930825893,3784.0017749940052,5127.044155080308,16861.25603858288
x050,2.6074019296979714,42.518361409067126,184.5415194319345,477.2673945637298,932.7266239742208,1530.242324102219,2224.651402804486,2946.104414672018,3611.1121192415562,4141.369596070068,4522.059293880509,4715.34239029381,4671.960359690077,4671.960359690077,4398.299933940299,3968.671377073037,3461.883582784085,2933.736611223723,2414.0940294226903,1929.7317128597244,4.2433453559267145,2221.8697777135635,12404.56205259313,16191.76871930201,5024.003286779498,5074.534893375443,14028.301722642545
x075,1.8499765334929203,31.654376098538382,142.5972447892438,383.0577253755091,778.3470484075807,1327.1985002688727,2005.3253892277799,2773.2147008820866,3586.8255878177256,4387.909076413526,5121.295020743011,5691.845549088948,6017.595908190138,6017.595908190135,6088.9307119491,5946.232722665657,5633.44685232666,5172.104877519156,4626.155046553542,4034.461451224086,4.967765795771925,2132.562742277224,13041.793709643947,17545.976346579133,6819.932902796229,5404.831862477019,12268.159825577157
x100,1.2287387571456356,23.515225656260565,112.55579132138566,315.31959694273115,666.6293984408729,1181.5910722680303,1855.6381173620764,2667.4381749333425,3582.0522386448943,4542.293348754309,5503.793196334641,6414.084209985637,7227.557704754147,7227.5577047541465,7919.604431399848,8437.44972913641,8756.388776811762,8805.796451590337,8634.629453369043,8276.21788816713,5.840263363555416,1971.6461886462607,13324.907902571087,19276.638194083323,8571.918542637368,6790.466040944327,15774.888928912731
x125,0.6944833142679929,15.327753483489895,79.21398864229245,233.89622016170844,517.2417827963619,956.0492654166512,1563.0838582155045,2338.6128387550443,3273.043998154767,4347.438816408706,5548.65541690076,6846.917963030938,8181.129944017149,8181.12994401715,9469.724550159064,10635.713826158568,11708.07571566283,12606.253401877053,13373.261465613345,13981.955424857899,6.806116810286202,1736.988766135692,12862.370029545054,26097.53174011557,8519.543933202009,8261.860073088425,24825.18893185078
x150,0.32593428305693456,8.023104043864656,45.545112997122565,144.2723173877379,337.46563370457466,653.3083775911758,1114.2769222703328,1730.3546071618273,2504.111230283265,3430.881659096184,4505.156202107582,5714.6117048545275,7032.99789826135,7032.997898261353,8395.205967369644,9794.660257145464,11263.183713009274,12712.710070639725,14113.044248161083,15369.23588924532,5.846260237093105,1485.460499120078,11763.468929173021,42608.01367541021,6031.529448242577,7007.889833987641,24562.623772009643
x175,0.15444470751165681,3.932080266847696,23.366335047602377,77.29274401648571,187.64124399269713,376.0346375006854,662.6639963452852,1062.8333401665477,1587.4989667423497,2239.573423546446,3021.5359294417362,3930.5145469722233,4948.979181346383,4948.9791813463835,6045.26431181198,7207.185533438406,8441.00833779225,9695.988438091177,10961.381000279485,12201.914897151242,3.9665938749629346,1247.392422280112,10297.645134049053,42035.38495958591,3475.549369106337,4860.0548872041345,17942.338335107208
x200,0.0843991497269405,2.1779691507221206,13.194426197813039,44.62247126255286,110.71420295441234,226.36242936663623,406.5961426025985,663.6215063833948,1009.0318097582335,1448.2868790871344,1987.0331405603374,2623.8517867764413,3353.676759350574,3353.6767593505742,4164.804698787789,5045.018799987505,5988.785136261506,6969.563581857469,7977.816027406761,8984.034540642147,2.4391790240816484,1043.8819889377294,8823.327392370371,35468.03948772216,1731.9321934984423,2882.538719005875,11534.28662846106
x225,0.047476521263852406,1.2433878939599603,7.654126301252468,26.24339005960811,65.8712585601352,136.21919689540223,247.0283979159396,407.11231808513526,624.3521850013451,904.9848734716726,1253.4314598117387,1671.6334466967455,2157.4546091449643,2157.4546091449647,2711.8396391130386,3327.5032978229297,3998.8247793280234,4717.117308892128,5474.855629408526,6260.988858945731,1.386111606650931,859.1114826092403,7353.413946974801,26593.15885253375,773.1272858079492,1461.8799939708047,6453.014981887885
x250,0.025228984427238383,0.6682421600271532,4.155187774910184,14.33780455408314,36.14448294033161,75.0771688612459,136.81846449992517,226.8519815857574,350.21918938523544,511.4018403403225,713.8547544293962,959.7680893877025,1249.0439455704893,1249.0439455704905,1583.8309378153256,1960.9843913099955,2377.9919668102916,2831.86973404984,3318.3914261345008,3833.553371953575,0.7202598302043471,684.7635326612326,5902.00619810155,17978.457110566724,315.2942551201854,641.4636673696049,3107.6828305835966
x275,0.012535725809306097,0.33691246014628956,2.1316892725322854,7.467230997213524,19.077405996524345,40.1238913135499,74.00747990833983,124.15976714300072,193.8920149945894,286.30340821687355,403.9948819471548,548.8391903986021,721.4166923884875,721.4166923884875,923.3707153544159,1153.2641125663204,1409.9711719906145,1691.9834441477892,1997.1560797095422,2323.191130687861,0.3391509773409358,525.6310295185014,4550.31625704952,10406.106725354559,118.40167988610906,249.00069333308087,1293.1802649381577
x300,0.005788267708386094,0.15823807870235387,1.0298395889307255,3.703926828623881,9.681809651417813,20.763526824298268,38.935547011870206,66.24366680452286,104.71132881664455,156.28162230246159,222.69530372430225,305.3290243543154,404.88884204596167,404.88884204596155,522.5922859647553,657.9513473341639,810.6364155085796,979.9743706497135,1165.0552999215365,1364.6898055663135,0.14663012075358067,389.84724043067797,3381.8257136439966,4944.920356519296,40.55445269856926,87.5937985669975,463.2329688450483
x325,0.002210283667291555,0.061265888674078894,0.4107776149089706,1.5193671473679118,4.0647041208269705,8.880934151056023,16.90466263496433,29.114754266893524,46.50008072022533,70.02712623872922,100.60586538029206,139.010384830567,185.75230444067185,185.75230444067202,241.54076871655084,306.3551825879363,380.2568081197463,463.0527270474502,554.5271022324247,654.2459829967147,0.055927059516622524,281.2561005684501,2438.17059927434,1912.6038988220914,12.615128134289739,28.465721943765068,142.13833381658299
x350,0.0005715574883030174,0.01602542538370699,0.11075477227758926,0.4221095461548656,1.1585389586635209,2.586098528253401,5.01387297740895,8.776554215941411,14.226176612185446,21.719622967270958,31.6117932872497,44.222851768855705,59.81373960705339,59.81373960705342,78.67991836317465,100.90584510857697,126.60901547323274,155.7718209125981,188.40451343989983,224.4235942234103,0.01775335576607587,199.11631822321522,1719.4167526611457,587.1221412009143,3.582008797406732,8.369711825900408,36.76928359814035
x375,2.0343789651933707e-05,0.0005709441661435964,0.0041523296232533384,0.0170284042915203,0.05078354632509654,0.12351207423777197,0.2606843458009576,0.4951422255041496,0.86693352624366,1.422252556309579,2.213649307225708,3.2936411579809124,4.718778235745785,4.718778235745781,6.541262377688211,8.80192314365472,11.540891727129154,14.777672203151903,18.530378897034716,22.807194630063787,0.0018834752520278807,137.97128025100264,1184.4026380625512,120.08413859005312,0.7539257332133655,1.8137160170689075,6.500375441259465
x400,3.823670826818291e-06,0.00010406589524195014,0.00074339438569341,0.003020805924946226,0.008966940079324102,0.021765340555906895,0.045931614824279016,0.08735354190943674,0.15331895467756032,0.2524031176535664,0.3945717195233255,0.5901541665861074,0.8507195031745334,0.8507195031745336,1.1874738815978967,1.6103741523494421,2.129815399297607,2.7532151011616546,3.488349160633209,4.342518942825193,0.0006395443333176708,90.34396529297585,768.7052468063147,13.499394004858033,0.07046956735478604,0.18412557571345897,0.60186717103685
