,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,5.685217504921858,65.289917767625,212.79499449522407,412.0535606013266,586.2564794771749,668.4837925788654,639.5247847070393,528.6509254304208,379.2972424207417,235.49350035182718,125.02115951573077,56.97535518315124,22.12589577581214,22.125895775812147,7.079287969021231,1.7417466506240644,0.3473026922518359,0.05999326385587291,0.009267818967840293,0.001295845406094792,0.9777304086492158,408.79376981229314,1601.9046571025694,1724.8379376791272,1024.376547261259,879.8338812148173,2799.8659745363093
x-075,4.6762878961558325,58.95546084959913,202.1736808086127,412.6063063527914,624.669649184832,768.1281831879022,802.3456226681551,729.1313904920261,585.1257532235746,418.17049222035524,266.5893500371802,153.44717198495374,79.20626229093743,79.20626229093745,36.22108528010833,14.390235519379864,4.895333225754486,1.3417552411412876,0.31121891987608086,0.06535798020969717,1.0362770219153903,435.54521964083096,1821.9534481003047,2494.613997384701,1176.9113111669442,1198.3175759856108,3978.0847222330726
x-050,3.603476475685513,48.919382393817564,177.03092657809458,380.6619809030803,613.4861517549422,815.2301270320904,930.7645295712036,932.2650031438819,833.4304219641542,669.6950732696923,492.24118724014954,335.15464546474163,212.6642085878527,212.66420858785258,122.84912368638233,64.86361013604939,31.389480251156876,13.24815386822486,4.62615235219977,1.3234686513326128,1.106837433702973,457.87534732889793,2036.1921416088135,3366.573096387759,1176.5176674208751,1516.8420536048059,5128.001320746001
x-025,2.716376139164515,38.83449720338373,148.23853867050406,335.6761844046132,571.7899270143063,810.7424993335158,1005.1227989719873,1110.6132958497387,1102.8738470794913,992.6040004034824,826.3101040262326,644.485248764148,474.93332223632103,474.9333222363211,326.15856468418497,211.48935897067742,129.72364765599124,73.18589429319802,37.16070055990182,16.839776396579396,1.2166669721082737,478.13227465127517,2253.2817389200236,4234.042928285697,1071.7187308757573,1804.4217029717317,5953.686542093506
x000,2.0483482691830446,30.43889729994142,121.85194999344506,289.8664399623418,520.2453395680263,781.7804825572101,1032.4794488833334,1225.6290576540728,1334.6477199778542,1340.689716508612,1252.2770669802424,1096.6010770112464,909.8023809896674,909.8023809896673,714.0346697521858,534.7725077464162,385.5514074769082,264.0332484871974,168.74375953389128,100.19247903343447,1.3984273912924579,492.8226780099967,2460.6644861916234,4976.892888842208,973.4919818953756,1998.2187596417837,6143.243705322336
x025,1.5447974513700882,23.73527267984027,99.06463804418159,246.43826816298443,462.9497827825059,728.9324171999039,1015.6136779065555,1289.419500972307,1516.0531611405495,1651.4152572863386,1685.9389670625014,1627.4218846410722,1490.6182278558615,1490.6182278558622,1296.3167254091097,1080.1192967939273,871.3848122598857,681.641096447962,510.6051621266085,365.7030298964049,1.661329156957484,505.19903096817563,2675.7667756373903,5618.556782166494,1056.7523485849704,2024.9706229925653,5688.923092154139
x050,1.1556225269064453,18.72669685452261,81.08445270342771,209.71421444803036,410.4851168535291,675.0244981555073,984.0031675279961,1307.008647602053,1607.5487645819958,1850.934416801738,2029.501204706049,2124.6942107610985,2113.7741426400485,2113.774142640048,2000.0024063572853,1816.8721654010708,1598.9260699661236,1370.0805246241327,1142.619550648004,927.929547740619,1.981171317258285,512.4115103043661,2889.667561307827,6168.799496897872,1444.2888155167234,1950.2639436045029,4747.093429863822
x075,0.8296333103992413,14.144678933422865,63.58334134716213,170.69962379606733,347.0543379123606,592.5929131306665,897.0462796664466,1243.208389037618,1611.5080295065968,1975.6189726487396,2310.5046772174014,2573.611017429585,2728.5366871255874,2728.5366871255874,2771.233968108387,2719.7725582000157,2593.194055100903,2400.210330788064,2168.1316803838245,1912.8448742720539,2.308672758636025,513.4370026257833,3103.456597141805,6733.525647951075,2176.3277969242413,1932.550865187661,3777.741456595885
x100,0.5545409380023568,10.589943229542444,50.65039952747036,141.88280050578055,300.0835806763521,532.3232048433664,836.8983537913206,1204.519091168374,1619.7069721212813,2057.0590513039706,2496.9112751414004,2916.089132733228,3294.5728830314683,3294.5728830314674,3621.0615166136545,3871.715008980905,4035.4156334543422,4080.1551059990825,4026.9541285144987,3888.9461537674547,2.7189250767356947,504.2120703273443,3296.463337210346,7380.173410587888,3175.138661368684,2427.4742225560726,4045.7709757669713
x125,0.3164817890009093,6.959637174284487,35.9268252568617,106.09067152682734,234.73761595578566,434.2187826891944,710.6152744912605,1064.3832504675713,1491.548853679206,1983.854358107615,2535.689201505059,3133.93179487158,3751.3064892004736,3751.3064892004713,4351.113599070921,4899.327721468701,5409.07669218111,5843.731654177385,6221.56248876047,6528.848778379027,3.201930440661348,477.46563734494583,3397.0510732793914,7682.996169681363,3498.670106747633,3234.0897001451344,7160.162016948366
x150,0.15211658926834862,3.7150802682538946,21.001048816235173,66.41805147469665,155.292357743582,300.6607987754158,512.9976560596915,797.1562187582717,1154.6429564584535,1583.7032542048892,2082.1401852267863,2644.7175155629043,3259.709436289601,3259.709436289601,3897.788873400489,4555.910422738766,5248.484622910954,5935.378071690858,6602.950406269323,7208.032552905362,2.78628640257755,433.3522739338418,3320.505391855978,10283.118770641873,2620.807139942124,2955.5116434048923,8741.484088031251
x175,0.07507907959277269,1.8911862022696726,11.146061144122184,36.68123052326038,88.78039716446118,177.6099532889908,312.68615832108696,501.27424017316036,748.6947238901672,1056.5266074675353,1426.2194849205052,1856.6763231271184,2340.165524593016,2340.165524593014,2862.323035708885,3417.689543036798,4009.192963057674,4613.56381331706,5225.948479041043,5830.2069316203115,1.938177336882759,381.5347515696207,3072.4557347789105,15328.08729002677,1575.9508660452098,2175.530847789257,7586.403372653392
x200,0.043120651459133935,1.1038704041058764,6.634383979398002,22.2876430243575,55.00463599854569,112.00968168766687,200.58792766593933,326.69982927230075,496.0358675526665,711.4117305424352,975.7710703716423,1288.7303840852408,1648.215531306858,1648.2155313068579,2049.005684048576,2485.610200401049,2955.776035125711,3447.112771084301,3955.344606185441,4466.594768751912,1.2396298775258847,327.4730840807585,2711.5289624012435,14602.590925765744,804.9873491998941,1323.549218580202,5119.390915447025
x225,0.025216216454365958,0.6575993807166359,4.02743250917581,13.742979784124135,34.35575388604957,70.81791127012775,128.11100985288854,210.75732462376658,322.82403488341714,467.5601232646285,647.3178566115553,863.2193838272607,1114.3315630198522,1114.3315630198515,1401.2922507423552,1720.5687182373485,2069.4882964605354,2443.770367297335,2839.746210265229,3251.8615682243335,0.7350749075445412,277.4895003463174,2333.400246890425,11389.69330263375,365.8051359145802,683.0085096841776,2932.326525934142
x250,0.013808823110547392,0.36587826802701406,2.2748380564142865,7.846132878826781,19.766083556039536,41.02233817559765,74.68850408590754,123.7244149943394,190.85264578658158,278.50351922525016,388.56615579135104,522.2685730658634,679.6122371951392,679.6122371951394,861.8337248380232,1067.3187549645725,1294.8035969675427,1542.7591542511377,1808.983055692938,2091.3625500195562,0.39428279977565356,228.1505968890719,1936.6672396600532,8008.984201969821,151.33671962832824,304.14001321020436,1436.3048259262061
