,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,11.313942788363448,131.67233104628363,420.54755049015773,791.6211901431722,1097.5605487385587,1226.9936056237639,1154.3777392181212,938.1271890516485,662.172917059883,405.8195640671439,212.53312088489278,94.53142552397559,35.31691568327916,35.31691568327917,10.781342543782374,2.5354420220534775,0.4904306292098922,0.0832457812368193,0.012688936611145167,0.0017570028168333665,1.6104256428066832,1186.761005410419,4486.733636176313,3631.284097068799,2616.866712916494,1936.860467721554,6959.1169288288565
x-075,8.841524036773764,112.98365272907088,383.30147050269926,769.6461088100818,1148.9328354083045,1396.6939464190864,1442.1062265047854,1292.7583422846922,1022.529372500281,721.9027747351678,455.4277709468414,258.1410969833469,129.61790644924562,129.6179064492456,56.917993480209496,21.57896282955303,7.031586454812455,1.8634115065100696,0.42421352575118665,0.08811604799355581,1.692964882208119,1249.89093039371,5057.03312411332,5102.94838424287,2800.6494524564437,2509.007914259608,9380.54099985174
x-050,6.627727668509681,90.89520906109273,327.412312651021,698.0110137714413,1115.885328586671,1471.485081431473,1665.1289406348858,1649.4444472418813,1456.5390421665677,1157.3414956539534,843.2039185779015,568.5025572716316,354.72440855304694,354.72440855304666,199.20578216160962,101.26748308423713,47.07804318568756,19.14651148135916,6.4816933836259265,1.8137258688835587,1.7968607791946951,1297.8746011804003,5596.2634530696105,6728.680199496054,2675.694704472698,3037.799484051107,11565.473839846745
x-025,4.8979336328682415,70.6878669112203,269.5117705028077,607.4356025532473,1028.9924563546435,1449.9717591448475,1784.5227573235195,1954.92296764696,1922.4895534216485,1714.4307716670044,1416.9093254319123,1097.988062841133,801.506173452507,801.5061734525063,541.2088182241204,342.035474157973,203.25733692777757,110.72744020621982,54.34125881338858,23.884217545290536,1.9691427046899517,1336.6910979484278,6129.10921885551,8314.943052211513,2403.342383951513,3480.0530327883134,12962.571687739024
x000,3.6202490502099067,54.34009775101258,217.79994095942754,516.8275156411753,923.7812757941356,1381.1023892664264,1812.9014629637625,2136.954357581161,2310.743734428326,2307.6501754284313,2145.397802637164,1870.8870643709197,1544.14291136346,1544.142911363459,1200.7958383914345,885.6524776405981,624.9925447972473,416.8774975768378,258.7115958649022,148.97762517294515,2.2644474529810967,1361.341462695771,6643.535216251733,9646.606462541944,2218.7496949581187,3747.626003709536,13030.25225592584
x025,2.680644365747835,41.516336330989866,173.7622340299724,431.92241980628677,809.1582236538834,1269.1032110038552,1760.451406646775,2225.7387538919147,2607.6975560743017,2831.6715566777207,2882.436643755669,2774.9542778397263,2534.154308725072,2534.1543087250698,2192.837944787239,1810.9019740889876,1441.1329551961605,1106.741786551587,811.0201529769627,567.0434700376634,2.702915604050644,1376.5446466942394,7173.298336437598,10782.691581264236,2438.485207879075,3746.2924325354356,11813.395313265393
x050,1.983925136201612,32.28517841677574,140.08595388870344,362.3589988520125,708.3706833095592,1162.6089320358915,1691.1820550242553,2241.7044613561584,2751.5357500471987,3161.6265266241066,3460.175495085012,3616.713152885927,3591.714497435674,3591.714497435676,3388.0381143334394,3060.462377778658,2669.2225142777806,2258.083526034218,1852.3177081420931,1476.074638873964,3.2479253773885937,1369.7379709226204,7673.970812543528,11777.346656174193,3261.9219315791534,3652.9776156715966,9772.572651736473
x075,1.416373470032969,24.173474706498382,108.76844174378833,292.084529884865,593.5786279550159,1012.6196332636144,1531.1960428118732,2119.7235580799697,2744.978181393196,3362.5170354126726,3930.067340629391,4374.690329497249,4632.708301748677,4632.708301748676,4694.73543559192,4589.166628605916,4348.835594215977,3990.5121565013746,3563.4224120163303,3099.0123009790195,3.8147716835963332,1334.6431127177898,8125.12051446983,12785.735964865786,4607.938705506562,3780.33458405034,8111.503509718993
x100,0.9468126311805768,18.084556493686037,86.44614202386511,242.02015966820508,511.58387288592274,906.9566759238674,1424.9994282168238,2049.753846327914,2754.8101516962233,3496.60197937235,4241.120776015847,4947.58715126055,5579.608319480536,5579.608319480532,6116.937032049848,6518.127918254476,6764.201652103131,6800.537154963631,6664.049784642666,6378.751347394262,4.495977899720979,1260.5310054805839,8421.847312630774,13884.177638131894,6111.286722714427,4756.236037390604,9722.45503549714
x125,0.5367734814304211,11.840908539817407,61.17785351724988,180.63386490264568,399.4747678794721,738.4518738846923,1207.5387602468159,1807.0692083267681,2529.7032266862866,3360.7727977008117,4289.984324277725,5294.176366921679,6326.018777365097,6326.018777365092,7322.38342958129,8223.646194341842,9052.318079356644,9745.615264439117,10335.333232754856,10797.733849353008,5.237977441203681,1136.5717635133678,8307.985888815003,16738.56607830366,6298.463635177946,5987.2319142964925,16220.803447302143
x150,0.25167957605130514,6.205048034952519,35.26407449661002,111.78794332679573,261.60331768108693,506.5571385453839,864.071476234002,1341.843214423223,1941.8376331293664,2660.394243357777,3493.1098546332983,4430.230719953573,5451.076983574324,5451.076983574328,6504.324083983924,7584.295700800654,8715.122277374305,9827.680704092152,10898.010969157831,11851.88591546135,4.486862579048327,989.768331722374,7756.948148708325,27285.509120342733,4539.532581255399,5214.225347022245,17384.558515403995
x175,0.1175118506515754,2.992201393648351,17.777011541655735,58.80458975338543,142.7988015166934,286.29417601748446,504.74281444557636,809.8394056828673,1209.9172687196203,1707.0783277909857,2303.063683301229,2995.4559283455724,3770.6459159314445,3770.645915931444,4604.242732780393,5486.845767304325,6423.244987186356,7375.1033220472455,8334.752866498855,9276.025089351404,3.027654374570257,842.855971134599,6903.221658341132,30398.786430125154,2641.702218454788,3681.547949107614,13407.699265160554
x200,0.06449032927688722,1.6668934883637097,10.10450818234989,34.17451697508149,84.77577702565647,173.28276806255096,311.1655148479622,507.73647980565033,771.8489768366271,1107.6765921601304,1519.5551708197033,2006.4369428416232,2564.5131442431584,2564.5131442431575,3184.923436152503,3858.4644927549957,4581.083224049856,5332.661237118447,6106.0434748494035,6878.808370769905,1.8705143285053285,710.3690727558501,5965.422672526306,26638.35239015683,1321.4154482393146,2196.7423119661485,8761.204982500896
x225,0.03618877645189551,0.9505075659531511,5.8628922139273465,20.125455051805197,50.54994550426958,104.57786117779753,189.6956063894676,312.67513217587924,479.5732936848644,695.1824410759114,962.8993296157041,1284.215558043989,1657.4831192628699,1657.4831192628696,2083.436367837627,2556.4784606311187,3072.2940032317265,3624.2117226294054,4206.463537635273,4810.522653720473,1.0658306406546199,590.4390469888029,5025.867190666662,20219.283894191816,590.4934539164339,1115.8751250974096,4918.6884851871
x250,0.019032558177367247,0.506045898792271,3.1576529842197307,10.925067133690836,27.59647393259621,57.406605493785676,104.73007864588088,173.7871638108538,268.4561990636062,392.18340154696386,547.6204685619856,736.439862291528,958.5421538560379,958.5421538560381,1215.5692203460642,1505.07448078054,1825.087945114131,2173.286513200702,2546.3846936988803,2941.2536093685508,0.549646135561298,475.0359171080759,4075.198463515321,13642.522377734873,240.65409772599833,489.74443222800977,2373.8449842576947
