H (A/m)	M (A/m)
3978873.5751313814	402190.4887486331
3952347.751297172	402190.17812206066
3925821.9274629634	402189.86200000165
3899296.103628754	402189.5402549975
3872770.279794545	402189.21275072487
3846244.4559603357	402188.8793492172
3819718.632126127	402188.5399084205
3793192.808291918	402188.19428053877
3766666.9844577084	402187.84231466893
3740141.160623499	402187.48385537224
3713615.3367892904	402187.1187412794
3687089.512955081	402186.7468058698
3660563.689120872	402186.3678786645
3634037.8652866627	402185.98178394826
3607512.041452454	402185.5883389395
3580986.2176182447	402185.1873561914
3554460.3937840355	402184.7786400782
3527934.569949826	402184.3619915537
3501408.7461156175	402183.93720415985
3474882.922281408	402183.504063782
3448357.098447199	402183.06235012144
3421831.27461299	402182.6118352222
3395305.450778781	402182.1522835342
3368779.6269445717	402181.68345167977
3342253.8031103625	402181.20508730266
3315727.9792761537	402180.7169308551
3289202.1554419445	402180.21871267015
3262676.3316077353	402179.71015409724
3236150.507773526	402179.1909667644
3209624.6839393172	402178.6608513797
3183098.8601051085	402178.119500411
3156573.0362708988	402177.5665930317
3130047.2124366895	402177.0017976769
3103521.3886024808	402176.42476946313
3076995.564768272	402175.8351549176
3050469.7409340623	402175.232583652
3023943.917099853	402174.61667289055
2997418.0932656443	402173.9870237983
2970892.269431435	402173.3432280181
2944366.445597226	402172.6848542846
2917840.621763017	402172.01146083884
2891314.797928808	402171.32258878084
2864788.9740945986	402170.61775568454
2838263.15026039	402169.8964665716
2811737.3264261805	402169.1582056295
2785211.5025919713	402168.40243419143
2758685.678757762	402167.6285927493
2732159.854923553	402166.8361015734
2705634.031089344	402166.0243551328
2679108.207255135	402165.1927238792
2652582.383420926	402164.3405523046
2626056.5595867164	402163.4671576358
2599530.7357525076	402162.5718283559
2573004.911918299	402161.65382316656
2546479.088084089	402160.71236883494
2519953.26424988	402159.74665895326
2493427.440415671	402158.75585211796
2466901.616581462	402157.7390700665
2440375.792747252	402156.6953964231
2413849.9689130434	402155.6238719778
2387324.1450788346	402154.52349632914
2360798.3212446254	402153.39322303754
2334272.497410416	402152.23195771396
2307746.6735762074	402151.03855538263
2281220.849741998	402149.8118190724
2254695.025907789	402148.55049112806
2228169.2020735797	402147.25325834326
2201643.378239371	402145.918743032
2175117.5544051616	402144.5455007092
2148591.7305709524	402143.13201868464
2122065.906736743	402141.67670193536
2095540.0829025342	402140.1778958736
2069014.2590683252	402138.63382229715
2042488.4352341164	402137.04264975246
2015962.611399907	402135.40244002186
1989436.7875656977	402133.71115400916
1962910.963731489	402131.9666453718
1936385.1398972794	402130.1666536429
1909859.31606307	402128.30879689066
1883333.4922288612	402126.39056373684
1856807.6683946522	402124.40930486866
1830281.8445604432	402122.3622237785
1803756.020726234	402120.2463668766
1777230.196892025	402118.0586127291
1750704.3730578157	402115.79566044663
1724178.5492236067	402113.4540171678
1697652.7253893975	402111.02998451557
1671126.9015551885	402108.51964377775
1644601.0777209792	402105.9188397244
1618075.2538867702	402103.2231643762
1591549.430052561	402100.42793678446
1565023.6062183513	402097.5281830408
1538497.7823841427	402094.5186141864
1511971.9585499333	402091.3936018171
1485446.1347157238	402088.14715098485
1458920.3108815148	402084.772872185
1432394.4870473053	402081.2639488977
1405868.663213096	402077.61310272996
1379342.8393788866	402073.8125559797
1352817.0155446772	402069.8539890725
1326291.1917104684	402065.7284950761
1299765.367876259	402061.42652865616
1273239.5440420494	402056.93785055424
1246713.7202078402	402052.2514658414
1220187.8963736307	402047.35555579135
1193662.0725394217	402042.2374026559
1167136.2487052123	402036.88330588967
1140610.424871003	402031.2784889699
1114084.6010367938	402025.40699688304
1087558.7772025845	402019.2515806499
1061032.9533683753	402012.7935689496
1034507.129534166	402006.01272445207
1007981.3056999566	401998.88708281814
981455.4818657474	401991.3927725046
954929.658031538	401983.50381133065
928403.8341973288	401975.19187792676
901878.0103631194	401966.42605335655
875352.1865289103	401957.17252828885
848826.3626947008	401947.3942715396
822300.5388604916	401937.05065218813
795774.7150262822	401926.09700966126
769248.8911920731	401914.48416247166
742723.0673578638	401902.15784386557
716197.2435236546	401889.05805468134
689671.4196894455	401875.11831649556
663145.5958552363	401860.2648078359
636619.772021027	401844.41536518105
610093.9481868178	401827.4783140503
583568.1243526087	401809.35111181316
557042.3005183995	401789.91874773
530516.4766841902	401769.0518706072
503990.65284998104	401746.6045633123
477464.82901577186	401722.4117149815
450939.0051815626	401696.28587712045
424413.18134735344	401668.0135034831
397887.35751314426	401637.3507593159
371361.53367893497	401604.0167782951
344835.70984472585	401567.6887406065
318309.8860105166	401527.99260594026
291784.0621763074	401484.49325891305
265258.2383420982	401436.6819710476
238732.414507889	401383.96070651355
212206.5906736798	401325.62229870673
185680.76683947057	401260.82520914543
159154.9430052614	401188.56112103665
132629.1191710522	401107.61270121275
106103.29533684293	401016.4990328677
79577.47150263375	400913.3988284024
53051.64766842457	400796.05440857966
26525.82383421531	400661.6328933342
6.1733682846189024e-09	400506.53310328664
-26525.823834202976	400326.11384554347
-53051.64766841223	400114.2933276807
-79577.47150262143	399862.9457114772
-106103.2953368306	399560.96357143956
-132629.11917103978	399192.7461998866
-159154.94300524905	398735.61650358746
-185680.76683945823	398155.1348693196
-212206.5906736675	397395.862496669
-238732.4145078767	396360.63700485666
-265258.23834208585	394854.99766484933
-291784.06217629503	392370.75941851403
-318309.8860105043	-401527.992589602
-344835.7098447135	-401567.68132893235
-371361.5336789227	-401604.012502177
-397887.3575131319	-401637.3471565053
-424413.18134734116	-401668.0107493746
-450939.00518155034	-401696.2836113587
-477464.8290157596	-401722.4096519494
-503990.65284996876	-401746.6028211247
-530516.476684178	-401769.05062138266
-557042.3005183872	-401789.91830918443
-583568.1243525964	-401809.35095702816
-610093.9481868056	-401827.4788603231
-636619.7720210148	-401844.41468366486
-663145.595855224	-401860.26694063284
-689671.4196894332	-401875.12075053435
-716197.2435236424	-401889.0583337783
-742723.0673578517	-401902.1580941372
-769248.8911920608	-401914.4847918546
-795774.7150262699	-401926.09737064736
-822300.5388604793	-401937.0506750145
-848826.3626946885	-401947.3960406769
-875352.1865288978	-401957.17154201283
-901878.0103631071	-401966.42552533804
-928403.8341973164	-401975.190723783
-954929.6580315257	-401983.5040437789
-981455.4818657349	-401991.3928661258
-1007981.3056999443	-401998.88730054226
-1034507.1295341535	-402006.01311105833
-1061032.9533683627	-402012.7941046767
-1087558.7772025722	-402019.2518647436
-1114084.6010367814	-402025.40731244575
-1140610.424870991	-402031.27837375336
-1167136.2487052	-402036.882962856
-1193662.0725394094	-402042.2369315624
-1220187.8963736186	-402047.35520072735
-1246713.7202078279	-402052.2516770435
-1273239.5440420373	-402056.9380649853
-1299765.3678762466	-402061.42641774844
-1326291.1917104558	-402065.7280321485
-1352817.015544665	-402069.8542262626
-1379342.8393788743	-402073.81278529746
-1405868.6632130835	-402077.6122720506
-1432394.487047293	-402081.2638217712
-1458920.3108815022	-402084.7717362386
-1485446.1347157112	-402088.14610276424
-1511971.9585499207	-402091.392621467
-1538497.78238413	-402094.51769725024
-1565023.6062183394	-402097.5273250689
-1591549.4300525486	-402100.42713360477
-1618075.253886758	-402103.2224122099
-1644601.0777209667	-402105.9181350659
-1671126.9015551761	-402108.51898322254
-1697652.7253893851	-402111.0293654344
-1724178.5492235944	-402113.45343679184
-1750704.3730578034	-402115.79511619697
-1777230.1968920128	-402118.05810225575
-1803756.0207262216	-402120.24588796345
-1830281.8445604306	-402122.36177431577
-1856807.66839464	-402124.40888296673
-1883333.4922288489	-402126.3901676412
-1909859.316063058	-402128.3084249603
-1936385.139897267	-402130.1663043382
-1962910.9637314763	-402131.9663172734
-1989436.7875656853	-402133.71084575716
-2015962.6113998946	-402135.4021504896
-2042488.435234104	-402137.04237760045
-2069014.2590683128	-402138.6335664735
-2095540.0829025218	-402140.1776553179
-2122065.906736731	-402141.6764875311
-2148591.7305709403	-402143.13181696535
-2175117.554405149	-402144.54531326174
-2201643.3782393583	-402145.9185666149
-2228169.2020735675	-402147.2527275074
-2254695.0259077763	-402148.54999636905
-2281220.8497419856	-402149.8113482998
-2307746.673576195	-402151.0381087713
-2334272.497410404	-402152.23153269757
-2360798.321244613	-402153.3928184802
-2387324.1450788225	-402154.5231111979
-2413849.9689130313	-402155.6235052809
-2440375.7927472405	-402156.69504723704
-2466901.6165814493	-402157.7387381601
-2493427.4404156585	-402158.7555359793
-2519953.2642498678	-402159.74635782605
-2546479.088084077	-402160.71208195016
-2573004.911918286	-402161.6535498418
-2599530.735752495	-402162.5715679281
-2626056.5595867042	-402163.46690953226
-2652582.3834209135	-402164.3403158945
-2679108.2072551223	-402165.1924986304
-2705634.0310893315	-402166.0241404518
-2732159.854923541	-402166.8358969643
-2758685.67875775	-402167.6283976913
-2785211.5025919587	-402168.4022475024
-2811737.326426168	-402169.15802774316
-2838263.150260377	-402169.89629697986
-2864788.974094586	-402170.6175926585
-2891314.7979287948	-402171.3224315705
-2917840.6217630045	-402172.01131102326
-2944366.4455972137	-402172.68470954377
-2970892.269431422	-402173.34308815043
-2997418.093265632	-402173.9868905503
-3023943.917099841	-402174.6165442162
-3050469.74093405	-402175.2324610761
-3076995.564768259	-402175.83503816614
-3103521.3886024687	-402176.4246582773
-3130047.2124366774	-402177.0016906245
-3156573.0362708867	-402177.56649101205
-3183098.8601050954	-402178.1194032843
-3209624.683939305	-402178.6607589209
-3236150.5077735144	-402179.1908780207
-3262676.331607723	-402179.71006966836
-3289202.1554419324	-402180.2186323846
-3315727.979276142	-402180.71685459046
-3342253.803110351	-402181.2050147059
-3368779.6269445596	-402181.6833823268
-3395305.450778769	-402182.152544061
-3421831.274612978	-402182.6124874329
-3448357.098447187	-402183.0629887032
-3474882.922281396	-402183.5046875627
-3501408.7461156053	-402183.9378133546
-3527934.5699498146	-402184.36258688633
-3554460.3937840234	-402184.779221638
-3580986.2176182326	-402185.18792439374
-3607512.041452442	-402185.5881053854
-3634037.865286651	-402185.9819505233
-3660563.68912086	-402186.36805271776
-3687089.51295507	-402186.74697902455
-3713615.3367892783	-402187.1189135419
-3740141.1606234876	-402187.4843755667
-3766666.9844576963	-402187.8428297942
-3793192.8082919056	-402188.1943337854
-3819718.632126115	-402188.53996282275
-3846244.455960324	-402188.879294727
-3872770.279794533	-402189.21274827095
-3899296.103628742	-402189.5402564449
-3925821.9274629517	-402189.86200245057
-3952347.75129716	-402190.1781233245
-3978873.5751313693	-402190.4887499461
