UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
4527,session_00,PD5-DS2-B,-3.636,24.814,8.777030,15.299248,23.924288,30.768757,54.835028,5.179888,40.467812,-0.300538,-0.061839,14.336934,0.591142
4528,session_00,LJ2010-5B-A,-3.636,24.814,10.209045,-23.966780,-13.472218,-47.068792,-20.241557,8.163214,0.237206,-0.181031,0.304904,16.555968,0.693751
4529,session_00,ETH-2,-3.636,24.814,-6.285337,-4.854752,-11.821353,-9.694162,11.916288,-10.171180,19.855005,-0.602148,-0.008367,28.527774,0.220467
4530,session_00,ETH-3,-3.636,24.814,5.417370,12.323510,17.561093,24.819122,54.582260,1.699405,37.427004,-0.207185,0.019776,23.592268,0.690910
4531,session_00,NBS-19,-3.636,24.814,5.640842,11.962600,17.057687,23.887335,32.879822,1.951431,37.056733,-0.580564,-0.176680,2.992757,0.269590
4532,session_00,PD5-78_0D,-3.636,24.814,-0.381892,18.925305,17.924588,38.322922,56.285322,-4.738950,44.204067,-0.271710,0.109913,18.494819,0.618487
4533,session_00,F7304A,-3.636,24.814,-0.274323,21.509907,20.590828,43.466340,62.680242,-4.718578,46.851761,-0.257191,-0.015511,19.456539,0.637142
4534,session_00,LJ2010-5B-A,-3.636,24.814,10.219173,-23.978932,-13.459980,-46.954323,-12.158148,8.174489,0.224734,-0.166715,0.449974,24.957129,0.709898
4535,session_00,ETH-1,-3.636,24.814,5.715830,11.956763,17.229593,24.130433,104.512500,2.031768,37.050579,-0.482858,0.072241,72.479635,0.379875
4536,session_00,ETH-4,-3.636,24.814,-6.353508,-4.896690,-11.725455,-9.755207,-0.313902,-10.242467,19.812196,-0.392996,0.014276,16.255273,0.456314
4537,session_00,NBS-18,-3.636,24.814,-1.654913,-9.378723,-11.435308,-18.581845,-12.649212,-5.056087,15.209553,-0.527533,0.089295,7.581600,0.304908
4538,session_00,PD5-78_0C,-3.636,24.814,0.676872,25.674722,25.664818,52.100945,61.847580,-3.854397,51.116427,-0.278888,0.087712,9.522797,0.617041
4539,session_00,PD5-DS2-B,-3.636,24.814,8.796197,15.332797,23.930570,30.714633,42.440102,5.199137,40.502138,-0.346475,-0.180418,2.332503,0.539365
4540,session_00,F7318A,-3.636,24.814,-0.217377,21.305495,20.370190,43.050078,45.696290,-4.650258,46.642206,-0.335441,-0.014257,3.496944,0.548746
4541,session_00,ETH-2,-3.636,24.814,-6.277690,-4.786038,-11.820950,-9.614323,-14.237202,-10.165553,19.925384,-0.677512,-0.065840,1.800805,0.135514
4542,session_00,ETH-3,-3.636,24.814,5.432483,12.423140,17.523090,24.817110,14.911220,1.711895,37.529039,-0.356756,-0.178996,-15.119263,0.522275
4543,session_00,IAEA-C1,-3.636,24.814,6.072810,11.728178,17.258660,23.418458,20.583665,2.421584,36.815565,-0.598211,-0.171365,-8.949916,0.249870
4544,session_00,PD5-31_3A,-3.636,24.814,6.410967,10.560213,16.605483,21.159243,24.413302,2.825804,35.618205,-0.451558,-0.071146,-3.327401,0.414623
4545,session_00,PD5-78_0D,-3.636,24.814,-0.407337,18.914543,17.563405,38.001765,-0.809372,-4.765743,44.193101,-0.589808,-0.178305,-36.511064,0.259604
4546,session_00,SBR-10_0A,-3.636,24.814,5.388787,12.420693,17.441732,24.702512,11.292000,1.665297,37.526634,-0.389492,-0.285968,-18.581280,0.485304
4547,session_00,ETH-1,-3.636,24.814,5.695858,11.871743,16.957542,23.803613,36.519562,2.013551,36.963523,-0.647152,-0.078891,6.646105,0.194443
4548,session_00,ETH-4,-3.636,24.814,-6.333813,-4.840173,-11.713535,-9.567132,-12.442055,-10.223515,19.870052,-0.457192,0.090604,3.792866,0.383960
4549,session_00,IAEA-C2,-3.636,24.814,-4.114612,5.092688,0.474950,10.246547,7.243335,-8.219211,30.041158,-0.265368,0.034832,1.631213,0.610656
4550,session_00,PD5-38_0B,-3.636,24.814,4.415637,13.337060,17.360462,26.794902,40.085375,0.591880,38.467713,-0.359811,-0.055581,8.609027,0.518693
4551,session_00,F7318A,-3.636,24.814,-0.217873,21.297232,20.404155,43.128587,42.456342,-4.650487,46.633742,-0.293702,0.077193,0.404177,0.595826
4555,session_01,ETH-3,-3.624,24.885,5.457727,12.306123,17.492990,24.626502,25.476940,1.746288,37.435171,-0.298613,-0.133838,-4.666740,0.577653
4556,session_01,ETH-1,-3.624,24.885,5.713440,11.872898,16.952303,23.676413,30.754637,2.034969,36.992311,-0.671443,-0.205406,1.026438,0.269088
4557,session_01,ETH-4,-3.624,24.885,-6.360668,-5.005485,-11.925197,-9.935963,-25.478327,-10.224311,19.789436,-0.480160,0.050396,-9.105755,0.433710
4558,session_01,ETH-3,-3.624,24.885,5.425490,12.404432,17.552732,24.836780,20.541060,1.708293,37.535606,-0.302299,-0.122853,-9.612700,0.574588
4559,session_01,ETH-2,-3.624,24.885,-6.308233,-4.894260,-11.998825,-9.927790,-21.456870,-10.172485,19.902862,-0.718873,-0.164893,-5.291201,0.236086
4560,session_01,ETH-1,-3.624,24.885,5.716265,11.897568,16.921387,23.699477,18.904952,2.037078,37.017489,-0.728673,-0.231631,-10.531856,0.221712
4561,session_01,ETH-4,-3.624,24.885,-6.329010,-4.909225,-11.775650,-9.763693,-8.685935,-10.194096,19.887633,-0.456810,0.030900,7.742948,0.453010
4562,session_01,NBS-19,-3.624,24.885,5.644125,11.984710,17.019577,23.784285,13.084578,1.956923,37.106617,-0.642847,-0.320992,-16.275356,0.292750
4563,session_01,LJ2010-5B-A,-3.624,24.885,10.200485,-24.022438,-13.538662,-47.144067,-10.665355,8.149333,0.337907,-0.183575,0.339972,26.616138,0.679615
4564,session_01,ETH-2,-3.624,24.885,-6.304883,-4.942525,-12.055033,-9.766460,-7.922097,-10.167127,19.853582,-0.731549,0.095040,8.559665,0.225603
4565,session_01,ETH-3,-3.624,24.885,5.394303,12.312133,17.502937,24.792145,41.641380,1.678407,37.441454,-0.229617,0.015928,11.078718,0.634776
4566,session_01,SBR-50_5A,-3.624,24.885,7.016302,6.047363,12.705545,12.028427,-8.291798,3.638792,31.042177,-0.514657,-0.101582,-27.246052,0.399818
4567,session_01,PD5-38_0A,-3.624,24.885,4.410315,14.061893,17.991230,28.239028,21.569280,0.564557,39.230022,-0.437488,-0.080202,-10.732089,0.462564
4568,session_01,ETH-1,-3.624,24.885,5.669720,11.806230,16.671887,23.428532,2.785537,1.990773,36.924352,-0.837471,-0.315779,-25.964776,0.131688
4569,session_01,ETH-4,-3.624,24.885,-6.351827,-4.971443,-11.888345,-9.848672,-19.820675,-10.216137,19.824168,-0.485678,0.070136,-3.429502,0.429134
4570,session_01,ETH-3,-3.624,24.885,5.420865,12.392310,17.709437,24.959707,70.979718,1.703803,37.523242,-0.131828,0.021026,39.365205,0.715694
4573,session_03,ETH-3,-3.672,24.742,5.447027,12.393230,17.662745,24.932707,53.391878,1.686522,37.419482,-0.205434,-0.007134,22.266372,0.727040
4574,session_03,ETH-4,-3.672,24.742,-6.344223,-4.953802,-11.772725,-9.830800,3.830673,-10.259609,19.683775,-0.394042,0.052725,20.573472,0.526004
4575,session_03,SBR-50_5A,-3.672,24.742,7.020248,6.094625,12.810773,12.230598,9.029232,3.597022,30.966221,-0.461010,0.004209,-10.351571,0.483317
4576,session_03,F7309A,-3.672,24.742,-0.208785,19.196323,18.193358,38.715248,13.127875,-4.599170,44.398904,-0.447768,-0.044214,-23.809167,0.500148
4577,session_03,ETH-2,-3.672,24.742,-6.249755,-4.788322,-11.778682,-9.536503,-15.637235,-10.164900,19.853006,-0.661497,0.017319,0.352531,0.275107
4578,session_03,ETH-3,-3.672,24.742,5.433918,12.347302,17.580473,24.831630,47.727370,1.674216,37.372483,-0.228222,-0.015022,16.874016,0.705596
4579,session_03,SANSA,-3.672,24.742,5.217987,11.504882,16.256303,22.984238,13.605345,1.474655,36.510366,-0.490192,-0.154284,-14.406940,0.458764
4580,session_03,SBR-51_0A,-3.672,24.742,7.314685,7.335725,14.328562,14.669650,19.480208,3.865635,32.236390,-0.477274,-0.054749,-2.831611,0.469304
4581,session_03,PD3 52_5 BOTTOM,-3.672,24.742,10.079147,11.840435,21.722862,23.684390,20.123515,6.650746,36.842666,-0.428039,-0.133419,-13.797297,0.521545
4582,session_03,LJ2010-5B-A,-3.672,24.742,10.241602,-23.913638,-13.410843,-47.030470,-23.217667,8.147062,0.231548,-0.205587,0.236209,13.324864,0.701447
4583,session_03,ETH-1,-3.672,24.742,5.760488,11.944723,17.040112,23.780352,32.042280,2.037538,36.959493,-0.703127,-0.245826,2.087198,0.259659
4584,session_03,ETH-4,-3.672,24.742,-6.295318,-4.848340,-11.651008,-9.700030,-9.097345,-10.211312,19.791653,-0.425841,-0.027178,7.167216,0.496274
4585,session_03,RODOLO,-3.672,24.742,0.497578,18.060738,17.983495,36.458345,36.343507,-3.803723,43.234431,-0.286901,0.010281,-0.003725,0.650881
4586,session_03,PD3 88A TOP,-3.672,24.742,8.867520,7.871342,16.569312,16.000103,50.006940,5.503314,32.781244,-0.382142,0.192492,24.272590,0.560379
4587,session_03,PD3 52_5 TOP,-3.672,24.742,10.181882,13.181162,23.154723,26.412475,39.293815,6.711222,38.215293,-0.434516,-0.120321,2.015688,0.516643
4588,session_03,ETH-2,-3.672,24.742,-6.264527,-4.824395,-11.869777,-9.644280,-11.890458,-10.179333,19.816102,-0.702682,-0.019006,4.247605,0.236399
4589,session_03,ETH-3,-3.672,24.742,5.477288,12.496053,17.659352,24.991838,16.317195,1.715049,37.524700,-0.339632,-0.152549,-13.941278,0.601149
4590,session_03,NBS-19,-3.672,24.742,5.694410,12.098075,17.274385,24.191717,43.947648,1.961386,37.116675,-0.554103,-0.147178,13.416165,0.399645
4591,session_03,SBR-50_5A,-3.672,24.742,7.071785,6.162617,12.869095,12.185843,15.176327,3.649527,31.035723,-0.522630,-0.175146,-4.509044,0.425561
4592,session_03,SBR-C-B,-3.672,24.742,5.365092,2.538927,7.574880,5.026433,6.417930,1.961360,27.329120,-0.466160,-0.057530,-4.277302,0.474198
4593,session_03,ETH-1,-3.672,24.742,5.760597,12.029278,17.114665,24.018238,22.097153,2.034552,37.046075,-0.712079,-0.180613,-7.732323,0.251322
4594,session_03,ETH-4,-3.672,24.742,-6.300118,-4.738917,-11.611372,-9.390495,-19.336003,-10.220481,19.903712,-0.488821,0.065441,-3.449697,0.437226
4595,session_03,NBS-18,-3.672,24.742,-1.595897,-9.209717,-11.206017,-18.317377,-19.900810,-5.034090,15.314890,-0.524328,0.017547,-0.216811,0.404250
4596,session_03,F7318A,-3.672,24.742,-0.175852,21.507210,20.602610,43.660293,44.225598,-4.648471,46.765149,-0.344674,0.175642,1.652501,0.598830
4597,session_03,PD3 52_5 BOTTOM,-3.672,24.742,10.085745,12.199675,22.082450,24.448430,27.917230,6.644609,37.210502,-0.431932,-0.097286,-6.962669,0.518188
4598,session_03,SBR-51-A,-3.672,24.742,7.366222,7.501375,14.551462,14.949945,19.441722,3.914551,32.405891,-0.472000,-0.107400,-3.245756,0.474434
4599,session_03,ETH-2,-3.672,24.742,-6.251162,-4.719618,-11.705577,-9.379855,-1.433135,-10.168942,19.923360,-0.653935,0.037401,14.651247,0.282261
4600,session_03,ETH-3,-3.672,24.742,5.472115,12.501753,17.716142,25.109250,35.881445,1.709319,37.530549,-0.284074,-0.049277,5.034884,0.653314
4601,session_03,IAEA-C2,-3.672,24.742,-4.087560,5.172542,0.619370,10.364527,11.468408,-8.224612,30.047762,-0.227165,-0.007283,5.646624,0.692695
4602,session_03,PD3 52_5 TOP,-3.672,24.742,10.129083,12.653085,22.565973,25.353997,28.118338,6.674234,37.674680,-0.443571,-0.109410,-7.687550,0.507666
4603,session_03,SBR-C-B,-3.672,24.742,5.324220,2.370082,7.404648,4.834658,16.819357,1.923959,27.156322,-0.427595,0.088501,6.390238,0.510235
4604,session_03,PD3 88A BOTTOM,-3.672,24.742,9.223980,13.344293,22.399262,26.774073,55.884268,5.682855,38.384564,-0.352918,-0.090095,18.718086,0.592569
4605,session_03,ETH-1,-3.672,24.742,5.737647,11.957263,16.989027,23.879183,12.837050,2.012699,36.972386,-0.742083,-0.174094,-16.560748,0.223073
4606,session_03,ETH-4,-3.672,24.742,-6.296132,-4.752983,-11.595443,-9.318983,-11.044123,-10.215706,19.889299,-0.462962,0.165907,5.000121,0.461497
4607,session_03,MERCK,-3.672,24.742,-36.038623,-1.672845,-39.207180,-3.377553,-54.084137,-42.074212,23.111949,-0.462537,-0.035111,-13.063921,0.439282
4608,session_03,PD3 52_5 BOTTOM,-3.672,24.742,10.065368,11.943583,21.777573,23.889348,8.712995,6.632256,36.948319,-0.460640,-0.137095,-25.009574,0.491009
4609,session_03,PD3 88A TOP,-3.672,24.742,8.891218,8.008545,16.469975,15.871710,-4.900162,5.523564,32.921681,-0.637811,-0.206130,-29.572747,0.320463
4610,session_03,SBR-51-A,-3.672,24.742,7.351578,7.454127,14.505040,14.874630,21.723152,3.900659,32.357544,-0.456657,-0.087815,-0.907549,0.488788
4611,session_03,ETH-2,-3.672,24.742,-6.247953,-4.727080,-11.819635,-9.621345,-22.812375,-10.165242,19.915712,-0.765232,-0.191394,-7.061148,0.177763
4612,session_03,ETH-3,-3.672,24.742,5.474967,12.482972,17.642333,25.122905,17.905342,1.713051,37.511310,-0.341270,0.001142,-12.372909,0.599599
4613,session_03,IAEA-C1,-3.672,24.742,6.160655,11.893447,17.301833,23.500457,3.387628,2.466524,36.906056,-0.806290,-0.417851,-26.051653,0.163099
4614,session_03,LJ2010-5B-A,-3.672,24.742,10.194257,-23.695047,-13.306907,-46.617893,-42.827323,8.088373,0.455483,-0.272180,0.221205,-7.405994,0.639063
4615,session_03,PD3 88A BOTTOM,-3.672,24.742,9.234903,13.360660,22.221548,26.706218,11.457583,5.693914,38.401297,-0.553706,-0.188471,-24.187046,0.404069
4616,session_03,ETH-1,-3.672,24.742,5.769542,11.991860,16.842168,23.800652,-42.994037,2.045472,37.007738,-0.952648,-0.319136,-70.865151,0.025428
4617,session_03,ETH-4,-3.672,24.742,-6.281307,-4.783628,-11.825947,-9.792867,-50.396237,-10.198750,19.857884,-0.681192,-0.250947,-34.947373,0.256594
4619,session_04,ETH-3,-3.649,24.787,5.434417,12.375535,17.495038,24.812563,18.696598,1.703312,37.450634,-0.340083,-0.089400,-11.356567,0.633622
4620,session_04,ETH-1,-3.649,24.787,5.725418,11.979345,17.079467,23.976978,26.635142,2.028821,37.044153,-0.662125,-0.122233,-3.192978,0.306393
4621,session_04,ETH-2,-3.649,24.787,-6.290588,-4.843040,-11.951085,-9.753078,-16.945567,-10.190911,19.841305,-0.739465,-0.091395,-0.825352,0.199257
4622,session_04,ETH-3,-3.649,24.787,5.428783,12.412213,17.327148,24.721572,-1.252993,1.695945,37.488216,-0.534855,-0.250624,-30.780832,0.435795
4623,session_04,PD5-78-C,-3.649,24.787,0.691152,25.713537,25.589597,52.109220,31.849453,-3.853555,51.123489,-0.404113,0.019888,-19.084970,0.576630
4624,session_04,F6975A,-3.649,24.787,2.121440,19.064983,20.643293,38.436518,50.902313,-2.082149,44.310169,-0.320185,-0.054820,10.333476,0.656922
4625,session_04,PD3-57_8,-3.649,24.787,9.636360,12.567915,21.955612,25.120728,28.490990,6.186361,37.637910,-0.454679,-0.168713,-6.647608,0.521728
4626,session_04,ETH-2,-3.649,24.787,-6.267203,-4.806705,-11.809293,-9.605160,5.002382,-10.167268,19.878468,-0.656202,-0.015057,21.383599,0.283895
4627,session_04,ETH-3,-3.649,24.787,5.428470,12.383198,17.562968,24.791942,34.449958,1.696676,37.458497,-0.274684,-0.124659,3.923438,0.700058
4628,session_04,RODOLO,-3.649,24.787,0.513317,17.957560,17.922443,36.151860,49.212130,-3.760006,43.179613,-0.263481,-0.082757,12.598207,0.711782
4629,session_04,SBR-10_0A,-3.649,24.787,10.059150,15.417943,25.332512,31.013547,39.160778,6.533562,40.556107,-0.351303,-0.058172,-2.316128,0.629970
4630,session_04,PD3-52_5 BOTTOM,-3.649,24.787,9.997630,11.859892,21.665438,23.729390,26.617917,6.598411,36.911868,-0.419910,-0.127920,-7.471025,0.556727
4631,session_04,ETH-1,-3.649,24.787,5.725577,11.884958,16.927767,23.703803,10.769158,2.032457,36.947475,-0.719705,-0.202487,-18.418249,0.247809
4632,session_04,ETH-4,-3.649,24.787,-6.319752,-4.875152,-11.736355,-9.663107,-17.308257,-10.220886,19.808481,-0.460326,0.063993,-1.099409,0.482749
4633,session_04,MERCK,-3.649,24.787,-36.071000,-1.783175,-39.316552,-3.580198,-49.746548,-42.126875,23.044189,-0.433111,-0.017422,-8.287448,0.483150
4634,session_04,PD5-31_3-A,-3.649,24.787,6.378693,10.492105,16.541027,21.276212,45.317853,2.781544,35.519304,-0.415631,0.178203,17.180532,0.556012
4635,session_04,PD3-88A BOTTOM,-3.649,24.787,9.182865,13.185775,22.149227,26.562022,38.285950,5.679081,38.271817,-0.401640,0.016244,2.090737,0.575745
4636,session_04,ETH-2,-3.649,24.787,-6.261995,-4.799507,-11.863852,-9.601130,-18.235472,-10.161969,19.885829,-0.723886,-0.025454,-2.252778,0.215154
4637,session_04,ETH-3,-3.649,24.787,5.458925,12.438405,17.570815,24.890112,14.991267,1.727192,37.514973,-0.351810,-0.137926,-15.098369,0.621796
4638,session_04,SANSA,-3.649,24.787,5.197230,11.463820,16.272513,22.993315,22.980272,1.483347,36.517345,-0.413062,-0.064230,-5.189856,0.558354
4639,session_04,SBR-M-A,-3.649,24.787,7.527748,11.057007,18.323018,22.288572,29.106607,3.988641,36.095243,-0.390801,0.051217,-0.909038,0.582969
4640,session_04,PD5-38-A,-3.649,24.787,4.419633,14.105772,18.052423,28.310662,20.146700,0.555419,39.225224,-0.429496,-0.097075,-12.203452,0.543433
4641,session_04,PD3-52_5 TOP,-3.649,24.787,10.125165,12.619667,22.506608,25.182212,21.681810,6.706789,37.689780,-0.465167,-0.210942,-13.831882,0.511628
4642,session_04,ETH-1,-3.649,24.787,5.737892,11.973968,16.978478,23.818448,3.251318,2.042347,37.038617,-0.768917,-0.266409,-25.900105,0.197918
4643,session_04,ETH-4,-3.649,24.787,-6.321537,-4.837163,-11.682340,-9.537152,-10.206153,-10.224199,19.847395,-0.441356,0.114826,6.046297,0.502054
4644,session_04,IAEA-C2,-3.649,24.787,-4.115307,5.114558,0.414935,10.022263,-13.684092,-8.234233,30.035586,-0.346002,-0.230694,-19.220814,0.610759
4645,session_04,PD3-57_8,-3.649,24.787,9.658885,12.777267,22.242413,25.616803,34.538673,6.202744,37.852289,-0.400385,-0.098385,-1.236159,0.577110
4646,session_04,SBR-14_5A,-3.649,24.787,7.020398,11.024135,17.750857,22.084378,24.480818,3.447704,36.062753,-0.401284,-0.083521,-4.802435,0.571766
4647,session_04,PD3-44_56,-3.649,24.787,5.489473,4.288952,9.912017,10.102450,268.651358,2.059674,29.167695,0.008107,1.493358,250.709632,0.979494
4648,session_04,ETH-2,-3.649,24.787,-6.275217,-4.819110,-11.830420,-9.605738,-8.563675,-10.175371,19.865780,-0.657006,0.009289,7.629761,0.283058
4649,session_04,ETH-3,-3.649,24.787,5.412717,12.382133,17.384843,24.673238,5.839025,1.679881,37.457443,-0.432496,-0.238372,-23.824873,0.539729
4650,session_04,NDS-19,-3.649,24.787,5.655953,12.050655,17.179592,24.060258,36.519267,1.951973,37.117355,-0.561772,-0.181825,6.338691,0.408334
4651,session_04,PD5-78-C,-3.649,24.787,0.693787,25.797960,25.748643,52.326555,52.530840,-3.853821,51.209956,-0.332691,0.061832,0.410951,0.649268
4652,session_04,PD3-88A BOTTOM,-3.649,24.787,9.164097,13.227513,22.166263,26.496863,35.872030,5.657493,38.314611,-0.406292,-0.129611,-0.300159,0.571041
4653,session_04,PD5-31_3A,-3.649,24.787,6.438937,10.575170,16.610562,21.168912,17.968218,2.842866,35.604244,-0.489765,-0.091276,-9.656086,0.480847
4654,session_04,ETH-1,-3.649,24.787,5.734622,11.991632,17.030828,23.906448,19.060242,2.038204,37.056716,-0.731277,-0.215381,-10.581050,0.236167
4655,session_04,ETH-4,-3.649,24.787,-6.329505,-4.855670,-11.708932,-9.774055,-12.804045,-10.232029,19.828458,-0.441705,-0.087196,3.450993,0.501673
4656,session_04,NBS-18,-3.649,24.787,-1.622030,-9.240267,-11.371567,-18.551418,-42.952512,-5.039217,15.326619,-0.634387,-0.159209,-23.645089,0.306466
4657,session_04,SBR-10_0A,-3.649,24.787,10.044337,15.400938,25.194680,30.780100,10.323925,6.518356,40.538724,-0.454102,-0.251099,-29.954910,0.525510
4658,session_04,PD3-52_5 BOTTOM,-3.649,24.787,10.056942,11.987435,21.839892,23.889922,10.318628,6.657105,37.042368,-0.433667,-0.223186,-23.532103,0.542938
4659,session_04,F7309A,-3.649,24.787,-0.216552,19.405797,18.501567,39.100015,42.886245,-4.592958,44.664714,-0.339153,-0.084869,4.466934,0.635560
4660,session_04,ETH-2,-3.649,24.787,-6.252682,-4.770800,-12.005687,-9.816535,-59.715168,-10.153079,19.915211,-0.905313,-0.300615,-44.471452,0.030895
4661,session_04,ETH-3,-3.649,24.787,5.447103,12.435872,17.469687,24.761067,-6.275393,1.714653,37.512406,-0.436574,-0.258817,-35.717752,0.535674
4662,session_04,IAEA-C1,-3.649,24.787,6.133750,11.827148,17.179180,23.394247,-30.335253,2.470747,36.887313,-0.834835,-0.390597,-58.637089,0.131220
4663,session_04,PD3-44_56,-3.649,24.787,8.063563,12.338138,20.060315,24.643802,21.522540,4.514140,37.406216,-0.479704,-0.180173,-11.297060,0.494461
4664,session_04,PD3-52_5 TOP,-3.649,24.787,10.112247,12.393677,22.243430,24.744408,9.181475,6.701283,37.458337,-0.489918,-0.191689,-25.457042,0.486251
4665,session_04,ETH-1,-3.649,24.787,5.691000,11.786953,16.690855,23.258368,-6.399968,1.999109,36.847172,-0.821924,-0.443907,-34.872557,0.143841
4666,session_04,ETH-4,-3.649,24.787,-6.282288,-4.862448,-11.750512,-9.884835,-40.472957,-10.181323,19.821406,-0.526065,-0.185439,-24.709852,0.416020
6950,session_06,ETH-3,-2.992,24.559,4.808823,12.540850,17.014165,24.958848,-10.610997,1.698737,37.479500,-0.331284,-0.273202,-39.470801,0.652134
6951,session_06,ETH-4,-2.992,24.559,-6.920397,-4.684263,-12.221558,-9.440448,-58.002230,-10.234550,19.745115,-0.516232,-0.094815,-42.208593,0.461773
6952,session_06,MERCK,-2.992,24.559,-36.661192,-1.635312,-39.805460,-3.497730,-77.615625,-42.219600,22.958234,-0.456020,-0.230873,-37.024466,0.527085
6953,session_06,ETH-1,-2.992,24.559,5.080923,12.063608,16.390418,23.859012,-19.467873,2.007900,36.986754,-0.760355,-0.403901,-47.461882,0.204458
6954,session_06,LJ2010-12A-Z2A,-2.992,24.559,9.541643,-24.263325,-14.530655,-47.844903,-70.466228,8.136928,-0.481659,-0.273775,0.097823,-34.298761,0.714982
6955,session_06,LJ2010-12A-Z1A,-2.992,24.559,9.032415,-25.540720,-16.355060,-50.247640,-76.515655,7.639060,-1.797642,-0.318131,0.191206,-37.592890,0.668861
6956,session_06,LJ2010-5B-A,-2.992,24.559,9.572838,-23.751977,-14.017678,-46.882125,-70.001740,8.151212,0.045533,-0.300572,0.060613,-34.842672,0.686974
6957,session_06,ETH-3,-2.992,24.559,4.836248,12.589078,17.064597,25.220280,-19.775207,1.726352,37.529167,-0.356674,-0.113459,-48.484439,0.625635
6958,session_06,ETH-2,-2.992,24.559,-6.861235,-4.647095,-12.337658,-9.416157,-60.460293,-10.172528,19.783304,-0.731815,-0.144971,-44.838613,0.236823
6959,session_06,LJ2010-12A-Z1A,-2.992,24.559,9.110412,-25.621143,-16.355447,-50.400320,-79.695848,7.725659,-1.880747,-0.317010,0.195506,-40.830340,0.670031
6960,session_06,LJ2010-5B-A,-2.992,24.559,9.590903,-23.720092,-13.961168,-46.771923,-69.062273,8.169377,0.078368,-0.293832,0.110913,-33.948113,0.694002
6961,session_06,LJ2010-12A-Z2A,-2.992,24.559,9.570042,-24.259563,-14.525543,-47.943377,-89.416278,8.167221,-0.477846,-0.301367,-0.013319,-54.021620,0.686190
6962,session_06,ETH-1,-2.992,24.559,5.088497,11.991895,16.322595,23.707855,-32.148567,2.018656,36.912789,-0.765186,-0.409821,-59.657158,0.199423
6963,session_06,ETH-4,-2.992,24.559,-6.964340,-4.813240,-12.407643,-9.831362,-60.462572,-10.276857,19.612222,-0.531568,-0.230326,-44.421824,0.445786
6964,session_06,LJ2010-5B-A,-2.992,24.559,9.595830,-23.712813,-13.959223,-46.872055,-69.172698,8.174385,0.085862,-0.304219,-0.009054,-34.081875,0.683162
6965,session_06,LJ2010-12A-Z2A,-2.992,24.559,9.556177,-24.288368,-14.604080,-47.896735,-73.809027,8.153441,-0.507515,-0.337858,0.094718,-37.737803,0.648119
6966,session_06,LJ2010-12A-Z1A,-2.992,24.559,9.027072,-25.716147,-16.522838,-50.675388,-72.856935,7.639907,-1.978516,-0.306161,0.100794,-33.432434,0.681367
6967,session_06,ETH-3,-2.992,24.559,4.788177,12.402677,16.800610,24.758847,-26.619308,1.681695,37.337071,-0.385895,-0.195428,-54.738001,0.595168
6968,session_06,ETH-2,-2.992,24.559,-6.827868,-4.436445,-12.117777,-9.058263,-59.494345,-10.144584,20.000439,-0.751901,-0.206952,-44.288325,0.215844
