H (A/m)	M (A/m)
3978873.5751313814	917517.0694226127
3952347.751297172	917515.9309261362
3925821.9274629634	917514.7788148074
3899296.103628754	917513.6128904781
3872770.279794545	917512.432943999
3846244.4559603357	917511.2387450258
3819718.632126127	917510.0300712233
3793192.808291918	917508.806679031
3766666.9844577084	917507.5683362469
3740141.160623499	917506.3147901065
3713615.3367892904	917505.0457976685
3687089.512955081	917503.7611000235
3660563.689120872	917502.4604338715
3634037.8652866627	917501.1435382902
3607512.041452454	917499.8101390528
3580986.2176182447	917498.4599587596
3554460.3937840355	917497.0927141523
3527934.569949826	917495.7081159572
3501408.7461156175	917494.305867425
3474882.922281408	917492.8856694812
3448357.098447199	917491.4472123873
3421831.27461299	917489.9901813542
3395305.450778781	917488.5142545971
3368779.6269445717	917487.0191061336
3342253.8031103625	917485.5043946952
3315727.9792761537	917483.9697795454
3289202.1554419445	917482.4149097844
3262676.3316077353	917480.8394252063
3236150.507773526	917479.2429621258
3209624.6839393172	917477.6251441863
3183098.8601051085	917475.9855880786
3156573.0362708988	917474.3239018363
3130047.2124366895	917472.6396845891
3103521.3886024808	917470.932526357
3076995.564768272	917469.2020077575
3050469.7409340623	917467.4476997611
3023943.917099853	917465.6691636767
2997418.0932656443	917463.8659498921
2970892.269431435	917462.0375990237
2944366.445597226	917460.1836406917
2917840.621763017	917458.3035934326
2891314.797928808	917456.3969643983
2864788.9740945986	917454.4632490149
2838263.15026039	917452.5019306479
2811737.3264261805	917450.5124802676
2785211.5025919713	917448.4943560871
2758685.678757762	917446.4470051698
2732159.854923553	917444.3698551651
2705634.031089344	917442.2623256032
2679108.207255135	917440.1238198029
2652582.383420926	917437.953726288
2626056.5595867164	917435.7514184273
2599530.7357525076	917433.5162538897
2573004.911918299	917431.2475742616
2546479.088084089	917428.9447044765
2519953.26424988	917426.6069523601
2493427.440415671	917424.2336121555
2466901.616581462	917421.8239478964
2440375.792747252	917419.3772167088
2413849.9689130434	917416.8926524662
2387324.1450788346	917414.3694691058
2360798.3212446254	917411.8068599845
2334272.497410416	917409.2039972486
2307746.6735762074	917406.560031115
2281220.849741998	917403.8740956589
2254695.025907789	917401.1452825909
2228169.2020735797	917398.372678262
2201643.378239371	917395.5553380214
2175117.5544051616	917392.6922915502
2148591.7305709524	917389.7825419566
2122065.906736743	917386.8250649801
2095540.0829025342	917383.8188169702
2069014.2590683252	917380.7626985584
2042488.4352341164	917377.6556062067
2015962.611399907	917374.4963965184
1989436.7875656977	917371.2838937824
1962910.963731489	917368.0168888607
1936385.1398972794	917364.6941379175
1909859.31606307	917361.3143723438
1883333.4922288612	917357.8762542132
1856807.6683946522	917354.3784431524
1830281.8445604432	917350.8195364826
1803756.020726234	917347.1981023824
1777230.196892025	917343.5126625694
1750704.3730578157	917339.7616944785
1724178.5492236067	917335.9436301002
1697652.7253893975	917332.0568539026
1671126.9015551885	917328.0997013281
1644601.0777209792	917324.0704568992
1618075.2538867702	917319.9673524256
1591549.430052561	917315.7885648077
1565023.6062183513	917311.5322142034
1538497.7823841427	917307.1963623307
1511971.9585499333	917302.7790083656
1485446.1347157238	917298.2780896298
1458920.3108815148	917293.6914763115
1432394.4870473053	917289.0169702717
1405868.663213096	917284.2523025359
1379342.8393788866	917279.3951289
1352817.0155446772	917274.4430311697
1326291.1917104684	917269.3935074204
1299765.367876259	917264.2439749606
1273239.5440420494	917258.9917632947
1246713.7202078402	917253.6341121946
1220187.8963736307	917248.1681684424
1193662.0725394217	917242.5909799966
1167136.2487052123	917236.8994935426
1140610.424871003	917231.0905496271
1114084.6010367938	917225.1608786362
1087558.7772025845	917219.1070956677
1061032.9533683753	917212.925695636
1034507.129534166	917206.613048384
1007981.3056999566	917200.165393033
981455.4818657474	917193.5788321077
954929.658031538	917186.849326084
928403.8341973288	917179.9726863692
901878.0103631194	917172.9445691555
875352.1865289103	917165.7604681512
848826.3626947008	917158.4157073195
822300.5388604916	917150.9054330153
795774.7150262822	917143.2246056584
769248.8911920731	917135.367991558
742723.0673578638	917127.3301531416
716197.2435236546	917119.1054400001
689671.4196894455	917110.6879778375
663145.5958552363	917102.0716588629
636619.772021027	917093.2501290069
610093.9481868178	917084.2167776028
583568.1243526087	917074.9647229864
557042.3005183995	917065.4867997181
530516.4766841902	917055.7755450798
503990.65284998104	917045.8231834495
477464.82901577186	917035.6216081615
450939.0051815626	917025.1623697722
424413.18134735344	917014.4366512753
397887.35751314426	917003.4352548703
371361.53367893497	916992.1485782113
344835.70984472585	916980.5665938854
318309.8860105166	916968.6788257861
291784.0621763074	916956.4743260416
265258.2383420982	916943.9416474344
238732.414507889	916931.0688160098
212206.5906736798	916917.8433026011
185680.76683947057	916904.25198948
159154.9430052614	916890.2811377323
132629.1191710522	916875.916351142
106103.29533684293	916861.1425368688
79577.47150263375	916845.9438654212
53051.64766842457	916830.3037258617
26525.82383421531	916814.2046785014
6.1733682846189024e-09	916797.6284043228
-26525.823834202976	916780.5556501959
-53051.64766841223	916762.9661731612
-79577.47150262143	916744.8386718932
-106103.2953368306	916726.1507250742
-132629.11917103978	916706.8787167525
-159154.94300524905	916686.9977550068
-185680.76683945823	916666.481592757
-212206.5906736675	916645.3025331816
-238732.4145078767	916623.4313333404
-265258.23834208585	916600.837092302
-291784.06217629503	916577.4871460684
-318309.8860105043	916553.346932721
-344835.7098447135	916528.3798628909
-371361.5336789227	916502.5471679427
-397887.3575131319	916475.8077451545
-424413.18134734116	916448.1179800887
-450939.00518155034	916419.4315586512
-477464.8290157596	916389.6992598608
-503990.65284996876	916358.8687258998
-530516.476684178	916326.8842213218
-557042.3005183872	916293.6863619498
-583568.1243525964	916259.2118090646
-610093.9481868056	916223.3929459704
-636619.7720210148	916186.1575364649
-663145.595855224	916147.4282905064
-689671.4196894332	916107.1224805749
-716197.2435236424	916065.1513921291
-742723.0673578517	916021.4198740359
-769248.8911920608	915975.825642023
-795774.7150262699	915928.258735699
-822300.5388604793	915878.6021254415
-848826.3626946885	915826.7253578118
-875352.1865288978	915772.4917169098
-901878.0103631071	915715.7520476184
-928403.8341973164	915656.3447656536
-954929.6580315257	915594.0946116468
-981455.4818657349	915528.8111650349
-1007981.3056999443	915460.2871815937
-1034507.1295341535	915388.296716965
-1061032.9533683627	915312.592968437
-1087558.7772025722	915232.9058028313
-1114084.6010367814	915148.9389578585
-1140610.424870991	915060.3667862567
-1167136.2487052	914966.8305125828
-1193662.0725394094	914867.9338169827
-1220187.8963736186	914763.2380193993
-1246713.7202078279	914652.2590641258
-1273239.5440420373	914534.4485870491
-1299765.3678762466	914409.2027544607
-1326291.1917104558	914275.8415873713
-1352817.015544665	914133.5998384834
-1379342.8393788743	913981.6127332008
-1405868.6632130835	913818.8988340916
-1432394.487047293	913644.3435403111
-1458920.3108815022	913456.6559405696
-1485446.1347157112	913254.3598553585
-1511971.9585499207	913035.7378678664
-1538497.78238413	912798.7864606356
-1565023.6062183394	912541.1342777739
-1591549.4300525486	912259.9693885591
-1618075.253886758	911951.9086422592
-1644601.0777209667	911612.8373566105
-1671126.9015551761	911237.6711633523
-1697652.7253893851	910820.0177590697
-1724178.5492235944	910351.6960554842
-1750704.3730578034	909821.8869477698
-1777230.1968920128	909215.9134121484
-1803756.0207262216	908512.7072558278
-1830281.8445604306	907680.413958215
-1856807.66839464	906665.3242903835
-1883333.4922288489	905360.2292797595
-1909859.316063058	903434.731124282
-1936385.139897267	-917364.6940800116
-1962910.9637314763	-917368.0144430499
-1989436.7875656853	-917371.2815926081
-2015962.6113998946	-917374.4941515152
-2042488.435234104	-917377.6534171806
-2069014.2590683128	-917380.7605641788
-2095540.0829025218	-917383.8167354597
-2122065.906736731	-917386.8230434908
-2148591.7305709403	-917389.7805700793
-2175117.554405149	-917392.6903680465
-2201643.3782393583	-917395.5534615192
-2228169.2020735675	-917398.3708474913
