H (A/m)	M (A/m)
3978873.5751313814	701892.6381272272
3952347.751297172	701891.7635847297
3925821.9274629634	701890.8765418936
3899296.103628754	701889.9767396781
3872770.279794545	701889.0639512303
3846244.4559603357	701888.1379228032
3819718.632126127	701887.1983967732
3793192.808291918	701886.2451061867
3766666.9844577084	701885.2777865466
3740141.160623499	701884.2961578316
3713615.3367892904	701883.2999326815
3687089.512955081	701882.2888234742
3660563.689120872	701881.2625348205
3634037.8652866627	701880.2207547718
3607512.041452454	701879.1631754992
3580986.2176182447	701878.0894703398
3554460.3937840355	701876.9993193137
3527934.569949826	701875.8923708443
3501408.7461156175	701874.7682799053
3474882.922281408	701873.626696911
3448357.098447199	701872.4672507229
3421831.27461299	701871.2895710481
3395305.450778781	701870.0932705387
3368779.6269445717	701868.8779539843
3342253.8031103625	701867.6432156096
3315727.9792761537	701866.3886387395
3289202.1554419445	701865.1137940803
3262676.3316077353	701863.8182447724
3236150.507773526	701862.5015379626
3209624.6839393172	701861.1632097055
3183098.8601051085	701859.8027832692
3156573.0362708988	701858.4197686749
3130047.2124366895	701857.0136622757
3103521.3886024808	701855.5839463191
3076995.564768272	701854.1300883287
3050469.7409340623	701852.6515408071
3023943.917099853	701851.1477405988
2997418.0932656443	701849.6181083653
2970892.269431435	701848.0620480372
2944366.445597226	701846.4789463315
2917840.621763017	701844.8681716956
2891314.797928808	701843.2290756804
2864788.9740945986	701841.5609865956
2838263.15026039	701839.8632166794
2811737.3264261805	701838.1350562661
2785211.5025919713	701836.3757743356
2758685.678757762	701834.5846176983
2732159.854923553	701832.7608102114
2705634.031089344	701830.9035519224
2679108.207255135	701829.0120181494
2652582.383420926	701827.0853615683
2626056.5595867164	701825.1226996065
2599530.7357525076	701823.1231305979
2573004.911918299	701821.0857214739
2546479.088084089	701819.009509395
2519953.26424988	701816.8935006657
2493427.440415671	701814.7366741158
2466901.616581462	701812.5379616603
2440375.792747252	701810.2962739187
2413849.9689130434	701808.010481107
2387324.1450788346	701805.6794159933
2360798.3212446254	701803.3018724007
2334272.497410416	701800.8766101402
2307746.6735762074	701798.4023276287
2281220.849741998	701795.8776982286
2254695.025907789	701793.3013434487
2228169.2020735797	701790.6718519935
2201643.378239371	701787.9877191887
2175117.5544051616	701785.2474318277
2148591.7305709524	701782.4494084693
2122065.906736743	701779.5920116137
2095540.0829025342	701776.6735450393
2069014.2590683252	701773.6922514648
2042488.4352341164	701770.6463097916
2015962.611399907	701767.5338321797
1989436.7875656977	701764.3528612136
1962910.963731489	701761.1013667989
1936385.1398972794	701757.7772428774
1909859.31606307	701754.3783039049
1883333.4922288612	701750.9022812934
1856807.6683946522	701747.3468195902
1830281.8445604432	701743.7094723206
1803756.020726234	701739.9876978531
1777230.196892025	701736.1788550908
1750704.3730578157	701732.2801981384
1724178.5492236067	701728.2888713926
1697652.7253893975	701724.2019062343
1671126.9015551885	701720.0162115361
1644601.0777209792	701715.7285710558
1618075.2538867702	701711.3356358287
1591549.430052561	701706.8339177032
1565023.6062183513	701702.2197824891
1538497.7823841427	701697.489442294
1511971.9585499333	701692.6389481296
1485446.1347157238	701687.6641805972
1458920.3108815148	701682.5608420108
1432394.4870473053	701677.3244463198
1405868.663213096	701671.950309549
1379342.8393788866	701666.4335386537
1352817.0155446772	701660.7690208973
1326291.1917104684	701654.9514110554
1299765.367876259	701648.9751191624
1273239.5440420494	701642.8342966031
1246713.7202078402	701636.5228216182
1220187.8963736307	701630.0342837663
1193662.0725394217	701623.3619674103
1167136.2487052123	701616.498833893
1140610.424871003	701609.4375026687
1114084.6010367938	701602.1702313153
1087558.7772025845	701594.6888937852
1061032.9533683753	701586.9849567808
1034507.129534166	701579.0494557153
1007981.3056999566	701570.87296763
981455.4818657474	701562.4455827097
954929.658031538	701553.7568735823
928403.8341973288	701544.7958624243
901878.0103631194	701535.5509855164
875352.1865289103	701526.0100547558
848826.3626947008	701516.1602169955
822300.5388604916	701505.987909748
795774.7150262822	701495.4788127653
769248.8911920731	701484.6177970394
742723.0673578638	701473.3888678687
716197.2435236546	701461.7751067221
689671.4196894455	701449.7586026209
663145.5958552363	701437.3203834745
636619.772021027	701424.4403382307
610093.9481868178	701411.0971331364
583568.1243526087	701397.2681209246
557042.3005183995	701382.9292415618
530516.4766841902	701368.0549145608
503990.65284998104	701352.6179209172
477464.82901577186	701336.5892733001
450939.0051815626	701319.9380774236
424413.18134735344	701302.6313763121
397887.35751314426	701284.6339820684
371361.53367893497	701265.9082874798
344835.70984472585	701246.4140670014
318309.8860105166	701226.1082469842
291784.0621763074	701204.9446607231
265258.2383420982	701182.8737724102
238732.414507889	701159.8423764835
212206.5906736798	701135.7932608662
185680.76683947057	701110.6648351937
159154.9430052614	701084.3907162086
132629.1191710522	701056.8992675131
106103.29533684293	701028.1130828282
79577.47150263375	700997.9484180384
53051.64766842457	700966.3145332582
26525.82383421531	700933.1129907474
6.1733682846189024e-09	700898.2368173036
-26525.823834202976	700861.5696014293
-53051.64766841223	700822.9844527813
-79577.47150262143	700782.3428468511
-106103.2953368306	700739.4942064186
-132629.11917103978	700694.2707413707
-159154.94300524905	700646.4909573201
-185680.76683945823	700595.9543629852
-212206.5906736675	700542.4399109205
-238732.4145078767	700485.7033913364
-265258.23834208585	700425.4743732042
-291784.06217629503	700361.4526392249
-318309.8860105043	700293.3040600714
-344835.7098447135	700220.6557348205
-371361.5336789227	700143.0902402017
-397887.3575131319	700060.1389224796
-424413.18134734116	699971.2738359257
-450939.00518155034	699875.898212646
-477464.8290157596	699773.3368529306
-503990.65284996876	699662.8147642382
-530516.476684178	699543.4504268089
-557042.3005183872	699414.2284457326
-583568.1243525964	699273.9752088715
-610093.9481868056	699121.3286919108
-636619.7720210148	698954.6898939369
-663145.595855224	698772.1809581164
-689671.4196894332	698571.5715717052
-716197.2435236424	698350.1936732631
-742723.0673578517	698104.8179085689
-769248.8911920608	697831.5000867336
-795774.7150262699	697525.3559707555
-822300.5388604793	697180.2497618587
-848826.3626946885	696788.3208923531
-875352.1865288978	696339.3094916816
-901878.0103631071	695819.399616992
-928403.8341973164	695209.4045813015
-954929.6580315257	694481.3727967929
-981455.4818657349	693591.803396832
-1007981.3056999443	692466.1724103497
-1034507.1295341535	690951.6013148959
-1061032.9533683627	688562.0975126524
-1087558.7772025722	-701594.6883779655
-1114084.6010367814	-701602.1697215867
-1140610.424870991	-701609.4363507548
-1167136.2487052	-701616.4993431778
-1193662.0725394094	-701623.3624446166
-1220187.8963736186	-701630.0348710616
-1246713.7202078279	-701636.5235437155
-1273239.5440420373	-701642.8349978306
-1299765.3678762466	-701648.9759666518
-1326291.1917104558	-701654.9518976759
-1352817.015544665	-701660.7693427812
-1379342.8393788743	-701666.4338558633
-1405868.6632130835	-701671.950053462
-1432394.487047293	-701677.3241190747
-1458920.3108815022	-701682.5604034401
-1485446.1347157112	-701687.6635097906
-1511971.9585499207	-701692.6382391502
-1538497.78238413	-701697.4889738807
-1565023.6062183394	-701702.2193347064
-1591549.4300525486	-701706.8334674782
-1618075.253886758	-701711.3350839751
-1644601.0777209667	-701715.72833546
-1671126.9015551761	-701720.0156547382
-1697652.7253893851	-701724.2018697408
-1724178.5492235944	-701728.2877592865
-1750704.3730578034	-701732.2802450757
-1777230.1968920128	-701736.1786986556
-1803756.0207262216	-701739.9871503081
-1830281.8445604306	-701743.7077554301
-1856807.66839464	-701747.3453091707
-1883333.4922288489	-701750.8993806602
-1909859.316063058	-701754.375689768
-1936385.139897267	-701757.7747908311
-1962910.9637314763	-701761.0989949909
-1989436.7875656853	-701764.3505669433
-2015962.6113998946	-701767.5316126482
-2042488.435234104	-701770.6441622302
-2069014.2590683128	-701773.6901738705
-2095540.0829025218	-701776.6715341532
-2122065.906736731	-701779.5900657356
-2148591.7305709403	-701782.447525047
-2175117.554405149	-701785.24560853
-2201643.3782393583	-701787.9859541026
-2228169.2020735675	-701790.6701428731
-2254695.0259077763	-701793.2997024624
-2281220.8497419856	-701795.8761086917
-2307746.673576195	-701798.4007877767
-2334272.497410404	-701800.8751182735
-2360798.321244613	-701803.3004331061
-2387324.1450788225	-701805.6780211405
-2413849.9689130313	-701808.0091292072
-2440375.7927472405	-701810.2949635196
-2466901.6165814493	-701812.5366913779
-2493427.4404156585	-701814.7354425881
-2519953.2642498678	-701816.8923109495
-2546479.088084077	-701819.0083557952
-2573004.911918286	-701821.0846027198
-2599530.735752495	-701823.1220454957
-2626056.5595867042	-701825.1216470754
-2652582.3834209135	-701827.0843405926
-2679108.2072551223	-701829.0110304196
-2705634.0310893315	-701830.9025935524
-2732159.854923541	-701832.7598802688
-2758685.67875775	-701834.5837152874
-2785211.5025919587	-701836.3748985246
-2811737.326426168	-701838.1342062503
-2838263.150260377	-701839.8623916279
-2864788.974094586	-701841.5601857767
-2891314.7979287948	-701843.2282988954
-2917840.6217630045	-701844.8674188199
-2944366.4455972137	-701846.4782153306
-2970892.269431422	-701848.0613383878
-2997418.093265632	-701849.6174192005
-3023943.917099841	-701851.1470713268
-3050469.74093405	-701852.650890726
-3076995.564768259	-701854.129456888
-3103521.3886024687	-701855.5833330037
-3130047.2124366774	-701857.0130665804
-3156573.0362708867	-701858.4191899662
-3183098.8601050954	-701859.8022210632
-3209624.683939305	-701861.1626635185
-3236150.5077735144	-701862.501007231
-3262676.331607723	-701863.817728823
-3289202.1554419324	-701865.1132927188
-3315727.979276142	-701866.3881501976
-3342253.803110351	-701867.642740835
-3368779.6269445596	-701868.8774925624
-3395305.450778769	-701870.0928220621
-3421831.274612978	-701871.2891350962
-3448357.098447187	-701872.4668269644
-3474882.922281396	-701873.6262826445
-3501408.7461156053	-701874.7678772054
-3527934.5699498146	-701875.8919761399
-3554460.3937840234	-701876.9989356451
-3580986.2176182326	-701878.0891028178
-3607512.041452442	-701879.1628160677
-3634037.865286651	-701880.2204053098
-3660563.68912086	-701881.2621921491
-3687089.51295507	-701882.2877908917
-3713615.3367892783	-701883.2996065917
-3740141.1606234876	-701884.295165597
-3766666.9844576963	-701885.2774752011
-3793192.8082919056	-701886.2441584383
-3819718.632126115	-701887.198099631
-3846244.455960324	-701888.1370145598
-3872770.279794533	-701889.0630747344
-3899296.103628742	-701889.9758827825
-3925821.9274629517	-701890.8757019506
-3952347.75129716	-701891.762777744
-3978873.5751313693	-701892.6373498957
